row_id,column,identity
68,PARCELNO,[1.389480949587e-311]
69,PARCELNO,[1.3894858353825e-311]
70,PARCELNO,[1.3894858353874e-311]
71,PARCELNO,[1.3894857958226e-311]
72,PARCELNO,[1.3894858353627e-311]
73,PARCELNO,[1.389480949755e-311]
74,PARCELNO,[1.3894857960005e-311]
75,PARCELNO,[1.3894857958127e-311]
76,PARCELNO,[1.389485796139e-311]
77,PARCELNO,[1.389480964152e-311]
78,PARCELNO,[1.389480964755e-311]
79,PARCELNO,[1.38948096475e-311]
80,PARCELNO,[1.389480964661e-311]
81,PARCELNO,[1.3894809646264e-311]
82,PARCELNO,[9.44826442844e-312]
83,PARCELNO,[3.074522491383e-312]
84,PARCELNO,[3.074522641826e-312]
85,PARCELNO,[3.07452249247e-312]
86,PARCELNO,[3.07452249173e-312]
87,PARCELNO,[3.07452184994e-312]
88,PARCELNO,[3.07457086026e-312]
89,PARCELNO,[3.074571156405e-312]
90,PARCELNO,[3.074570764463e-312]
91,PARCELNO,[3.074570764166e-312]
92,PARCELNO,[3.07457076303e-312]
93,PARCELNO,[3.07452283728e-312]
94,PARCELNO,[3.07452283733e-312]
95,PARCELNO,[3.07452288629e-312]
96,PARCELNO,[3.074523034515e-312]
97,PARCELNO,[3.07457105863e-312]
98,PARCELNO,[3.074522343707e-312]
99,PARCELNO,[3.074522343707e-312]
100,PARCELNO,[3.07457081698e-312]
101,PARCELNO,[3.074522393213e-312]
102,PARCELNO,[3.074523579074e-312]
103,PARCELNO,[3.07452199702e-312]
104,PARCELNO,[3.07452239277e-312]
105,PARCELNO,[3.074522342966e-312]
106,PARCELNO,[3.074522343015e-312]
107,PARCELNO,[3.074521750927e-312]
108,PARCELNO,[3.074522247117e-312]
109,PARCELNO,[3.074523579864e-312]
110,PARCELNO,[3.074521750433e-312]
111,PARCELNO,[3.074522245783e-312]
112,PARCELNO,[3.074523536876e-312]
113,PARCELNO,[3.074522198155e-312]
114,PARCELNO,[3.07452362897e-312]
115,PARCELNO,[3.07452362902e-312]
116,PARCELNO,[3.074523533812e-312]
117,PARCELNO,[3.07452362808e-312]
118,PARCELNO,[3.0745235397e-312]
119,PARCELNO,[3.07407669679e-312]
120,PARCELNO,[3.07402738978e-312]
121,PARCELNO,[3.074076698026e-312]
122,PARCELNO,[3.07407669778e-312]
123,PARCELNO,[3.07402739329e-312]
124,PARCELNO,[3.074027392004e-312]
125,PARCELNO,[3.074027392597e-312]
126,PARCELNO,[3.0740767504e-312]
127,PARCELNO,[3.07402739235e-312]
128,PARCELNO,[3.074076749607e-312]
129,PARCELNO,[3.07407675035e-312]
130,PARCELNO,[3.074027437557e-312]
131,PARCELNO,[3.074076749755e-312]
132,PARCELNO,[3.074027395413e-312]
133,PARCELNO,[3.074077239374e-312]
134,PARCELNO,[3.074027397093e-312]
135,PARCELNO,[3.074076748124e-312]
136,PARCELNO,[3.074027399316e-312]
137,PARCELNO,[3.074077636257e-312]
138,PARCELNO,[3.074076747038e-312]
139,PARCELNO,[3.07402739892e-312]
140,PARCELNO,[3.07407674679e-312]
141,PARCELNO,[3.07407674669e-312]
142,PARCELNO,[3.074027540915e-312]
143,PARCELNO,[3.07402754116e-312]
144,PARCELNO,[3.07402779704e-312]
145,PARCELNO,[3.0740275421e-312]
146,PARCELNO,[3.074027541607e-312]
147,PARCELNO,[3.07402754156e-312]
148,PARCELNO,[3.074076647286e-312]
149,PARCELNO,[3.074076646495e-312]
150,PARCELNO,[3.074027783946e-312]
151,PARCELNO,[3.07402778711e-312]
152,PARCELNO,[3.0740774371e-312]
153,PARCELNO,[3.07402778691e-312]
154,PARCELNO,[3.07407837533e-312]
155,PARCELNO,[3.07402778355e-312]
156,PARCELNO,[3.074027346006e-312]
157,PARCELNO,[3.07402734705e-312]
158,PARCELNO,[3.07402734645e-312]
159,PARCELNO,[3.074027345265e-312]
160,PARCELNO,[3.07402734403e-312]
161,PARCELNO,[1.4931652064127e-311]
162,PARCELNO,[3.074027338546e-312]
163,PARCELNO,[3.074027339633e-312]
164,PARCELNO,[1.4931652062694e-311]
165,PARCELNO,[1.4931652062694e-311]
166,PARCELNO,[1.4931652062694e-311]
167,PARCELNO,[3.07402734054e-312]
168,PARCELNO,[3.07402773775e-312]
169,PARCELNO,[3.074027734886e-312]
170,PARCELNO,[1.493165206072e-311]
171,PARCELNO,[1.493165206072e-311]
172,PARCELNO,[3.074027734243e-312]
173,PARCELNO,[3.074027733897e-312]
174,PARCELNO,[3.07402773716e-312]
175,PARCELNO,[3.07402773607e-312]
176,PARCELNO,[1.493165206704e-311]
177,PARCELNO,[1.4931652057556e-311]
178,PARCELNO,[1.493160387642e-311]
179,PARCELNO,[1.4931652058104e-311]
180,PARCELNO,[1.493165205884e-311]
181,PARCELNO,[1.493160446925e-311]
182,PARCELNO,[3.074076498325e-312]
183,PARCELNO,[1.493160362929e-311]
184,PARCELNO,[1.4931652055925e-311]
185,PARCELNO,[1.493165205548e-311]
186,PARCELNO,[1.493165206655e-311]
187,PARCELNO,[1.493160362919e-311]
188,PARCELNO,[1.4931604024296e-311]
189,PARCELNO,[1.493165205291e-311]
190,PARCELNO,[1.4931652053405e-311]
191,PARCELNO,[3.07407709086e-312]
192,PARCELNO,[1.493165205479e-311]
193,PARCELNO,[1.493165205479e-311]
194,PARCELNO,[1.49316520538e-311]
195,PARCELNO,[1.49316520538e-311]
196,PARCELNO,[1.493160254517e-311]
197,PARCELNO,[1.493160333285e-311]
198,PARCELNO,[1.493165206523e-311]
199,PARCELNO,[1.4931652051577e-311]
200,PARCELNO,[1.493165205039e-311]
201,PARCELNO,[1.493160333389e-311]
202,PARCELNO,[1.493165209733e-311]
203,PARCELNO,[1.4931652047823e-311]
204,PARCELNO,[1.4931652047823e-311]
205,PARCELNO,[1.493155382757e-311]
206,PARCELNO,[3.567994863444e-312]
207,PARCELNO,[1.4931553828066e-311]
208,PARCELNO,[1.4931553827523e-311]
209,PARCELNO,[3.567994864235e-312]
210,PARCELNO,[3.567994777427e-312]
211,PARCELNO,[3.567994863296e-312]
212,PARCELNO,[3.567994279953e-312]
213,PARCELNO,[3.5679947755e-312]
214,PARCELNO,[3.567994775155e-312]
215,PARCELNO,[1.493155461867e-311]
216,PARCELNO,[1.493155461867e-311]
217,PARCELNO,[1.493155476605e-311]
218,PARCELNO,[3.567994770066e-312]
219,PARCELNO,[3.567994769275e-312]
220,PARCELNO,[3.567994769325e-312]
221,PARCELNO,[3.567994278915e-312]
222,PARCELNO,[1.4931554717236e-311]
223,PARCELNO,[3.56799486275e-312]
224,PARCELNO,[3.56799476914e-312]
225,PARCELNO,[3.567994277334e-312]
226,PARCELNO,[3.567994765224e-312]
227,PARCELNO,[3.567994869274e-312]
228,PARCELNO,[3.567994277235e-312]
229,PARCELNO,[3.567994764433e-312]
230,PARCELNO,[3.567944567314e-312]
231,PARCELNO,[3.56804387446e-312]
232,PARCELNO,[3.56799447417e-312]
233,PARCELNO,[3.568043777376e-312]
234,PARCELNO,[3.567994274617e-312]
235,PARCELNO,[3.56799432274e-312]
236,PARCELNO,[3.568043776585e-312]
237,PARCELNO,[3.56804372876e-312]
238,PARCELNO,[3.56804372807e-312]
239,PARCELNO,[3.56799432753e-312]
240,PARCELNO,[3.56799447333e-312]
241,PARCELNO,[3.567994273134e-312]
242,PARCELNO,[3.567994273036e-312]
243,PARCELNO,[3.56799432185e-312]
244,PARCELNO,[3.567994468043e-312]
245,PARCELNO,[3.56799436908e-312]
246,PARCELNO,[3.567994272843e-312]
247,PARCELNO,[3.5679949128e-312]
248,PARCELNO,[3.567994320417e-312]
249,PARCELNO,[3.56804407238e-312]
250,PARCELNO,[3.56799446765e-312]
251,PARCELNO,[3.56794530955e-312]
252,PARCELNO,[3.56799446844e-312]
253,PARCELNO,[3.56794531182e-312]
254,PARCELNO,[1.493155329724e-311]
255,PARCELNO,[3.568043835083e-312]
256,PARCELNO,[3.56794531177e-312]
257,PARCELNO,[3.567945311476e-312]
258,PARCELNO,[3.567994621747e-312]
259,PARCELNO,[3.567945262415e-312]
260,PARCELNO,[3.56799397363e-312]
261,PARCELNO,[3.56799462002e-312]
262,PARCELNO,[3.567994129263e-312]
263,PARCELNO,[3.567994174223e-312]
264,PARCELNO,[1.4931553293887e-311]
265,PARCELNO,[1.4931553294376e-311]
266,PARCELNO,[3.56799412521e-312]
267,PARCELNO,[3.56804383192e-312]
268,PARCELNO,[3.56799461918e-312]
269,PARCELNO,[3.56799412689e-312]
270,PARCELNO,[3.567994716213e-312]
271,PARCELNO,[3.567994715916e-312]
272,PARCELNO,[3.567994715916e-312]
273,PARCELNO,[1.49315532925e-311]
274,PARCELNO,[1.4931553292894e-311]
275,PARCELNO,[3.56799417195e-312]
276,PARCELNO,[3.5679941721e-312]
277,PARCELNO,[3.567994172147e-312]
278,PARCELNO,[3.56804383024e-312]
279,PARCELNO,[3.568043825646e-312]
280,PARCELNO,[1.493155328672e-311]
281,PARCELNO,[3.56799451893e-312]
282,PARCELNO,[3.567994518833e-312]
283,PARCELNO,[3.567994518784e-312]
284,PARCELNO,[3.56799451844e-312]
285,PARCELNO,[3.562855940023e-312]
286,PARCELNO,[3.567944518407e-312]
287,PARCELNO,[3.56750069864e-312]
288,PARCELNO,[3.567500553433e-312]
289,PARCELNO,[3.567500553285e-312]
290,PARCELNO,[3.56280668173e-312]
291,PARCELNO,[3.56280668153e-312]
292,PARCELNO,[3.56750050294e-312]
293,PARCELNO,[3.56750010739e-312]
294,PARCELNO,[3.562806535237e-312]
295,PARCELNO,[3.562806535534e-312]
296,PARCELNO,[3.56750050279e-312]
297,PARCELNO,[3.567549324486e-312]
298,PARCELNO,[3.567549324333e-312]
299,PARCELNO,[3.56280668069e-312]
300,PARCELNO,[1.4931059567363e-311]
301,PARCELNO,[3.56754932473e-312]
302,PARCELNO,[3.567500156555e-312]
303,PARCELNO,[3.562806534545e-312]
304,PARCELNO,[3.567500156506e-312]
305,PARCELNO,[3.56280668e-312]
306,PARCELNO,[3.56750050373e-312]
307,PARCELNO,[3.56750010591e-312]
308,PARCELNO,[3.567500106205e-312]
309,PARCELNO,[3.56754951371e-312]
310,PARCELNO,[3.567500797255e-312]
311,PARCELNO,[3.567549323893e-312]
312,PARCELNO,[3.56750010566e-312]
313,PARCELNO,[3.56754951356e-312]
314,PARCELNO,[3.56754951361e-312]
315,PARCELNO,[3.56759892452e-312]
316,PARCELNO,[3.567500798095e-312]
317,PARCELNO,[1.49310603552e-311]
318,PARCELNO,[3.56759892225e-312]
319,PARCELNO,[3.567500169446e-312]
320,PARCELNO,[3.567500169396e-312]
321,PARCELNO,[3.567500169297e-312]
322,PARCELNO,[3.567500170537e-312]
323,PARCELNO,[3.567500171076e-312]
324,PARCELNO,[3.56754951618e-312]
325,PARCELNO,[1.4926316337264e-311]
326,PARCELNO,[3.562806532124e-312]
327,PARCELNO,[3.567598919927e-312]
328,PARCELNO,[3.567598920224e-312]
329,PARCELNO,[3.56750030388e-312]
330,PARCELNO,[3.562806531186e-312]
331,PARCELNO,[1.493106045362e-311]
332,PARCELNO,[3.567549320183e-312]
333,PARCELNO,[1.4931010503384e-311]
334,PARCELNO,[1.4931060404805e-311]
335,PARCELNO,[3.567549517167e-312]
336,PARCELNO,[3.56750016179e-312]
337,PARCELNO,[3.56750035309e-312]
338,PARCELNO,[3.5675493189e-312]
339,PARCELNO,[3.56750015996e-312]
340,PARCELNO,[3.56754952008e-312]
341,PARCELNO,[3.567549318656e-312]
342,PARCELNO,[1.4931010456003e-311]
343,PARCELNO,[3.56754952285e-312]
344,PARCELNO,[1.4931010455114e-311]
345,PARCELNO,[3.56759882777e-312]
346,PARCELNO,[3.56754952186e-312]
347,PARCELNO,[3.56759882784e-312]
348,PARCELNO,[3.56754931658e-312]
349,PARCELNO,[1.493105961593e-311]
350,PARCELNO,[3.56759882319e-312]
351,PARCELNO,[3.56754952127e-312]
352,PARCELNO,[1.4931059613954e-311]
353,PARCELNO,[3.567598823787e-312]
354,PARCELNO,[3.567598822996e-312]
355,PARCELNO,[1.4931059663953e-311]
356,PARCELNO,[1.493101124463e-311]
357,PARCELNO,[3.56759882235e-312]
358,PARCELNO,[3.56759882146e-312]
359,PARCELNO,[3.56759882176e-312]
360,PARCELNO,[1.4931011738696e-311]
361,PARCELNO,[1.4931011787954e-311]
362,PARCELNO,[3.56280717436e-312]
363,PARCELNO,[3.56754952428e-312]
364,PARCELNO,[1.493101060289e-311]
365,PARCELNO,[3.567549314847e-312]
366,PARCELNO,[3.56750129152e-312]
367,PARCELNO,[3.56755010535e-312]
368,PARCELNO,[3.56759882062e-312]
369,PARCELNO,[3.567549611385e-312]
370,PARCELNO,[1.4931010704963e-311]
371,PARCELNO,[1.4931009663625e-311]
372,PARCELNO,[3.56754956267e-312]
373,PARCELNO,[1.4931010603086e-311]
374,PARCELNO,[1.493101218311e-311]
375,PARCELNO,[3.56755010649e-312]
376,PARCELNO,[3.567598775907e-312]
377,PARCELNO,[1.4931010603877e-311]
378,PARCELNO,[3.567501638303e-312]
379,PARCELNO,[1.493101090066e-311]
380,PARCELNO,[3.567549464055e-312]
381,PARCELNO,[3.567501637315e-312]
382,PARCELNO,[1.4931010900217e-311]
383,PARCELNO,[3.5675015884e-312]
384,PARCELNO,[3.567549612966e-312]
385,PARCELNO,[3.567549613016e-312]
386,PARCELNO,[3.567598774375e-312]
387,PARCELNO,[3.567598775067e-312]
388,PARCELNO,[3.567598774326e-312]
389,PARCELNO,[1.4931010901156e-311]
390,PARCELNO,[3.56754956786e-312]
391,PARCELNO,[3.56754926791e-312]
392,PARCELNO,[3.56754946519e-312]
393,PARCELNO,[3.567550006835e-312]
394,PARCELNO,[1.4931010901057e-311]
395,PARCELNO,[1.4931010751257e-311]
396,PARCELNO,[3.567501343444e-312]
397,PARCELNO,[3.56750134285e-312]
398,PARCELNO,[1.4931010901403e-311]
399,PARCELNO,[3.56750134201e-312]
400,PARCELNO,[3.56750134206e-312]
401,PARCELNO,[3.56750153939e-312]
402,PARCELNO,[1.493101089903e-311]
403,PARCELNO,[3.567501342703e-312]
404,PARCELNO,[1.4931010849773e-311]
405,PARCELNO,[3.56754946865e-312]
406,PARCELNO,[3.567549567957e-312]
407,PARCELNO,[3.567550008663e-312]
408,PARCELNO,[3.567550008713e-312]
409,PARCELNO,[3.56759877077e-312]
410,PARCELNO,[1.4931010997993e-311]
411,PARCELNO,[1.4931010999327e-311]
412,PARCELNO,[3.56759896968e-312]
413,PARCELNO,[3.567550204956e-312]
414,PARCELNO,[3.567598968543e-312]
415,PARCELNO,[3.56759897037e-312]
416,PARCELNO,[3.56759897047e-312]
417,PARCELNO,[3.567549661903e-312]
418,PARCELNO,[3.56759896795e-312]
419,PARCELNO,[3.567598968e-312]
420,PARCELNO,[3.567598975114e-312]
421,PARCELNO,[3.56754937058e-312]
422,PARCELNO,[3.567549371566e-312]
423,PARCELNO,[3.56754937186e-312]
424,PARCELNO,[3.567549662195e-312]
425,PARCELNO,[3.567598974176e-312]
426,PARCELNO,[3.567549373295e-312]
427,PARCELNO,[3.567550205993e-312]
428,PARCELNO,[3.567549414006e-312]
429,PARCELNO,[3.56754937606e-312]
430,PARCELNO,[3.56759897783e-312]
431,PARCELNO,[3.567549372505e-312]
432,PARCELNO,[3.567598978474e-312]
433,PARCELNO,[3.56759897872e-312]
434,PARCELNO,[3.567598977387e-312]
435,PARCELNO,[3.567598977436e-312]
436,PARCELNO,[3.567549378483e-312]
437,PARCELNO,[3.56750252777e-312]
438,PARCELNO,[3.56754966273e-312]
439,PARCELNO,[3.56754966274e-312]
440,PARCELNO,[3.56754966291e-312]
441,PARCELNO,[3.56754937685e-312]
442,PARCELNO,[3.567598983464e-312]
443,PARCELNO,[3.5675989846e-312]
444,PARCELNO,[3.56754938031e-312]
445,PARCELNO,[3.56759898302e-312]
446,PARCELNO,[3.567598983266e-312]
447,PARCELNO,[3.567598984353e-312]
448,PARCELNO,[1.493091104886e-311]
449,PARCELNO,[1.4930911048513e-311]
450,PARCELNO,[3.567352086114e-312]
451,PARCELNO,[1.4930861495507e-311]
452,PARCELNO,[3.567352086213e-312]
453,PARCELNO,[1.493091104787e-311]
454,PARCELNO,[3.56745060142e-312]
455,PARCELNO,[3.56745060137e-312]
456,PARCELNO,[3.567450601173e-312]
457,PARCELNO,[1.4926959215483e-311]
458,PARCELNO,[3.06938357389e-312]
459,PARCELNO,[1.4926959165236e-311]
460,PARCELNO,[3.069383578535e-312]
461,PARCELNO,[3.06938406667e-312]
462,PARCELNO,[3.069383719e-312]
463,PARCELNO,[3.069383575027e-312]
464,PARCELNO,[3.06938406598e-312]
465,PARCELNO,[3.06938406865e-312]
466,PARCELNO,[3.069383670086e-312]
467,PARCELNO,[3.06938406756e-312]
468,PARCELNO,[3.06938406855e-312]
469,PARCELNO,[3.074572887364e-312]
470,PARCELNO,[3.074572887413e-312]
471,PARCELNO,[3.069383671173e-312]
472,PARCELNO,[3.06938406509e-312]
473,PARCELNO,[3.069384064646e-312]
474,PARCELNO,[3.069383670876e-312]
475,PARCELNO,[3.069383572063e-312]
476,PARCELNO,[3.074572885635e-312]
477,PARCELNO,[3.06938406188e-312]
478,PARCELNO,[3.069383569494e-312]
479,PARCELNO,[3.069383569197e-312]
480,PARCELNO,[3.06938356915e-312]
481,PARCELNO,[3.074571898837e-312]
482,PARCELNO,[3.0693837646e-312]
483,PARCELNO,[3.06938376465e-312]
484,PARCELNO,[3.06938352246e-312]
485,PARCELNO,[3.06938411282e-312]
486,PARCELNO,[3.07457175151e-312]
487,PARCELNO,[3.0693835192e-312]
488,PARCELNO,[3.069383727397e-312]
489,PARCELNO,[3.069383520137e-312]
490,PARCELNO,[3.069383520087e-312]
491,PARCELNO,[3.06938376381e-312]
492,PARCELNO,[3.069384112126e-312]
493,PARCELNO,[3.074571849134e-312]
494,PARCELNO,[3.069383072563e-312]
495,PARCELNO,[3.074571848196e-312]
496,PARCELNO,[3.069384111385e-312]
497,PARCELNO,[3.069384114597e-312]
498,PARCELNO,[3.06938411519e-312]
499,PARCELNO,[3.06938352147e-312]
500,PARCELNO,[3.07457170205e-312]
501,PARCELNO,[3.074571803285e-312]
502,PARCELNO,[3.074571702347e-312]
503,PARCELNO,[3.06938362226e-312]
504,PARCELNO,[3.06938361544e-312]
505,PARCELNO,[3.06938411583e-312]
506,PARCELNO,[3.07457180289e-312]
507,PARCELNO,[3.06938396277e-312]
508,PARCELNO,[3.069383963067e-312]
509,PARCELNO,[3.069383617023e-312]
510,PARCELNO,[3.069384118796e-312]
511,PARCELNO,[1.4926959516665e-311]
512,PARCELNO,[3.074571700075e-312]
513,PARCELNO,[3.0693841183e-312]
514,PARCELNO,[1.4926959516023e-311]
515,PARCELNO,[1.4926959515973e-311]
516,PARCELNO,[3.06938412018e-312]
517,PARCELNO,[3.06938412008e-312]
518,PARCELNO,[3.074571799036e-312]
519,PARCELNO,[1.4926959512317e-311]
520,PARCELNO,[3.074571651063e-312]
521,PARCELNO,[3.06938361875e-312]
522,PARCELNO,[3.069383618406e-312]
523,PARCELNO,[3.07457224424e-312]
524,PARCELNO,[3.07457224414e-312]
525,PARCELNO,[3.074572243893e-312]
526,PARCELNO,[3.06938416163e-312]
527,PARCELNO,[1.4926959514837e-311]
528,PARCELNO,[3.06938416089e-312]
529,PARCELNO,[3.074570615996e-312]
530,PARCELNO,[3.06938322167e-312]
531,PARCELNO,[3.069383621173e-312]
532,PARCELNO,[3.06938416267e-312]
533,PARCELNO,[1.4926959517307e-311]
534,PARCELNO,[3.06938362063e-312]
535,PARCELNO,[1.4926959513207e-311]
536,PARCELNO,[1.4926959510983e-311]
537,PARCELNO,[3.069384163707e-312]
538,PARCELNO,[3.069384163707e-312]
539,PARCELNO,[3.0693841602e-312]
540,PARCELNO,[3.07457061461e-312]
541,PARCELNO,[3.069383171475e-312]
542,PARCELNO,[3.06938331915e-312]
543,PARCELNO,[3.069384165436e-312]
544,PARCELNO,[3.07457061318e-312]
545,PARCELNO,[3.069384164843e-312]
546,PARCELNO,[3.069333468767e-312]
547,PARCELNO,[3.06933346867e-312]
548,PARCELNO,[3.06933351832e-312]
549,PARCELNO,[1.492690946337e-311]
550,PARCELNO,[3.069333470447e-312]
551,PARCELNO,[1.492690936416e-311]
552,PARCELNO,[3.069333525535e-312]
553,PARCELNO,[3.069333525436e-312]
554,PARCELNO,[1.4926909367223e-311]
555,PARCELNO,[3.06933347509e-312]
556,PARCELNO,[1.4926909462825e-311]
557,PARCELNO,[1.4926909513417e-311]
558,PARCELNO,[1.492690946653e-311]
559,PARCELNO,[3.069333474893e-312]
560,PARCELNO,[3.06933352272e-312]
561,PARCELNO,[3.06933347099e-312]
562,PARCELNO,[3.06933352262e-312]
563,PARCELNO,[3.069333470595e-312]
564,PARCELNO,[1.4926909513566e-311]
565,PARCELNO,[3.06933352504e-312]
566,PARCELNO,[1.492690936678e-311]
567,PARCELNO,[3.074028030436e-312]
568,PARCELNO,[3.074028030485e-312]
569,PARCELNO,[3.06933352598e-312]
570,PARCELNO,[1.492690926495e-311]
571,PARCELNO,[1.4926909265594e-311]
572,PARCELNO,[1.492690936653e-311]
573,PARCELNO,[1.4926909466876e-311]
574,PARCELNO,[1.4926909315643e-311]
575,PARCELNO,[3.069333529537e-312]
576,PARCELNO,[1.4926909366136e-311]
577,PARCELNO,[1.4931602547287e-311]
578,PARCELNO,[3.074027586814e-312]
579,PARCELNO,[3.07402758652e-312]
580,PARCELNO,[3.07402758652e-312]
581,PARCELNO,[3.074027585875e-312]
582,PARCELNO,[1.492636559951e-311]
583,PARCELNO,[1.492636569645e-311]
584,PARCELNO,[1.4926909118857e-311]
585,PARCELNO,[1.4926909118017e-311]
586,PARCELNO,[1.4926365697584e-311]
587,PARCELNO,[1.493160254847e-311]
588,PARCELNO,[1.4931604518905e-311]
589,PARCELNO,[1.492690906688e-311]
590,PARCELNO,[1.492690906782e-311]
591,PARCELNO,[1.4931603579785e-311]
592,PARCELNO,[1.49316048149e-311]
593,PARCELNO,[1.4926909066683e-311]
594,PARCELNO,[1.493160382914e-311]
595,PARCELNO,[1.4926365700005e-311]
596,PARCELNO,[1.4931603579983e-311]
597,PARCELNO,[1.493160382909e-311]
598,PARCELNO,[1.4926909171326e-311]
599,PARCELNO,[1.4931603827065e-311]
600,PARCELNO,[1.493160259615e-311]
601,PARCELNO,[1.4931602594173e-311]
602,PARCELNO,[1.4926909168263e-311]
603,PARCELNO,[1.4926909614306e-311]
604,PARCELNO,[1.4926909165546e-311]
605,PARCELNO,[1.4931602591753e-311]
606,PARCELNO,[1.493160259852e-311]
607,PARCELNO,[1.4931602593586e-311]
608,PARCELNO,[1.4926367126126e-311]
609,PARCELNO,[1.4926365598277e-311]
610,PARCELNO,[1.493155432129e-311]
611,PARCELNO,[1.4931555359324e-311]
612,PARCELNO,[1.4926909611786e-311]
613,PARCELNO,[1.4926909611736e-311]
614,PARCELNO,[1.493155535898e-311]
615,PARCELNO,[1.492690961297e-311]
616,PARCELNO,[1.493155323845e-311]
617,PARCELNO,[1.4926909610896e-311]
618,PARCELNO,[1.493155324087e-311]
619,PARCELNO,[1.493155324077e-311]
620,PARCELNO,[1.492636550292e-311]
621,PARCELNO,[1.4926365502824e-311]
622,PARCELNO,[1.492636550149e-311]
623,PARCELNO,[1.492636550278e-311]
624,PARCELNO,[1.493155324211e-311]
625,PARCELNO,[1.4931553243394e-311]
626,PARCELNO,[1.493155324359e-311]
627,PARCELNO,[1.4931553242603e-311]
628,PARCELNO,[1.4931553190227e-311]
629,PARCELNO,[1.493155324438e-311]
630,PARCELNO,[1.4931553189486e-311]
631,PARCELNO,[1.4926365498624e-311]
632,PARCELNO,[1.4931553246007e-311]
633,PARCELNO,[1.4931553185484e-311]
634,PARCELNO,[1.4931553504404e-311]
635,PARCELNO,[1.493155353405e-311]
636,PARCELNO,[1.4926365545615e-311]
637,PARCELNO,[1.493155353301e-311]
638,PARCELNO,[1.49263655464e-311]
639,PARCELNO,[1.4931553502823e-311]
640,PARCELNO,[1.4931553530846e-311]
641,PARCELNO,[1.4931553496993e-311]
642,PARCELNO,[1.493155343499e-311]
643,PARCELNO,[1.4931553433604e-311]
644,PARCELNO,[1.493155349324e-311]
645,PARCELNO,[1.492636555125e-311]
646,PARCELNO,[1.49315534923e-311]
647,PARCELNO,[1.493155338899e-311]
648,PARCELNO,[1.492636555208e-311]
649,PARCELNO,[1.4931553489236e-311]
650,PARCELNO,[1.4931553486617e-311]
651,PARCELNO,[1.493155348642e-311]
652,PARCELNO,[1.493155348642e-311]
653,PARCELNO,[1.497522904045e-311]
654,PARCELNO,[1.497527928006e-311]
655,PARCELNO,[1.4975279279317e-311]
656,PARCELNO,[1.497527859207e-311]
657,PARCELNO,[1.4975278589107e-311]
658,PARCELNO,[1.497527865151e-311]
659,PARCELNO,[1.4975228934126e-311]
