row_id,tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
95,9.4559780142796,4.62590536981617,7.23690871825314,1.64322661753687,4.52854387620333,-1.86810316026518,-1.95429313277266,-0.706147583165485,0.631937419276946,0.671989467035179,0.858868723784579,0.600090676156323,0.0446428528394682
102,6.78657744067814,2.36599730655669,7.78537776039745,5.46056745295277,2.85496984163486,-1.06802264727618,-1.06801397344009,-0.718933220918593,0.339827902747816,0.218556178688384,0.950419335377469,0.686398782125172,0.0540469917935722
111,4.89307700596787,2.64106904529945,5.86670213271737,6.66635334482034,3.15749330343538,-1.06540972720023,-1.52831945200345,-0.563764124231704,0.442707998150514,0.463236291703755,0.0744111161704513,0.0825826096576022,-0.0389054960204442
122,3.85394261847435,4.43375120480764,2.11683043261039,2.97658702337969,3.54180497504262,-0.965987454451434,-0.953001501379348,-1.62281601921184,0.881635001371985,0.303905065953813,0.127745145431571,0.285593250162395,-0.00988440792226542
126,2.9668180065389,8.99869329425638,4.64532548594474,3.66491820342065,3.7621023008104,-0.839486680052825,-1.52523454479391,-1.39738107596366,0.316938851522799,0.753391748834417,0.683333518033415,0.665816545411791,0.0364556647483052
171,5.21800052187162,6.50713337367326,4.0381768202025,1.22986376650825,2.84324438561444,-1.64784203668459,-0.526455983431067,-0.668946365498786,0.391927912934824,0.390966733553854,0.78812573460546,0.214378252395826,0.0103509495006362
187,5.03803567609454,2.13299072914468,0.649277233196539,8.08046100796042,4.56922049487114,-1.92648573930934,-1.34952751453931,-1.29320724102249,0.374392221204442,0.805203826262166,0.663108336818736,0.54492875006454,-0.0300613599573528
208,3.17036536342666,0.977763593883021,5.50469981071131,2.33944594675143,2.76436860571224,-0.993360451522889,-0.84539027144931,-0.925617882740044,0.207160686263861,0.555849860351537,0.146193632475946,0.987806101843212,-0.0157236120463797
221,0.876033578706905,3.67968069432076,7.40060554258468,4.48488749006701,3.20594751510821,-1.559340922596,-0.746362214964454,-0.900244377547759,0.198062627103286,0.989684996798121,0.509353388711866,0.957852274917406,0.0529794703397348
222,6.99517681542862,7.44915286574241,9.94009066948865,2.05491642591053,2.408776286178,-0.571465593781706,-1.26159532727823,-0.575715365118068,0.258727370383628,0.480152934697021,0.962901237312738,0.340620945847929,0.0392089078788618
269,9.50594671233757,1.06787431836692,7.14136710416815,3.43213368476204,3.14800000744144,-0.562820084499125,-1.21629022084383,-1.36888970209848,0.719773000873864,0.693119557232172,0.169750772374325,0.590892351491626,-0.0217423607557078
301,2.46455564331024,8.77609333814293,2.88708799486732,7.41226847593172,2.76679852943049,-0.985503756460804,-0.505327314068738,-1.27596745890095,0.0562341136972699,0.336017986270719,0.430447518763201,0.742167021458024,0.010432893091477
316,7.31125926301104,3.9542053762524,8.9974000815204,2.16175731736994,2.89610445200885,-0.929422714442434,-1.06080196728909,-0.905879770277324,0.951994460051719,0.219433293389705,0.847772310991944,0.224458996171604,0.052122710195738
327,7.66458037813473,2.35775296501656,5.75530924944619,9.94078049928576,3.90043319484454,-0.651358803051547,-1.25909697635333,-1.98997741543966,0.900540536459722,0.521820222035731,0.890948297403945,0.24760681591011,0.0548702597581075
328,7.62996290307539,5.92914498689513,4.53457546673059,4.82576129172017,2.12988726985173,-0.92598906292289,-0.572475416708493,-0.631422790220345,0.368018172743645,0.721925869678441,0.277488136910803,0.573081164898259,0.0447426556349763
332,2.35987804250255,5.50375644163395,8.61511757664913,4.26491477630959,4.55800667555787,-1.91534825127049,-1.24947186279896,-1.39318656148842,0.772995466229115,0.0704776121720474,0.380978001220148,0.418456046826931,-0.0180704629218059
335,2.99950446726506,4.27889951625859,5.55001798937088,9.41811047524783,4.39160230199941,-1.85882762819106,-0.899965498584381,-1.63280917522397,0.159529126994985,0.855998091020843,0.919091846187414,0.525140456177684,0.0534610470292057
344,6.15674605173104,1.71346667309258,2.19696678442841,6.58051730199067,4.53397948052319,-1.74012092488171,-1.60213839977341,-1.19172015586807,0.715769417503482,0.200452482140101,0.148236177756984,0.147493759248846,-0.0275836139122923
369,8.27706486883634,6.73549045248501,8.7182027832194,8.26246001160224,5.17929938668261,-1.34482563214618,-1.97496776601811,-1.85950598851832,0.467703306192834,0.705793305512649,0.604072892862208,0.499686799701862,0.0692805380022163
382,8.73058308235065,4.71140458081404,7.90293046421438,9.20538069716854,2.67604665724763,-0.510843932888075,-0.56879540377548,-1.59640732058407,0.689319138002474,0.528094174054499,0.782172815940566,0.997118936314168,0.0867509130849325
385,3.21716233519542,5.37729353413641,4.18858519588943,8.68651917067126,3.54688980857465,-0.518982485286833,-1.99138105835698,-1.03652626493084,0.958345601202176,0.86601618074703,0.751189071745882,0.423262966290967,0.0726933904775186
388,1.17853941635039,1.70684623190166,8.62924935908362,9.24996560477174,5.22472748743645,-1.53794205906974,-1.94824490003695,-1.73854052832976,0.217607450387598,0.709992568402164,0.644036730915701,0.616178683862196,0.00378780554452689
395,9.79346187284635,8.06794065654491,7.34824411004294,0.93240511673654,4.51094319641252,-1.32401554357659,-1.84432151774204,-1.34260613509389,0.415752818956177,0.281650684131009,0.299374305838695,0.905563760131366,-0.0284667690742988
405,3.87977055207764,6.38411740240509,1.36219919267313,9.72093548750512,3.58235831537722,-1.37845756884563,-1.00883659410542,-1.19506415242617,0.835323852414963,0.596304768564381,0.061987519830442,0.287145678483961,0.0124200323788767
409,1.17053635755415,6.93154641878343,5.30396497087054,4.84953219216,4.3557766726021,-1.10213968854673,-1.73699727700783,-1.51663970704754,0.17876720721125,0.377238299396302,0.938574339252638,0.990253350996056,0.063578549785839
418,4.0550620152958,0.593714521966118,9.24060044075563,9.5474991710199,4.16282290450713,-1.7750467807931,-1.03119278651288,-1.35658333720115,0.505578007941257,0.469616943800268,0.621539204090702,0.104891162738765,-0.0232054770838805
419,5.92648454859205,3.94910009731795,8.38532051551705,1.78121864453545,4.39784806667988,-1.62655754796477,-0.925507413832168,-1.84578310488294,0.991830608451675,0.153432481573297,0.901559493151859,0.0551308811068034,0.0521533515000497
433,2.83565082804102,0.921784016316524,1.57290094197824,2.96948115192995,3.24888929375955,-0.791120311228593,-0.731720823017298,-1.72604815951366,0.318026118625978,0.97733855424157,0.407562376038214,0.0626029418095248,-0.062558618735266
436,1.94014511220909,4.78517858795342,6.48339922057737,4.51086479851601,4.15795336970901,-1.87586867842919,-0.987389347893686,-1.29469534338613,0.973226045027821,0.681599718077589,0.810952159426672,0.265676880289518,0.0443701030238664
440,3.54385428482298,5.57676693787656,8.14620790000871,4.44726843438871,2.86380073777163,-0.699738726591389,-1.10879965261361,-1.05526235856663,0.583051256946402,0.431203518176016,0.588967203147379,0.374169040613775,0.0315948808040611
454,0.709523729535902,3.5179577856367,5.13933096138984,8.20951814307501,4.09085962240471,-0.918795609237009,-1.89917326858762,-1.27289074458008,0.266681282665592,0.277847076446289,0.909478764364433,0.332021090645226,0.000428028292229208
458,8.26412982186743,7.39562101505093,9.57913986751813,7.92660516237341,3.68438198922271,-1.76330327599365,-1.27648905852156,-0.644589654707501,0.314833888470404,0.565644660658388,0.4802333067479,0.202686005272323,0.0378958992647467
467,9.38498330649351,4.19671752232458,1.76881702950464,3.1302007197722,3.67173376347305,-1.81387947928662,-0.709276702737296,-1.14857758144913,0.767826960935339,0.379965986502112,0.830756913446113,0.771085424774551,-0.0153709650468538
506,4.54395694259276,1.21186016200732,5.96399803084923,0.852946503739106,3.97634805152285,-1.73366392881139,-1.31893713404858,-0.92374698866288,0.275787075529861,0.673544118750932,0.724886693140178,0.669583272978428,-0.0346404264582659
507,8.09224724535724,9.35622937066631,7.90408673396125,6.12254028972284,4.63421397403493,-1.44286249611883,-1.87197136065717,-1.31938011725893,0.440003850676208,0.909907877622524,0.936456115641567,0.611336114947894,0.08805276592467
511,9.49077867257582,5.56125165760209,5.1387592370189,4.27926506727223,4.1881427088576,-1.8300367510755,-0.674861753998604,-1.6832442037835,0.151408062241693,0.543702737292625,0.187417836936489,0.712801188926996,0.0122009197526941
515,8.914093082156,0.591398637948802,3.40004557589769,1.32659462648843,4.55292930989724,-1.80519134501095,-1.92648827693255,-0.821249687953736,0.0919224903452117,0.431267812736253,0.368936787879257,0.104630848478549,-0.0458816055269077
545,4.65769180067488,9.93995266542308,1.04928350827892,1.52569837211691,3.03194767126324,-0.611066059208114,-1.6042798211736,-0.81660179088153,0.802461817477291,0.891771759836478,0.996358258673632,0.596533593783986,-0.0140358337528662
551,8.80695349530733,7.11752782062459,8.75838126990526,4.3084399956852,3.62530204213914,-1.16373963520885,-1.40835001596143,-1.05321239096886,0.587980787339283,0.783603419583295,0.896362547943946,0.522081293812406,0.0795743597841221
569,4.05117195847465,2.39146664164765,5.14529092023415,3.95743376487327,3.1615352839006,-1.58613447155654,-0.572753489217779,-1.00264732312628,0.422215723641494,0.931627489607856,0.700250961676919,0.980033886872896,0.0799619290819987
574,9.69196462387532,4.89854629146211,0.802096812124096,8.45125132229739,3.83412029965214,-1.39645031007243,-0.72557542508262,-1.71209456449709,0.577103055763529,0.156034912642158,0.777497492107348,0.29623571378521,-0.0263462041078399
589,5.64913430580265,7.12426798629842,7.47717618825105,8.38689193549189,3.44746511240926,-0.638047166883748,-0.959186296485586,-1.85023164903993,0.644476278423191,0.336969427449056,0.293179259781,0.815058870495224,0.0587709857616503
604,2.58646425630853,1.34459977873274,5.00819461747227,7.99340884871957,3.62307157663369,-1.18853159024788,-1.70282920313104,-0.731710783254774,0.557568836570001,0.955044725273198,0.0941469784356048,0.154283973129718,-0.0365657779839718
605,7.80503988949147,1.68624022204555,5.79980587557501,7.15114474043939,4.61673562505327,-1.61608694797602,-1.01411807757623,-1.98653059950102,0.406084766272483,0.443365520974852,0.648131789788133,0.696952925881449,0.0397175619234357
621,4.55888927637914,6.8743348416797,2.11461881646714,2.79451794764823,3.57740272395137,-1.14826102171136,-0.768430869616847,-1.66071083262316,0.156779570421593,0.333124615043033,0.149913612695889,0.614357744158547,-0.0322021198535887
653,5.81440220486092,3.0770797969835,6.6170448280184,3.18097516002535,4.48552210047907,-0.739595721898857,-1.75702922778262,-1.98889715079759,0.597081700215949,0.476929284665101,0.581495151257849,0.0884885764536215,0.0208785916922677
654,4.90748199148773,9.4630843757862,1.57004049369406,9.78451682929145,4.29519221772796,-1.71085118413914,-1.78251702729947,-0.801824006289348,0.116607004548383,0.432556200730768,0.751808916103218,0.377300195958875,-0.0215344503443328
660,6.90598044876797,1.7741526126406,3.05402918220751,4.31786680581692,3.70581465517759,-1.81290220833506,-1.31831577190392,-0.574596674938605,0.892577096593564,0.053666945352098,0.148520838392304,0.126518645114661,-0.00691398313401324
664,3.12885510758013,9.32218592586133,4.42287037924996,9.53001904752569,4.78505639701118,-1.52518975276349,-1.79238740055627,-1.46747924369142,0.902982925868323,0.425696532986127,0.237144702508018,0.114962087795137,-0.0165937487646716
665,0.667187604653323,4.08677295865756,4.00351473391714,0.809587923725834,3.63471787506106,-1.1103636517727,-1.20132180544338,-1.32303241784498,0.880760676054012,0.698682883376438,0.673910069299061,0.805647561021075,-0.0238913333167891
672,0.665334247473453,4.89996868064913,2.99262725256605,9.33263488267442,4.15135148039379,-1.68807065253893,-1.31972439186455,-1.14355643599031,0.219727647321578,0.241586914721749,0.989717313883971,0.989025315202848,0.0105715811262031
693,2.39474751548538,3.49454531186671,6.80431696506779,5.01648425599942,4.12301071683165,-1.38760217791952,-1.02386509135709,-1.71154344755504,0.205103915184371,0.742367786855879,0.809010140251913,0.578993907766084,0.0485828063581957
704,6.0657974764144,4.5647471781936,9.23967167002072,2.84152249700265,3.89056602801917,-1.24972453215707,-1.2058046659096,-1.4350368299525,0.318481504228744,0.294786551948315,0.729059825914924,0.726553463884227,0.0189639234827502
743,1.88709267061752,9.52631536497214,3.60406032753427,9.9840759985743,4.48473306466509,-1.97218610632233,-1.61786408842892,-0.894682869913836,0.709944107442353,0.388808495336218,0.254941936162617,0.798437288642773,0.00827456247555538
745,5.94003582491503,0.75997535166106,2.94476078343445,2.05767823461406,1.99062089479412,-0.814081475534907,-0.54212529367907,-0.634414125580143,0.820703939819994,0.473626729025082,0.0641417304412276,0.645238196563509,-0.0315971314974059
767,7.85744301944547,7.12179724520245,2.54030177831243,6.63262342960633,2.88017174612307,-0.540826629482256,-1.12223044102857,-1.21711467561224,0.101179184256361,0.639133693281849,0.433436487998986,0.491273378792262,0.0175649971465152
772,4.90662245882613,6.29407799664262,3.19778967390893,6.91540287778175,4.2143536212248,-1.16873983575056,-1.94104730798185,-1.10456647749239,0.902160967437983,0.492242894572861,0.520723172521538,0.845167329154722,0.0775906234221883
793,1.94816422485331,0.811878111580317,1.3760980942235,5.69527734586796,2.10539625418877,-0.536931540132023,-0.82506894288956,-0.743395771167183,0.784358401257055,0.717423313064786,0.650328538049737,0.848167092209526,-0.0343891036737554
835,0.650625031772419,4.02260009140153,6.01641982134654,3.07511548235796,4.39646634101289,-1.24848636750927,-1.69577544775776,-1.45220452574586,0.896120952657673,0.731452167565415,0.466994119053989,0.490140109535827,-0.0108927775720486
858,0.635064059080312,0.853877717192552,6.71776854237611,2.19080942284201,3.16366841726474,-1.83585434459007,-0.784403909350617,-0.543410163324058,0.576265900845371,0.550094067685751,0.133647474950178,0.614509377174389,-0.0267368305689028
859,8.85055039721045,9.05629006535901,6.87164937068358,1.59749644538468,2.65635723599409,-1.14459725657364,-0.920970682453492,-0.590789296966954,0.119386751434614,0.363353682791329,0.60446900518978,0.924270726602138,-0.0114673218971967
893,0.506735963460943,6.39023885656897,0.757583214506449,4.36657832085403,4.2168623479722,-1.64501197923478,-0.572939694862289,-1.99891067387513,0.329633516648925,0.318989835943332,0.572650209948425,0.4089879745414,-0.0351310102066564
901,0.775555094196182,7.97010410812356,0.803777025425027,2.29777297993948,3.70848414337848,-0.50078054154655,-1.64711369333754,-1.56058990849439,0.357513758183081,0.813041233329495,0.276628037607826,0.0680654157457943,-0.0403087758730418
912,8.26152983038197,2.53063630900799,0.735837075286382,2.42703144823643,3.25479671841186,-1.201374983156,-1.42295176618916,-0.630469969066698,0.140363657053113,0.677640187657342,0.429257165856375,0.877190542824034,-0.00583390067857269
916,2.39565710329532,1.4736410856171,7.26078572331788,9.00712908533055,3.71448872817879,-1.59780174653009,-1.43727341253211,-0.679413569116592,0.212787588527352,0.901717771499776,0.839821429409675,0.759625013956227,0.020972567929285
920,4.79514124898099,1.23613157994227,8.59491250982096,3.76896624492153,2.41441427011754,-0.798047234360769,-0.695175568337087,-0.921191467419686,0.358547033856108,0.103041616251401,0.44818360127826,0.367371905920915,-0.021638792970311
924,6.27445806370714,4.78045039418456,4.47495480725515,3.93844661675317,3.9466342964363,-1.29111965675973,-0.812015049489005,-1.84349959018757,0.590446261121721,0.315367763577681,0.358609125902565,0.140014722037214,0.00487739158577843
949,4.95516687424795,9.46548436001096,8.54624832986574,6.21475719466752,3.44618071431052,-0.928554988888826,-1.61660338979133,-0.901022335630364,0.558494534602505,0.948241264223377,0.394101866256638,0.333133471073416,0.0580425186567487
956,2.04970107712493,8.86420251487651,3.07376238353977,2.05058947710691,2.6395574169335,-1.19760979432068,-0.733981182918023,-0.707966439694795,0.97641530375433,0.524839199479691,0.329159566513333,0.75891770804126,-0.0193000066438859
968,4.95812695872346,6.11442241030803,9.92508006386242,3.29542003791861,3.86263639603303,-1.39986804241706,-0.656178820836439,-1.80658953277953,0.405624975887013,0.648926380757195,0.925777980531282,0.181286238195662,0.0464982828070232
970,4.15506526535801,3.9259909251799,3.21181209831024,3.31612882567956,5.32871445219632,-1.57437201079743,-1.78655620206178,-1.96778623933711,0.911700126774315,0.96752571132264,0.562990091341097,0.27324774579939,0.0765014619596755
971,3.69312375024655,6.30187834663983,8.22408415766504,1.72383014598073,4.70202586895437,-1.73453416839141,-1.78840959722338,-1.17908210333958,0.782525551323974,0.694675453080606,0.422831129759216,0.382270904195817,0.0289850869910305
973,9.38712836733256,5.43241452384485,6.32980582968194,6.43864453547893,4.33488396263137,-1.92824038169093,-0.964113955348195,-1.44252962559224,0.124781370242703,0.973399222598618,0.574844649095306,0.952206129412873,0.0819668432175862
990,1.03881478623509,4.3830427456199,3.43798333557257,8.62879954666323,4.11929837272823,-1.73290429368112,-1.07514116285386,-1.31125291619325,0.213706916653302,0.391864027695456,0.437470464508928,0.0835689972161991,-0.0350091294086624
1011,8.75567873627469,3.39616536423309,5.18449602417874,8.01192531319588,4.19127773372265,-1.36880165411093,-1.04328691959094,-1.77918916002078,0.110931841941593,0.715144150843761,0.448684951148547,0.0963016251707787,-0.0226221081425765
1016,1.32476497854819,7.05103814445516,2.88961139820798,4.58100874683124,3.71451296333485,-1.97410267978733,-1.00443668673499,-0.735973596812529,0.523602871707578,0.474079786694444,0.89370240744053,0.84048715439459,0.0316355883868197
1069,7.94662362683315,8.75433806435403,3.07801654718351,1.70449925674036,3.18182511321382,-0.980963101823209,-1.40338955786175,-0.797472453528864,0.621769632855321,0.293325574163229,0.948922289738205,0.29827056879567,0.00463785864115499
1096,8.68853199183161,2.28135717575353,8.61381459359439,9.16711969625499,5.24830605533898,-1.85301168279373,-1.87397739982593,-1.52131697271932,0.889054178016273,0.638805153007287,0.0965991647403431,0.144194525994208,0.00981338235038751
1109,6.93493128887655,7.03859886941654,8.01422227615269,1.3995103292247,4.09850183810913,-1.11949471926598,-1.03005005239578,-1.94895706644737,0.844742791262015,0.394934345438416,0.0760028023155429,0.111182060647419,0.0173794486858217
1114,8.51521403189166,2.73589200683191,3.75139419310851,5.15011906796633,2.58157722207994,-1.31348122735509,-0.656077820656786,-0.612018174068059,0.657113705580526,0.67025844143936,0.15952000806577,0.349610346305225,0.00410628293385974
1116,7.0642041203572,2.05558829724712,7.51287106848523,2.0343019637507,3.93117396201929,-1.56013461532565,-0.643763698625122,-1.72727564806852,0.0975312472983857,0.144854580065707,0.577197855509215,0.434691269466305,-0.0359520661393085
1123,4.64242574299022,2.08889080671781,5.16238634364165,9.46629148463919,3.05282332934855,-0.712745986558497,-1.55487387436042,-0.785203468429635,0.468817938522462,0.195174179523323,0.486699860055838,0.143395990334972,-0.0246066321258407
1140,9.96315900956773,8.44741963564442,6.41506087890704,7.19938241168353,4.32265738645831,-0.790873925857409,-1.60509239881274,-1.92669106178816,0.252135306922533,0.545646769907717,0.321072715887068,0.0575931969966507,0.012307972971432
1142,4.56813054469866,7.15100423968337,8.1542818572383,6.27239866258639,3.64822103080916,-1.74101886249735,-0.6188325165182,-1.28836965179361,0.387153401634638,0.356833644963761,0.91656087087696,0.822814866644723,0.0730945517564685
1160,4.33907443187869,1.97203409854509,5.94290565291083,9.54186153655309,2.92115438364863,-0.591686080704944,-0.50387725156896,-1.82559105137473,0.639229781463288,0.307712051867684,0.508856188518564,0.173106622802245,-0.00489501829442757
1162,6.15982299179635,9.1947864804914,3.70036050011725,8.87689056615639,3.92099859525269,-1.12192331045518,-1.01726201632177,-1.78181326847574,0.437274034587,0.500124908226538,0.139453378253892,0.400809298786668,0.0245601910323161
1193,8.66688061493376,1.03733362729381,2.19635260955025,3.15492234455638,4.69571109791941,-1.0529879851656,-1.65924813553727,-1.98347497721654,0.358247034799567,0.713290853743963,0.540601266101421,0.598990196094409,-0.0411566946923543
1206,3.92819628945007,8.93843826440548,7.6343592551337,3.75297362373102,3.76630129549374,-1.4448885990502,-1.21313878891969,-1.10827390752385,0.204644382894034,0.767383233558462,0.518228814940198,0.924119680704746,0.0480770921989993
1212,1.3722566521066,8.18591946986441,8.76307790620996,5.38755758412457,4.41756867937268,-1.48338031550787,-1.91510960775274,-1.01907875611207,0.99089647069326,0.824781645956312,0.478699225648069,0.925296291532782,0.0416703192154869
1223,6.63426801153671,1.56048715994844,7.79015124858111,7.09771645106676,3.78503801240794,-0.907570529123419,-1.06782540726707,-1.80964207601745,0.336001604659073,0.343709385699286,0.0668683878566476,0.895857178317407,0.0134129113873102
1243,6.30225439725263,8.97816768597341,7.40381204062328,4.93364829052491,4.84203673764234,-1.8709235789313,-1.45719789279928,-1.51391526591176,0.105224924346845,0.956958740982936,0.167598919785828,0.512388341193927,0.0373386463807533
1262,5.72726810076493,9.86351236323402,3.91242439629525,8.90320688040497,3.54778432556352,-1.54379954024036,-1.22586657538975,-0.778118209933408,0.663080302642868,0.0732632528422854,0.340560599814303,0.45860342904982,0.0154279714430105
1263,3.29194150532035,4.24559464188368,6.07605662851165,8.71202468506399,2.79709762215391,-0.659904141447507,-0.743239822977991,-1.39395365772841,0.986947012399892,0.105136197039236,0.512034298012998,0.751910169943661,0.0385786912020569
1264,9.80817784174293,6.16346212305179,1.00651071412055,5.68684712666031,3.05450472699992,-1.08441435702489,-1.16521922237991,-0.804871147595125,0.246100456533701,0.071809936834285,0.609435021537831,0.177833242237276,-0.0499189416683322
1282,8.63697918616951,9.38489824552329,9.89524858988636,1.94094218631111,4.04921117399371,-1.37237857758248,-1.65145682667274,-1.02537576973849,0.683660408028978,0.565944742914417,0.245936762370787,0.172291969472636,0.0346221482585071
1318,6.62009755633471,8.61634734848355,1.60290480952571,3.39114083980511,4.21061182186925,-1.09333684046683,-1.39732032874536,-1.71995465265706,0.564029424407471,0.616598093294401,0.265843738135709,0.796080210649985,0.0254492743770106
1333,2.47299578050161,7.6337211212098,8.08172248117392,4.25154786999907,4.10579507697686,-1.20170400466452,-0.959111892102123,-1.94497918021022,0.76179771590938,0.888526501360964,0.342406914316385,0.0873315818959812,0.0225947316218904
1343,3.82516941995919,9.70455001716162,3.83062471722752,4.66976256432736,4.01540442932015,-1.8443267732773,-0.670859555100941,-1.50021810094191,0.938048712358174,0.490919583635749,0.756433070305096,0.689374806748941,0.0593946967148798
1351,5.02950590070874,8.43263917663749,5.69936190012615,1.89857180347093,4.92268727247926,-1.07790033584824,-1.8718162645367,-1.97297067209432,0.559828580342019,0.282213732118373,0.45700023353482,0.349337130225653,0.00335576985421443
1352,1.94632483261609,5.05815326186868,5.43078318966714,1.70971643644471,4.13405301602933,-0.662717799478501,-1.87532583115178,-1.59600938539905,0.19537703012875,0.472051134003954,0.780102377880546,0.423742735881249,0.00467029190519448
1353,5.65880525074973,3.28087740893203,0.788160403339681,8.78904168343564,3.07544198297776,-1.40680214294819,-0.509197799063684,-1.15944204096589,0.530761824613183,0.204855076870995,0.58619881129715,0.187338065854568,-0.026259613376299
1357,9.86690720458758,4.03954733220715,4.18289185176176,3.80318337403835,4.21012491826764,-1.1191428464315,-1.79065932010949,-1.30032275172665,0.249461328219702,0.169407680841485,0.23453976262139,0.489138866136414,-0.0442795976720077
1374,9.68290967724409,9.89126269672941,2.3193421410116,2.63945626392317,4.60573218521556,-1.03811495513765,-1.60126770368543,-1.96634952639248,0.831904364367668,0.243579820720229,0.377335300893352,0.42323726627878,0.00589711529153099
1402,5.99395088358422,7.37023985363143,0.506481617240352,0.649900861568586,5.46060119925124,-1.86245941843216,-1.8387515190096,-1.75939026180948,0.0888618246511056,0.910878928739475,0.673066463510928,0.825260312810114,-0.0151409270112197
1406,8.72531943632711,0.65353256949581,5.13986637150777,5.8463347611148,3.82656687459836,-0.929995227680041,-1.60453075578026,-1.29204089113806,0.665435367744116,0.995991498319719,0.317975730773064,0.959568206620216,0.0149059507304396
1411,7.47155397468697,4.43412151319185,7.61504140850636,3.62214390299738,3.5281542072555,-1.74292939204337,-1.14867739920313,-0.636547416008997,0.245657354853265,0.776890266519899,0.0852019731175096,0.315451963534976,-0.00705083097357409
1427,1.72178548161042,6.63884829244512,2.9672388381554,6.3142291928868,4.27328645595111,-1.72998905513932,-0.802431547868694,-1.7408658529431,0.556932669774017,0.532496270937519,0.611657552964483,0.412628873447537,0.0045407108490671
1430,1.82056013223827,9.15378797222061,3.10971212377526,4.41156383296851,3.37391099207833,-1.33826676626261,-0.877443293858482,-1.15820093195724,0.693991667605935,0.751250479674214,0.175387222305051,0.581325344072108,-0.0045160128853127
1460,6.13534832751952,4.16543608519313,1.2298403328519,8.19809813462605,5.12846318226569,-1.38890181240129,-1.75442085207959,-1.98514051778481,0.500266388697907,0.296799304568419,0.375333955978536,0.755434280578836,0.0175700335052474
1462,3.6083244910026,4.72790614644228,1.1444479246679,5.10843476277868,3.63943838480698,-1.66136946069911,-0.78085158199718,-1.19721734211069,0.647897808882721,0.563657789201766,0.339839289874046,0.580810834732762,0.0249822815719895
1466,5.61218605150174,7.33826122209727,5.99804011961897,7.33795643602273,3.56471945120132,-1.06911021698676,-0.57547962930603,-1.92012960490853,0.0761512343417318,0.451455819229834,0.693680094089812,0.261892154570564,0.0264858044517027
1477,9.36739669604435,3.41710388301361,3.09230820954017,6.71395888368331,3.26036426578477,-0.76094212599732,-1.54462964854899,-0.95479249123846,0.478941515834684,0.651177603135791,0.21645282243465,0.173552504668919,-0.0142326854370539
1484,9.66546389820525,5.73235382040677,5.2639959283388,8.78357953027985,3.23383902699107,-1.49199594969754,-0.807110268576036,-0.934732808717492,0.364115236053355,0.0925795129880647,0.219674785116806,0.971741211919314,0.0388020296077835
