seed,family,kind,arm,node,candidate_sha256,tree_sha256,attempts,failures,worker_seconds,fit_seconds,policy_seconds,proposal_seconds,selection_score,selection_loss,final_score,final_loss,scoring_fit_seconds,scoring_predict_seconds,selection_reproduced,scoring_process_seconds,utility
8104,1,regression,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,157515e448f04a95495ea44fa91f152bdfb725a5f1a8856fe99dd11348a0bce0,12,0,21.495193399954587,0.3226713999756606,0.0002936999953817,0.1741664999863125,0.2415672872766879,0.1218002657302373,0.2455191750691044,0.1242639511967196,0.0056152000033762,0.0011620000004768,True,1.9713267000042836,0.1457591445966742
8104,1,regression,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,6f63fdc4da4bdc2286bdd1f03f9bdecf0baf94601c750d2b465451395299d289,12,0,26.321818599972172,3.0025712999922685,0.0004588000301737,0.2267891999508714,0.2415672872766879,0.1218002657302373,0.2455191750691044,0.1242639511967196,0.0045372000022325,0.0010324000031687,True,2.032971100008581,0.15058576979669178
8123,2,classification,broad-stop,node-005,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,b34efde6cd764a66a20248b3e39f60a4e14837cbfa8edb0ad034fe4e00b2116b,5,0,10.02074549999088,0.5298799999873152,4.220003029331565e-05,0.0431566999468484,0.922216561840756,0.1555668763184878,0.8994162808752911,0.2011674382494177,0.2816923999926075,0.0106863999972119,True,2.188971300027333,0.2111881837494086
8123,2,classification,broad,node-012,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06,7d8f9c3bde2a8dd9b96724894393559f97557129d461accd96e07c6deeea4a86,12,0,26.44651579996571,2.6296772999921814,0.0001297999697271,0.1042655000637745,0.9274415293479894,0.1451169413040212,0.90180291572016,0.1963941685596801,0.2931545000174083,0.0070921000151429,True,2.169124100008048,0.2228406843596458
8123,2,classification,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,a659f471bb80fc7faa7fce294b8c383fe902432ca7a741ba5502bb3c25a89de5,12,0,28.67317909997655,5.715074999985518,0.0001682000001892,0.1173655999882608,0.922216561840756,0.1555668763184878,0.8994162808752911,0.2011674382494177,0.2836490999907255,0.0107444999739527,True,2.186024399998132,0.22984061734939426
8123,2,classification,lineage,node-012,3fca5ad4606a7d4b8ca9506d76400e645b32cfaf5c458c79460fc3326d66af06,ab7339dd69f655350374b55e4c047ebbc6c6fdc1c74295e4ad938cf18205c1e4,12,0,26.51867870002752,2.660204100015107,0.0003467000497039,0.1221860999648917,0.9274415293479894,0.1451169413040212,0.90180291572016,0.1963941685596801,0.3182298000028822,0.0086719000246375,True,2.212715600006049,0.2229128472597076
8123,2,classification,evolved,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,30e310a9ee80b7ab9b29f3faf9414ec66f697f28283d9f81af60ae6e9cfc9396,4,0,7.821870199986733,0.0306177000165915,5.49999822396785e-05,0.0368759999983011,0.9185198973293884,0.1629602053412231,0.913070625495504,0.1738587490089918,0.008965499990154,0.0013651000044774,True,1.9086653999984264,0.18168061920897852
8106,0,regression,broad,node-010,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,fcc32e3959cbfc56f2869affd14e917727664ced237f5f3ac3ff83be67470221,12,0,26.017926399974385,3.2845378001220524,0.0001272999797947,0.1031244999903713,0.250986181385943,0.1657770386521765,0.2457904740473014,0.165283644529483,0.0068984999961685,0.0014568000042345,True,1.890177399996901,0.19130157092945738
8106,0,regression,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,5a416269da5ff796cf0d05d4d4ceada957fc3cad1b1b403fba518f64b42f2db9,12,0,28.378256299969507,5.324930600007065,0.0002058999962173,0.1078321000677526,0.3537519403619022,0.2336540950853399,0.3587900650998493,0.2412710655713252,0.3129389999958221,0.0136241999862249,True,2.522593600006076,0.2696493218712947
8106,0,regression,lineage,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,c2272e38db2796eaa41713fb1f8b61d893375985d911e8d5895f19bf3e369517,12,0,26.69155720001436,3.3877113000198733,0.0002298999752383,0.1027772000234101,0.250986181385943,0.1657770386521765,0.2457904740473014,0.165283644529483,0.0067967000068165,0.0014556999958585,True,1.9099637000181249,0.19197520172949736
8106,0,regression,evolved,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,0a58cbd3c5930771333331048400b0e37e5be44515883c2446ab0a2253d60863,2,0,4.144032000011066,0.0092489999951793,2.1599989850074053e-05,0.0170171000063419,0.2513661542481454,0.1660280117356995,0.2460374551095361,0.1654497287939532,0.0050856999878305,0.0014852999884169,True,1.8799392000073567,0.16959376079396427
8106,0,regression,broad-stop,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,864f93f02c36d643eed3671677839eb57d223df62b227e7332b281da69a5f2c6,4,0,8.285629299993161,0.3287375000363679,3.0099996365606785e-05,0.0313073000288566,0.2513661542481454,0.1660280117356995,0.2460374551095361,0.1654497287939532,0.0048207000072579,0.0013061999925412,True,1.9111631000123448,0.17373535809394636
8107,1,classification,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,6de8eae8420f1de4cf2bd57229682528e3b597ce05e93f76faeb49277a04a572,12,0,23.97328540001763,0.3072250999393865,0.0002076999226119,0.1302791999769392,0.9402612614906674,0.1194774770186652,0.9288914648382908,0.1422170703234186,0.0063688000082038,0.0009365999721921,True,1.8968466999940572,0.16619035572343624
8107,1,classification,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,8f763acc7c075a1e0d71908a327249d1a8655cbb25ca9abbe7db31a6885e1f4e,12,0,27.1038027999748,2.682806400029221,0.0002499000111129,0.1095929999137292,0.9402612614906674,0.1194774770186652,0.9288914648382908,0.1422170703234186,0.0049566999950911,0.0013936999894212,True,1.863608399988152,0.1693208731233934
8107,1,classification,evolved,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,fd49004b8b0939bb4376feed0e4bc351253174a221ac57d247c48a77fd99013f,1,0,1.9145343999844044,0.0054414000187534,2.3999891709536314e-06,0.0046435999975074,0.9402612614906674,0.1194774770186652,0.9288914648382908,0.1422170703234186,0.0060030999884475,0.0009844000160228,True,1.8804939000110608,0.144131604723403
8107,1,classification,broad-stop,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,53c342cb3b7adea5b2d9e3c00b099faa853bee6bab92c2131b08ed662ff3788a,1,0,1.8899635999987368,0.0054178000136744,2.4999899324029684e-06,0.0063124999869614,0.9402612614906674,0.1194774770186652,0.9288914648382908,0.1422170703234186,0.0062808000075165,0.0009319000237155,True,1.8724121999985075,0.14410703392341734
8107,1,classification,broad,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,8d8f1dc6f579afa9ca701d57d7407f6167688d47f39ffcc05e11aff2f5a683d9,12,0,26.302828699932437,2.7255119999463204,0.0001298000570386,0.1169994999072508,0.9402612614906674,0.1194774770186652,0.9288914648382908,0.1422170703234186,0.00619009998627,0.0010146000131499,True,1.88262289998238,0.16851989902335104
8108,2,regression,lineage,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,ba74b27cf42b8e4ec00adbbe5f23572d1c694f2e6f537fb58e7520366184382a,12,0,26.50554130005185,3.380936600005952,0.0002319999330211,0.1011561000195793,0.2900137982232185,0.1808909411632744,0.3018401194318035,0.1743902716725207,0.0050061999936588,0.0014056000218261,True,1.96575530001428,0.20089581297257253
8108,2,regression,evolved,node-004,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,6113356cd73c40e8726d9a9bdb53b3359d3bb0db988d759d6cb0905b92e7f1a6,4,0,8.016078299988294,0.0202453000238162,4.909996641799808e-05,0.0343830000201704,0.2900137982232185,0.1808909411632744,0.3018401194318035,0.1743902716725207,0.0050742000166792,0.0014141999999992,True,2.0879089000227395,0.18240634997250899
8108,2,regression,broad-stop,node-010,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,b5d35515daa01b0e8a5849dd0fc0fcf8a553dc3202d42627f8d219b4a1291d4d,10,0,21.728479799989145,2.3183593999419827,0.0001171000767499,0.0906809000298374,0.2900137982232185,0.1808909411632744,0.3018401194318035,0.1743902716725207,0.0055103999911807,0.0020317999878898,True,2.1550573999993503,0.19611875147250984
8108,2,regression,broad,node-010,6942155af63a56347a08cdac2c36209acefd269c95c42b6ecb79e0c4cafbbb4d,c7e3f8522585ea0e05eca6b57af07f4f4f939e6a94ca93f235efc0392ca86468,12,0,26.46849339996697,3.406195300078252,0.000126500002807,0.1148314999591087,0.2900137982232185,0.1808909411632744,0.3018401194318035,0.1743902716725207,0.0062732999795116,0.0014457000070251,True,1.9219522000057625,0.20085876507248768
8108,2,regression,greedy,node-007,34b9dd195570d7f14e518107671fbad15441ffb61327c0669389e1694aa9b9eb,6e551f3d69d0c5e4560cd9265e0d17652866ce25368688dc4c84cde438fef9b4,12,0,29.30590890001622,5.445090200024424,0.00018639996415,0.1076052999997041,0.4052525488566205,0.2527690593365051,0.4079300282610474,0.2356844695984689,0.5883575000043493,0.0209262999997008,True,2.529279599984875,0.2649903784984851
8109,0,classification,evolved,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,8d63b5efc648c259c3e01dd8604e98c46dfc076d53652d5988f3abb086a451a2,2,0,3.780722199997399,0.0116105000197421,1.759998849593103e-05,0.0151693999941926,0.9341787439613528,0.1316425120772946,0.9493352837586791,0.1013294324826417,0.0067090000084135,0.0013762000016868,True,1.8479675000126008,0.1051101546826391
8109,0,classification,broad-stop,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,a86dd6241a66ec9ece8148ecf92ca4d80d4c673d094d9166ed2ebae476c7dff2,4,0,7.924172700004419,0.2229077000229153,4.089999129064381e-05,0.0340988999814725,0.9341787439613528,0.1316425120772946,0.9493352837586791,0.1013294324826417,0.0070198000175878,0.0013361999881453,True,1.992662100004964,0.10925360518264612
8109,0,classification,broad,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,70dc16a0b7ec31ed0e0642c0400d575756f51dbfc38885b0bc318db81bfc80c9,12,0,25.56701960004284,2.613356700050644,0.0001446999376639,0.1102188000804738,0.9341787439613528,0.1316425120772946,0.9493352837586791,0.1013294324826417,0.0077179000072646,0.0013929999840911,True,1.8724251000094227,0.12689645208268455
8109,0,classification,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,d5e40498af7d95d1e7a697a976413718f58eaf8a09bc3a099cd53dbfbd833f81,12,0,29.29822990001412,6.023335900070379,0.0002028999151661,0.1076159000513138,0.9245169082125604,0.1509661835748792,0.928211048917796,0.1435779021644079,0.27572920001694,0.0111179999948944,True,2.180399099976057,0.17287613206442204
8109,0,classification,lineage,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,454084e17225e9be7198f4fdf62672c31f000d786112cfcf330a83bf2fb8cc1d,12,0,25.90780309998081,2.6288815999869253,0.0002881000109482,0.1044711999711573,0.9341787439613528,0.1316425120772946,0.9493352837586791,0.1013294324826417,0.0067814999783877,0.0013684000005014,True,1.854450300015742,0.1272372355826225
8110,1,regression,broad-stop,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,490f1ff8d399493b5c235b2c83d3113e9309c66271a9b5072b0abc67ba3348ec,1,0,1.9785654000006616,0.0035232999944128,3.0999945010989904e-06,0.0051503999857231,0.2406046349359224,0.1650950525273302,0.2441432388373519,0.1552528398600734,0.0036642999912146,0.0010560000082477,True,1.91028389998246,0.15723140526007406
8110,1,regression,broad,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,54ee6304889777ab8814a866fb9f32e0286ab4f475002a060df9c253c95bcb79,12,0,27.71058489999268,3.49997030000668,0.0001455000019632,0.1232704000140069,0.2406046349359224,0.1650950525273302,0.2441432388373519,0.1552528398600734,0.0035617999965325,0.0009213000012096,True,1.876757000020007,0.18296342476006608
8110,1,regression,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,0cad4ebada24d64d2c243417ce41aca6eb0232566d7fe62a904ae5c9dd35b07e,12,0,23.60628889990039,0.3481564999674438,0.0001746999623719,0.1386171000485769,0.2406046349359224,0.1650950525273302,0.2441432388373519,0.1552528398600734,0.0035325000062584,0.0008836000051815,True,1.8683538000041156,0.17885912875997378
8110,1,regression,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,cd64417fb967d14c4e175259303b548891b885873f0a4e98ae53dc0ed0fc6026,12,0,26.91545390000101,3.523937900026794,0.000335000018822,0.1139455999946215,0.2406046349359224,0.1650950525273302,0.2441432388373519,0.1552528398600734,0.0036401000106707,0.0009045000188052,True,1.8794323000183797,0.18216829376007443
8110,1,regression,evolved,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,b852e0f4a1ab9fd0ef5b5268fc660ed9b2b3fdadaebe76360c02fd7c9f429b31,1,0,1.8973050999920813,0.0036232999991625,2.500019036233425e-06,0.0051682999765034,0.2406046349359224,0.1650950525273302,0.2441432388373519,0.1552528398600734,0.0036720000207424,0.0008768000116106,True,1.8690015000174756,0.1571501449600655
8111,2,classification,broad,node-011,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b,1a98ef224b2b1d92f57aecdf2e78357f6927bbe3a303fdd3d560321b6a1e3cbf,12,0,26.255623100005323,2.676353499991819,0.0002793000312521,0.1096521000436036,0.8933022392738033,0.2133955214523935,0.9027972761452938,0.1944054477094123,0.5881172999797855,0.0139163000276312,True,2.5036352000024635,0.2206610708094176
8111,2,classification,greedy,node-006,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b,a6422f958fe971e128d519d7622ce0ff227e74b8eead2e29cfa8983e4a91b95f,12,0,29.464149099891078,5.81775139993988,0.0001589999592397,0.1097961000632486,0.8933022392738033,0.2133955214523935,0.9027972761452938,0.1944054477094123,0.6119847999943886,0.0150422000151593,True,2.5328068000089843,0.22386959680930335
8111,2,classification,lineage,node-009,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b,ef13fc927cb27bb70d1df5fa07062909ed026dc527a7fc885ed50634b59b6426,12,0,25.86383950000163,2.715909899969119,0.0002496999804861,0.1104544999834608,0.8933022392738033,0.2133955214523935,0.9027972761452938,0.1944054477094123,0.6074415000039153,0.0141179999918676,True,2.4867880000092555,0.2202692872094139
8111,2,classification,evolved,node-009,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b,b0ba94611bd99dbc52747732a0943efa159d9b72cd7112e8055d9722f8c20db3,12,0,25.60171019998961,2.6618180999357715,0.0002526999160181,0.1072218000190328,0.8933022392738033,0.2133955214523935,0.9027972761452938,0.1944054477094123,0.6245902999944519,0.0148795999994035,True,2.5380540000041947,0.2200071579094019
8111,2,classification,broad-stop,node-011,7a6e8e6cf4dd71db32f6104708ef8e1dcd325d2ec37ea58eb36630725a52546b,6a4e42861817a5c1a0077f5958e64bbc10aa94fb662e84ad6c168391f2bb7ca3,12,0,25.70368209996377,2.668154200015124,0.000157299946295,0.1209105000016272,0.8933022392738033,0.2133955214523935,0.9027972761452938,0.1944054477094123,0.6026795000070706,0.0144104000064544,True,2.513247599999886,0.22010912980937605
8112,0,regression,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,7923d9d5f6d33815f9b45c668ee24acf3827bf0e4f8ed8d2693ae07419bf33b9,12,0,28.591307499998948,5.378492499992717,0.0002254000282846,0.1140577999758529,0.348616918892323,0.2586436387785751,0.3415431424760877,0.2563532750810953,0.2560768999974243,0.0128214999858755,True,2.153306499996688,0.28494458258109423
8112,0,regression,lineage,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,07ea7b1cd6589284ac9b0e8062fe95f5a153f959de1edc5626c6c142d901b707,12,0,26.2944673000311,3.2729314998723567,0.0002853999903891,0.1127670000423671,0.2454039436785208,0.1820685271538118,0.2560869779138811,0.1922121317322006,0.005249800015008,0.0014126999885775,True,1.8884332999878095,0.21850659903223169
8112,0,regression,evolved,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,d80950086e2b2687eb07c72b3e2d9f1a13ec2a71861bf489ffb270ade8b869bb,2,0,3.722594099992421,0.0082795000053009,1.6600009985268116e-05,0.0144192999869118,0.2454039436785208,0.1820685271538118,0.2560869779138811,0.1922121317322006,0.0048079999978654,0.0015045999898575,True,1.8729691000189632,0.195934725832193
8112,0,regression,broad-stop,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,6e723fb05ff6c0996978b3d4e2e4c853fd87999bc77dd7e1eb2709d438c59a14,4,0,8.078717399941524,0.3054158000450115,3.550003748387098e-05,0.027293500053929,0.2454039436785208,0.1820685271538118,0.2560869779138811,0.1922121317322006,0.0051809000142384,0.001364800002193,True,1.868237699993188,0.20029084913214212
8112,0,regression,broad,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,58f2b8e824ab048e19a87c8aa971683623f7e46c873cf0e9091cb20f84d067c9,12,0,26.28556489996845,3.252514100022381,0.000131600012537,0.1141676999395707,0.2454039436785208,0.1820685271538118,0.2560869779138811,0.1922121317322006,0.0060890000022482,0.0014553000219166,True,1.8786365000123624,0.21849769663216903
8113,1,classification,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,9482807772085c74bc9fbac0cee267055f77b543c935457a1f09573c3a7ad40c,12,0,25.536661299993284,2.503420499997446,0.000261499924818,0.1186200000520324,0.9292416844675008,0.1415166310649984,0.94376026272578,0.1124794745484401,0.005344100005459,0.0009381000127177,True,1.8798162000020968,0.1380161358484334
8113,1,classification,evolved,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,96bf10ffd349dfb8eb7f1ec45040c1adcba94606d0d8e001ad0190d324071379,1,0,1.902328299998772,0.0062651000043842,3.0999945010989904e-06,0.0049654000031296,0.9292416844675008,0.1415166310649984,0.94376026272578,0.1124794745484401,0.0051314000156708,0.0008909000025596,True,1.8878164000052493,0.11438180284843887
8113,1,classification,broad-stop,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,477cad0005b9ae7bae0bdd3b7c0030f065cec4416044f6cf49f944674cc4cb34,1,0,2.0877552999882028,0.0072716000140644,4.000001354143024e-06,0.0053748999780509,0.9292416844675008,0.1415166310649984,0.94376026272578,0.1124794745484401,0.0054442000109702,0.0009618999902158,True,1.8747271999891384,0.11456722984842829
8113,1,classification,broad,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,28bdf23228e8fef145b9fbdb1cf5152b94ac186600940e0eb03b78bb5eb9fc25,12,0,25.76789759995881,2.515901800070423,0.0001299000286962,0.1064748000062529,0.9292416844675008,0.1415166310649984,0.94376026272578,0.1124794745484401,0.0050658000109251,0.0019057000172324,True,1.8680678000091573,0.1382473721483989
