file,sha256
discovery/experiment/trial-003/CHECK.md,ed7cd4e98f5e489fbd2c74904c52c53506bb22ba725b73c1505c58573729bb2e
discovery/experiment/trial-003/error-by-hour.csv,4a7dd44f598218f183e4b45a1aa0e918725550e76cbe41648e6dc4b0d95c857a
discovery/experiment/trial-003/predictions.csv,737f82ae2e393e2aca9246c8cc260bfac1aaac1c3d1e9ca9438e01a3dc6997dc
discovery/experiment/trial-003/PROPOSAL.md,e3669e033cd03616dcb577b67478ec0126ffe97c24f59224d808e60353029ab4
discovery/experiment/trial-003/RESULT.md,0754c383f8831dfa98a189009cf89c70586051396d965175bfcf883e234f6cc7
discovery/experiment/trials.csv,47e58e4c4b59b01760f41952480e3d160aa0d9006a390f1ad4297de1d466aa3a
discovery/FIGURE-REVIEW.md,91b3041aab150464b89c10004e485d467c1a381806e2d915ec65fbc76a7e6ef2
discovery/FREEZE.md,a6c0ab53cdfc878bcb5ce2342676cba494ba38b3f52df8f5c716ef76d8241a39
discovery/PAUSE.md,9c291b9f84952b0a50a0fbd0baf8cf3cda11d0ad6ee906961d6886cfcda50706
discovery/PLAN.csv,96f87bcd88d4e623fd935443785c4817ff6c5c732f8d50cae44187daf133014b
discovery/tree-v2.png,fb448e0365deee33bec056e1fe7a59d13f5fbf1cf62de353ae19c8335d07c264
discovery/tree-v2.svg,d299d3774cee6c787c941593caaa083319849abaa32d1e468a22810ed8486b27
discovery/TREE.csv,350e22ad1d17cbf9a22bf8fd823ed26649411f84f75cec264f68e83cc0943e2e
discovery/tree.png,64775a89fced5b6588dd672e55186c5094a02d9c2a6cf2ca4f268e5ffa9599e3
discovery/tree.svg,d84a16c7cbc5bc8370574f6bc6c9a05f664044ef5c315d1b1b4d3357458bf62b
online/CHOICES-FREEZE.md,4c985666460d3b1ae448bad33bd64b8b51ab2fe64382f1928b9c2b6390fd7b7b
online/CHOICES.csv,e0abe2af3e1cc6b2fc57c4742a53d1130b3e26e3086ae5f716a78e40d9a0b76e
online/CONTRACT.md,6d0b70aef0ae690523ca17eb4439d4fd1fd1229ac39dc1e026388c49167fb211
online/data.csv,87b1ee895acd8f8865736355a9020524e804fc2091193c31dbccd99476f78b6f
online/DONE.md,fff1bfd5e51c1801b353fc7092f30112ec18af6346c708ec6da3d4a3c34f2fb2
online/FREEZE.md,09df6d0f30b59aba4fcb066b3df786ccdb6810ad44c6e129c6d2148be06ca996
online/NEXT-POLICY-PROPOSAL.md,8a20bb8565631f9963f1738ac5a853cb773a961e2c887d8bc727506ca37de709
online/P0/A/model.joblib,a22b31969f623967b6cc0aefb6111be5b3912864aa37e88e0930a18f50f6b53e
online/P0/A/MODEL.sha256,834990f1eafd1c4f42f6fb92124ae66d02ec62900667d41a74f3861d8d5c34a6
online/P0/A/RESULT.md,624ada3ad9843e8d538d539cbe99b77b80f7688ad47e487e445ff151c0773bdc
online/P0/A/selection.csv,f42323fa4d0e1e0f827f1d5b9776ca2432141721df26d03138fad04342ff24a5
online/P0/A/STARTED.md,dab8c0cba795144bf849f2f059f2ffc5e0d5791434ba5d92e28b7f35a00b2d3b
online/P0/B/model.joblib,d4e3576352e0f7c5b73c22f14b2d0e873fc434595dea34b8a725fd8ce89d1af7
online/P0/B/MODEL.sha256,fcd76b6b50cecf4d0ed0588bd23e3ab6bfd6b627c06b0da6181960e3f9ecdc33
online/P0/B/RESULT.md,e7c663795d9f3581dc4fb9ae2bcc6079a373896e2be05030b87c60f69895260b
online/P0/B/selection.csv,bb0f9b955b7b98a257ae611cfea1a15630b7f7f1c81856d8f77e025936a03895
online/P0/B/STARTED.md,892ff9fc61a0525bf072ca653be9cec37ef7ef0bd88c1316faf89a1794d465e8
online/P0/evaluation.csv,1e2ebe4516ada4ef8558cb759c0e228d7776814827349bfa6d930b0ea2aab980
online/P1/A/model.joblib,a22b31969f623967b6cc0aefb6111be5b3912864aa37e88e0930a18f50f6b53e
online/P1/A/MODEL.sha256,834990f1eafd1c4f42f6fb92124ae66d02ec62900667d41a74f3861d8d5c34a6
online/P1/A/RESULT.md,b22cfb0e6d8668d899c1b570cc20cfbbf885627960c0692b5535c8fe871bd1c1
online/P1/A/selection.csv,f42323fa4d0e1e0f827f1d5b9776ca2432141721df26d03138fad04342ff24a5
online/P1/A/STARTED.md,91e7da75969195f2beae7ee360dbc6d18708d47b550c44a3340fbfa59c976411
online/P1/C/model.joblib,074c99b14f09c9863d2e7e043318bd857e282c8e42f785f452f8273c777cdc76
online/P1/C/MODEL.sha256,e7fec59b9d8811e1535055ba929a5805651c6e51a03e2a38b317f93be8e66f62
online/P1/C/RESULT.md,5930fd484ba1760f27e19f3be1f924d551516718dda7113ede1fea1820884966
online/P1/C/selection.csv,d154745bba66ec8bfb6b6e9545673f68b670282ce1b2673ae2ae264f3ae643f5
online/P1/C/STARTED.md,efc286ca7b974193413ca1575420023044e83cddecb7522e2165131c9421beba
online/P1/evaluation.csv,f1c8775b2397d796cfafebbec4e8877b900acdad8b7d2723aa04460fd2dbaca5
online/RESULTS.csv,56f6ee81d9850e55514e410049fdf972a89ce8a93a33b6b44743c7cfcfe6cf5d
PROTOCOL.md,6895f83bd48f132c60bea80ecc02c30bc61c93060a76b07cc9a28124a3e996a0
render-discovery-evidence.py,16425f4043560cd15db4354d73111f9591e538d2c3ce50230a0f7f32324ebf40
replay/absent/RESULT.md,fc8525211d33a8164599b08d13c4a28e36900970bd4baa89eda679b24d233da3
replay/absent/TRACE.csv,565aa269a61c5ff17f5c644fec143c2c87165bb447193cf8fa37ace872323d06
replay/ABSENT.md,75d2e07d4dd1f1e45c0d1781e9c8b50621a4b80552f466c5c0b4874542b6467e
replay/COVERAGE.md,74397d6253345a930303f05f9aabe4b0adeb5ed381a5e64ea845605c518e2983
replay/P0/RESULT.md,6227ba364e030acd2920a888d2b113e296507b91ceb687a7251eea3eea9f0288
replay/P0/TRACE.csv,ae359f1784ec0fcb83df72aead5b24f49ac8c692c4184f3dcb1a0c78aa1c195a
replay/P0.md,e952777bc231542b48ed9b31fabc9623a4911c1f703243f1d0aa86ae070b489a
replay/P1/RESULT.md,76f98390cb92ff469424cdbe38da0682db5ae1a2bfbdcdcfe793fd1f4b679a5f
replay/P1/TRACE.csv,d098561df9f40021dc531e7bd0a01a1fc2cbddef33f4aea441e38db887acade8
replay/P1.md,128abd7e930d51483c51c718c10a4548e40e45bcbe5c39866bef56a0b6afed5e
replay/reduced-P0/RESULT.md,41bcbf75e745b0ba70a3b6697a6974d4f00142169d3f4c56f7a3fccb46dcef55
replay/reduced-P0/TRACE.csv,68fac41c7ca64fe5fbc4065923995a8906873b4f64adc202fb9cb2c873f16adc
replay/reduced-P1/RESULT.md,b074b81f78af8e16da38660366d958cd5c54b35de617529253da148ff94d0045
replay/reduced-P1/TRACE.csv,d098561df9f40021dc531e7bd0a01a1fc2cbddef33f4aea441e38db887acade8
replay/REDUCED.csv,650f4e817c963889b148d379954e97f376ddf20cb64c64119512be615e0eea20
replay/SELECTED.md,80441217cda24e9934819e219422b10bdabcc47c57481b44312370828f000915
replay/SELECTION-INTERPRETATION.md,083c7fcf952212297da57f54d21408a705a507959679c03d53a9281181fb6138
replay-discovery.py,34f142407bacf0246cd1ad6331b5dfa9f0bd0ac9b182fecea558bfd7863db4e4
run-dream-labs.py,6e93ce5ed6e313905f81e927179e4d575ebe2010cb911fb751acffea6c2e2168
SOURCE-AUDIT.md,ca1e36b71b5f43ecdf25686b58278a78b66bb08d0cd0b124f3aaf8d154b05a44
SOURCE-HASHES.csv,bc9d35b12ba367bd80dbe29e665512d81a976bbb499728d707fbfd88105a48b7
