check,passed
node-007/parent/CHANGE.md,True
node-007/parent/engine.py,True
node-007/parent/OBSERVATION.md,True
node-007/parent/README.md,True
node-007/snapshot/candidate.py,True
node-007/snapshot/CHANGE.md,True
node-007/snapshot/engine.py,True
node-007/snapshot/OBSERVATION.md,True
node-007/snapshot/README.md,True
node-007/row_ids,True
node-007/target_identity,True
node-007/finite,True
node-007/score,True
node-007/normalized_loss,True
node-008/parent_seen,True
node-008/parent_eligible,True
node-008/charged_cost,True
node-008/source_used,True
node-008/inherited_manifest,True
node-008/parent/candidate.py,True
node-008/parent/CHANGE.md,True
node-008/parent/engine.py,True
node-008/parent/OBSERVATION.md,True
node-008/parent/README.md,True
node-008/snapshot/candidate.py,True
node-008/snapshot/CHANGE.md,True
node-008/snapshot/engine.py,True
node-008/snapshot/OBSERVATION.md,True
node-008/snapshot/README.md,True
node-008/row_ids,True
node-008/target_identity,True
node-008/finite,True
node-008/score,True
node-008/normalized_loss,True
node-009/parent_seen,True
node-009/parent_eligible,True
node-009/charged_cost,True
node-009/source_used,True
node-009/inherited_manifest,True
node-009/parent/candidate.py,True
node-009/parent/CHANGE.md,True
node-009/parent/engine.py,True
node-009/parent/OBSERVATION.md,True
node-009/parent/README.md,True
node-009/snapshot/candidate.py,True
node-009/snapshot/CHANGE.md,True
node-009/snapshot/engine.py,True
node-009/snapshot/OBSERVATION.md,True
node-009/snapshot/README.md,True
node-009/row_ids,True
node-009/target_identity,True
node-009/finite,True
node-009/score,True
node-009/normalized_loss,True
node-010/parent_seen,True
node-010/parent_eligible,True
node-010/charged_cost,True
node-010/source_used,True
node-010/inherited_manifest,True
node-010/parent/candidate.py,True
node-010/parent/CHANGE.md,True
node-010/parent/engine.py,True
node-010/parent/OBSERVATION.md,True
node-010/parent/README.md,True
node-010/snapshot/candidate.py,True
node-010/snapshot/CHANGE.md,True
node-010/snapshot/engine.py,True
node-010/snapshot/OBSERVATION.md,True
node-010/snapshot/README.md,True
node-010/row_ids,True
node-010/target_identity,True
node-010/finite,True
node-010/score,True
node-010/normalized_loss,True
node-011/parent_seen,True
node-011/parent_eligible,True
node-011/charged_cost,True
node-011/source_used,True
node-011/inherited_manifest,True
node-011/parent/candidate.py,True
node-011/parent/CHANGE.md,True
node-011/parent/engine.py,True
node-011/parent/OBSERVATION.md,True
node-011/parent/README.md,True
node-011/snapshot/candidate.py,True
node-011/snapshot/CHANGE.md,True
node-011/snapshot/engine.py,True
node-011/snapshot/OBSERVATION.md,True
node-011/snapshot/README.md,True
node-011/row_ids,True
node-011/target_identity,True
node-011/finite,True
node-011/score,True
node-011/normalized_loss,True
node-012/parent_seen,True
node-012/parent_eligible,True
node-012/charged_cost,True
node-012/source_used,True
node-012/inherited_manifest,True
node-012/parent/candidate.py,True
node-012/parent/CHANGE.md,True
node-012/parent/engine.py,True
node-012/parent/OBSERVATION.md,True
node-012/parent/README.md,True
node-012/snapshot/candidate.py,True
node-012/snapshot/CHANGE.md,True
node-012/snapshot/engine.py,True
node-012/snapshot/OBSERVATION.md,True
node-012/snapshot/README.md,True
node-012/row_ids,True
node-012/target_identity,True
node-012/finite,True
node-012/score,True
node-012/normalized_loss,True
replay_recovers_online_order,True
replay_has_no_unknown_requests,True
replay_cost_matches,True
selection_matches_report,True
