source_row,partition,target,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
30,final,33.386193789679446,-0.36784819209567265,0.17799000840037169,-0.07079370583980832,-0.6587842237001214,-0.18810759121730267,2.0871690256727846,0.5427759014483601,1.0745438651030361,-1.3957820427908554,0.14899792555320887,0.8569276106745408,-0.19002589305228818
31,final,71.16412993850818,1.452189607018087,0.7025840448335549,-1.191943244819433,0.8146833978142627,-1.0264403562964055,-0.6481600192775898,-1.4547960483928355,-0.0922506424301971,0.5334962678514334,0.14173364072000086,-1.2979018375056397,0.3803627432271291
32,training,13.697298732507413,-0.8637704998856012,1.044568967304502,0.637234316806712,0.03278294797146155,0.08241399166469968,0.8412207010422135,-0.1924056480745117,-0.15611634701853636,1.4481053011467444,-1.0234518610252967,1.5350114790531926,-0.43613015711797315
33,selection,138.94734365710673,-1.356269624647619,-0.9277860554377265,-0.8506252389648348,1.558863582629327,1.7618685684674027,0.9548152388537012,-1.570154875551817,0.8704180110658497,-0.3792759337344003,0.19869277956512138,-0.8265014884876605,1.082940323959045
34,training,-122.11019103576743,0.8768141383272989,-2.231478154159067,-0.9349178213111581,-0.4374277793044636,-1.1005618497504055,0.9943359655388492,-0.8608771171424361,-0.874560913194819,1.2653395368500906,1.7025778372252511,0.18588886591453108,-1.3725234003849989
35,training,-184.54326263691573,-0.5911422734193529,-1.9338185711959142,0.49289199112256094,-0.18890367831874327,-0.08876115618792199,-1.0617712495605505,-0.5928059227140439,0.4252310456613959,-0.581415090296239,-0.8455344609158574,-0.8555638408045905,-1.7071611829421303
36,training,250.04261067110565,0.33553729941702726,-0.15323769610876434,-0.22145422372376544,2.241015580961217,1.6531983064954594,-0.8855867109736764,0.8904135602905486,-0.4496392164766763,1.1093737845597955,0.629781169467938,1.627108990970724,-1.4439616677586227
37,training,76.29509939922332,2.903662557537987,0.6514308110003868,-0.659743324126574,-0.5941007369636081,-1.145494880770539,-0.399363007945179,0.40763643110041503,0.9305344892351473,0.7140557626681711,0.5164445899040863,-1.3952147235539751,-0.892035818439332
38,training,169.7352393363853,0.3499880502116358,-0.36717281400943064,-1.9756306790685447,0.8741044559255282,0.6578241446324109,1.2152211172375862,-1.4147967041592324,0.5438129537165093,0.15820049471560815,-0.17720036315961568,-0.2957140536845671,1.7011796050030958
39,training,165.09924008200545,-1.3459689716018375,1.048471545099533,-0.509442224582011,2.231825970233115,0.9176531532946328,0.45845631325246444,-0.5947188156852271,-1.007044231138503,-0.9690728253637038,0.05741335876113067,-0.7904321358690458,1.0698357506821488
40,final,-29.84535164153516,-0.3548134694910309,0.26785054952913584,0.4568204933115529,-1.1364152065727622,0.9491668673399909,-0.127503652285194,-0.08387726816168559,0.2891720202627347,-1.0160732078186523,0.43135132440659435,0.3172786072290975,-0.723831261507336
41,final,126.24653171247105,-0.12880498616992941,2.193721954922968,0.773049861908936,-0.49515329987154116,0.09558149498134387,1.8752294578237094,1.2389992971649102,0.3322640813376944,0.4476353942551554,2.158179191428499,-0.07994357740221322,1.5980407800371739
42,training,64.58137667627447,1.9452168538505448,-0.04857786621550925,1.0877559400326924,0.1916087137550574,-0.7981048492977142,0.3489698483284224,0.05855531417556544,-0.285201465233189,0.6889449802280364,0.05044137629015388,-0.18207327520404998,0.4934260670919209
43,final,209.65027118679953,0.09719103800339186,-0.6631441140705125,0.97796302028963,1.6295789708991697,0.5023656103856254,1.6876580191935202,0.9202115364454693,-1.2398258048339603,0.36099802572512457,0.9489581315061116,2.6230734793579136,0.8088570580784887
44,training,-32.17184668850291,-1.6327569266541437,-0.2032311648650395,0.3766006544279547,-0.17205847820818573,0.5915074433726547,0.43764833051996826,-0.6042586024725255,0.2211434139583135,0.6996668171778271,0.5455372716078357,1.1285395524623596,0.2740514245101564
45,training,18.143139759718316,-0.48153539773293186,0.4268910850423769,-0.0332852714812186,-0.47088925863284214,-0.17217890884065015,0.8203580670834775,-0.6291649761739277,1.059706371697648,-1.2321222604260254,-0.3161852569205236,-0.6336893565596186,-0.6048770600338159
46,training,-159.21745842595797,-0.38439420438566185,-0.3523842377272258,1.112672633474648,-1.568737296045684,-0.02115749434000818,-1.465626137443558,-1.3679141657918377,-0.5342701778486578,1.293361303213468,-0.2778273755656467,0.697400923275548,0.1638983248633535
47,training,92.77208087466663,-1.0835318274011634,1.679799617400903,0.6420983873395085,0.8037946503205694,-1.9772487056743429,0.10086500626164019,0.8740490786577501,0.24813166460045713,-1.4364704785017852,-0.30567497897631857,1.540569741900665,0.8695007496719495
48,final,-7.505574495220243,-1.4590248583762906,1.1969250495012353,0.7919197529865125,-1.5024941080295584,1.3299163680790214,0.7537625156140634,0.3041865464195211,1.459883885770567,-2.5377647731130377,-0.3184465412144766,1.129207441851228,0.7352746038007087
49,final,149.65490593009804,-0.5444744860157035,2.820687475861252,-0.5917864852619702,-0.10519707285252766,-0.6904464891201993,-0.6476454839229495,0.6773595153563845,0.2730330100868762,-1.4504100299945182,1.1542023185721955,-0.745663533814695,0.7614660926836065
50,selection,-64.39372046919571,1.2615343408644462,-1.037800991522618,0.6509590345481234,-0.17245520297636446,-0.49951745374160844,1.7898753593647678,0.4854237100248709,-1.0443286608972069,-0.17878382231170928,-0.13442469151832345,0.9025318269446154,0.028249294425144133
51,final,136.84949790022972,0.27215908248477483,0.24902165858456013,0.32022281664648766,2.152033020187909,0.015546646616249113,1.0192434940503328,0.8921922983933098,-1.1989590681524502,1.1293328715916024,0.013435140985333669,0.08782300941409225,0.5443125985548476
52,training,-96.15029481134043,0.06316835958558059,0.5566798497799701,-1.2323877559371066,-0.28814707427149155,-1.4101824684728277,-0.2561339644565289,-1.1225281959690725,-0.4344791232638188,-0.6362430575310527,-0.5230906834504372,-0.727670389033063,-1.1349417811024263
53,final,-174.6965397835403,0.450075011673774,-0.607672292498864,1.3061256322196588,-1.7424633855393217,0.34164695721183214,0.3222342677976151,1.2671418969419026,0.17151435925242514,-1.1957892118425457,-0.16976796838401906,-1.5635593172256175,0.48012023959526434
54,training,-243.98039531438735,-0.9237984114297797,0.5254186347068933,0.7099323391277501,-1.2609406755464525,-2.3567103952367687,0.500478004773014,0.12817985904479087,-0.5117439653231052,-1.350499553084571,-0.8711102997277844,1.3870121479214714,-0.01975362400337398
55,training,-83.27777787194894,0.9528390485852003,-0.5181011733209465,-1.9170966667226057,0.37736887643686434,0.5184616488351335,-1.5938265438064934,-1.7222116888607393,-2.900786442851288,-0.8763317946989209,1.260766184018951,-0.41462187352068325,0.8812633398046767
56,training,-12.096887425672488,-0.027325960894874286,-1.272813421562486,-0.20535392472466038,0.5367159078540772,-1.0223301482162848,0.5947178506563717,-0.22940373044248344,0.27495408042715846,-0.07176813407042802,1.1865488822211294,-1.4485737020557778,-0.9882323105890897
57,training,-176.94419233797856,-1.3885337715580894,0.5702836801053438,0.012938443146483718,-0.14583341456456667,0.8701269163068417,0.2083123240297019,0.20886773258772465,-1.4617038691269069,0.7051965569402212,0.425928266292051,-0.45760211483699936,1.142119498501163
58,training,18.87301053012124,-0.13036113018187048,-1.9371638937047893,1.0659739520516984,0.10112998419369948,0.19040890182814119,0.3539653713249111,0.5878368975118329,0.9151020667027177,-0.07595216930271625,1.8766765938823318,-0.9608407097822174,-1.3478325589974602
59,training,276.4344586511578,-0.009318689419026032,1.319258596880406,-1.3486124918553273,1.1428269078072524,0.018439074320486592,0.16249535086310213,-1.5313319061139128,2.135274692287454,-1.3365325924265907,-1.686139023931349,0.9203991091826713,0.128377554791811
60,training,-317.8295819002943,-0.6597092986122789,-0.3763519215929198,-0.7076253255891402,-2.8748696740418342,-0.8556362629514174,0.2829558115699743,-1.5499238227069576,-0.05920683346044095,-0.3968705464457175,0.9076591576189499,-0.025692469917547242,0.5562629730892206
61,final,152.16656398157897,0.8282120665680123,1.7555169168894857,-0.9821266662194955,0.21372504224730482,-0.6970191491969464,1.3610206600210757,-0.2065205372444583,-0.19430220997455683,-1.2733507058904998,0.30940050824043597,0.8953038118294292,1.5012405043164414
62,final,11.51842494030646,0.19867813689408317,-0.012119937976551452,-1.274242494981576,0.16578091570897388,-0.6166991469360491,0.2329483465970603,0.05011889328371162,-0.10922837802296831,0.420565843022553,-0.07761194863598415,-0.17249622382021057,1.4584353566144477
63,training,90.76192500276383,0.045437309560429344,0.8427237398633355,2.453145506059276,-0.005408132032541911,1.412600983312198,0.288748558756685,-1.8666760247852057,0.8462218853539452,0.17149538597948089,0.46342820789238615,-0.9133831874253843,-0.5085713410701462
64,final,-53.37511468481719,-0.31179191640857606,0.5745324358321442,0.27359844446369347,0.08574014467635577,-0.0366251291218443,1.0474162441715544,0.48659692555795153,-0.527966369514549,0.2499484449576716,0.1593044271093884,0.3790254030069036,0.1706366540114666
65,training,-320.4600801400628,-1.0923299601822942,-0.05286966266534449,-0.40788746911885815,-1.699877528751565,-0.17533805787560036,-1.0947970418764623,0.4921391478933801,-0.32021291625406423,-1.072119127148013,-1.5174648651907519,-0.49368096498021957,0.18612704725039672
66,training,203.1348073137406,0.6873045365672072,0.3094786763363034,-0.5034673796552412,1.26063418605468,-0.3174070312338392,-0.5976811187501592,-0.32542902050307415,0.4696900921031908,0.3755933960250804,0.9170702707399206,-0.8222511946542551,-0.28455650460955345
67,training,50.49000402801304,-4.239150401423125e-05,-1.1530420847403828,-2.4565198715130854,-0.04101805535292292,-1.0313207603324606,0.7710132893444924,0.6355214118972933,1.5562364737083554,0.30174210736599,0.5383235418437711,-1.644019486730249,-0.44434384740135163
68,selection,-294.982757991072,-0.10591801096297354,1.1079486183239262,-0.4381829503277428,-1.5684432620599094,-1.1382415137734774,-1.1179042616075825,0.16238005487862642,-1.6786699797647904,0.6729408754747753,0.46252139759460825,-1.9969832676252934,-0.8344383564810602
69,final,-105.40275823387267,-0.3715600680630084,0.1986126016237053,-1.023504734116699,-1.0403352874639098,-0.5254836246922667,0.5753793545807392,-1.2964423287743974,0.43455951358266415,0.3117898682048373,-0.6411819302722194,1.1635476666405897,-0.9850309913274322
70,final,331.9783775422499,2.3828554276107496,0.30691557359005933,-1.0241241368597445,1.4840015183649478,-1.220648359026735,-1.291128936879256,-1.9692806034005752,0.175856817412129,1.1624949804933458,0.5620694820143702,1.0425351218495233,-1.8549427107809546
71,selection,254.2772127996583,0.8786367564285312,0.1599493657715786,1.9052467433562308,2.1502181349057583,1.8298907930292745,1.5489210794911292,1.5552392713276944,-1.1297271299180731,-0.9576832947319202,0.48968205601389,-0.08466046859927409,0.41410788250872715
72,training,92.32684367340185,-0.1313597339796356,0.3283925957589746,-1.2744668988572265,-1.4570056137407061,1.8958031957019814,-0.5446197425624234,-0.5915851308226884,1.1069440724213735,0.026601087552337928,0.5519378729934217,2.13273259583708,-0.3481231339459446
73,training,-23.318501747577383,-0.6993872840000611,-0.13404575975545518,-0.14965318118178644,-0.4054140081183724,0.9686551329361082,-0.4942411612427804,0.30724579237069183,-0.1121508792324476,-0.47637599692783805,-0.44256005668510984,2.1236370429175144,-0.49434761267937105
74,training,29.259734783139308,-1.2668047930617554,0.9216160077382952,-0.5913567485002944,0.9708057749144405,0.7352114606009145,-0.2095104712120695,0.4053247820868283,0.2659001069350886,0.20088476080755477,-0.6661611636624346,0.22998184359084883,-0.4893468196763156
75,training,-23.1786882701359,-0.08832527985358558,0.11633641641070538,1.1877669996207068,0.8098635440773551,-1.1104586172164437,-1.3937265314598772,1.0876878590731165,-1.0898339377980844,-1.3866462031201645,0.9546172229909041,-0.2128867892945086,0.497738188071786
76,selection,19.28831674357275,0.2149489268953288,-0.20146314106493157,0.9505489351398407,0.5761737523772393,-0.3256002294750515,0.2223050230457856,-0.8223821839636986,0.5803842785062415,-0.49371794586856965,-0.5972553030731034,-0.2249251622490527,1.315372644589541
77,training,89.90420526344714,0.8056367352183944,0.307273076812547,1.001883486347278,-0.05966073535855931,-0.299275024796705,-1.2453408455577781,-0.809968310335737,0.7813506007429754,-0.1771810406598373,0.38892174657726264,-0.44318321013332385,1.3663253239396216
78,training,42.950692330843424,0.20494205097453008,0.7427542247902321,0.24006080060385152,0.27589580398534846,0.10195830590775076,0.36462270642809996,-0.44477709471766325,-1.031372668193661,1.7811563842623708,1.5748259077840852,-0.15023412271992875,1.024251700333106
79,final,38.10277756270768,0.8105378841554355,0.23336069282153443,-0.5757913068342226,-1.1096109613797895,0.28639267049987976,0.014909113413636696,-0.7623685745056491,0.11911519862571,-0.5367908507524412,1.6569865273470306,1.4703967143796637,-1.456684437024239
80,final,-116.45159349342673,-0.37730680261881877,2.109309916265883,-0.7322734655516396,-0.7316492593918182,-0.7094309923927725,0.8551799158517523,-0.6794280452965618,-0.9096934415552607,1.2797924141122727,0.06759243703955098,-1.4056408511649159,-1.4643734809816522
81,training,16.460032577233715,0.5301878978469343,-1.072249760255669,1.165266823786588,1.802512706622399,-0.7048813297586659,-0.15967849127298495,-0.6713864036560996,-1.2185888827822384,-0.731700225855651,0.15785398358807873,-1.6102654458441874,0.3279239628196385
82,training,-388.46799264218856,-0.021523472240450228,-1.7357163753885372,0.8647150192974068,-0.8563351625484397,-0.3930981416038871,-0.6382858612669934,0.2626442538587,-2.438303152470763,0.8717340693528377,-0.4895268068625761,-1.2144406135270058,-1.0771552863932357
83,final,184.37475320512465,0.8279655855238124,1.160473075278,1.010390819816823,0.052278887610436704,-1.1886096953573513,-0.6683453848611344,0.6623627405193516,0.7950705315617117,0.7391860767892209,-0.10172546142374948,1.3255976213261897,0.8591098844424979
84,training,30.72901214161019,0.5475230976168379,0.20400668157256807,0.5164909571610408,0.33543536211948194,0.5512602493446558,1.532704023475332,-1.3894009461722814,-0.26896952502589294,-0.5829861603734551,-1.7096180291840226,1.877789011943172,-1.3451076098363128
85,training,-51.42242747948987,1.8565629056862012,0.3583422476135883,1.044609626665651,-1.5982925027259858,2.102514388559532,1.1317955203156327,1.491080733109749,0.534159596949494,-1.6299683265613214,-2.6047053255121306,0.8101122862681176,-0.678034044163522
86,training,55.457543428951396,0.7570656448275318,-0.9776512976022238,0.800792030771863,1.0840399429623706,-0.06301400428454192,2.431001927568566,-0.8391809367377744,-0.34065347389578393,0.7900892866338775,0.34228946902682406,-1.1108756571666942,-0.0977796582776766
87,final,-76.95023704697692,-0.1147757844979868,-2.0618155907685423,0.19881251507995487,1.0749024536944665,-2.009705745407632,-1.6589125023257456,-0.15066857503698566,0.022088015810697335,-1.8387201673558315,0.11450557971446639,0.1656287055842938,1.0490892983066316
88,selection,-89.41747263133776,-1.4738611641835437,-0.5512956766997175,1.04849755478086,0.036291806063151126,-0.06396685814079127,0.6823089849817435,0.34589226114035726,1.0845069930096622,0.4978074803860898,-1.4222548731101061,-1.13559589934208,0.7934179325335705
89,final,35.771020416261884,0.37633154085554743,-0.8102667296378173,0.2961330302442081,1.6748264471839707,0.3490768081273996,-0.7137687057499984,-1.5699383047456468,-0.312498163292377,-0.3066211687189337,-0.3361775709191689,-0.8580460419414315,-0.8621517772648803
90,training,98.85518557503866,-0.1629480321417323,1.3741705796610628,-2.4777030393894894,1.1074072578624208,-0.3656118149347221,-1.7950450871532677,-2.1859353133182102,-0.3391770245556275,0.08949572486100077,-0.8078840918619904,1.6550523840995262,-0.3021160436580836
91,final,227.15555505926082,1.2936260248658504,-0.793961999102165,0.06707229773888324,1.7445143145701267,-0.07516093315367668,0.43910097309249946,-0.8447722606679131,0.3413825019828636,0.09632701733119929,0.09472079469200603,-0.22773892010542843,-0.2500310329643979
92,training,-52.318902308764265,-0.055293414247282645,0.2015462094644332,0.020649463567436823,0.1101434736500278,1.445606867545773,1.9253221770129276,0.6977419780790256,-0.741312857703423,-0.29176360118405414,-0.8342232931248356,-0.518525098273952,-0.9314464972139319
93,training,60.10615708215245,-0.6316683999583802,0.5521895393122043,0.3298415746903786,0.699624618879553,-0.4213675135197394,-0.007525822368481505,-1.4008455234708623,-1.016800128993693,-0.4226715665109,0.8953994871010226,-0.5033633602111084,-1.9596997015791104
94,training,-175.9815134858402,-2.1128494127530835,-0.8936189847897062,2.611797152054062,0.3972773876792335,-0.04062245597068888,0.486668036638719,0.60632406989932,-1.3738829511730068,-0.3123711380272932,-0.38570062146688905,0.777264156022854,-0.45393147681308926
95,training,-173.7596908526669,-0.39045431190745905,-1.1502432730081038,0.2606942811743012,-0.3385911939651766,-0.7985348899514471,-0.5127713880852665,1.9362046095772303,-0.6064484828956652,-0.804753226427879,0.008404584762027753,1.9344874361210307,-2.012967984300356
96,training,-213.3172314971775,-0.10019558527471188,-0.6272015635447306,-0.5208070804017455,0.12919771044261685,-0.7011924452229453,-0.22560839586647474,1.4455140212982454,-1.8400799567849493,0.9133038178293481,-1.1822560650090848,-0.3747527965931255,-0.5556730168660755
97,selection,-26.176298601347135,-0.950053124981651,0.02494840486568206,-2.56000828364892,0.5696896828584771,-0.6122310113704037,-1.4817596886477198,1.5974224975664777,0.6500459672914071,0.3805738768190293,-0.2967544703236082,-1.2177732745499157,-0.3702894355593267
98,training,-132.70944644610788,0.946787509830872,0.5104053741001571,0.8195968782194758,-0.3456998320084711,-0.21277425278958406,-1.5463027789238346,-0.07557063817401857,-1.419249815263661,0.8401428004888387,0.2653275160544664,-1.3600736215561842,-0.9907469136179965
99,training,24.13414188672239,0.5557866378409148,1.15323938041349,-0.5104250692190685,-1.6927479318567344,-1.1050244501587343,-1.279730971296562,0.4984653948017198,0.8271884588719459,0.7970784958045523,1.017625302273202,0.20051015976761585,-0.06681875320746387
100,selection,131.25452279476727,-0.6075344172937316,-1.5152033610676325,-0.29958765871047605,1.3777639860688222,1.4442085056235023,-0.16082231494760232,-0.051920157218690886,0.2073874405688515,1.327392115527226,-0.25626924280551144,0.5961036150549374,1.311960644729366
101,training,-111.51566007717445,1.214469892723646,1.3244317327927595,-0.23317167761398155,0.05907627763814487,0.3105511754342967,-0.2704089865513535,-1.1562149775203876,-1.9381310306962372,-1.0018229291542764,-2.1674170899443848,-0.2604302306168937,1.2399037918831548
102,selection,-33.905403877287895,-0.44859694779749054,0.09744668222142759,0.4001002325390472,0.1492848104551701,0.12667112360866722,0.7129539922664495,-1.022891201593151,0.33005035733923804,-0.5798233704323671,-0.9610532828993467,-0.6249485014576798,0.3230273389763804
103,training,-21.78268399009984,-0.21274732310483155,0.061062352220842595,0.20051618510753913,-1.0857048765049675,0.531458053600316,0.27858913137763147,-1.4921289891453626,1.6327364661866637,1.0775892171299812,-0.623561034584623,-1.063648138759211,0.09267958848444807
104,training,205.76952118900942,1.5190513486941675,0.4097244786525151,-0.9051724338151532,1.165398925281314,0.050183139272667626,0.18843412566713866,-0.3550012220878463,0.13468835731986614,2.0153182203331763,0.5787993517578865,-0.5825127682549864,0.7108689058960663
105,selection,162.29312465283823,0.43232574960179293,1.8128097420426743,0.7960616703941966,0.8847362814022292,-1.5176712622912838,1.5235304789677648,-0.7161531222011037,-0.10536159547712913,0.8927370936654151,-0.3025053477087266,2.1262474275540435,-0.04216534156511844
106,training,166.95961304288073,1.7553665794533617,-0.1900651837114582,0.5456116565989465,1.5008368858441343,-0.29798034069772905,1.0696235852810343,0.392028639301346,-0.028226140687173985,-0.5730874559732848,-2.3551443647277663,0.666825509472239,-0.22770868216478432
107,training,-68.16409155105039,-1.504533399685842,-1.3891212779618503,-0.03884160416114176,1.4290013211895727,0.02050592510439393,0.27464648469482844,1.9593037239727822,-0.3705436218005748,0.47144425877567,-0.20961131806875324,-0.6601402342482149,-1.0554276238710265
108,selection,238.13834234213206,-0.034558317891604184,2.1665140292750835,0.24321882533471592,0.49274554867684667,0.4748559817837982,-0.02070899123168358,0.8731039788954,0.7024115747782099,-0.5067942330007644,1.3880943835988653,0.03992353683483316,0.1498190322429727
109,final,-309.60637626863894,0.6192515911252916,-0.23796624475366446,1.0900836897324426,-2.712285311658576,1.2029412863627722,0.6392597555729882,0.5584874233131802,0.18819893432821766,-1.2545265201111435,-2.123718532815903,-0.3643509048522588,-0.49186393643920756
110,final,129.68456728223842,1.1755107523634913,-1.3217877307736015,1.3162441337699846,0.6762179902553377,0.6065480796515692,-1.024574564702662,0.3756421950450857,1.36822578102021,0.557214936661767,-2.41859034596114,0.49373002027292606,0.2679661541310276
