row_id,LATITUDE,LONGITUDE,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
264,25.9231770291,-80.1877666919,202000.0,7875.0,1560.0,17106.0,6014.7,21900.9,5829.0,53227.8,51681.1,5667.7,41.0,0.0,4.0,4.0
268,25.9235347484,-80.1777944738,175000.0,8056.0,1024.0,1873.0,5998.0,18632.4,3821.5,53547.7,50695.2,7356.2,31.0,0.0,9.0,2.0
274,25.9240448109,-80.1842317321,327000.0,8441.0,1646.0,21687.0,6558.4,20751.1,5388.5,53586.9,51561.4,6020.5,16.0,0.0,7.0,4.0
293,25.9303044975,-80.1945799476,140000.0,6649.0,1377.0,2011.0,2583.9,24272.8,6212.8,55795.2,54920.8,2397.1,36.0,0.0,5.0,2.0
305,25.931353579,-80.1979639432,140000.0,6180.0,1495.0,2850.0,1546.3,25403.5,6020.7,56200.4,55705.1,1355.8,36.0,0.0,6.0,2.0
313,25.9318242404,-80.168838316,195000.0,5000.0,1201.0,0.0,5140.3,15878.1,98.4,56885.6,52798.3,7374.6,41.0,0.0,3.0,2.0
329,25.9332837779,-80.1889305611,315000.0,7125.0,1706.0,44369.0,3055.5,22492.9,4542.8,56892.2,55251.4,2345.4,26.0,0.0,7.0,2.0
335,25.9337724193,-80.1686157801,160000.0,7241.0,1110.0,1320.0,5249.2,15865.8,571.5,57586.4,53457.8,7043.0,36.0,0.0,6.0,2.0
350,25.9355581229,-80.1607856015,215000.0,5900.0,1083.0,0.0,2959.3,13341.9,2450.7,58634.1,53552.6,8538.5,26.0,0.0,9.0,2.0
359,25.9361349149,-80.1565230655,280000.0,8860.0,1309.0,0.0,1669.2,11945.4,1850.3,59107.1,53517.7,9206.8,21.0,0.0,8.0,2.0
392,25.9390370615,-80.1732615036,201000.0,5700.0,1769.0,1056.0,5025.9,17502.2,543.6,59305.8,55693.2,4820.5,63.0,0.0,3.0,2.0
409,25.9402154098,-80.1630121319,155500.0,7500.0,1157.0,990.0,4104.1,14160.3,2858.9,60199.2,55377.7,6768.5,62.0,0.0,3.0,2.0
411,25.9409320878,-80.1842566642,285000.0,7500.0,1610.0,22152.0,2060.8,21149.4,1546.7,59720.6,57372.5,1321.9,36.0,0.0,9.0,4.0
449,25.9444452005,-80.1770185077,300000.0,7860.0,1589.0,3275.0,2738.0,18908.1,521.0,61149.1,57914.8,2542.1,11.0,0.0,3.0,4.0
455,25.9454375393,-80.1850974783,749000.0,8669.0,2818.0,23648.0,675.3,21579.0,384.4,61324.1,58987.7,308.4,6.0,0.0,6.0,5.0
456,25.9455536528,-80.1855465255,215000.0,6640.0,1798.0,882.0,541.7,21723.8,495.8,61377.7,59095.6,163.6,47.0,0.0,1.0,4.0
465,25.8863900247,-80.1978918398,226800.0,7301.0,1982.0,1045.0,7578.3,25188.4,1835.2,39884.4,39884.4,3602.2,40.0,0.0,10.0,2.0
520,25.8953995762,-80.1903748517,397000.0,11250.0,1864.0,4903.0,6550.0,22463.0,1323.8,43122.4,42820.1,6191.8,16.0,0.0,2.0,4.0
525,25.8958566856,-80.1890110004,193000.0,5000.0,1167.0,1040.0,6241.1,22058.7,1824.6,43289.0,42772.6,6697.8,70.0,0.0,10.0,2.0
555,25.9007589809,-80.2035637055,85000.0,7150.0,1007.0,2147.0,8450.8,26743.5,2677.2,45214.2,45214.2,1995.0,66.0,0.0,6.0,1.0
563,25.9019044751,-80.2069186495,273000.0,6500.0,1820.0,202.0,7390.7,27857.9,3427.6,45709.4,45709.4,941.9,26.0,0.0,7.0,4.0
573,25.9035948207,-80.1998423787,455000.0,33708.0,2593.0,64499.0,8449.7,25425.0,1021.7,46142.8,46142.8,3180.1,33.0,0.0,7.0,4.0
594,25.9099538486,-80.1923518155,230000.0,9900.0,1924.0,2688.0,8507.3,23224.3,1996.8,48393.3,47847.0,5716.6,31.0,0.0,2.0,4.0
627,25.9187776657,-80.1940787212,425000.0,40260.0,5306.0,64010.0,5669.7,23841.2,3132.3,51503.5,50902.8,4531.5,39.0,0.0,5.0,2.0
640,25.9228274832,-80.1911150446,255000.0,6300.0,1664.0,439.0,5349.5,22996.2,4886.7,53073.8,51970.8,4663.3,26.0,0.0,10.0,4.0
644,25.9249723984,-80.1923255276,265000.0,7828.0,2291.0,5898.0,4506.3,23428.8,5122.8,53853.7,52844.7,4046.7,21.0,0.0,8.0,4.0
658,25.8627845859,-80.2400679364,150000.0,9768.0,1447.0,3104.0,5462.3,39698.2,4970.5,34900.4,34900.4,10446.1,71.0,0.0,12.0,4.0
696,25.8708490026,-80.2348260521,220000.0,5464.0,1420.0,2780.0,5578.5,37713.0,1731.5,36879.3,36879.3,8612.3,1.0,0.0,6.0,4.0
698,25.8715930056,-80.2124902127,90000.0,10662.0,1828.0,7958.0,9930.4,30356.1,5308.1,35039.1,35039.1,1264.8,67.0,0.0,11.0,4.0
704,25.8727724769,-80.2179193544,168000.0,8279.0,1467.0,2018.0,10942.5,32109.9,5494.7,35846.8,35846.8,3005.7,56.0,0.0,1.0,4.0
731,25.8784526068,-80.2131284271,80000.0,7000.0,1336.0,1632.0,11100.9,30453.5,7052.3,37534.7,37534.7,1367.0,53.0,0.0,12.0,4.0
753,25.884056654,-80.2185045673,185000.0,6425.0,1423.0,26120.0,9160.5,32036.8,5801.6,39876.9,39876.9,3128.4,58.0,0.0,12.0,2.0
755,25.8844068484,-80.2236257117,226000.0,8910.0,1556.0,0.0,7479.0,33690.8,4182.7,40388.1,40388.1,4796.2,36.0,0.0,11.0,2.0
766,25.885274711,-80.2129794054,135000.0,11155.0,858.0,4714.0,10827.6,30143.0,6421.2,39993.9,39993.9,1245.1,67.0,0.0,6.0,2.0
770,25.8861222997,-80.2257499097,116000.0,6750.0,1231.0,1092.0,6671.0,34328.5,3508.2,41176.9,41176.9,5475.1,36.0,0.0,6.0,2.0
771,25.8861222997,-80.2257499097,190000.0,6750.0,1231.0,1092.0,6671.0,34328.5,3508.2,41176.9,41176.9,5475.1,36.0,0.0,11.0,2.0
829,25.8939915371,-80.2418455948,244000.0,11250.0,2312.0,5081.0,1965.4,39425.6,209.9,45522.6,45522.6,10618.0,52.0,0.0,3.0,4.0
830,25.8940780149,-80.2315122729,220000.0,6054.0,1295.0,5440.0,4905.9,36016.1,2069.8,44501.2,44501.2,7212.3,6.0,0.0,9.0,4.0
853,25.896536624,-80.2261995773,135000.0,9472.0,1382.0,2450.0,5214.0,34247.4,3220.7,44872.6,44872.6,5443.1,64.0,0.0,7.0,2.0
863,25.897860826,-80.214858908,155000.0,8426.0,1317.0,1534.0,6718.3,30504.9,5183.6,44582.2,44582.2,1699.2,57.0,0.0,11.0,2.0
873,25.901841528,-80.2192666024,129900.0,8168.0,1655.0,1650.0,4699.4,31920.2,3225.3,46275.8,46275.8,3037.3,67.0,0.0,1.0,2.0
887,25.9058901986,-80.2109826945,135000.0,10500.0,1196.0,3675.0,5406.0,29225.2,3781.5,47280.6,47280.6,298.7,66.0,0.0,8.0,1.0
917,25.9121067442,-80.2202063133,170000.0,10925.0,1242.0,20167.0,1687.2,32398.7,672.1,49995.7,49995.7,3311.9,36.0,0.0,8.0,2.0
932,25.9144693931,-80.241836482,195000.0,6000.0,1625.0,1422.0,2841.2,39566.3,463.5,52577.9,52577.9,4291.4,36.0,0.0,8.0,4.0
953,25.9179739782,-80.2416032078,199900.0,7500.0,1115.0,2076.0,3921.1,39490.1,640.6,53768.3,53768.3,3020.7,35.0,0.0,5.0,4.0
965,25.9205015405,-80.2429258895,152000.0,7500.0,1268.0,1769.0,4935.4,39949.2,1575.8,54775.1,54775.1,2088.3,66.0,0.0,8.0,4.0
982,25.9258915856,-80.235980797,191000.0,7500.0,1367.0,1925.0,4867.2,37775.5,2171.0,56021.5,56021.5,211.7,46.0,0.0,12.0,4.0
1020,25.919482017,-80.2678494105,260000.0,8560.0,1581.0,4770.0,8528.9,48109.0,1572.8,57439.5,57439.5,2129.3,12.0,0.0,12.0,4.0
1024,25.9200592109,-80.2522182247,150000.0,7875.0,1410.0,3982.0,6256.0,42995.8,1540.8,55615.0,55615.0,2109.0,58.0,0.0,5.0,5.0
1056,25.8473499371,-80.266826761,230000.0,5520.0,1013.0,1152.0,718.1,41556.3,9709.1,35363.2,35363.2,13762.5,53.0,0.0,6.0,4.0
1076,25.8527152758,-80.2724497543,300000.0,12339.0,1677.0,5885.0,3053.0,44153.0,10031.0,38046.5,37697.9,16176.2,67.0,0.0,4.0,4.0
1086,25.855741175,-80.2763311944,317000.0,9200.0,1570.0,13026.0,4601.1,45731.9,10068.0,39722.4,38959.2,15147.7,64.0,0.0,6.0,4.0
1156,25.8702974227,-80.2646810035,303000.0,7490.0,1332.0,2380.0,1437.6,47517.5,6834.7,41381.3,41381.3,18413.3,17.0,0.0,12.0,4.0
1157,25.8706183141,-80.2720008069,306000.0,5820.0,1923.0,5047.0,3843.7,49874.2,6666.4,42919.4,42919.4,16710.6,21.0,0.0,9.0,4.0
1162,25.8708670071,-80.2822153988,290000.0,7981.0,1863.0,0.0,7182.4,51494.1,7167.7,45103.6,44709.4,13355.0,30.0,0.0,7.0,4.0
1171,25.8724639502,-80.2678752954,305000.0,8400.0,2068.0,19886.0,2446.2,48530.6,6020.2,42638.2,42638.2,18091.3,60.0,0.0,7.0,4.0
1224,25.8495413035,-80.3026699544,270000.0,8100.0,1627.0,2070.0,3122.0,48474.7,2819.6,44780.7,39042.7,6434.7,58.0,0.0,5.0,4.0
1232,25.8504517902,-80.3042192183,309900.0,5160.0,1388.0,8187.0,3522.4,49021.7,2765.6,45400.5,39552.8,5943.6,18.0,0.0,11.0,4.0
1289,25.8699623535,-80.2943161616,316500.0,9000.0,1802.0,10178.0,8324.0,53198.5,9712.8,47553.1,45237.4,9359.8,60.0,0.0,11.0,5.0
1318,25.8366796881,-80.2678094117,265000.0,6104.0,2092.0,6162.0,1835.0,38341.4,6516.5,32908.8,31753.8,10193.3,67.0,0.0,2.0,4.0
1325,25.8382517582,-80.2629712458,188500.0,8100.0,1067.0,2274.0,1124.0,38041.2,7956.1,32114.3,32114.3,10241.4,69.0,0.0,4.0,4.0
1326,25.8385009002,-80.2776883267,292000.0,13486.0,2149.0,2183.0,897.3,40619.2,4937.9,35800.2,32852.8,11917.6,70.0,0.0,6.0,4.0
1342,25.8399529291,-80.2661733297,265000.0,9640.0,1790.0,3801.0,643.3,39098.7,7757.0,33312.2,32874.2,11127.6,70.0,0.0,5.0,4.0
1345,25.8409909284,-80.2630372299,230000.0,6150.0,1152.0,2350.0,314.4,38933.9,8718.8,32837.4,32837.4,11224.8,70.0,0.0,4.0,4.0
1347,25.8423879547,-80.2692698484,230000.0,6750.0,1011.0,1743.0,122.0,40364.0,7804.2,34655.2,33848.4,12288.0,67.0,0.0,11.0,4.0
1351,25.8328388126,-80.2439303623,215000.0,8175.0,1884.0,33388.0,848.3,33565.2,10471.9,26414.5,26414.5,7411.6,46.0,0.0,7.0,2.0
1360,25.8358574275,-80.247954959,90000.0,6800.0,1506.0,2190.0,1149.2,35101.4,10437.3,28109.5,28109.5,8551.6,71.0,0.0,8.0,2.0
1364,25.844759591,-80.2466858704,174000.0,10500.0,1333.0,0.0,324.4,37891.5,10971.8,30388.8,30388.8,11747.3,15.0,0.0,9.0,4.0
1372,25.8489135213,-80.2511899123,205000.0,8175.0,1569.0,2967.0,1096.0,39873.2,11103.1,32491.3,32491.3,13341.5,24.0,0.0,3.0,4.0
1411,25.8645003842,-80.2459585822,111000.0,7000.0,1080.0,0.0,3666.6,41566.5,5467.3,36348.8,36348.8,12382.4,66.0,0.0,9.0,4.0
1412,25.8647054621,-80.2541506829,260000.0,7000.0,2371.0,12420.0,1351.8,44235.9,7091.5,37781.9,37781.9,15071.2,50.0,0.0,4.0,4.0
1434,25.8404253272,-80.2183521291,179900.0,5000.0,1816.0,1729.0,183.8,32613.2,5762.2,24610.6,24610.6,4047.8,11.0,0.0,8.0,2.0
1438,25.8415140423,-80.226033,115000.0,6625.0,1058.0,0.0,201.3,34736.0,6422.2,25950.7,25950.7,6305.9,70.0,0.0,8.0,2.0
1454,25.844153663,-80.2138624764,135000.0,5500.0,1611.0,276.0,963.9,31178.3,4104.3,25443.8,25443.8,2209.6,69.0,0.0,2.0,2.0
1462,25.8457425852,-80.2129901422,137000.0,5500.0,1238.0,1880.0,1567.1,30879.6,3485.8,25944.5,25944.5,1793.6,17.0,0.0,1.0,2.0
1491,25.8512376886,-80.2290779522,120000.0,4828.0,1136.0,0.0,3731.3,36222.9,4744.3,29560.0,29560.0,6983.8,78.0,0.0,3.0,2.0
1503,25.8527297689,-80.230509918,175000.0,4350.0,1400.0,4328.0,4316.9,36691.7,4985.3,30269.5,30269.5,7429.8,0.0,0.0,4.0,2.0
1511,25.853201881,-80.211777135,78000.0,6000.0,1164.0,0.0,4268.7,30519.2,756.2,28462.1,28462.1,1257.4,62.0,0.0,7.0,2.0
1519,25.8538687162,-80.2193331777,210000.0,7431.0,1867.0,11958.0,4594.1,32996.3,1526.5,29340.1,29340.1,3732.4,65.0,0.0,7.0,2.0
1536,25.8557791964,-80.2048967525,287500.0,7500.0,1480.0,2515.0,5127.7,28238.4,522.7,28982.1,28982.1,963.9,36.0,0.0,12.0,4.0
1545,25.8575291674,-80.213645461,127000.0,9010.0,1199.0,1155.0,5834.7,31109.7,425.3,30144.0,30144.0,1808.3,63.0,0.0,8.0,4.0
1548,25.8577724199,-80.1982489981,400000.0,12497.0,1585.0,0.0,3635.6,25998.3,1728.9,29502.9,29502.9,3108.2,36.0,0.0,12.0,4.0
1565,25.8602133267,-80.2266779203,130000.0,4200.0,1200.0,0.0,6982.3,35408.1,3659.0,32305.0,32305.0,6090.9,8.0,0.0,2.0,4.0
1590,25.8566648535,-80.1887881746,680000.0,13600.0,3037.0,1369.0,639.4,22927.1,1261.2,29034.7,29034.7,6253.6,69.0,0.0,2.0,4.0
1595,25.8583136855,-80.187318957,399000.0,6000.0,1584.0,1509.0,439.7,22452.4,1926.6,29692.8,29692.8,6758.0,50.0,0.0,8.0,4.0
1597,25.8585044579,-80.1893403719,405000.0,10125.0,1670.0,0.0,1077.0,23126.8,1936.1,29698.3,29698.3,6108.8,61.0,0.0,2.0,4.0
1632,25.8627678006,-80.2012655089,305000.0,8475.0,2029.0,680.0,5279.9,26984.1,3281.9,31381.1,31381.1,2205.3,61.0,0.0,1.0,4.0
1714,25.8734195122,-80.200890928,475000.0,9150.0,1731.0,3374.0,6669.5,26505.7,5066.0,35209.3,35209.3,2509.9,22.0,0.0,8.0,5.0
1758,25.8767389124,-80.1957213011,520000.0,9225.0,1836.0,1962.0,5565.9,24754.3,2984.5,36324.8,36324.8,4266.1,31.0,0.0,7.0,4.0
1759,25.8767872636,-80.1867042838,199000.0,6279.0,945.0,1575.0,2849.2,21797.4,461.9,36392.8,36320.6,7235.4,40.0,0.0,6.0,2.0
1773,25.8784885155,-80.1889927798,409000.0,12600.0,2237.0,0.0,3765.0,22525.6,754.4,36938.9,36938.9,6503.9,21.0,0.0,6.0,4.0
1789,25.8826746544,-80.1906942662,265000.0,8375.0,1550.0,2948.0,4878.1,22963.1,457.7,38471.1,38471.1,5946.0,38.0,0.0,5.0,4.0
1791,25.8830410153,-80.1994518625,329000.0,6850.0,2109.0,22356.0,7589.9,25820.8,2896.5,38662.3,38662.3,3069.6,16.0,0.0,12.0,4.0
1793,25.8835649498,-80.2000915967,160000.0,6650.0,1363.0,4850.0,7860.1,26016.1,2986.7,38864.0,38864.0,2866.4,66.0,0.0,8.0,2.0
1843,25.866949709,-80.17487556,785000.0,8925.0,1857.0,2734.0,1995.5,18215.5,1271.8,33271.8,31291.5,10942.6,16.0,0.0,6.0,4.0
1870,25.8771040342,-80.1756245465,262000.0,7128.0,2412.0,2016.0,350.4,18151.0,1903.4,36875.2,34707.2,10880.5,18.0,0.0,1.0,4.0
1871,25.8771040342,-80.1756245465,350000.0,7128.0,2412.0,2016.0,350.4,18151.0,1903.4,36875.2,34707.2,10880.5,18.0,0.0,10.0,4.0
1875,25.8773436975,-80.1796170422,482000.0,11278.0,2283.0,1540.0,751.2,19431.2,1285.3,36794.7,35365.5,9540.3,38.0,0.0,7.0,4.0
1928,25.8876730861,-80.1538005711,670000.0,8250.0,2276.0,476.0,5291.7,10708.2,474.4,42260.3,36038.8,18118.1,46.0,0.0,9.0,4.0
1944,25.8401713238,-80.1797268631,455000.0,6250.0,1404.0,0.0,2806.3,19909.5,662.6,23401.3,23401.3,8592.9,69.0,0.0,5.0,4.0
1947,25.8407044374,-80.1779742486,550000.0,7500.0,2231.0,3912.0,3379.9,19328.0,433.5,23715.8,23715.8,9159.2,61.0,0.0,5.0,4.0
1997,25.8492251712,-80.1833219038,428500.0,5720.0,1425.0,418.0,1779.7,21167.2,727.5,26496.5,26496.5,7799.9,26.0,0.0,7.0,4.0
2033,25.8372478254,-80.1990012547,165000.0,4050.0,1054.0,793.0,1568.0,26205.1,5157.6,22074.8,22074.8,2255.8,5.0,0.0,2.0,2.0
2051,25.85182208,-80.1905409684,310000.0,12600.0,3456.0,4144.0,521.5,23502.4,305.9,27272.3,27272.3,5605.9,82.0,0.0,6.0,1.0
2058,25.8334020984,-80.2245274761,120000.0,3862.0,1027.0,270.0,2672.6,31747.4,8844.2,23083.4,23083.4,6136.2,42.0,0.0,10.0,1.0
2063,25.8344454872,-80.2294373311,175000.0,5200.0,1393.0,1694.0,2226.4,32505.3,9210.7,24175.7,24175.7,7732.6,67.0,0.0,10.0,4.0
2083,25.838301342,-80.2247386991,129000.0,3640.0,1072.0,358.0,889.5,33499.5,7243.7,24714.0,24714.0,6160.5,31.0,0.0,8.0,2.0
2093,25.8135044713,-80.2670860466,285000.0,5000.0,1647.0,1120.0,2222.0,31261.4,188.3,27873.8,23349.5,2314.2,22.0,1.0,5.0,4.0
2096,25.8166678306,-80.2676737622,250000.0,5450.0,1638.0,3239.0,2686.2,32268.0,933.2,28589.7,24511.2,3363.8,40.0,1.0,9.0,4.0
2101,25.8184904108,-80.2741272885,275000.0,10333.0,1443.0,5545.0,4885.4,34087.1,109.6,30746.0,25497.5,5142.0,70.0,1.0,6.0,4.0
2115,25.8248493516,-80.2668886709,285000.0,6360.0,1709.0,3545.0,2528.1,34538.7,3389.0,29991.0,27440.4,6029.6,69.0,1.0,11.0,4.0
2163,25.8263536224,-80.242516992,76000.0,5160.0,947.0,1859.0,502.4,31214.0,8810.1,24332.6,24332.6,5038.7,70.0,0.0,9.0,2.0
2185,25.8179252154,-80.2278633034,132000.0,4796.0,1206.0,148.0,1902.9,26608.1,8886.5,18887.4,18887.4,2045.1,90.0,0.0,9.0,2.0
2212,25.8254080637,-80.2256827064,95000.0,5250.0,1008.0,1500.0,4621.3,29010.7,11445.5,20721.3,20721.3,4742.8,71.0,0.0,8.0,1.0
2229,25.8290900369,-80.2301607383,205000.0,6345.0,1482.0,570.0,3543.3,30689.2,11011.8,22625.2,22625.2,6107.9,7.0,0.0,12.0,2.0
2234,25.8297346089,-80.2383623571,191000.0,5640.0,1472.0,2040.0,857.9,31812.5,10621.0,24389.6,24389.6,6315.7,0.0,0.0,9.0,2.0
2244,25.8234337647,-80.2107040153,84000.0,4500.0,1210.0,1257.0,4484.8,27448.1,8564.7,17970.4,17970.4,1397.2,65.0,0.0,8.0,1.0
2272,25.829929941,-80.2191274409,118000.0,5300.0,863.0,460.0,3987.6,30143.6,9506.2,21169.9,21169.9,4243.8,31.0,0.0,1.0,2.0
2278,25.8327889041,-80.2107099605,129000.0,6962.0,1296.0,1430.0,3032.5,29968.4,7789.7,21178.4,21178.4,1596.4,68.0,0.0,12.0,1.0
2312,25.8183204071,-80.1855562094,2061300.0,17114.0,3853.0,21725.0,1124.9,20963.1,406.0,15215.9,15215.9,2378.2,46.0,0.0,4.0,5.0
2313,25.8195832275,-80.1827646687,1725000.0,15290.0,3112.0,22297.0,1941.5,20258.5,235.8,15853.1,15853.1,2997.3,64.0,0.0,8.0,4.0
2355,25.8167149878,-80.1949370616,320100.0,5250.0,1247.0,1657.0,1646.6,23822.8,3223.7,14522.1,14522.1,1874.7,78.0,0.0,12.0,4.0
2419,25.8004275023,-80.228572985,150000.0,7150.0,978.0,0.0,865.3,20737.1,3217.0,14568.4,14568.4,4180.6,71.0,0.0,9.0,2.0
2424,25.8016435557,-80.2304853146,185000.0,6650.0,1227.0,0.0,1362.8,21402.7,3903.5,15342.8,15342.8,3729.3,78.0,0.0,4.0,1.0
2430,25.8062556731,-80.2343507303,176000.0,6175.0,1119.0,0.0,2164.4,23448.1,4909.5,17371.5,17371.5,2037.9,70.0,0.0,12.0,2.0
2482,25.8736342787,-80.1245629214,667000.0,5600.0,1725.0,418.0,15866.1,1503.0,412.4,41713.0,30198.6,22363.8,76.0,0.0,6.0,4.0
2490,25.8754999987,-80.1246686352,714500.0,5600.0,1902.0,0.0,15398.1,1472.9,1090.9,42267.8,30872.9,23026.7,54.0,0.0,7.0,5.0
2503,25.8792553535,-80.1248841551,640000.0,5600.0,1762.0,765.0,14493.6,1443.9,1202.3,43394.8,32230.9,24364.0,76.0,0.0,4.0,4.0
2516,25.8846285247,-80.1245528445,608000.0,5600.0,1599.0,0.0,13504.9,1215.1,886.6,45141.2,34191.5,26317.1,75.0,0.0,3.0,2.0
2549,25.8391023103,-80.1243337899,1750000.0,7412.0,3943.0,35446.0,20944.4,1654.4,293.2,31880.9,17687.7,10214.6,36.0,0.0,8.0,5.0
2575,25.8511935022,-80.1377806632,475000.0,7750.0,1588.0,2453.0,15456.9,6173.7,691.3,32491.2,22075.2,13871.2,63.0,0.0,5.0,4.0
2621,25.8654375869,-80.127119651,399500.0,5650.0,1388.0,81.0,16709.1,2634.8,261.9,38750.2,27152.9,19265.2,65.0,0.0,5.0,2.0
2649,25.8187747126,-80.1313211628,2300000.0,9853.0,3882.0,32025.0,18604.1,3479.0,0.0,25264.3,10180.9,2573.5,31.0,0.0,7.0,5.0
2663,25.824196243,-80.1347411083,710000.0,6000.0,2027.0,2491.0,17345.7,4768.1,363.9,25697.0,12224.4,4079.5,71.0,0.0,4.0,4.0
2682,25.8072569523,-80.130642123,1010000.0,7900.0,1958.0,26311.0,18363.9,2653.2,1288.5,23184.1,5962.3,2605.5,66.0,0.0,6.0,5.0
2692,25.6899294813,-80.1711872817,2550000.0,7500.0,3557.0,36285.0,25323.1,1180.7,645.4,32253.4,32253.4,25097.3,8.0,0.0,9.0,5.0
2698,25.6940796993,-80.1691283562,1770000.0,7500.0,1892.0,2243.0,24384.3,1107.3,1107.9,30946.4,30946.4,24154.6,62.0,0.0,5.0,4.0
2704,25.8083996563,-80.2976548297,285000.0,6200.0,1239.0,27783.0,3287.0,34995.8,3786.8,36373.4,24881.6,7702.6,61.0,1.0,4.0,5.0
2718,25.8101294351,-80.2978024273,300000.0,6000.0,1448.0,4206.0,3327.0,35528.9,3719.7,36607.9,25452.6,7646.1,65.0,1.0,11.0,5.0
2735,25.8132413175,-80.2700676639,310000.0,9300.0,1600.0,0.0,3186.8,31773.2,299.8,28672.4,23367.3,2846.4,64.0,1.0,3.0,4.0
2739,25.813985102,-80.3040588974,392300.0,10680.0,2556.0,33885.0,885.5,37883.7,1702.0,39032.5,27703.2,5649.6,61.0,1.0,3.0,5.0
2749,25.8159828976,-80.3024793141,297000.0,7800.0,918.0,3017.0,1026.1,38169.9,2199.1,38799.3,28074.2,6149.0,71.0,1.0,7.0,5.0
2801,25.8246477213,-80.3009784565,570000.0,9525.0,2014.0,32850.0,1971.0,40429.2,2770.2,39611.6,30566.5,6754.0,20.0,1.0,8.0,5.0
2805,25.8250336652,-80.3018687446,380000.0,9525.0,1737.0,3148.0,1679.7,40705.7,2478.6,39933.0,30822.1,6462.5,65.0,1.0,10.0,5.0
2833,25.8337297983,-80.305329011,420000.0,12566.0,2137.0,21664.0,606.0,43966.6,0.0,42397.4,34152.2,5391.6,57.0,1.0,2.0,4.0
2838,25.7729864243,-80.2608717048,270000.0,7000.0,1188.0,1666.0,5991.7,17506.6,4505.1,22447.4,8493.9,4396.6,61.0,0.0,6.0,4.0
2860,25.7812102664,-80.2528216348,265000.0,6240.0,1060.0,4018.0,5322.1,19043.7,2708.6,19796.4,11624.5,1582.4,32.0,0.0,3.0,4.0
2866,25.782341426,-80.2449944208,301000.0,6360.0,1669.0,1980.0,5577.8,17878.2,565.3,17282.8,12685.1,671.1,70.0,0.0,6.0,4.0
2881,25.7883007866,-80.2534186203,250000.0,5900.0,1689.0,4639.0,2896.9,21348.2,2164.5,20368.0,14150.8,890.7,66.0,0.0,2.0,2.0
