row_id,group,split,included
30,9063e04945ef7e8e58fc3302c8d6775c05ec4f74310b84ef607110628f0b9ee7,train,True
31,5929d8ff8097dcd3ae841bb0f39aeb1e0c14b07546cc08efed1319e5efa52fc5,train,True
32,ddab6c9e481a7696d3b2e6af1343f99abea92018faff0e1763b30a0057cfc060,selection,False
33,0005b9a727a9170ee83036dcb9df60ab2913c4838ba392f87037dc3cc16e751f,final,False
34,9f6e25559e582e39e9b98e3521fa8fe83dcb42a0f0e512c13528a87da1d3f125,selection,True
35,b339b1612093ce4de3ba96cda143f81b763296fe63472568cb0b7d3ae34e7fba,train,True
36,a44310fad77ccfe9f10e524ac66c025a6cbc6b19753bcd90904b4b31564beae1,train,True
37,8fc5452f233b8e1a16e0bf4cfbfa40d3c6e213c6f6875fdc4bce0064a702a68a,train,True
38,4f29a1b3a195c159523fa665b3bc0a6090465177fe29050e3a2612ff3f68a11d,selection,True
39,b24bc949399ea7b8d497120adf046ba32e19b315b4d0a5ed21fada78b9016f8a,final,True
40,7caacc16dd0755d0c0ee9b9b9b4ca5d4809c1653d31c033af57b4edd3eaee8ac,selection,False
41,1365e030e1db4b763355327ad3afa229d7180b965af43e8530d7fe7c3b88e217,train,True
42,d23d1bbb01159f1c85b1436f02682b081f1e969e46b3b7f90862b54cdb04e207,final,True
43,674f12a72702184485b61ecf0c85ba3d11455c3245352fe9f731cc2659b4b739,selection,True
44,f99eb355cdc8ccf117ecd564ce490f3d8de2948368b90627ced0bab4daff99f8,train,True
45,debd022bb32d0546f347ca307be5aa1d39277a3536351400b632f3748f5a1fa0,train,True
46,0fccd5274a9da3746d08e92f2cf78b6f725bf0526db3f8b7f2cf989aa3c1a843,train,True
47,a6e55890beeb90430e2c52db17a0cf88190a64468fee72b3579803bdf0350c24,selection,True
48,c01d7d05a196ab05d58fc4ed06199682f0ebd68f5627217716100dc4e0bd93bf,selection,True
49,6e97d2aaf80913e4b51144fc86e4c455aa4b2f1c858a73ac9d4d1d66c278ba45,selection,True
50,3381dbd2c72391efc5bb19c0be815f8c096ab4e37fa9bffedc912ad4257bf17c,final,True
51,d5e543add604154e64fd22c42aebc7d98f47920baa11003048aa9472a1e954e3,selection,True
52,18ceed2bbcc092fd9f0bbb09eac405b3dccd6c09afde637214490375620808cc,selection,True
53,64f8fc038d8eda1722131695c300ddc61a64ead23a7b1e308469a05ecacb0af2,selection,True
54,d99fd4dfada98f954a125bf20c34319eecc1925406fa5fe12ff9ef4586e8805e,train,True
55,9b999d91d1ce3170dc72e8fb099e3985f86e810da149107525c990b9744c4bce,train,False
56,00a0bc8c40cdc25893ace8d03637bdf5565ac64908f0f2159cd61603dac5742c,train,True
57,0d6f627953d97f2aca3ea5c1119cd847034bb55cd804d451ee5be7e34ac9f084,selection,True
58,d0791289ba705ef791369da059b0e7cdaa81a8d0bb566d7dca090b5827a924d0,train,True
59,522cf9d5c3e653ff9d2ae9abdeacaacbd016c73f2fe800cf2f24b1465898d276,train,True
60,d1f1aacdf7cce5f53f4d96bfc3ac04a6aa417c93bd77c6e2a94e956acf43e718,selection,True
61,c4505e12948e9fc3f24364c4a5d4c00a53fad69b1b62acd9abfe9e93e16ad03c,train,True
62,22735a5bdc5a49eab1774417c8e7148dd7fe71d58d3ee8cf4369acd047bbd70e,train,True
63,8061ee1bb9fd907a40209246ced4f20149406ba44b4360c669b8c37963c06674,selection,True
64,ebe443a509a01c3dc2ae5c5cc555cfde449777dba33dc494b050d7a7154a1b9e,train,True
65,a408996b7c7ccb2ca36a6c5f02066d13dd86a394d422c53f13609ed583123b2b,train,True
66,2e675a6b9d14b89180a4d5583188b8a132f28e22c77db945048c87c4fcd7cdd7,train,True
67,e8a1ac51c7873555aa1bd44b8883d2b7be472898c1f8bc3731b8e875fd9c57a9,final,True
68,7553df9b9d2f617e73d0b61b681a958f9bbcb64d4aae92fb1999a28059c2f4ca,final,True
69,cebd487ee52b24c2566d4915e6203091fec9420cf4b3b7f0ce85f8658565f231,train,True
70,e88cb8b343021953af15dc21ba9eea11d23cd194bc355e166fbcd8898709ac58,train,True
71,5e63fbdb60964c64e76bdbb346f5b1aa293ef9e365f8632c4dcf61c94666a095,train,True
72,34b5b862efe4292c5c7e88f79464fc62111c4778b128f6d022083fd747764769,final,True
73,a8903b68d21c1f4e5108d3a29c1e054ed5dc0b4fc54ba2174a0dfd6a32fa508b,train,True
74,1b124642494560d64b5507f1f10e6063433e0f31d9cdc117c24d7ca99079a01f,selection,True
75,f154a15fbcb2f743dfa8af4599c6669961072db0116557b726aebb8bdd3a4256,train,True
76,9701ea559453fc1b86422f6b13920d89f1d1bbfc9d8f66c86e9d400693afec44,train,True
77,80fd0dbd6b6bdf38b51e84ee89fab86f63692a2b81ab194692529c673889199b,selection,True
78,64bfa5bc7abb9fbeff7a2646af197d90b2355184111c1f40999995591c196504,train,True
79,cfad606f928dcec31dba4beec3fadf0a8e4dc34648d2a752372dec85d659e302,train,True
80,f9ca6760b6277367a6d72ed32b6b1cc98940df05200bdc00d8bd680d3ba371e2,train,True
81,86efbbcee59f34ed04f57a2679a99ab4aed0c94c135da5d839d2821f7094e2cf,train,True
82,e1e13152613cce5b50ac9a55efb0ee575e5d314268fb11abee84031a7b79f95c,train,True
83,722ffe43295c6e1f4b3482989103c15db46b046a48ced86b80d84dc59bb9da52,train,True
84,52f8e026c2ec03c3f76238c8ee09511b1234e256c797fd1563bdddc15b2cfcc8,train,True
85,fa3333150da99b1993f4356716aae632366fe624a0a92f2ac8766dc79fddedb2,train,True
86,6302dfaa91bef87a3cc38d796b58c29c89ef5cb0d87651538b903f4655dd4489,train,True
87,2cc409528dc520d766c0aa13846b492d5487b7487457289c69b47b304731c1f3,train,True
88,c16cda382d4ab291a8a7526d4c2ee4f16d9107397e7cf1d5a87ca53640a7ddaf,train,True
89,07b36db243e42bd6273c4d324deb4c90ee8a747fcf889b450b7dc183f86afc60,train,True
90,f5c42159e0be42fea352f8966c9a24b703563ae4687cfab372717379e3a0a625,final,True
91,3820364958e247c62d618c855530ced7acc4e6721d8532087370a5fbe5f0c375,train,True
92,860510d8d30bce9a1b04cc2223f587d79376cf9f3e102a50286918ef3defb6da,train,True
93,046c762cfcea331cb7cff38382cc644d34e16ca21a3fcdb338920088267c7082,train,True
94,02b82c9c8a93398862e74872dd495e42e1aaf44829a969f8f18a0e2cb98dfa28,final,True
95,d339220c5bd36f4709df10c07b783d663f664a13894d52c2245592c720f48868,train,True
96,86fb7b07b34f7dae2e083a16e74c1b01800ce79e725f25e9a86da313b7a69bc0,train,True
97,4d6ea838a5c09270df2647be1dd2ae1263f0f98770e195f6ab6c84dd61f8055b,train,True
98,8381d6c4408d33db11081719ecfe6ec52c00238aa3f55c640893e67e16b31254,train,True
99,5474389cbe2ac0e3f811596c22c533e8a10b41f4f6a9162d9841c7b8fc360894,train,True
100,c4cf229f629cfe59ef758193cd9d8b0d1b68574a56e73ad80c49aba7b247af90,train,True
101,7f934ed577498e84393e45104d1728a814c7b5978ccfc78fb42900ccc92f3de7,train,True
102,dff24f48549458a112cca10770e0042c59fb77b76176387481954a66a1ecdbbc,train,True
103,0e24c42c6b1d3166b86fe77957ab6a10910722d3dc38b48e45f54afcfe47e2af,final,True
104,a036823e5d8efdfa87279bf43af0dc1cf69b3afbdb0bef486411bb94cb85d905,train,True
105,6974e45a2d7ba04c49c3ccf0613e93e0a4ab173c7a69c6caf625e0dfc4d060c0,final,True
106,7b9eae2f65e215d7f73f81e8695f8d123793dff8967d661a1e066dfefc46ca85,train,True
107,38e3b2a870ea04c1292ff8d41abb65cdc02092e9236dee544cfcb2e993cd004f,final,False
108,efb2fe93661e7a4aeff92631d40fa2487ac5631d0d433e18c19cee57ca36355b,final,True
109,f3eb4fcb023c6775bb43fb5b120eefe3381466e63e9c0f63a6a2df24b396ad7f,train,True
110,925048403e3ff17a7bb01313c30f7dbbf82caadf64f875f695ce479b40ac05bd,train,True
111,b179caa4bcdabaa3ae8dce159aedf512fb746f139c213fea6ff2367aca612d52,final,True
112,783de4aff810f83294c5d45c0045230f79d21e5c91de62785931a450e2577bb6,train,True
113,12b4658352ef4874b1616a06af3c0cff96cd41a500e20c3595b1a60bc445d939,final,True
114,fe6684e9820356bc62f0930b00ba2c50b68dc05fc88ca667e77219f427ca0727,selection,True
115,93b52cda37004de9ba15c8b3be9bebb640f60c36aaef9783956e78b49ab8db1a,final,True
116,d26458afef5cc45c3b9240e99135b3a45d719eeb0e31f476f32049b5959cb989,train,True
117,8050c726598d03deb1fe691f36b16dd6913dd85e2afc26341ac2cc84a5999360,train,True
118,219c978f6423baae1aae84e58e209fd6a0da875d06bfd0a8d9a8121aa4f4af07,selection,True
119,7614ed29b5785cb3b30ecfd6029c2879e4df42f7472d12c2dce7b6bc9a4b987c,train,True
120,2ee422c2383f3a366ac5f70298138a2a8df2919e6875495c7173ae16dd0f286e,train,False
121,f23f19292277f6e389ab4d5b807d66311a44206a1c32b21e078d1acad8c54c03,selection,True
122,becb0c8800918ba9b4ed995bd6a24a1eda3e183a71a6ddd0000952f4b67dafa1,selection,True
123,4ead6d6f14ef0b4bddeb677cc1c1d7fea8544be145cd3572bfb306c137b4a1ba,selection,True
124,3c0f96c6f7d4176bb2d1c2b4337591e0535bba06bcc52ea709daa762a0551ff7,final,True
125,aba2f4280c177784e617c47fb19adf6112e54aeb2bf994de0804991f5747851c,train,True
126,a7bda6ac8f8ce3d625929743cefb4ee49aadc5c57c454f7f6b94d1426ddccbbe,train,True
127,1ba9b59dcd5a96a6f2f0e8d975570855c3719f5fac89953a96665469f0e39095,train,True
128,520c97996e9e9f33a07232cf4b0541e472d8832769db3c6a3fe75c11ee2bbf60,final,True
129,f227cda11861512eeea8cdb1263bf6f70274b275a02d57de7261128979e23caf,train,True
130,13d732c55e21cc53d5a70d7bb9eaa023695ce017676cfdb50d37085d4215c5d2,train,True
131,01d928fedb574f40db1adc3ec351e9f55e3189aa9826702e87f1fce8858b20ee,train,True
132,5510deb2148f61d7ae6c0303eb401b8221d140ff903d6f8f0d71593802cc0e4d,final,True
133,549bcbf48f612eea51ece97f3d58674da69e7d557e70030a486861b1fc59fcee,final,True
134,275c0dc02584cdad5dce22afbaef0dc052e8878f99bf19f9e41e7423aeac0e19,selection,True
135,6dd5a87f87f5e17deb677f2a7ab14c3ff9605d917d89081b1d9c031e23bfee2c,train,True
136,ae6d2a9537e293c4b1222d224653392b4b20d89169140d7880b74753ab9c9d87,train,True
137,e3abed5ee8768d595110db378a01665a03b304fbd49e16056e3b7c12a06d31a3,train,True
138,bff1373fa0feeee6561876b8c5457b1df14850377b14f7ea54966f09d474f690,final,True
139,9f02ea67bee81787f3fdf303b759fbd666877715f5b7a886f4aa39941c51dc9f,train,True
140,66219820aed6767aef38e31a9747fe6f7f9bdabaa528c9b5f09ded72a01d1431,selection,True
141,c3850abb23725cb7c0a33090259568eabd5fa10448339cd65b0586179591fecc,train,True
142,887a697c3aa7f8f62cafbac02f99b6a843fa77f29b50657f009308cfa7bdf8b6,train,True
143,49cae734ce695f276a29ab3f9c294d87a41bf55bc3d9cade688be7fbb77309df,selection,True
144,2673080c4f8ecafbb1ed5fea7259f4de30874ccc38f38ae12e3e5a39549a719e,train,True
145,ded1846ba0b8e7f3fbbd92df7f68e65f62f1813d9ef09805fcd85747ea02438c,selection,True
146,0cbee5c9bfc4f0c0d386327eddf813eaa154bd0bed63a46535fa0ed03f8c29a3,train,True
147,f3e4094b617b6bb484e8655ddc4296e68b881ae1fcb570d9db69076ca0340726,final,True
148,813ca7912d32cc873e311386f2c582825c496a6e811328d8079212edbdbea445,selection,True
149,350b18129315e1c74a9c1d824745f2ceba853742c4830c9694f3ac74e2efd719,final,True
150,b36dce7a7ddc10be6dca11c954c48c11634c44450368b46cefe2861a258f8a4c,train,True
151,969995c920f9fc07743c0710616c586c0b57e0a4707af995dab707ce8ab2bf14,train,True
152,fd594ccd6562ed0a3886ab02dbe0d1804e60fd0ded62be9a889eec58ca69da2b,train,True
153,9656b5956f480d99bd903195e12f5a6879012222fb3974ae129db6febaebcaa4,final,True
154,a8206047df8e9772626ac6d225a3aea29c8cccde5e41b628f7c6b7620a653c3b,train,True
155,7f0bbf1849affdd99a6633f9cdc609907bae0906ae0e034d3fa0a9e110fb7603,train,False
156,28c885fbe00d25109859a87b8501ed2da55a83117db0eb3c6d1ac0fc3edd21d2,final,True
157,2f71da617149f7e62c6331488429128c1df247199ce729d78d37b761fe13e9b2,selection,True
158,b85864ba3254342c6d9f347b3c2b7396785390277ef43a298ee66c7d86a5effe,train,False
159,19c1c49a0eef1d2400d5c3f6123c89453c076f0a27dbb1859cdf42037b0f6c57,train,True
160,10421ed7e22ec32b780755dbda5978e0eb1a29e514738091eeb8cf578b3aad26,selection,True
161,6f7dc0e449ed69945900758c6b5ba6fa9f90e23e0342f6144d57677153f1ab85,train,True
162,0bef8f0f31f06ddad61daa593ab040d7e220942e371fc48ca796d49003859b10,final,True
163,0221216cc114eb1c5a85311b4b0c2cc1ac4d361375e4bbbdf8a6bac2719d658e,final,True
164,f2ad3f5549d331710b9a87fd967937f99ed8432d0339f58f56ef0e38e22cc62d,train,True
165,7239d0a5df05c189f95b1277b3feb04bca54d509946c308fb1ec349a38a13dd7,train,True
166,91e42578be9782797baa7723ef909af299a0dc229307f0e8b43ec11c618ca879,train,True
167,193972a6fe6e3f3338e7c04dc9d5ff3e1d762aceb6bbfe777d0628250e28b6e5,train,True
168,7e90d9b9b1e34c0c37f7ed901fb06afc09cbc48f9efa7159d16490044f4c9afb,train,True
169,2875a03476ae8d016c7df66bf5aede3442f4db78a6cc056ec378e4d7e7222386,final,True
170,048f7eeefb3df0172efa9608ec7a69923d95fe469207617e5e30f2ae917cad01,train,False
171,6b36c2120506fc7b111afd864ce66384b5c03ca97a0a5d7391c262dca68747a0,selection,True
172,81797aa62f56348694a197c534d33f35e01736bf837d495686df6083dde1a8a0,selection,True
173,c23c6562bb35fd5a20b04ab84f4de7417a0eb5b0b8fe1e022c234d22bb4faa66,train,True
174,ee253dee7b0b79cec1821b67a39f9494c0a6a6c2b332f801878566efbfb8c4ca,final,True
175,511e8befebe06d84c077084e2745619f090c88a6f6f80dc21a8c5e1386e920c4,final,True
176,a4f40d127e9bd2653c014f843afdd1f552638b07b0f73acb8a5aae5a5a8d615b,train,True
177,e4aa88f8d1981915825de4a1037f35f7c01e5601eb3630958a937b40ec29ca78,selection,True
178,1fa9a5c3efcb51db216b6ebca01c71a49a89b0f5cecda89158ccca97b3fe2b65,train,True
179,fcb48dfb47b30d2ddd4ef0053ee209c29d94953444bc78df0f880bc6477daeb5,train,True
180,f3a9978a18a41c6cd93edf38643c51da4e4d407c4a743f9a1a48029f68ddc27f,final,True
181,95336198850d488518b1a730c4214ffdadfaf3fc42b2568b80c0f27dac205c6c,final,True
182,3d7b31d6d3510841fa6a798e2a63c3d52a5b1ce1a248ed896b8749f960401d7d,train,False
183,f257f116db3b69de741e73b984bc8c3ef3efd5981942cb36b319e69dea8a8960,final,True
184,9a4341aa7635225fd2961afb9be93eb08492a191b8c7a67fd2733c35854686e5,selection,True
185,ab54d238528dac4c217d4d82e0a69a6b4f1c3c4c16ba6706b29e4d9110e2bfaf,train,True
186,9f03a62633a65a9b7d2f54599ba1ebf3a87d0cf5012250b4c9f753bfdf2d0b2c,train,True
187,8afe7e116b2841b803eee40baf32f9f67153fc6fa4bb56b89bc55e2f8c63d41a,selection,True
188,e3843e97ae935dda090b47536ed059f4d83c8a2b1e58207cd887f22de086f9f0,train,True
189,5ec3e5725d2ab8097419c85ffc9c87c66a311ae6e3248dc36005c2d2926d8688,final,True
190,16107e934751be74c76cc0ae20abb0d422e91c5dff37a2f15a6bf1ec315f0a0a,train,True
191,a3a4fc393c020a8f69c75b5d0a8e75f77e4394e2bacc099a780c9629bb6e32ab,train,True
192,d576197143e44b879dd7fe0302b1b72c7aa2394a2a1c550423aef03d98f78d80,final,True
193,43ab1f46d6177d825e37e2ba27b0ab1d8d2f23f22ad3fd94410fac73d4ab4831,selection,True
194,5143d447b4bca0e7d256ca5e202adffd49a672e1458f051a118c67626b6bf97a,train,True
195,6d2da76713343a97b2a0c62d0a84ac53c3a6a2d54354bd3cb4fb5ea4e78eeb1d,train,True
196,14472c3b62abd5efa82ec391d458e14501fd8ca6ed24669e11d208b188e5433e,train,True
197,687fb3f085afc25a8c1cca4d2816e6a5b8b143e6e61a565a3169c4944b4c0b00,train,True
198,106b9d1fa5fb8a3d257268d786102e6ce252b47414eefd0694fa6cf195c41731,train,True
199,a235e5dd25f3de02267ba83ac56221eb73ed3d4997ff76f4b2546364183f1803,final,True
200,9d7b48bf41127c6e25463d0597e29c857af861e5899218dbb859c1afe91af504,selection,True
201,40227532811204ffbda374616c3f3fcc5121a2700a82ff49c0b7d451985be353,train,True
202,f859f0a702cb9f59295df9c4e4c6c2394644a8b1efb1c34c02b0e38a0cdce9ca,train,False
203,dc72eabd6c9afff8dbd14dcc52f4fd2a3390c13a2c21e450b44b717bba6430b5,final,True
204,c73590e9894550db34706c299465dcc368b729539e5d3bed15ad75686e85a53e,final,True
205,af24aa4812df52159cc67e7f7a5a04ead0ac0f358a7c1ccb8d7a722835164ec9,selection,True
206,52102adb01eb8101eed49d728ba9d221d57f90c634e550d4e526ae414e6ab84f,train,True
207,f427ba5feb8b70f54c658ce2d3d27fb0684f2d9049c49c48cb3c79d05724eab4,final,True
208,5cafcaea45ec5e66b9ebfa3600b8f257e7205dd41f1a9604c59117f9f754c665,train,True
209,76461a2f4e250a6b4b77e4e4b6b624a39127c5d170ed1db8716076374069f6d9,selection,True
210,839520d6aea8a82a8298a7604c0083a8ce2328a3c9ddf879bace66a2d3c261bf,train,True
211,50c81e642fa62487af1b92a0527761a5782401be32428b14448112fcfd9344ac,train,True
212,ea4173af03ab1cbf3d4379f8031af8c42709aac1472c27a1d253eb450386998a,train,True
213,d1bbf8c9a3e480725eb7e57f09ac3ea7fa4fff71091f446efbe8952e821be718,train,True
214,0e0287cadc2811870f2344173a1cf9ff4ba0b75726bdc060f37ff2c6ee65b00b,final,True
215,01df94dc30077b7302ed13cea85ee6a408652542ad68e99006bb13ed6db8d094,train,False
216,94a3a6daaf2e98ed70246847e4a450423d86731ddcd44e87adfca50cfd8a0f1f,train,True
217,05ebe69cdd302991c3aaba75e395957486f9fca36b463ce81669a93c91c8d1b4,train,True
218,4eba6546f1f846b36eea375ca451532589ea77f8aaecbffbc1ed794642d050d0,train,False
219,a757e979a201a5a456bbc75d43be0433d73682b9b9e1bd143bf9144a7d4565ea,train,True
220,eb7d4f8fc31691fef9f040ebcd57eb6f63fd568853cc006a1e92dfe8a9a68fbd,train,True
221,e75dfaa31b25d96d6160f5f1dcdf492365088e7d05b8ec80a490575a288cde88,train,True
222,94fe6713f09c6cb04548893585f34afcc30b4d17757e63973586af69085a43b6,train,True
223,2125e1e2e53048cf27049a9378ba3c32c86c0c33ee11505d9243dfb95d80afeb,train,True
224,8cd49f94b8864d09fcceb2d639dd4cc1e63658f7c2bed6385186e58af5ac304d,train,True
225,4cec47eccdf8567d91a90cf2360fd0db43072e9b6e4542c681a82708d8b391ab,selection,True
226,d335cd656212e02aeef0bed63779a52b9dc475d7335620cda938de37b737b4c4,train,True
227,201727fc5e680f392d59065c51ab1804d820836f1d06d7cdcce2dddb32489170,train,True
228,43afd57c9b30a1ce45356a5b1698c13c64b38c8fd2ad86735f09d9aab0555db6,train,True
229,5e617350e998026c85dfa7382af8e583908327dbd34ca2feae1653f68079fef6,selection,True
230,961b7fcb6d23c8e7c27a9d8b62bd57fd4567108f7140a37fc48274e6ecbf63a1,selection,True
231,226f9a7a25f042bf6d8ba815005ddc4015186f668f228c1c3b91ae50bf8e8759,train,True
232,2155983543cce5d202370453ff72571d3a5eb01cec9f412a6e32c635cde9ff8f,train,True
233,cc385bdd18b9aa73437e0ccb4069a19cc364ba1f6cdd28433541146643acde3d,train,True
234,327262ee64b6b57253899adfae75999efcb29d8f0af948a5c7bb4d0d54d64186,train,True
235,a5204a14768d59fcb1d23e3e3608614950a8429359831d21567aacd3ca6f2d4f,train,True
236,0ec5cf91598a45e48b24dbcc00ca58ff1949d494f2462f5d441fb374ed321d01,selection,True
237,9a335d7575066461e51840a6eed5fe2d7fdc2bf257d80152df88ad9cd24bf95e,selection,True
238,ee9f489d968084beba727d28e94d747787d891844065998c29cd31980933d2b7,train,True
239,2e5fb4aeafcf38ec4e2caceb75cb3c155a2356f02791f11df2af9fc6979b04ff,train,True
240,3e6e5fcb59ca3503ce96e53a487c51f4a7ef6e811bc0cb83c525e49893e7fa3a,train,True
241,efbfb87a3b94707d183eb3876a65596ee4757a33a16749a1adbad673a38b5e1a,train,True
242,d21be466c7e1ef03343051fb1bddd8a04636807216fe5bcc2413ab20e3f417c9,train,True
243,b61dba1d0e7f4c38bd12f6b324015bc4209ec0258ad909a665d1dcd5e1ed1f7d,final,True
244,3d339700fdc8f4111c01eb0b9e05a7cf227ae32b0b9f083d911e12d785ffe5a1,train,True
245,770a79e973aa1bf7b83335abfd43bdc2fe6b8e0032e083603776b55533581883,selection,True
246,9c87fe24013804662a7fd0da1f03feaa29729b171f2ad083c68d8dd64af7726f,train,True
247,3bcda126699b74345f85ae41241e9f9d42b7d89344952b4be6ad8cd350360eaa,selection,True
248,73bc5048c51714f25582163607e709c36b26d542d8d61a1dcce19e9889f35eb5,selection,True
249,bb0d39465de256fc2416bf3c1b77873b8e30a9023292ef2b2e30c50a260d6e20,selection,True
250,23dff1a57bbc3e0fcb61e6d2c915cdb6a4d30579d926a8b85cc3e12bad18c39b,final,True
251,d7aaa61bc11c55334ea8e717db0964dfc725b93b7f1a3f2b25d2ad0cb64bd3c2,selection,True
252,0fd83331a88e630c8471cba96bfe95b1d5f65e1dbb7c2acad0df4ed16f577ec8,train,True
253,1ccafe272fd161d1324564c7a80324354596b40dc7fdfbc7b4c45b4b66f808c7,train,True
254,52455194151167a2de7d0ac46a7f0c69e49fc57f494439c6d813bc34ca948821,final,True
255,511ef64bafb2b7dba5199275859e070c331abe951548f65dec286a1225612a0d,final,True
256,3428687134d1b455a6461d1accf7a4484309049720aab5d7b97852f026ea5bd8,final,True
257,f552d8c0173c0687128d6124645ded43eb8c8fa14972cec2f09f8d9fa3452a6e,train,True
258,f40f5a25599532b1ab887bfd0c77e22b90b7bf572333971bc62bffe0e40b6f4a,selection,True
259,e7b11b478485a0cae52015887e5b281f4534a01d94fc38f6242ec5ccbff3b8bb,train,True
260,ffe6f0a7d418bb793dcf9b40762c28d61e35cddeb53ab490edbd5714166b1b50,train,True
261,07a92a5d0ead71c35008277b09999a7f144f302779fdd7c02c0b6822758ad3f6,final,False
262,4b5ae00160f9c1d4b12006ee58d3b12e971273fba678fd142a08fab6089a015c,train,True
263,8b0ade7bf4669a20e8b2d9a1cc53e0f7a2cbae8f3f1e567a3e88fbfaec4d28f4,train,True
264,dbbc26ce16d43548949b40aacbf9b121aefb2abf0de5079729a5eaf72812bb98,final,True
265,028da0b4abb881413361431a48aa8882aacca0d982cea1a9ca9c52fd7c5d56d5,train,True
266,b424c34d7c331add20b1ef1a0ebe64ef28f612d68da226e9bb69cb8916c500a4,train,True
267,2964fb45e123ae5a5d66ca3691372f71543eb6941f603629ce3f051d869fe698,selection,True
268,a3d5d81bf5ed29bec62f6d824637ab106f3b432697c4fbd79c1c1ea9eee0dc33,final,True
269,16116e4e1205c23798406933331726d77fdb6d0dc3bc80b6a1c8f0eb7a1e5283,selection,True
270,f064aaa8c55e85447c8f7c89df8dd0f88fd2d2b299a067bd5f5abab4bf35d283,train,True
271,8d3d0a08ebc96a0a0e4b3cf5fbf9973d8dba8f83c43e080812c18d7d8b2cb952,train,True
272,11d35e054a103db5693c6261fb3d3993700c6b8fec38e310dffc00391e23163d,train,True
273,bc9afc60845a247acbc8ea2e3bff2dbcd01b51165a42c58b9cfbe421a6336715,train,True
274,ab6bcd67ada30e8d77334cfb99a2a42712bc407d73cc1b30f8b0f1c4822dac9d,train,True
275,c363baa752b84c34937f8cee94a7a940d4e21be4ba10d09a5149ebfcbb4a23db,train,True
276,3dd1ee3b52c6175282c744fea0cdce117d2fa6c38b3bdd420566b0ba3270f0ab,train,True
277,9200887e06cbea5de5719e14f435486c063a8c8fde7029171a86e8885fffc629,train,True
278,78efa171f30ce50806c4bdb3998f803c99267ddbb1a3d47b3dd6b87fd7a31fc3,selection,True
279,28dfc9df7d1a0c133c07e8888718d6d015846e9b8f9b2b3cde000b464a9d1150,train,True
280,238370075a0366b6c1b3c0a9fda19c0c27e76209d8b1fcdf39c9cfa73a41041d,train,True
281,3d352b25ccca7da883eb93c50dfdfb75c99b4362ac839563354c9866ad2b46bf,final,True
282,9f7a87f92d3916bd91c1d4d55c843e565cebe8c77d52fece0c568f492df6dbf5,final,True
