task,kind,arm,step,round,template,factor,parent_step,reason,skill_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
6,classification,parent,8,2,base:extra-trees,9.0,6,higher-capacity local branch,41961041484d0801ce50b1d1854bed395d748e95cc32bcce60f6bffe0394eb68,09c468e49046ea782a98aacc03fbc212ddec60030caf34880f5ee9ff5ecee83c,success,0,2.240190899989102,0.0,0.1041478712822041,0.8958521287177958
6,classification,harness,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.833663900004467,0.1975407923314289,0.225626379721433,0.7743736202785669
6,classification,harness,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,2.175116300000809,0.0,0.1041478712822041,0.8958521287177958
6,classification,harness,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,2.3225600000005215,0.0925415560073174,0.1514411114636401,0.8485588885363599
6,classification,harness,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,9.716270600009011,0.0,0.1196603811966201,0.8803396188033799
6,classification,harness,5,1,one:extra-leaf2,0.3,2,lower-capacity branch; revised harness may change representation,e69403c247df4103131d68c3620aabe4cf804bc2d4741f62c5d404e31401b061,af088346b6e7a6479b8fcd44b70b0e836e486b5671b0cf9b173a4d9714865357,success,0,1.685082300013164,0.3920580844130122,0.424913701913053,0.575086298086947
6,classification,harness,6,1,base:extra-trees,3.0,2,higher-capacity local branch,e69403c247df4103131d68c3620aabe4cf804bc2d4741f62c5d404e31401b061,891965cc6e3eba7ce8146a32d7847f1f90f75159a5133f79f57ced8fafd487a3,success,0,1.925528799998574,0.0,0.103019955604241,0.896980044395759
6,classification,harness,7,2,one:extra-leaf2,0.9,6,lower-capacity branch; revised harness may change representation,30176e8aa734a93f3b83bd5c3cb8de54d95766ad5caf42af9e70f54f99d1d8f4,a825664b449d2a41bd1c92dc3a6c9180d24461669d95c3ccb02ee078858fe669,success,0,1.7124427999951877,0.1503075117419311,0.2373068755591301,0.7626931244408699
6,classification,harness,8,2,base:extra-trees,9.0,6,higher-capacity local branch,30176e8aa734a93f3b83bd5c3cb8de54d95766ad5caf42af9e70f54f99d1d8f4,09c468e49046ea782a98aacc03fbc212ddec60030caf34880f5ee9ff5ecee83c,success,0,2.1440659999789204,0.0,0.1041478712822041,0.8958521287177958
6,classification,updater,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.8362865000090096,0.1975407923314289,0.225626379721433,0.7743736202785669
6,classification,updater,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,2.180140599986771,0.0,0.1041478712822041,0.8958521287177958
6,classification,updater,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,2.243215800001053,0.0925415560073174,0.1514411114636401,0.8485588885363599
6,classification,updater,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,9.460441900009755,0.0,0.1196603811966201,0.8803396188033799
6,classification,updater,5,1,one:rbf-unscaled,1.0,2,checked experience supplies a different template,752848230b967401857ab97d256a6c66819db17ef8f86194b7db6cf94ca88afa,dd804c636771f2161c3721bf7147812e84b397cbe329c9fbcf9d6b0785a2ead0,success,0,1.9514731999952346,0.0207566286796796,0.1049438606611692,0.8950561393388308
6,classification,updater,6,1,base:extra-trees,3.0,2,representation or local-capacity question,752848230b967401857ab97d256a6c66819db17ef8f86194b7db6cf94ca88afa,891965cc6e3eba7ce8146a32d7847f1f90f75159a5133f79f57ced8fafd487a3,success,0,1.9228724999993574,0.0,0.103019955604241,0.896980044395759
6,classification,updater,7,2,two:unscaled-c100,1.0,6,checked experience supplies a different template,4b147d808b42d36fcec51baa8e98988314adcad6284893ba67c5c00f9008460a,be461f279e1b9ec611172daaca5c6c07b9f9c0de300838234832aba4ff1372eb,success,0,2.1549639999866486,0.0,0.1066658484555292,0.8933341515444707
6,classification,updater,8,2,base:extra-trees,9.0,6,representation or local-capacity question,4b147d808b42d36fcec51baa8e98988314adcad6284893ba67c5c00f9008460a,09c468e49046ea782a98aacc03fbc212ddec60030caf34880f5ee9ff5ecee83c,success,0,2.2611352000094485,0.0,0.1041478712822041,0.8958521287177958
23,classification,random,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.827427300013369,0.4601957270363342,0.4763481680988414,0.5236518319011586
23,classification,random,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,2.0196446999907494,0.0374729865064304,0.5692343208926511,0.4307656791073489
23,classification,random,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,1.9127811999933328,0.341830504603275,0.458053952374845,0.541946047625155
23,classification,random,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,2.544571799982805,0.0413877468550142,0.5081988799110768,0.4918011200889231
23,classification,random,5,1,two:native-category-boost,4.58297616,0,seeded conventional random search,499aa7d5d0c59a0027a93ed1a4f161a01384bfd64f6ee73cc2f5b8fbe04acbb9,8959e70595932189b509b285791d059c281e288093f220615af33af929917dfc,success,0,2.4021131999907084,0.0434291324056502,0.5357077508443417,0.4642922491556582
23,classification,random,6,1,two:unscaled-c100,3.3980193,0,seeded conventional random search,499aa7d5d0c59a0027a93ed1a4f161a01384bfd64f6ee73cc2f5b8fbe04acbb9,315d6a38397ed1a46df3d638c936aef49c6018d5481a90cddc070b3161ee34e1,success,0,1.9859915999986697,0.3976946289268396,0.4185190885383266,0.5814809114616734
23,classification,random,7,1,two:forest-all-features,1.20531999,0,seeded conventional random search,499aa7d5d0c59a0027a93ed1a4f161a01384bfd64f6ee73cc2f5b8fbe04acbb9,ec7cb25f37fe18b3dac5814459bd17fece9eefc93b1112f8b7d30c267bb112b3,success,0,2.2705070999800228,0.1474651240424483,0.4652883587704672,0.5347116412295327
23,classification,random,8,1,base:neighbors-5,0.70923492,0,seeded conventional random search,499aa7d5d0c59a0027a93ed1a4f161a01384bfd64f6ee73cc2f5b8fbe04acbb9,7e7d0a7f37de672b40fa376b2901d73503696ced33fb86c607e07120e6858901,success,0,1.7659167000092566,0.0447062337479794,0.553138386558933,0.446861613441067
23,classification,memory,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.8479971000051592,0.4601957270363342,0.4763481680988414,0.5236518319011586
23,classification,memory,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,2.1099940999993123,0.0374729865064304,0.5692343208926511,0.4307656791073489
23,classification,memory,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,1.8492812999757007,0.341830504603275,0.458053952374845,0.541946047625155
23,classification,memory,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,2.4652193000074476,0.0413877468550142,0.5081988799110768,0.4918011200889231
23,classification,memory,5,1,one:rbf-unscaled,1.0,0,frozen global-rank experience,1712858314bb69b3b777f3186d4acb1639dbccbbb9156ec9b3caa45f9306b895,dd804c636771f2161c3721bf7147812e84b397cbe329c9fbcf9d6b0785a2ead0,success,0,1.8847880999965128,0.4433671990301496,0.4854636398614852,0.5145363601385148
23,classification,memory,6,1,two:unscaled-c100,1.0,0,frozen global-rank experience,1712858314bb69b3b777f3186d4acb1639dbccbbb9156ec9b3caa45f9306b895,be461f279e1b9ec611172daaca5c6c07b9f9c0de300838234832aba4ff1372eb,success,0,1.7947813000064343,0.4121940666947782,0.4115112650164594,0.5884887349835406
23,classification,memory,7,1,two:unscaled-c1,1.0,0,frozen global-rank experience,1712858314bb69b3b777f3186d4acb1639dbccbbb9156ec9b3caa45f9306b895,77f9c01412c1a5d370ca4fd88ce6bf201b677441c68435d9c7482bf91d54dae9,success,0,1.903050599998096,0.5160686362358564,0.5481997349407892,0.4518002650592108
23,classification,memory,8,1,base:rbf-10,1.0,0,frozen global-rank experience,1712858314bb69b3b777f3186d4acb1639dbccbbb9156ec9b3caa45f9306b895,13d628007aef6e99b23bbb779ea38ae22e49f3906910542c89aba2a08f66f0a5,success,0,1.8214484000054654,0.2166932409164382,0.4667042879740071,0.5332957120259929
23,classification,parent,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.7652526999881957,0.4601957270363342,0.4763481680988414,0.5236518319011586
23,classification,parent,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,1.94972350000171,0.0374729865064304,0.5692343208926511,0.4307656791073489
23,classification,parent,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,1.8086276999965776,0.341830504603275,0.458053952374845,0.541946047625155
23,classification,parent,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,2.463775499985786,0.0413877468550142,0.5081988799110768,0.4918011200889231
23,classification,parent,5,1,base:rbf-1,0.3,3,lower-capacity local branch,39b81784ada9411a4dded9983d49f1d4a452f9c0415d520eae82adde95767542,e0f56860debd8a3f99ed3cc37cddb8a54a3d48fb30ddae2a7741ad73486a103c,success,0,1.8350772999983747,0.4062434113430319,0.459349322388953,0.540650677611047
23,classification,parent,6,1,base:rbf-1,3.0,3,higher-capacity local branch,39b81784ada9411a4dded9983d49f1d4a452f9c0415d520eae82adde95767542,6f5506b269fd3074935bd1eec0f69ab700f1014eeaf0e7c5b0e53023dc3c65ed,success,0,1.8305886999878567,0.2650364133108441,0.4989354880082083,0.5010645119917917
23,classification,parent,7,2,base:rbf-1,0.33,3,lower-capacity local branch,69dd24371b39e4650aff0096ebbb535e7a2e833f5276420a443228a0941d90b0,55c9a2ebb4011b80be7050d81c8c717029c15f98512fcb6cce51d87e001426f5,success,0,1.8359909999999218,0.396677779534753,0.4489658415629942,0.5510341584370058
23,classification,parent,8,2,base:rbf-1,3.3,3,higher-capacity local branch,69dd24371b39e4650aff0096ebbb535e7a2e833f5276420a443228a0941d90b0,0217f56160c42d01672d75db96113a11a3f710b30017d3dba047675fa968f538,success,0,1.8263883999898098,0.2571508890294468,0.4989354880082083,0.5010645119917917
23,classification,harness,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.7633044999965932,0.4601957270363342,0.4763481680988414,0.5236518319011586
23,classification,harness,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,2.0154987999994773,0.0374729865064304,0.5692343208926511,0.4307656791073489
23,classification,harness,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,1.8530661000113469,0.341830504603275,0.458053952374845,0.541946047625155
23,classification,harness,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,2.501452299999073,0.0413877468550142,0.5081988799110768,0.4918011200889231
23,classification,harness,5,1,two:unscaled-c1,0.3,3,lower-capacity branch; revised harness may change representation,a8017d2d5fbf191095b926990d0c9311625b78aaa4d39589dd1d8cf142c9d82f,f11136e30a3c886a807f39ec00807156c572b135ef914cb093d57dbc5fb87ad5,success,0,1.85097629998927,0.5752314814814814,0.5847787610619468,0.4152212389380531
23,classification,harness,6,1,base:rbf-1,3.0,3,higher-capacity local branch,a8017d2d5fbf191095b926990d0c9311625b78aaa4d39589dd1d8cf142c9d82f,6f5506b269fd3074935bd1eec0f69ab700f1014eeaf0e7c5b0e53023dc3c65ed,success,0,1.864043000008678,0.2650364133108441,0.4989354880082083,0.5010645119917917
23,classification,harness,7,2,two:unscaled-c1,0.33,3,lower-capacity branch; revised harness may change representation,fcfef793a53b54b95a0398bcc5afb4a3610022601b516cf07b50d21e75722e99,e83b6f5849b261c6f65f7267d10f81596ae5d95455781a03c56047b355e2d2ec,success,0,1.8571347999968566,0.5734953703703705,0.5818289085545723,0.4181710914454277
23,classification,harness,8,2,base:rbf-1,3.3,3,higher-capacity local branch,fcfef793a53b54b95a0398bcc5afb4a3610022601b516cf07b50d21e75722e99,0217f56160c42d01672d75db96113a11a3f710b30017d3dba047675fa968f538,success,0,2.282296600023983,0.2571508890294468,0.4989354880082083,0.5010645119917917
23,classification,updater,1,0,base:linear,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,5845040f70ad03cdf38d8b6362e028a5c41a29ddd9c28957f8eafaa4ff346ce8,success,0,1.819052400009241,0.4601957270363342,0.4763481680988414,0.5236518319011586
23,classification,updater,2,0,base:extra-trees,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,6693402674e41a8ab7a643a8e9699f7c645e141ce3644d0798c8c25fbe088cc7,success,0,1.9345606999995653,0.0374729865064304,0.5692343208926511,0.4307656791073489
23,classification,updater,3,0,base:rbf-1,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,23685b8c1140ac3757b641823dadaeed0d4c1d5d83ed3d9580db5a3e20ab0157,success,0,2.042459799995413,0.341830504603275,0.458053952374845,0.541946047625155
23,classification,updater,4,0,base:hist-boost,1.0,0,common broad probe,3cb706fa7df7a4e53c9df1208b3e8316b8679be1304874efc158f74e6ee90640,c324d40acb1400de8232424b830603bbe0655da3781387d7601b809bc44cd1ad,success,0,2.6668365000223275,0.0413877468550142,0.5081988799110768,0.4918011200889231
23,classification,updater,5,1,one:rbf-unscaled,1.0,3,checked experience supplies a different template,ed99f28d4cde24b2b4eebf567dbfc80ef34fda6f3ad58009a47a717d1cfca8d2,dd804c636771f2161c3721bf7147812e84b397cbe329c9fbcf9d6b0785a2ead0,success,0,1.85480619998998,0.4433671990301496,0.4854636398614852,0.5145363601385148
23,classification,updater,6,1,base:rbf-1,3.0,3,representation or local-capacity question,ed99f28d4cde24b2b4eebf567dbfc80ef34fda6f3ad58009a47a717d1cfca8d2,6f5506b269fd3074935bd1eec0f69ab700f1014eeaf0e7c5b0e53023dc3c65ed,success,0,1.805230300000403,0.2650364133108441,0.4989354880082083,0.5010645119917917
23,classification,updater,7,2,two:unscaled-c100,1.0,3,checked experience supplies a different template,02fd36c9a2ef40b4966e7c41f300ce1fa189e70f9b3d6b4ce9b5c043e89035b7,be461f279e1b9ec611172daaca5c6c07b9f9c0de300838234832aba4ff1372eb,success,0,1.9090073000115808,0.4121940666947782,0.4115112650164594,0.5884887349835406
23,classification,updater,8,2,base:rbf-1,3.3,3,representation or local-capacity question,02fd36c9a2ef40b4966e7c41f300ce1fa189e70f9b3d6b4ce9b5c043e89035b7,0217f56160c42d01672d75db96113a11a3f710b30017d3dba047675fa968f538,success,0,1.9346431999874767,0.2571508890294468,0.4989354880082083,0.5010645119917917
