row_id,RMSD,F1,F2,F3,F4,F5,F6,F7,F8,F9
2020,14.52,7883.39,2247.5,0.28509,95.0942,1065973.0209,133.243,3764.3,70.0,36.5951
2089,0.967,22769.3,5801.73,0.2548,318.941,3117727.4369,413.76,6242.72,157.0,19.7263
2092,1.588,7417.15,1768.56,0.23844,75.1165,1082034.2892,88.0744,3025.66,11.0,37.1589
2218,11.913,4108.96,1331.52,0.32405,34.0818,556816.574,48.5724,1420.71,32.0,44.2408
2231,19.179,11519.7,3678.09,0.31928,68.379,1544162.009,179.792,9268.27,56.0,35.1693
2283,2.357,13652.4,3699.89,0.271,191.691,1860648.1071,208.577,4570.19,182.0,29.0728
2313,12.307,8807.57,3390.43,0.38494,79.9353,1191866.1029,129.603,3946.47,12.0,35.2947
2331,17.0,9804.74,3763.64,0.38385,88.3483,1430153.2449,132.129,3522.99,54.0,36.4116
2353,1.994,6214.77,1770.36,0.28486,67.6895,887446.0872,80.2396,3074.55,18.0,39.1124
2422,18.036,9372.83,3781.91,0.40349,66.9142,1294686.1974,134.254,4263.09,44.0,38.2778
2476,13.386,6028.05,1348.72,0.22374,51.3846,821239.671,76.9172,2560.42,23.0,38.9405
2508,11.609,7994.53,2769.54,0.34642,86.7855,1076053.3521,138.377,3027.39,74.0,39.7108
2511,3.393,7104.94,1687.99,0.23757,67.6566,1040319.319,77.2327,2663.5,31.0,39.8954
2623,3.462,8836.82,3110.34,0.35197,115.333,1208520.1231,103.428,4770.24,98.0,33.2007
2683,3.192,9263.38,2281.05,0.24624,96.2641,1297410.7951,128.289,3773.36,18.0,34.067
2720,11.304,3621.11,1091.7,0.30148,33.9963,487400.3225,48.5196,1351.15,27.0,44.8013
2820,2.333,9275.1,3059.07,0.32981,104.155,1269520.7288,152.134,3311.72,10.0,46.5464
2834,4.408,7886.71,2415.26,0.30624,70.0888,1069633.8827,106.498,3460.35,87.0,36.8911
2873,9.557,12493.2,4804.33,0.38455,110.236,1778196.3796,169.463,4185.12,75.0,33.0678
2883,9.78,4060.17,1187.48,0.29247,40.6307,551841.9211,58.1804,1409.25,11.0,45.238
2983,4.799,16159.9,3991.71,0.24701,185.057,2269018.3246,230.782,5245.91,223.0,46.5464
3031,1.887,6341.67,2190.95,0.34548,80.6568,873495.7215,94.5871,3156.81,66.0,37.9388
3034,2.172,5946.23,1901.77,0.31982,58.2931,816899.2852,84.577,2689.3,44.0,40.5881
3063,1.368,7942.48,2122.35,0.26721,88.4396,1134003.826,122.779,4130.55,101.0,34.505
3155,19.786,16596.9,6247.76,0.37644,193.554,2345485.3125,268.226,4847.13,168.0,22.5052
3178,13.383,6337.09,1478.86,0.23336,64.18,849463.0646,87.7138,3212.84,81.0,38.271
3179,1.9,9533.3,2208.5,0.23166,111.873,1308719.4064,148.921,4011.92,39.0,34.0551
3185,11.344,8882.68,3539.37,0.39845,78.6841,1213467.8152,144.933,3887.46,55.0,34.73
3250,3.323,9457.88,3317.48,0.35076,94.3341,1325438.3149,143.871,3744.18,85.0,36.6288
3273,16.688,9148.59,2944.32,0.32183,85.1275,1274748.7777,118.423,3797.44,38.0,36.1227
3281,5.205,8484.37,2379.9,0.2805,73.3358,1183629.1034,105.316,3934.98,38.0,35.4208
3372,1.762,13056.7,2714.13,0.20787,170.194,1759440.2174,218.602,4809.38,101.0,28.174
3477,18.479,15492.5,5033.95,0.32492,98.6666,2151059.8959,210.041,4800.89,119.0,29.5921
3480,3.324,11363.0,3025.23,0.26623,118.543,1589303.2687,171.185,4952.37,70.0,29.6257
3580,2.309,8525.2,2545.21,0.29855,95.7719,1201045.4219,121.462,3576.88,90.0,36.8005
3731,16.176,7184.13,2711.06,0.37736,61.4404,975523.7854,110.089,2719.5,48.0,40.0204
3942,9.412,9600.9,3149.31,0.32802,93.9598,1331251.9417,129.778,3468.41,66.0,35.8643
3944,0.479,8614.67,2074.13,0.24076,99.734,1205366.5689,121.43,3261.36,4.0,36.786
3957,1.025,6025.02,788.63,0.13089,52.3974,855892.5993,66.1001,2752.91,1.0,42.1438
4053,6.483,10636.5,3902.66,0.36691,92.1203,1508596.1701,138.065,3794.63,4.0,36.0686
4094,14.806,6334.62,1259.03,0.19875,58.2219,856204.4832,85.1749,3354.28,64.0,38.5032
4117,2.568,11342.3,2520.49,0.22222,149.544,1611321.3709,160.815,4693.44,27.0,29.1653
4132,1.319,7896.81,1955.23,0.24759,93.9979,1071385.8068,125.503,3392.47,9.0,37.4078
4139,11.362,4778.28,1147.01,0.24004,39.7965,660378.0637,55.7454,2434.32,47.0,41.314
4302,2.08,12230.9,3319.2,0.27137,146.246,1762455.8614,168.571,4670.14,26.0,29.0425
4309,19.342,20623.7,7277.53,0.35287,208.459,2947599.9687,317.471,6517.17,206.0,23.6285
4363,6.329,15558.4,4575.03,0.29405,179.277,2134236.572,271.376,5262.29,85.0,25.2057
4431,4.562,14599.1,3378.1,0.23139,176.331,2073755.2701,219.722,4820.65,83.0,27.6684
4436,4.424,8176.91,2852.48,0.34884,91.4607,1136004.1268,121.862,3445.43,86.0,36.6733
4461,2.268,8962.12,2555.04,0.28509,87.9382,1261091.8578,133.851,3843.26,8.0,32.4523
4465,3.803,19579.4,6413.35,0.32755,252.861,2704240.5441,323.764,5460.3,80.0,23.6738
4515,0.597,7810.43,2179.48,0.27904,85.7421,1078711.3605,111.256,3100.1,21.0,37.6818
4586,18.192,10424.2,3277.03,0.31436,110.563,1402676.68,164.175,3861.77,38.0,37.2686
4765,19.058,16438.8,4626.99,0.28146,195.492,2309508.6004,286.064,5218.35,255.0,21.7786
4880,2.778,13736.8,3780.15,0.27518,194.679,1865646.5478,212.411,4595.77,171.0,28.9273
4890,1.65,14722.0,4671.05,0.31728,160.817,2038221.8833,227.16,5282.18,186.0,29.7661
5202,15.986,8943.98,2162.91,0.24182,80.1659,1273995.5996,122.538,3940.55,73.0,36.256
5238,1.767,7923.75,2111.36,0.26645,64.5135,1092285.1302,108.811,3660.75,22.0,37.3076
5250,17.848,9355.63,3701.91,0.39568,70.1597,1293759.0112,147.338,5493.86,49.0,38.9979
5270,10.747,5883.22,1557.64,0.26475,60.2829,848155.4326,72.7236,3286.63,52.0,40.4431
5299,13.201,7056.91,3216.19,0.45575,46.1277,1020513.356,115.01,3482.17,34.0,41.6588
5344,3.736,5711.44,1649.93,0.28888,50.5303,821633.2272,79.1414,2495.2,54.0,41.7262
5394,8.631,6087.11,1464.73,0.24062,69.054,850183.4498,75.5463,2809.83,75.0,37.9993
5407,14.968,7468.45,2969.19,0.39756,61.1775,1023734.5313,103.132,3405.14,44.0,37.8663
5426,18.147,8814.64,4582.34,0.51985,87.8445,1097559.1688,171.81,2390.23,74.0,40.44
5432,4.953,13289.1,4582.76,0.34485,145.314,1841049.2142,177.593,5321.0,35.0,27.2439
5456,1.451,4530.71,1255.39,0.27708,42.2418,628066.8041,64.5792,2118.62,20.0,42.9171
5465,11.812,7014.14,3262.4,0.46511,63.6339,995488.5147,103.543,2548.99,80.0,39.8458
5566,2.574,9302.76,2553.72,0.27451,110.877,1244177.2596,145.274,4181.69,56.0,33.097
5610,10.67,8499.72,3064.75,0.36057,77.4916,1174148.2654,121.85,3986.51,74.0,37.7059
5614,11.513,7259.78,2327.18,0.32055,71.9286,1046736.7932,104.975,2831.76,50.0,39.2098
5633,12.528,4716.71,1509.7,0.32007,44.2539,627986.8764,64.2285,3431.84,25.0,41.2162
5669,10.729,7715.93,1787.34,0.23164,62.8085,1089654.2479,89.2338,2922.92,28.0,39.3491
5730,1.984,12004.5,2861.04,0.23833,144.048,1665204.2783,194.574,4083.45,69.0,32.2986
5834,6.9,8407.56,1427.26,0.16975,73.5654,1119063.9453,106.92,3685.16,35.0,38.4734
5842,17.296,8440.05,3518.5,0.41688,83.5264,1157840.7204,148.898,3680.04,73.0,35.8957
5852,15.802,8242.98,2948.59,0.3577,84.1313,1125315.4975,113.51,3528.89,57.0,37.7072
5859,2.993,8315.36,2294.95,0.27598,93.2461,1173516.808,115.615,3537.78,92.0,37.0096
5879,1.737,5105.41,1992.24,0.39022,34.4689,723215.0284,66.5001,2578.15,38.0,42.7237
5929,1.334,6503.98,2222.86,0.34176,54.1048,898063.525,100.135,3635.17,71.0,37.2062
5965,2.335,7202.46,2216.34,0.30771,65.7363,988506.6297,95.9158,3036.38,54.0,37.9778
5985,7.917,7487.48,1770.86,0.2365,54.8964,1065763.1388,74.2556,3494.97,16.0,38.4356
6006,1.372,6422.56,1518.75,0.23647,67.0707,847343.0965,97.1268,3425.45,79.0,37.9487
6049,1.788,12466.0,3003.56,0.24094,151.279,1746949.4594,204.283,5000.85,189.0,28.1096
6094,2.797,12052.1,3395.23,0.28171,145.431,1616083.9544,179.108,4733.34,67.0,31.0924
6156,19.054,16675.0,6993.37,0.41939,188.1,2354198.0528,256.749,5518.31,140.0,25.3236
6163,2.717,14418.9,3999.67,0.27739,210.282,1964570.5604,262.226,5078.13,166.0,25.4417
6197,13.179,12882.4,3843.29,0.29833,105.309,1802916.6537,170.484,4263.46,92.0,32.1331
6216,1.932,8594.17,1769.65,0.20591,86.2342,1204704.1875,109.782,3751.78,13.0,34.5307
6269,2.909,4910.19,1231.81,0.25086,47.4137,683132.4589,68.0028,2003.97,3.0,46.5464
6273,12.142,6345.17,1853.73,0.29214,52.2572,901332.9361,79.9107,2564.7,81.0,41.4026
6366,1.173,22190.0,5377.33,0.24233,340.373,3045991.7552,396.107,6221.79,162.0,19.8052
6375,2.961,8588.72,1785.61,0.2079,100.03,1206510.1857,118.438,3837.56,49.0,35.2732
6395,3.298,11516.4,4104.32,0.35638,171.324,1595770.8594,210.364,4915.33,86.0,28.5855
6496,3.172,5377.78,1921.25,0.35725,51.4224,759483.6143,74.8541,2221.92,25.0,42.6716
6510,8.918,4664.44,1470.65,0.31528,38.9739,652189.2255,63.4124,2484.9,40.0,42.3016
6517,18.188,13721.7,4249.26,0.30967,144.905,1923606.3262,161.89,4786.32,124.0,32.9103
6588,14.043,11358.0,3798.72,0.33445,86.1944,1620383.6501,138.761,5466.05,53.0,31.0558
6590,19.995,11052.2,4721.68,0.42721,102.186,1439698.9107,198.665,4619.74,114.0,33.5839
6674,11.3,3922.01,1395.13,0.35571,25.3465,539340.0443,47.6619,1730.09,10.0,44.8038
6702,1.767,11303.2,2080.82,0.18409,141.781,1581784.3665,169.201,4665.73,139.0,23.5954
6746,12.718,14348.4,5491.13,0.38269,128.07,2054626.4856,214.816,5146.05,89.0,26.9872
6750,1.578,6052.49,1965.24,0.32469,60.0128,841857.7865,88.0881,2704.96,42.0,40.4701
6757,0.0,8182.78,2433.9,0.29744,90.5481,1118973.2872,105.635,3908.51,19.0,35.1202
6828,3.213,7365.72,1874.76,0.25452,64.4219,1021617.4825,96.7242,2924.78,78.0,38.8266
7107,1.472,8749.59,2233.79,0.2553,100.906,1226247.9373,132.269,4018.33,167.0,33.5981
7149,17.389,8056.08,2979.33,0.36982,64.8775,1160844.8243,116.173,2898.26,45.0,39.0545
7177,0.806,5012.21,988.27,0.19717,45.6101,718763.0062,58.9437,2202.73,76.0,42.7872
7201,16.359,12594.5,5066.35,0.40226,115.784,1783220.4216,176.61,3966.67,72.0,34.0639
7202,13.594,11006.6,3580.15,0.32527,139.003,1536822.6464,174.049,4019.15,111.0,32.4515
7204,10.084,7999.63,3059.21,0.38241,89.4743,1078991.4101,154.19,3673.07,60.0,36.1098
7215,2.94,16205.8,4724.9,0.29155,252.305,2209848.5586,279.091,4791.44,283.0,25.1196
7276,2.636,8539.04,2018.31,0.23636,104.02,1210648.4502,122.503,3806.19,46.0,35.0737
7332,17.502,14794.3,5455.16,0.36873,143.769,2025179.2154,249.709,4123.26,68.0,31.3586
7341,1.703,9462.41,3401.89,0.35951,132.873,1260987.4738,171.696,4432.41,177.0,29.8461
7344,12.672,4124.0,1900.11,0.46074,39.0157,572838.1032,59.2742,1483.38,52.0,43.7846
7428,18.159,15119.7,5130.66,0.33933,111.441,2188564.6672,197.036,5762.13,154.0,33.2192
7431,3.878,7642.42,1915.69,0.25066,66.8941,1050225.4762,92.1953,3190.82,104.0,37.8314
7582,4.345,5662.09,1621.31,0.28634,59.1333,750544.2467,89.5607,2684.65,33.0,41.1133
7685,2.86,5557.55,1537.48,0.27664,50.9821,768469.3285,72.2663,2575.9,23.0,41.5731
7743,5.636,3741.37,1185.78,0.31693,24.5388,516462.0134,40.4597,1294.66,18.0,45.66
7809,3.066,12953.2,4316.91,0.33326,135.224,1823967.013,194.695,4334.67,49.0,31.5703
7840,3.667,9889.57,3099.99,0.31346,97.6587,1362765.1902,146.575,4861.42,106.0,35.8706
7942,13.894,7244.19,2280.12,0.31475,64.5051,1037373.317,92.9192,3865.89,76.0,37.8199
7981,14.272,7974.03,3052.63,0.38282,65.2155,1006827.7464,131.105,3081.23,50.0,40.3087
8060,2.105,8971.25,2015.62,0.22467,80.8207,1288164.5061,108.272,3910.62,30.0,35.5363
8203,1.836,11315.8,2867.87,0.25343,126.358,1561377.2727,160.699,4477.84,90.0,31.3718
8259,2.363,14636.3,3454.17,0.236,203.818,2037778.6904,232.046,4981.14,123.0,26.5474
8451,8.479,14140.2,4298.52,0.30399,140.89,1938327.7435,213.533,5383.98,18.0,30.484
8464,6.306,9002.1,2438.27,0.27085,64.1844,1240242.4227,115.192,4677.59,32.0,35.8136
8533,3.773,9427.13,3494.1,0.37064,84.9061,1350067.7291,134.292,4274.62,29.0,37.0102
8550,5.147,14965.9,5477.19,0.36597,190.82,1995632.1534,260.307,5169.98,106.0,27.2915
8596,3.878,7642.42,1915.69,0.25066,66.8941,1050225.4762,92.1953,3190.82,104.0,37.8314
8616,14.589,3891.33,740.9,0.19039,39.6551,526032.8287,53.3412,2212.66,33.0,44.1303
8635,9.347,8015.3,2849.45,0.3555,81.9424,1086468.595,115.356,4122.83,25.0,34.4984
8641,11.887,5088.44,1130.13,0.22209,45.0066,683054.3846,78.4923,2717.52,24.0,42.8042
8747,1.55,7460.16,2265.18,0.30363,80.6699,1026906.541,101.74,2876.66,102.0,38.9768
8883,2.688,21541.0,6389.26,0.2966,311.831,2965372.0614,348.949,6346.78,92.0,17.3663
8920,13.568,7682.83,1453.21,0.18915,93.1036,1038416.345,111.424,3485.67,68.0,37.2938
8999,1.506,11009.8,3035.97,0.27575,131.097,1548240.6279,171.209,4213.5,53.0,32.5353
9005,12.319,5919.51,1231.49,0.20803,63.3839,786395.2767,74.1369,3098.61,57.0,39.7293
9056,9.674,17629.8,5825.46,0.33043,192.013,2404232.3106,239.434,5749.73,85.0,23.8654
9152,17.007,6449.81,1996.44,0.30953,55.1144,840451.7436,102.079,4558.63,14.0,38.4466
9176,0.879,5118.11,1083.28,0.21165,47.9293,737233.7997,62.7771,2194.35,80.0,42.7386
9181,15.34,5712.8,1612.81,0.28231,59.4382,741389.1644,112.607,2663.46,70.0,35.3177
9222,2.289,6097.34,1497.85,0.24565,55.0372,850830.3658,69.8341,3362.22,58.0,38.8321
9319,3.066,9498.87,3636.05,0.38278,93.5887,1350651.6197,141.083,3698.62,29.0,35.1298
9333,2.148,6779.04,2391.66,0.3528,76.7822,914881.1048,96.8613,3260.4,60.0,38.4523
9375,11.801,5443.19,2026.29,0.37226,39.6482,727129.1255,93.6895,3180.32,10.0,41.7391
9401,13.516,6006.56,1011.98,0.16847,60.1217,829824.0248,72.9533,2929.89,11.0,40.9803
9452,13.014,17964.1,5236.28,0.29148,180.405,2519045.5811,229.938,5596.53,62.0,23.974
9458,4.309,15921.5,4047.94,0.25424,244.558,2192856.5736,278.668,4776.36,295.0,26.8377
9517,13.58,7294.0,3557.5,0.48772,61.596,1041001.5338,107.61,2613.16,62.0,39.3999
9646,2.294,5023.44,1448.73,0.28839,47.2534,644022.5172,69.8669,1913.14,33.0,42.9924
9718,1.519,4174.11,1247.2,0.29879,34.3996,573890.9339,52.4698,1391.26,17.0,44.37
9787,2.021,7270.86,2414.55,0.33208,77.6855,990022.6781,102.72,3784.14,36.0,36.0577
9810,4.848,6247.01,1891.27,0.30274,51.3816,877872.4552,85.4622,2848.86,31.0,39.7311
9912,12.747,8793.19,3250.5,0.36966,78.1509,1204413.8257,134.914,3478.26,14.0,37.3076
9976,13.806,8304.11,3237.18,0.38982,68.2862,1154796.1025,116.846,3645.52,54.0,36.4153
9996,1.981,4965.08,1294.94,0.2608,44.5357,699398.6931,57.029,1888.02,22.0,43.7068
10037,2.135,9104.46,2031.45,0.22312,104.079,1276369.0968,124.457,4140.71,54.0,34.1322
10054,7.66,7060.4,2145.07,0.30381,70.5681,974841.1731,96.9307,3110.09,25.0,38.4583
10087,3.626,11831.1,3533.33,0.29864,107.826,1628402.0511,168.663,4797.91,15.0,31.5497
10097,9.332,4703.34,1184.47,0.25183,44.1134,646712.2208,53.9431,1971.05,13.0,43.7534
10174,15.341,8768.29,2755.44,0.31425,75.6089,1159764.6824,129.123,3180.78,60.0,38.4384
10232,18.142,8990.95,3600.27,0.40043,90.5099,1319961.7703,137.382,3822.93,26.0,34.7616
10245,20.54,15528.3,6684.16,0.43045,172.545,2141237.7961,262.39,5921.28,161.0,23.3736
10265,2.896,13741.1,4891.31,0.35596,199.348,1869162.6684,251.33,4544.38,32.0,28.4276
10489,1.406,15320.6,3986.56,0.2602,182.695,2162834.3055,214.325,5691.3,70.0,23.018
10495,2.074,8794.96,2473.07,0.28119,82.2803,1254167.8415,117.309,4141.32,41.0,35.3121
10530,14.776,5960.7,1860.2,0.31207,67.4728,852418.702,86.7884,2853.38,27.0,38.485
10563,3.648,7060.98,1904.61,0.26973,66.3598,946936.005,98.4627,4385.69,63.0,33.4771
10641,15.477,5501.34,1817.95,0.33045,58.0053,729604.262,87.709,2887.34,29.0,40.163
10830,0.809,5933.77,857.14,0.14445,48.9394,840017.5738,72.1997,2718.24,1.0,42.415
10832,1.519,4174.11,1247.2,0.29879,34.3996,573890.9339,52.4698,1391.26,17.0,44.37
10883,3.904,5742.96,1918.76,0.3341,68.4195,779397.8058,80.2025,3095.53,38.0,39.7197
10897,4.072,5892.92,1069.22,0.18144,51.3932,808794.9306,67.3687,3046.91,24.0,39.6824
10899,2.989,19444.1,5213.96,0.26815,235.761,2702326.9742,252.061,5611.39,82.0,23.2269
10917,3.896,9360.94,2627.84,0.28072,70.2637,1289345.533,128.363,4169.26,89.0,34.0898
11290,1.322,6644.02,2590.28,0.38986,66.5537,961890.9531,94.8465,3246.88,30.0,38.7267
11416,1.859,3903.38,1081.63,0.2771,35.2828,554492.0471,46.1822,1777.54,12.0,44.4779
11454,4.248,13839.7,5351.24,0.38665,202.758,1887905.1717,249.885,4554.75,39.0,29.0669
11707,4.408,7886.71,2415.26,0.30624,70.0888,1069633.8827,106.498,3460.35,87.0,36.8911
11836,17.981,15329.6,4055.3,0.26454,162.119,2227045.8102,236.019,4426.72,110.0,30.3301
11934,3.078,15377.4,3690.88,0.24001,208.839,2128636.5025,245.343,5102.49,149.0,25.3914
11939,7.553,5305.19,1772.52,0.33411,31.8575,764135.4265,67.4688,2360.52,50.0,43.3082
11947,3.482,21449.2,6891.05,0.32127,249.26,2996186.9945,339.683,5540.05,72.0,23.1755
11954,3.268,11309.8,3150.84,0.27859,130.808,1578270.3901,179.875,4544.06,67.0,30.6244
12007,7.497,7822.29,1595.15,0.20392,75.0708,1073292.1464,87.9578,3346.49,35.0,37.5066
12013,14.619,8320.38,2349.59,0.28238,76.8392,1182868.4524,124.015,3677.47,93.0,36.9684
12020,14.354,6073.9,2951.85,0.48598,48.2715,827137.6695,100.041,3261.47,25.0,43.4219
12115,5.48,6218.09,1812.61,0.2915,53.7867,891833.9703,80.7391,3244.77,53.0,39.1841
12209,6.803,5813.6,1595.69,0.27447,53.7721,824529.2465,83.4891,3031.63,12.0,39.6245
12255,3.545,10749.1,2595.13,0.24142,129.324,1491600.7667,147.273,3678.53,23.0,34.551
12264,14.108,4687.6,925.05,0.19733,38.6874,634788.8524,49.7284,2433.96,61.0,42.2251
12301,14.656,9064.73,3236.94,0.35709,81.4547,1243176.2674,123.146,3923.57,39.0,36.6121
12351,18.972,8792.81,2446.77,0.27826,76.5511,1242608.3369,107.309,3825.38,40.0,34.8999
12372,17.194,10355.5,3814.24,0.36832,81.9151,1396305.2359,157.521,4024.97,27.0,36.141
12428,17.724,10798.6,2719.93,0.25187,125.068,1509401.2023,161.901,4336.24,114.0,46.5464
12512,5.342,14991.4,5519.49,0.36817,166.544,2159364.2685,246.92,4576.6,72.0,27.7711
12560,5.98,8723.21,2792.2,0.32008,70.1029,1178789.6649,117.825,3639.31,83.0,36.954
12576,2.097,10612.6,2598.73,0.24487,124.872,1442910.443,152.228,3643.52,26.0,34.8362
12597,1.491,7127.02,1785.68,0.25055,74.9234,958427.4636,108.699,3056.32,74.0,38.3301
12598,11.757,9049.15,2226.12,0.246,101.116,1247889.5103,107.59,3272.49,46.0,36.9905
12665,1.725,5873.81,1800.49,0.30652,70.2661,816479.0139,85.5605,3039.55,35.0,40.1338
12691,3.66,8065.2,2832.04,0.35114,74.7296,1153373.0713,102.084,3088.69,48.0,36.752
12735,3.014,9131.48,2811.91,0.30793,92.1178,1285732.6052,138.759,3856.01,27.0,35.083
12803,2.046,4055.85,1109.26,0.27349,36.8456,580032.6505,46.6899,1802.11,11.0,44.3077
12818,2.599,13947.5,3037.98,0.21781,177.771,1882142.3633,206.163,4679.0,136.0,29.057
12878,3.353,10705.9,2845.36,0.26577,133.577,1509488.8531,168.852,4379.61,49.0,32.2973
12888,19.738,12276.3,4378.62,0.35667,97.667,1727691.7995,169.046,4683.3,96.0,30.9709
12924,18.855,12944.9,4909.84,0.37928,111.915,1762974.9785,208.94,5067.88,119.0,32.9418
12968,17.069,10480.2,2271.67,0.21675,99.8346,1432134.8177,131.941,4848.22,87.0,32.8707
12998,1.586,6257.81,1551.2,0.24788,57.4359,858330.7759,78.8009,2768.77,22.0,40.611
13133,1.718,9715.95,2122.74,0.21847,107.418,1347995.3265,136.959,4251.04,52.0,33.8607
13191,4.513,9195.32,2889.84,0.31427,77.65,1304969.2871,131.707,4074.96,76.0,33.5967
13203,9.087,7700.07,2229.21,0.2895,66.8724,1054530.4358,105.696,3418.99,50.0,38.0982
13241,19.555,19125.8,8270.29,0.43241,200.675,2735471.3714,319.895,5073.0,113.0,25.0616
13265,12.457,9017.74,2915.08,0.32326,77.5201,1222805.0238,121.347,3707.62,101.0,36.3963
13267,1.272,8476.8,2263.21,0.26698,84.6978,1216666.5553,113.601,4048.89,96.0,34.8426
13291,9.046,17187.1,5232.45,0.30444,206.886,2388399.5345,268.487,6069.19,243.0,19.5579
13333,9.408,5855.62,1864.57,0.31842,49.6385,764549.1654,85.6972,2789.52,54.0,40.1999
13351,17.809,9493.68,3485.75,0.36716,80.4179,1331003.9602,128.873,4926.36,97.0,32.9988
13408,2.064,6746.29,1657.97,0.24576,60.3444,923692.4135,86.9768,3062.48,21.0,39.4252
13433,8.537,9287.78,3916.66,0.4217,87.3177,1298489.8956,143.627,3802.78,101.0,34.7031
13512,3.298,9653.62,2457.44,0.25456,113.192,1348364.5937,149.886,4172.42,52.0,33.9804
13516,1.891,13264.5,3345.78,0.25223,147.562,1818875.458,196.411,4383.35,20.0,30.6722
13627,1.24,6385.11,2335.72,0.3658,78.8848,867366.748,96.6143,3207.68,55.0,38.8031
13641,14.92,9258.84,2596.54,0.28043,65.6756,1305233.471,113.771,3533.76,17.0,35.2271
13673,16.348,5347.18,2127.81,0.39793,36.6977,726804.9974,86.5611,2201.57,13.0,41.8474
13770,4.145,15923.3,4136.94,0.2598,217.972,2177636.4224,291.268,5247.15,228.0,25.9966
13795,2.829,8359.02,2700.99,0.32312,94.7302,1142605.3535,120.157,3618.15,45.0,34.7035
13806,13.606,7797.74,2623.5,0.33644,76.7022,1055980.5016,114.979,3000.72,15.0,39.0047
13840,20.593,7285.31,1736.66,0.23837,82.5356,1003158.7425,89.723,3402.33,125.0,39.1167
13912,10.306,7656.61,1369.85,0.17891,63.7571,1053692.8952,80.0264,2891.5,23.0,40.1186
