group,size,salted,bucket,split,included
0273517938d4acfcee4a8ac207b98b7dcbc49c8ccf3cc5f21cd507aaa7145c90,1,aaceb0f2709c5a77fd7ce83c66e7ec28ebe9cd599a88472d0f25b74a0b066cd8,2,train,True
0293514766f5b8712724764aae88c2d9c72ce7c13eb670e81ea5b75d1dfdb5d9,1,7ffb6fd2b65b9f2b2f0d9fde88e39b4474fa04da4ad05f1bdc900df3a5494b78,6,selection,True
0296913ec7c0f0453d65ed251c17c2ff0514faf6650a97ac9e11db8fa6714e1c,1,36127ca8adea434aa492b52a6f6e4ecc85891ddac4f964db2b840a7483e78825,5,train,True
0298c7bb90077fb310bd83bfe7f3194fba1b0d8e9c56b7413eaccd851e7fab6a,1,a3182aca083bb94c80e7da6f4ecb65ef6538a26667b7cdda079cf9d466317b91,1,train,True
029b2e5b8bf2e641ebdd24572cd42f7410f943933873a4013af73ca53286d558,1,9b798157a0e68d11e23e728e0de668d2b8ee75b1923352d302c2ff46015d7b8d,1,train,True
02df560799a0f84ab1a83eb4df5798e1c279e48dc730855aaf4a2cfc9568624a,1,abe2701c0ec969eb6e8666129573a8a4e884fec74af10b4bf61de7c5b5daa89f,9,final,True
02e0411757fbbf2b0727a1dc76fdfdd6dc0d1cb74356966c917894ca7a2a2ad3,1,228c204cc9efb89ddba75ad7ec073a2e5ad6cda25cba01e27892179bf5cbd10f,3,train,True
02f26a9119864979efb242cf08bff17f6639d75ed73d1b42f415e26286b372e4,1,842ce42f51afeeed03596e34db803baeffa4a3162320c272e4a06876cc91f656,6,selection,True
0314f871afb68a41efb3ae120b6c39f5a328e3e97dfa1d0d80367b7e1dc08e37,1,ee1fdaf504349f63c98dfa41c83a7fdc5fb8c93fa8e9a3ef981121ccde986f72,4,train,False
032da1340ea5a5b87bc8d1f38696927d176d04e82956462a36871899a39d8936,1,8ad2bfa67988f4a378500427248424d7f3c58aee58e9368786cf02afde671f52,8,final,True
03323205dfba29439410d91cdcddced6c63c75ac98bd83057567e2e1be5d09a8,1,3eec2e2143cbf12200421ebff5fe51b9358c4fca9f9eb99d16fb1006a9278d41,1,train,True
033df67583d80f714c25f3038e84bf25cb06383f074a339d05884c825895fa80,1,aa86eeffdcfc878316e9a93c42e190757c68140e4a8b64ad5c18573890210bb4,6,selection,True
0341c1dc6699690044db7b89b0b68472c07446eacd7223b2514db0f3c560ee5a,1,76cccefc27b6481c6e9c3eafb9ed1fc159121742795caca1f999bd990610c069,5,train,True
034376612f567c8266a29d3463fe2c9930330747f7f5233e83970e1a8faef09a,1,3d0de42de2b0d51a8f0598d786fe4eb2c3ac21732064671906087430c63ddf0f,7,selection,True
0354cfb71386706d64759463741b2a478b63e88da8b63106416551df8968c8f5,1,62afb123268291b01fbd53c7a10694417101aad8ac2cc54aede7008ab2837598,2,train,True
037a4fa9e602e7ed49c452a964d9a252f0917b9f61416b3b7498c6e350b009dd,1,7e44f88857d669eac654d1afb9d7600a5faf7211e95d5b8f917f0962b1287b89,7,selection,True
037c83c454fe295988af352b3abe28fd5f90465de6ac3d8605eb90e4070dd458,1,ccdf9b8f3fffc9aa35382f750b7763a16acbcd1997d8f3c3c9cc5f65114ac7e2,8,final,True
037d36ead15ac8822d09e33b5ac1be353edbe614dc052277c1dfa723675a033e,1,97b7b16c6a3f7b623d57915e14d1bf37a1b9a443412c97a5f64c5162bcbfe552,4,train,True
038aa3fa5f172d0c377af56353a817f7ae9fb7ae5331b211e59883cd89a867dd,1,279a3241cbc5e95d858aae551b693cf6d88924abd4a02d7ebe5b2289076bdba9,9,final,True
039412751a464a6db7483dd8931b8a2e1887cfa8dc39c33a9bbc6d2006f76e26,1,57d3158aa03b5ce51e31b499fe71fb9f407e4b4c1bd41521d05975c1e4265e44,0,train,True
0399de81db482cba2370296dd04c454ca30cef8cd3c9978381a168e9d6bb10b0,1,3c61ce7c7c4436128e8aea20f38ff0e608433824e16d19abbf3caa56fe0a2331,5,train,True
03a7fbee451f1d1943543075ec3f6ed9f49db22889f5f0b9f91fb707b4cc6074,1,b89abcb5085247bb4f830798a0d1ba67d2c3afcf83e4ce239a8fed3e7ce7f4ad,7,selection,True
03baf9a9d8c94659eafa9fe5aef50f20d2aa999b1c3f71d4a37881896c2b78ed,1,65483124b229065052f969834a92bf341593da09f45ce7f80f3f7875e938e4d3,1,train,True
03d0a7a842a01eb80272a4598d913a72f4e3adc9969af256c9cdf7a64199560e,1,6035b79de6b91a8a939adcac9530622617dae94b29beeabb5f65c83fa234f130,2,train,True
03d6c925d12ed6ed359f25b625c895a2591fe7021758898d01a8d9f21bb2cc13,1,662e0e6fd9aeb0d7db2bfb73e58b0a785df51c327e7966943d2fa602dfca57f4,6,selection,True
03da2c54a5e6fef3c1864bed32d68175149f712e038e93d43d0522f58e1714e1,1,3ec9a44f0cf9ec867ce0cdb11b197c560dddb7cd66d5e02b0e32b29ddabcceca,6,selection,True
03e49050596c61072b8bc4ac5582c6695c14c6c3fdf828511bd22d580a8e1e1f,1,89d01d0f92857f03233dd4d36bb14a798e9eb2f29506ba6ccc5ae32a57070ee3,3,train,True
03e6c5a16826ecb9345476a4b9cb7ce068bf9f461b1aa6b5228047755fb287d6,1,0ceb0d6edcb63e2d8ba7d9cce1ab81bbf03a9444cd2f3e328d265688d1750a2c,2,train,True
03e6cf9a683f812947180a6cfdcc471228479ad631524b49f0e08f6450053324,1,cc2c1c65650074dcf3c67a9b352bcd91455feabfc10f9cc1e29c83d9929f6d75,5,train,True
03e8cc67471fbe5cb98c76fe95b7bc10517d5ff32939985e77304a2e42e7b213,1,30fcd875a13ef32c982e7ecd1335025d32538042e447c531df3d64b55a8c83ec,8,final,True
03ed9d6a198dd646aeb16abd1721928bd60f2b39c25d264f1ca5d2709f9bf650,1,56792bca099906038473bf31c4b59b2b7373e852b7c3f066d7635ef68edc5caa,2,train,True
03ef11d4411385d2a54109fdcb7b2625277e8c91e8847c996ec89be2b2684c71,1,ad7c4bcf0305821fc9e1abfc941cbf055811a6fbcac08097696d61a7473b5ee5,5,train,True
041036f45deac79cae8f450a75610703181461d7eae093f1a72d48961b4b22be,1,f07d6e1c0a1cce32ba55487d8cfa65ff9cac7bf29cb19152a5cf6cb29c2458a2,4,train,False
04420e04784378ca63fda2bb49b4972c18a48d2cfc97e9fd8aff76900c37659b,1,802224711b5d41832165ab0d01a8b402db0854032c40fa77c6dd89332c0e296f,9,final,True
04482844e85f747b40410a45cc09a2e7cee533ed28c5672229838fbb71024df6,1,61b6e001f591cb0a922297dfbc5550371435a8faa1286837c53892e391185719,7,selection,True
0460932317770d46f3f2e855e6ad2d8de5d832e22a910efb44b164837d315994,1,718530b3dd85e80098a2df02d118a3d67191cccd148d491eb483918bb566707d,9,final,True
046d99dd43b8816f86fb2c5b55093d17cf5c7e303a4bbc4ebaa82b1ceb5efae5,1,2f587253e580c8bed0d42bc9c9f60f6b9f33698336cb720d1b44260c0d73245c,8,final,True
0484c479a5ac1c93e6921f14b44b86e38e369dc9b0babea95e9949777b8138e6,1,ed07c3bfcc671fa966968f1cef2188145b09f6015453167b2a1c7f236cfc859f,1,train,False
04c971bcacf27d941de74d9d96995e6c3335e9d5d2740fa5e125658ceb78fd7c,1,ea385b001533663afe29032cad6f9eb2deb50f5e2b1e78be94e974a8acaf41b8,6,selection,True
04c9b94ba45613462dac944783a235ae95e7784e61ab6c2c7bc708619fec05a6,1,ce60aa2701547e86e27da4bff3b986f3ae9e20a9c7c5903cd5ed3f53add9a81e,4,train,True
04cdbe398c3580f763cccce2db7072ad222a7e59daf5813726707b4ec22d29fd,1,d195c9dc6380d69cab25e2cfb1c4219418dd81fc28c1451b73f9d041c33165e0,2,train,True
04fb7107ff4ca44e3fc85d4da41ab34111bfb9702390ba974dde36cbd9ea7266,1,6bc7cc8f243144c238df3079b398408304ea51f6e84236db6565503a4e4072bd,5,train,True
050068a524dd67548d22adb5e1bdb81b7c77bf1cc2e080dddfbb5edf924475f1,1,fa78973d35b4b8dbfb59ebdfedefeb67a6bf57eb3b7710366cde6f234590132f,7,selection,False
0505025a105b13f94de1dbc9f03019ef94beb0ac6c0d6b885e982f4ef51d7799,1,47022d56993b2bf6f06e5fd77a71629f604f7f789da461f5c679bac0a5a3aa1e,2,train,True
050584797634e346b63c4076bbc0d493cc6dbb4b56e06d383077df6d7d6c7ead,1,c385272fdabf0a3b6826fc7549a232fadc3f80d5d6a72b51bd0bd70f25edd954,2,train,True
0508ef23ceec48a8c91fd2f0e5d20a4c93ef2e7ee9a85c899bb73165b0bce4b2,1,bd7f0763150eaee5c2e7b3afa351aa9b136933411ac94679230840adf5045d92,4,train,True
050d2fe76649deecadd089017bfd91c641215756d9c0c5c49af4123762b5f1b5,1,7cf3849bd1722deabf6d87c2a2270bb8905d34af8b82320f3308f63e00e3a009,7,selection,True
050e1e5a7e52656009896d43ea72de47036709a5e2442ddb404b15e90af11cfb,1,acc21300f4dcc56e0367a37ee2e09f751d638326f715f049f546288ee40a5161,3,train,True
053c510a00e5dd407e2c17bb1bdd1eaf9516e0d359a69a5150551cf2cc7cc2ca,1,67cddfb784ddfcbe39dfd4d6be188dda7022af758dafd50c45df2ded14ed1170,2,train,True
053d18230e47319f639d01e2d5d7407da1ebba03e3cfb59f0bd1f556ba781603,1,f0de09d94ad73729367e4b8212dbcb0095aa3134e59ef416ab66e80b6d4b3554,8,final,False
05677c0327a8d1f10f8d8f9fcc9ca0d694fab076e407997b218080ced1b65411,1,2525d6e987a4fa055abb5b060d54a220ba8984a3663bbebb7b64631d63c0eb5e,2,train,True
0593e920edbbe0c7dead470d7fbc7cbc4588f5dbac66f80a42263c959b6d06ce,1,14274f461d60218ed00133fea432f54f1f2b11566621ad9df2a1762d4e23486c,6,selection,True
0594d536650a8d5e332fef4a58cf30b3c0a43f88290ed3f191a2a8c3f852a358,1,e185fcc86b400671f36ee34dc2b175dfd7e01729f985ee9383ea84f2939d8918,2,train,False
05d2b6eae8e39e36fe17ab4d40ce66a17d4f645b69a05545dabab547d0afa5b8,1,037f4713f9e19f6b51b52c2245758aa6ca99d24291a5938603bce4ce5328c0b0,8,final,True
05f1c75c5206450597c97ec57df5b542dc665caa412bcaa45815dd61a0195a2d,1,07c2c6234e0089cede51cdaf8786ddc745868c6f03c7abc6461338e9dcef8b97,9,final,True
06067e74b6e2ef0a4f5ac82ea7b6748181642192cfc0cf80950db3bad94e1373,1,de729f00f8c10a263a7e41f69c418c18258efdc2c96a419d0b39b0ba9e08e5fb,5,train,False
0618028c6b27990ab888cb8afaddb658bbcde456f9862dc927e8435ea076c035,1,4fe34362301caaa52188b7127d81b217a584c2157819122347c0a86a5b160400,6,selection,True
062def3a31a50aaf6e4682a17b2b43ac80c445deecd489e95c08dbf1275d8101,1,c186395327da1f714f1c4398c3d4bd9e39f65901c053acbe7f6ee05e881eaf9e,2,train,True
064e4791f729a94fd2bd596f88f8b6b0af27e3722521905667e7add9e0ceb7b5,1,0fa54ca7110046410bb6af153b25a1a6f7fb017ab407e4d9e2b0c7d6b832619a,0,train,True
0664fd9ac066f5c804ed2d562faef5404728ad576b8278e365f0e574f262afda,1,e687907080b0dec0643d6b3ba63bef66d506a446db63675ad5a7d4a10957a46a,0,train,False
0684a0655a9209e31bf4455724d65f933c4b87f03cd9dc23141aabe9bcc828de,1,b17cf2f616d08ce10c0cc76c22f46028c5ee90c5f8ee8642158d7e047893c5ff,7,selection,True
0686304ea86acafbf566a82c0e02c9cd76b8a23a12853b6487764e9677deea24,1,d06cfd189863ddd68ae27e9c477ce0b50aec46f5d564a267960a8fc08db8ca79,7,selection,True
068b227850528d4f8cd6414b7288100af48c7ca3a1459828be7b82ac4d777576,1,ca45eb8693325bd765e45328a6f062a98d274fcf7e02eef9ce91eb02400be22d,3,train,True
06980b791815517e98a34682a826074a4f1ec0124fa796efa3e99bd1e22c6355,1,ac965f90a133419996eec4ab1d98e1f6b8190afa98c6d1f837388dd30eeb2955,7,selection,True
06983c263c8bd6755950262ecfe00ca69bfeaa013f12d99a4e811af3c9014f97,1,f38628b6657e3d37f4477be5f9c8038ff1d20c37c9c79a7ea0d64e76998f64f5,3,train,False
06a64d14866ff2710ea32ae84d1a0fd6e64ba1978a6174237a2d4f23a98aa8bb,2,ce9106a3c21fe4d5f1bc3443c9401385786e569078d084316633fb7f3bc43fb8,8,final,True
06d2aa25b8d1ce9f4b5376883e7a2e21fb6d1bea0b94422ce10281b32038cf2a,1,8c795e9830aaf3c51263f83ed003e7aa7878f80fe0e606445f96eeb887f721ef,1,train,True
06fc000adb9e7d1fbcac0a4af330ed8c35688c7b448024e93322fb8a54ec49bd,1,1b1dd95bdd4dc824fb0e662506273745f244eecf5927ad7ea0bcf50de4153508,4,train,True
07031cf4d400f0a9966e2c0def93250b842fdc2aeeda452c33b25f4ef65c0e85,1,8eb28ce59ff465493893fb89d3365f0c16e8605a23dec8c174fd08ba9300c3ea,8,final,True
07074cef52b9eb8cb96a9dbb058058de4d6727d19218e561224e8a01b154168a,1,ad4fea167221e256ac0296243da5eb9f891782088f53c5e7db2f912ec0d8dae4,0,train,True
070adfa332e8b07187b396cb2a7e4c7a9f4d19e56f49f0fdbc784b5168c9ff10,1,68db9c5c252ccb9f14d84eeef90e2eeb4907ec24a08b6fa4bc8d93e515a54d4e,2,train,True
0724b091fc5f6e0bf6c896c0296b0d4990b9c5388ee931976fe03872a66a2a93,1,adeb99e8169ca8d556fb7f3ae3a28e0942301bad4e86bac683fdca8ce7ab22d9,3,train,True
0738e00b828ef6abb8fff86f9662e211659db21d9ed9037e9381646a8feef65c,1,0ce7196acd866d0d052447527c3a5fe664f856bf6f4f33c8e12d5357604a2688,6,selection,True
073a5be8682b07f8ff2067878bab4f9ee2e59c0cf013d46d77c68e058cf8fcf1,1,e40bd96328d4b27e7299b6333b6aa1af45d6255598dc88fdca971de2f2449634,8,final,True
0756ecdb378ee9d009c775931ab333f00cdfa189d8ffefe429f025744ccf72d2,1,aa5423d2d2c160056262c04403ee6f0dcc9068f117f1e54c189473f1530238ed,7,selection,True
075c85d758c7a733f508bab4bff756d338d52768b0f4efc260bd9607adc6999c,1,f7201c5ade14edb6a8a40314f2cbf9d192dcf384c999f3ab81cc557a25ead2a2,8,final,False
0767c0279e963655574fa733682856e540310830afea5a7f3cf833c0a788fde3,1,ecf32b072886c5958c41ecd17ac3e885013fd626c7c9c6168695aabad307652a,2,train,False
076fbf4a99277aebbda6bddab374035b1e61578fd639f3fdfc68fc54516c9099,1,9a352974bf128db449dcac0ea15b0651fa5fca1f28ba1e5c0e851698144f0797,1,train,True
078b09fc488a2fcb6bec615aa79f762e3440d83ad270f8c00178a0fdaf93d02b,1,27a47987c913ef1a47fcfaeedc8a7025c873d6b75588e4f256849d366f3d074f,7,selection,True
07952fb2e9141c1d8ea23585df1c6e451ecf49483ae8117f4614b9b3554a5a6c,1,386cf5ef336a0eea42b1d19d12b00cd6ba99a326e666f00be669c38e07b79876,2,train,True
079f83ec59e734d2ad0f1bf1f264f9f5f2d3439df41888a9f1f43bfe61d96b35,1,a93bfe2c15109fc4d15ba31bb379707677edfb47d58018560fddba8c6d4ddff3,1,train,True
07f9c1cac8561bb1b490c260ba985448854594ca1a9ff923230318584185d523,1,62f50b501ed7e89d674d7d4e231c3b3906a6798e06b56b53514dbcff7b7c29e9,9,final,True
081cf2e97555f005f76d35db4520dc6509ef5d4edce6fc5b56e77bec02233d1d,1,51548c764c6180fdc64aa79ea249f7544436e40196ea9b1d9ce7157d7d57170e,6,selection,True
08237a55b01966a5a5425c4c18c7713243cd4e9b337b6fc71eb3a3573296824c,1,dbe644286ff167f1c305ccd80b53ff58d5d17b3baeafe1e6d40bb96082923135,5,train,False
08497e7ee8efed541ac634df3820c5a90129791d3b01384d62131815e2215cca,1,70226c5ac0d7ae645be9c12fcffebff233ee32cf37bb5e9d1abcbfe8fb28b718,2,train,True
085093c1b1f3665ce4ae72ecdad441bb59f68f6d0684b40f2eac050efae17c5e,1,475c2ecdeee363944d029112f9dcd0a40d6e9f7f12067dccdd8ed5f062f7b15d,7,selection,True
0868781df89efc61de714128295430dc2faf22d793ebc2c5e62dd94041c753ae,1,e957e5d0a60d5261ec1b985cd73f06cdc38c46139028903550d38dd077c42d34,8,final,True
087503d101bfb7952c64848fa62e163bfae8ee102d896e32578637dbb944a48b,1,4fce00432e62c21af55c6ab9354e184e4a8c0703722272ad9fe39e10bb0080b3,5,train,True
0890fb59634f6b3da765a01fe42d8df8c9e7a5cb388825076c25111a73d558c1,2,a272dc139ad33dc2e2d0a83930166247a8f1882501654957a1bdc30f615a029e,4,train,True
08939b84ac6702ecaaa3f1cce16fee76d377679045d01771f2263a66dc1c5889,1,f6014502c505d2249815b70272c0d0243b3c4f384d47c92e6c0944cb20a99b01,3,train,False
08b342f82ec62dcfb1dac8f821545acb31d2f6b8df7ca1f57b87fc307f9e728f,1,ff78678a6892bcff82eae601e5653e9d3762b07209d1c08afa759e0a3a70fe14,8,final,False
0907bb69a0bb12e23b1e732a8fdcecca836f31e2156a59f7e46e367e3c1fc79c,1,20ac200505a3a7c1a9c16a195338435ef9bc2c2f54d87ecbe4468c5e694b48bd,7,selection,True
0913d052befbd1bddb4f6bbcb0533925fdf008552bce25af69f20e36cb5f4351,1,2381b22fcd0060e804940ffbd4f1b01f32402595d819c8e5348911cc7c110c96,8,final,True
091d9471b2653192e588fe8cecf29bbd1d0bb9394a4b273ee462fdd1779f5793,1,200fa6d0bc50d68d0883e0f91f9297a0e7d5fd5cc89912cc8f695edd050650cc,6,selection,True
092354fe4e56b4538d817786a52adf01c03443b5f57806065008094025785e0f,1,2b81c4eca5b30814d40ae937f45aec93cf20435690c2f205eaf35201aba33a1a,8,final,True
09344d2fb5fe99bfc033e3b5a1b717fbc33030831c58ec5328a46d98d5c49a86,1,1b8a776f898991d019c16cfa15825ffe18810f93aa5e45ae4f3b905d65918e31,7,selection,True
093ee5539f4aae84c270177770347cb81100f8a42fd4db6d7af1fe924d84b158,1,13a04045eb0f0d3475af145a407091cc50bec542decea95bd4b5bbface03cf76,4,train,True
094b9bd83b1fb4a0aee82dd69325106f07681601b6c710ed68034d4727002128,1,f4e184f5308fbd091dea26c6e3d89fc8805f323ca83da45ca16b14bb9e41f201,5,train,False
0952704f2a4020a492a2a2b7fbe81ee524a442823d85715900d4e3b85cd842fa,1,00dc373ea25638bdedf4ed3b0b834939f44124e816a312f60be95bb683f0cc40,6,selection,True
0959d6244a6ce53a386902f511d5b4c8b392c71bf2efd4abe4cc11e07a60ece3,1,aa777678a75a87087f472625c101a292dc97979372b6db0178cc3360946afa03,5,train,True
095b6f898d9c850b50ab81e2e106e2a85bba593fae8365ec7b1b8282f702431b,1,e3792bb00c7e16e589ac28d043edb262937090e849b144f65990bdbe14e213be,4,train,False
0960e6eaaeb1fe7114c5757be56811e480dda15069ecb79e43f3607d44d575ab,1,84a976bf3a166766340b996f20b6e16354d13c4681ff572247c0cd9701d7fd78,6,selection,True
09656357f75d312091a98893980685b81fa54e2e02c4811e953b27377563c961,1,d4e7be190cc0f9c3e39af1e9bdbd42b3a39af4d355311b6bae7caf9011407fe6,4,train,False
096e9b52d2fb37e04a8e022f02970a7c32f24c8db7b217c3c87698da7026dfdc,1,0a333f8f5ad4c15954d79daaf05fdc6f5f626e5671288bf83b77c935ff87fe19,3,train,True
0970707dd059b607fa82075df750d98c1b1256d8f24380c36a638724aa33eafd,2,b0632e71a91d350b919c12af5d20805391d8aed752e5de374888b102624ce5bf,5,train,True
0974f37617edd631c53a0eb0c076440b6cd1df4dd15ad3d30689104b7113aee5,1,bf7cb6f6fde857c80c201805c634170bb8a6ff419c05741223cd74e8853c7de6,8,final,True
097bd3b20d396a4b909d606a93829a1db96f68a4de330dfc09eb514daae7cc2e,1,8fa21f6e9100bdb8e3c83eb8ce5a26275cdf996e372d39104d52722ddc0e3f70,8,final,True
09999ecae7f3fff91faad2b811b09fa80c792835e22f293206ce022218289a42,1,d5d3ee0035a1f6829c1811f9c58e22a16283a6cc008374de27feb5e036403d12,0,train,False
09a5a24d02e58e8919981d98115dbee84440c5d77c18ad6d288baddbed199e62,1,35cfab443da88edc866111495ed5b143a07f8e43102ca70ae5ee15dd9edfc255,9,final,True
09a7e72771efe687c7c779db541aa9b41378f089523f780b277af9e1bca9f934,1,3f8938643b68233ed9642d383286e81a4c7ebbc8e193458b9d3af6e60370cbd3,5,train,True
09a96dfc98fafc3ca05600d40dba372994ad69a219806c2de559f0873177d99f,1,2d7684ac2f32634b822735d4ce7402ff5972ace9cc3850e31a8a00e36f57ebd0,8,final,True
09ad91bb0bb705b8b03aa33e96000b09b4d38ec3daead4d60afc1d4c1fafd52c,1,dfcc0087735e919081903c1ae8818be9dd0740a6e764cfc73c3fce3576725983,1,train,False
09c0578e2a0ddf6cf2109b3daba19e1f34a019bc54fe29a3a8e9de07515a7c1d,1,54ee9895d4fb43ce31c25f618de20b9c7c16afe525c7fbd1d5befec66b1aea6d,5,train,True
09d239df3623ae558fc1bf255996b16da5b391cddbbfb1871a2302ae86e8fd4f,3,9deec3df618ef0ff697a1382bd064b32dd10630198df7450c6bec91ee578f09f,3,train,True
09dc2732a564de16b29d3043b690724fba7f671cfe8208e1de83f130538efa62,1,695762e104d42c48a89449c426a53fecb1029a4e12a5b6ffecb6362bd4b1c9ad,3,train,True
