row_id,feature_group,group,split,included
22,6f90dd85a67336a2096e37971ceb6117ed0f4c43ec61e454799bea408ecf9fe2,4e1088b97ea200ea3e3f34807a2557b332c288ee2279e42fc2dfc9e4856a638a,selection,False
23,03ca609f2fc3bb664125bcd95f22fb793ca0150a726fefab8fb8d0c935a24dd3,1405753d655e5829650c4fec202d6afb0828f11299ac6d7f7bff8068652c0116,final,False
24,bcc806d83c278c2932999a3e96b3ddfe36340e3eee77286a9ba1dbf6710aead9,a138650bb9916b911d0c606aa62ec1fff2ddc834ee9383aa10f0e76e08e2ff19,train,False
25,04486711dc03ce82144cce1cfb1e880b8cf991b1ad218b1ff087014fb8b06c83,2e80f2c92cea293846dfa3b1b9fbd96f71d63620571b84754a3c586a1b3787f4,selection,False
26,9eaaa93a36f7477387f15294d4510090d8a814f748030a55f60a4d7460c47890,a0f33fc263261d6408522794f9819ce2f1b3969b8cb6ef78265f2aa4ed2b8102,train,False
27,0c02e057a6f1d84b8ca35b0bbfc91f563dc543ef0f47d70d41b1e060b851379f,2ad206ea7f2b8911c65f0e4132b933b76c870e6d88f608d8d052ff55194036c0,train,True
28,82acd6ab322f0cadeb7427c3293d9ffeb241f5930fb021ea3dc18885c988467d,e8676eb050fd8dba79da9d12ce315680b9edf6b96aee023a1a7b268020141fd3,final,False
29,6b51069cc740c76ac4da1f7444bc648d7750be67fc8dba9dd10cd6f201ea9097,85fc65a7671e5a308b280f1a56e19ddc942bb580fc6adcae52a0f74a43ab1be8,selection,False
30,85c8ab3244b6f89d7ba04bca006ae76d03624446dc1f077e1103279664374ae3,b8064ffb412dd9bd299265778aaa19bf50098f801a745a76b2304a54641a0871,train,False
31,31c520345f0c9e091eb7301aa66d7482aca902de0c8b4e6b8faca7c168a2be58,c1fb0151ff3d3f8267f52f19665e958875d328bdb02c8c6f71b5e3b546b3adcb,train,False
32,ae50ddd2276b1db7f492120560e078c7e710cff1d91f7e9991250b747f319a36,5e44e59b5d9b1cb455aa0386b6e85ef0c676b81abcd503f6ad46620e907a0c6f,train,False
33,fbe1794d5b9619e484f7e226e665c7b6acce0897d312801dadcea6e96414a251,e936d9fcb48a43c167d94d7a7b2d73d130ebf2eac59791d2e0ed04e069d0f94a,train,False
34,511943f43030ee5aab04cfddc2a2289dbf52106374cc4ff7d2417ff01e00c41f,9b2942fa4bc01109b7a58341202427e8822ac58167b849c725e8b9e245acc685,train,False
35,fca0e23f507b940880dcea73eb5d729ad41589581aa33c23097860b79ddd97df,054de9af4c437020b1b93632cc422f88b4bb1d83255984fbea04696f70f5bfda,final,False
36,692a266f9a1ad42753de4e8727fc6bae2ad5d8a81069300e148658bc49a9d373,c51e6c7019df1ccd88b0a3cfc4378f3cfe134ae280e283e14bdd17cf47efb717,train,False
37,d0af7ffd5bc33358963eed8ebc8bbc89ce95ccec0a54d1575751f76d6317a069,83f72e5d25a3a1940259da74a43f81157ec8f778d81d774f3b5eebf0b17d9faf,train,False
38,6fe22cfce4cf6a315a39ba94bb16d5c7fec54da241073262a4c2c2261246af94,2c12ca926b714e48f4b328309c6078bab94089f8905bb6b0886e95849967df2c,train,False
39,eaeeea1dc8dd699e4478907285934ccf48ede7cc2e3b43a53d78f2864ffa8fa9,334e0c2d66f8e1d84b62ba51f6d12764b8e8b46889ac61f825329119c33d2e0a,train,False
40,53abdd240adde3168b7e9588a8f5c9b12e8f488341a6d6cf760f9e363164daec,5a24d9964da5d9ef34e57ce3bd31baab4d4240dd176b385eb913889cff0cea4e,selection,True
41,689ed1c5ce6d909ecc292f535318e344d748bc9ff2ae4a242a28309edacdd518,0de4aeae521d2615d3fe988f52896ce3b435e9d197cbc890d3f4cdb2d3785767,train,False
42,a58b0489a0d03340f4ba47e12bdcbf921ac8266a3b1c7822636fd855351f89ef,724e925a574781bdca6b3ecafde795e3256aeadb7e528f894b49fb6c3d27d8f2,train,False
43,e2057fcf2b50a35dcfecbb63b5d5effc03510ac1fec0f0898eeaa66b7229520d,79aa43da4e636a2c2ebf0913d340117fb41138cd14c1ad1c2e0698943a0aaaea,selection,False
44,e119d88813fd7e73725ba025ae0df7c2a5abf1d1139c43ff3601e99fd5d6a594,1ed7a3408b344c4a74ae3837d3f0d233a07143523f2c9776784a5dfece9eb412,train,False
45,4853231876942e4a435db57da6ef7686f8e3397b1ca22686251617901dc762ad,ac2f7124ea83fa3f85ea4dc1944a814bc7ff54a53641d689100f52ee4e1fa0ef,train,False
46,ff327994e9da5d63e7c61f9315dfce52abcf332d1cba863adcee5e6b6807b0f5,c2f259282268fad924d914dfd040e454b813594b1ac42df15d4da2480fc24a73,selection,False
47,bb2e05249dd0fb58f58b828dcf352e5863ba4cbca690e78c8eb91d4d0e4471e5,28ff59f4d891369f17e8a4913cd4a23fd5c952913fcb96274055cd390863f9e1,train,False
48,ef0bcb8176e0904c1acd66c2ca90a0e92bcf47ee2d021f1f1c9088e561b46f30,6ccb38586545139905344e4ec6158ceaaeeb9cacc775896d711c1923705bbf76,train,False
49,e94dba5c7262db3e343c0b122773d0d08d21817464a4c3037f9a7b9560b3485f,28dcc7c13b7003179dd7fe170d8018e9e2a9ca4f055d84f79a6bdbdfb0dfb488,train,False
50,6da0e2f93c93b8e23baf3b6bd7254d1ecc2f9df3a2cccaf2ec20f30d13ecd68b,b94f5cea2734833192e0185e6a41cb0ee2cb71b1fbd3a33dd8cc00ab65f13e18,train,False
51,6aa366e59afd7dd27733320243ffd14a994b886c33e56d3d2e64bb1d7a604b74,036a2445f8f6d3beadab5d36b7ed490114a965737b1869c6b69abeaaae62920f,train,False
52,77b902396b1c5c99315031da63f9fb337a7ee39618a82562a99c9a80bc49a91a,7b4bc232dec09b6f805b8391ee022544f1ec47ea9438d59934dca85680d0465c,train,False
53,e6b74371260c93e11ab34968e016354a1643e6b31f5c2ef55b4f73106c66459f,b7293eb5971cae96f319c10ca6ee86f98368ee736c26ded8fc9d1ab50bd0de99,train,False
54,33e0b1712ee1f77d3ab14f04ab6a64e9b7f213e2a83d435587eae7091d95d179,90c918e10440874f3d5ef6d3defb992d55fcbbcc31fa92dcbb5022a32b2c7c84,train,False
55,4d4fa095f60e1551000fe908cdc8dea4e891e5bf2b349c6dbe6199e07bc71dbf,c863c9cfdb266bcff1282a97e8c682456c099d7e25939188397700fda11a23f6,final,False
56,790537cf30029007ac5a349f036ff050eba91f24bdd6da27f04bc68970e69bc6,bab4aab1c4787ee303528418f37c1b7e3965a879a8a704ed4ffd8b544fb258c5,train,False
57,ebd3342a1ac77f1e09abb884815bd73337211771f3f8f5f04cc36af69a029639,9c43195f76e741227ed066c9a52548402e1fb14251e43d4f4335a07164b68915,train,False
58,a5a69ab8b7e41496d662f6a622d08f10d1bdc6ecf466e160a55e225a05bb7827,8893a54cfdebaef1f829f56c28be47442650f71697552041b7222acddb06a874,selection,False
59,7415b7b204252a7fda49ea22472ff1310ff3e4fc8b66370892f61b12bfc295b8,21043b655601ea911b7d7ae1b92c0ace6c5f83bed72a3f5dc9dd4dc463342727,train,False
60,a88527abefdaefb2215dcaa2409025f7f1cddd255bcb0756b3b8288f5a6f81f6,a8df4bf16b17a2245e9a62cf460b963b4e144da1c3bf29b5164c22ec73422311,train,True
61,1b5065829ea31dcb8479cfc280ac1a09e030add85f98b7ec13fb6c5114ec0a77,c664707223251535d5acd6fa9f8100cebd60455947c393c419d974996fc5b20b,train,False
62,b932da16afb31193fb867059239230515daf338b7835981b63989d1aab542bf9,765c7b551f7bb9c6dd9b4db885c66e9cbe2027b3017df1567e01930b20362da4,train,False
63,35336d9593ee00ba5a603ef78384dfeb2831eaab3ac13b6f80d1196432f91f75,a876b3b8308e00ede0560a1cb823558fcac841945770ed129c8ee37d35e8549d,train,False
64,27e83d99c9c73813d60efb7be3abae31e4a7f00537ae155a03a41fd713ba51ac,abc2e6ba567c7cac23f860f113aeef3be167cbb25175b8cfe85cd1117bc69c9c,train,False
65,952f1950259314276ac2d62c0be35674a92d775ef97023416eb48f5298f60412,22dbf5e9a677178e6573d9618ff3627fa8914f273cfca2c28a9d65f1292b85a9,selection,False
66,6981e573488b21b97c815c0459f966336e4040f5133b7f4c63a130f07ca40004,6de238687aeb873e2e824ed42db3fb299a7313d1a718a2ef381c161bf37ff818,train,False
67,eff6eacfd3a655eed9acb018a5faa3670390c5750084a96e527c6632180efa53,89dbeaddb6508ffbfc7d7447f424da519ec41acd7450ecdb1cf317cd501b5a26,selection,False
68,b76cf0dfe6a40fae4afec2985797abadeff07c31b29ef22fef8d3fb601f86530,6cd08b9336b0fb19e101089c86d43dd578169c3df89346aa309612d9c9f56488,train,False
69,75932dbe6e1eacd0fdb9eeae49bcf3a0bec4af7723b6185694d244d531bf46f7,b932230b42be08097bed649e1f49b8894623c0be9d8fa69bdf756b8519344e58,train,False
70,3ac50ff348c876d1eb26419e6e46532148b5f81feb758dd1f001f76f88f732c3,5a86e29e44a7b3ed102a2e01bee69fc45f62a67f2e53e882682a1d4615d33cce,final,False
71,563c9f0991247a6410ee488c9a7ea85ffe9ec85bf989035c18a7e79befcf28df,594db20db1324b05d37a0dcc8346e79a23659ff076e9baa51d9a74ac932b4b5b,final,False
72,9b02f2d4ef81ebd07f8f9cd27cdf29debc43b6fd38c4f63e84fb48f9924739b2,a3eb27582dadfc1ad53dc125904da61283accdd3e9d3fc240472f832d447d6dc,selection,False
73,15def1341818426bd3484bf2c8efaf032e485e2cc033bd8ba87688dc3c4571a5,073f45ef68417bed19c6600b7ae6342e8f9274ba8b58acc71e3cdf3d9d24382b,train,False
74,34fc031d73de234c9b21bf1b170d09980709d0b1c70aab29786d8bf0430d6d8f,2561e271577ffb3474bef0774a8337a37c1c352a55f295ed12ff86c34b5e9a92,final,False
75,8da6d66ed4d279ec91d56be8479b9d49bebe26c2d74cd46ccb7986fa5acd8db1,2b53995c469300ce2e027037955d879879f3859a2c515ce71081ca7e69992e95,train,False
76,e88477d8ea572d3a79695f6552444f5cec25c846001a4f8a7360da77f3780d19,cffd1e5b7cdd55970eb6bc49136e0d176d28ed7c170f19b1bbbd8ed87e72fa78,train,False
77,239f6c366e4b8ea15bb02ccbd6194c4eb82167c04be37022439f19d0da3fc5cf,7f9e1ae23e4fcb6b83fbb446fbba8af74007a68b84373e43e65e54e48411b3f8,train,False
78,a75c8313af2506901f493ded3b0bdeabf329b6464955527db6e63a78526c3be2,e52d245802766bbcb118d2c9efcedd5670c2d7e705b9f1d089fb65b6705c1157,train,False
79,99fbacb41c3f1a2bab5b506c75893b3faecc335bfee3a394b90171eee2afb3fd,9a430df72d1805c79b2e36a8a40ea43614e98fd7903a6d0d76ed9590ae284cfb,train,True
80,91c8dac6bf2045b7c8a24fdffa5da7e202b90aa31882fe616ebc87276824c14a,b7d11f1bef0b22e6e9ad1d4954b32fb28522f7400b9c7f36bffa2741560f6043,final,False
81,9a202b959003b7cf8b748ea55503cd40c49ec8a23c18c8ca21dcd3a97e78b3c0,6406a6be558e3d97f874980118e3983a796e388b360c840813312f1108101eaa,selection,False
82,de8533a40f8a46327e53c8335b650e5874755797aaa68385604cedd81f4e87cb,f72c19fca758fb92fd05efd486a2876e20736640d2d022bb6f268a025e9184a0,train,False
83,880c5557154a79fd152df0fa190428d3746e9b4f0da1a8cc3b646ad4820a93a7,e775cd02e2f2c8324b36342f930034ec45a1abb04a453c820b6396028133419e,train,False
84,928f1a71b80b673f4749607a8b2590e18e691b967604d9205d2dc7d444694376,af56e721f38c524e0646cf91ad6532f42f180b0269aa628beda3d7ea480323c4,train,False
85,29a8cbe2e2457f7a21b4853dc67f3f79c47d09cd643e357bd9a5f6f61541f36e,f642e17c4a56bf5f3ae580749b3166e8261a0f0fc317852cea020c1097c03efb,final,False
86,385acec9aecd4c76fe6a7cb89bc7b7f3f420598b0cbcec7f87122af68b0afc8f,26e98ca8bef39544ab38a10ab084a36bb765b5d46be5d9058f8b86f739f0a640,train,False
87,d953e5e2d29e66996025c332df27d4d322144a04b18e5885a1a286c6cebac529,22d95c97e7dafb3de785476edd31bd3938754de5ddd5dfcd3addb603c6608421,train,False
88,b54a50a694e9c8aa5a55286f176b0fae39a37ccc949c410c2a21d2538d684bd4,9abae09d6dc2b0a20212c019b9d488c2a9eb9f5a98309181e3bc28ff5ef57e86,selection,False
89,6dd168ad55adf151c2a1c79248323a440114a8be95727d77e8194c30e4f4d04d,8d092c783842264bed8dadec642e5c13225827bebaa2a12a42a5ffcce4d152c8,final,True
90,bfda67abfea66a3a9ddf3a5d5d7a66f4350a80a3588a5349af4a58ed17e6f8e9,a5b72e1a6a199fadf9df0379f80ac44582ed36226058dbec236c03543d8fad59,train,False
91,8b3c732a9fd0c4ae63b249ace873db190d2045e291d5bea92c069d2df02eaf4f,dec679c62550b351212e1eb25c753add959464f32b06310ef6dca07bda09583b,train,False
92,bd3e862ab32fe23f61d423b33bf9879534791cf4b6be1c2fa76ac994c89d1dfd,01ce4c722d7fd073424311fdf863d9f354559938fa4e181ef3208b9e443bdd99,selection,False
93,e0cac47078d89f4d7aee97080cc07840370e3b917e8a3127a73dd17777eca644,20a6e9a890cea0e4b9e46d5ea0f9e00fdea7f3a13cc19e3904505aa14ee26883,train,False
94,f050296baf97873ad10a9395a0e4fe3ed42eeece97a3576ff7eb2eabb15fc0b6,faa94f33642f2d546cf6b519998c0064b2aede59b9dfc6b34c73b855801b1b85,final,False
95,baf273c382aa9ff274165915003e712721444a20bb58e6838870972a1c10c3c5,5231383680b69712691015d04034851d751acf04713cf8d53b00c789951be0da,selection,False
96,db9a78322e378cc008c730b8d7b91089d6e53c7b8f8d100ac0c4702671305a11,0c492202caa12452cf97868bbbaa77fa734df2b192ddd5867aba69237fc7ea17,train,False
97,d06dc838eddac65c435f15dd4445c1e00e7127ba6256ee03f752879d5c0a6e2d,777e24a7ac4b9026d61443683cc71fa7ed22bfc1e63fd9caced808485f2c5656,train,False
98,9f70868bf7edb979bad3ef737db306d1bc1bec55668706d5796bf80db0301b96,fc7905ccbe13c4b65cd634b66ebb2626b9fd1854c971e91e451d62228e70dea1,train,False
99,935498a2e2ca3f7560131bfe6461b2c109774283a9033d02734936e1caebe71f,1d17734d8043da501d81836dc490d3a1f50d0fe61770e7647687079045d8200f,train,False
100,ff7118ddacd91f1e1f58f3402954bffd7f59ad57e0d9a31320d06614c8800e7a,7b40006e0ef01712814c40d3d962a4faa0905236c0cbdc27ac5952cc8a2ca5f1,train,False
101,afac8883d0540069855cf90d509294c849733138d3f0efada3d2e245271e21f0,2f5baef14613b4c62070723543374d70c2c33258a9d3511fbe18673c1b157c00,train,False
102,72f99bfd823e5a4a398431582a5eb1b6c924add3285db3c6b1c1f58e75766cd9,4782e44e0d8a5a6447ae5b2c5269df293d93b78f5869bba83bd71140e4ccf4b0,train,False
103,86a8133271b4a9ceab97fca5fc41e77aa15392907c0b3fe89916a86547cc9590,650cd313e057f00e0f24114d3e0baf9c8e1c0415a6ab0f1da7c5b7cebac7cd61,final,False
104,135f497fbe72cc5697be4c9bd79fe2eded2e94bf04fb8010cd2226612880d27b,adf54b4d4bf1c9dcc4c7b5e4c521fe2f97798c3fde527f9c4c9dbcbe4134d383,train,False
105,9678bb519a2cd120628216b72a4dd1d698136fb2d53b765463c9cf65b9dbb5ba,e70d968041c6551c9f2c21af80c1ec84686d7f87da80cc5d03520cc9bb43b1bf,train,True
106,82c381d62647919b8f2392e7e86977eda19c10a07486e24d33cc8e5ee8adf619,07f4549ea567d868d864184064d761bd8a76f8c341da3a3d303824f7addd6c3a,final,False
107,e97efba3467aa21ab1f25d24ec65aef124f44025a771b2b2523e83efe496f1c8,3f1cafe60cb93e492f870125d60f91db359efbf0b9c8637efb185fee55b04702,train,True
108,cf44fa96f3231baf08c662fdeb6e453c05b9ccd78515043f25d420625282b923,790fdf71d648d01452c7fc532c24d515c9626e02c0eb2aa9425ae519a4b812a2,train,False
109,ce9542793d2050d01826dd2c8809045e85be7e2a10138ca27bb7b4df649c38a7,e7df38994bdc2d18fa43bd829766279a2d8863e885fbddf68fe4d9deb4fac5ab,final,False
110,7f86ba42c49a525e86781e97938cea84859a3325b6cc76d4a01b1295d2f702a5,dcaf1d4d0891c38b9553d50af20c5de074b4311e0be31d7914850218a6932545,train,False
111,f411018429b6b2ea69f1a0edd42c8c42ab668b2a94c5b7aef13b9e3349400d87,9b92fcafbd347593d6a21900beb429f280adf1538c52e8b5cf4a1383b8f08752,train,False
112,8a03ea1c8175d5e7ced29b5531a1b04a96aa9b8e3852effca579ca32e19fa33e,a6694fff04bb324578a745bfbf53b954b04e2c403b2083106d9817994ac09f86,train,True
113,ffc51336e72ff60cb0d86219c9f44d307dde696712e2b9aba2b553530e8876c5,0058f31246823de31bca70cbc7a6872a571ef7ed00500fa8d8ad94bb1863b3d0,train,False
114,7bc7aa4604bc0f250120dbdadc0f1abd936a72e4df77e1d924683d4d56ba30b8,91b62f87b9c952a3f9c8be7da55d1568bf97d54d5b5e3fe23c2d7be5010cabf3,train,False
115,dcb9c1746ddf3db8993a20ea69f1b5ac8e008d2ab8c1520c8f9496c3a9e2c2cd,bbadb8d1962446f041761b369f5a46f9e4e24382fec0919f39d6e6446179b3a4,train,False
116,ec09116e731464411a7e5ef0a66b685d9b38692d1902d34eb51f333b5c09ef2e,33c3eb640e0832e883bb75dae66b7616f6b960522a40726151622797db916c10,final,False
117,e89c36a29ff867f995054a8a4cff740d5a0cea5027f40135f948bee626675d1e,86d098d5361088f2ad3676fd311e8ee16d7ab9ce76c661b2b860f5617ad63315,final,False
118,3c44777e1848aa642b1359245c9be8ab345b03c908d3bae438afa52ffc834bb3,bc7b7cac32bbcb8e8b9f841aa93f5073520d091c8dd7c4e8841a4f17b3766028,train,False
119,5ab25f71531b3b016a1eed9b1f8e1e8c9b8f49b357fd1def9f4578a0b1f54b1e,07bb73bde9e389292dd0983a9f4a957d255dabc3ab6f500195373bd99ece2be1,train,False
120,12ddb9d8e9c16eddd3af6d4784b007f3b5ebd1dc2421c125836d3441439a00fc,17fde4a4980f6ae9080b8961be2d404f7a49734b0e0dc9edd548c40cbaf601e1,train,True
121,7e52d5697dfc044cc2078cf38758bc72806d854eec9c673a75b2ed23e575cdf2,14e016e95f65dbe8b8695465d6c729e11f10a721da301b28a1c2c069ee402934,final,False
122,a7ec9cf8d00fa97d48974996ced6c78027c8f4bdef38100e5fe6acbfed81a927,f84270d209876ccc8b8adeec9f9d74516e9eca863d771ff84138af3b7bbb0cd2,final,False
123,c298c1853929db1216ee93c457b0c358ffe0a17970aef19845fbc5f4a5b02214,da8751c69920af1bcd85d4d8df9588d72529b0ee0faf604743816da63a9aeabd,final,False
124,a0a6158b496300575bea1e48eee882b6884d722a46d795b343aba1413e30c457,d0b7709ac01cbd81981cb67424073beaf91a95df40f7aee546e368dd9303a8cd,train,False
125,53795a1c375224825103bfde5c6fd2bf28d675b36eb955e02b35c0e37058c6ff,ba0d9282c1a8a71beaec04a47cedaa8efda03c4bd1a6c0e7a7b35c37556cac48,train,False
126,a583bb7d9674fb30360cf9bbce4230f36f732f4efad99d559db5a48fda68777d,08c5274cab3dd71ab75cecaa68daf8b615a9755f76553a93b5df176e4b085e9d,final,False
127,baa9252c44dcae1aa318dcb503ba3c39f8892a32a353e68f193c84854813389c,365a47138ad0863cdcccd0cffdabccec69c4ea3639feffd2a245e278bdae0db2,train,False
128,aed13c478468eef3c3eda27237dab101b4a515f69b689bfb29b14627c7b842e7,b93c6f906de6cb816d63adbe9e95d919051a0727f5a1429e4a0afd3dc54cbfa1,train,False
129,0f8312d14b55a8f9ae7fc154ea502e3ed401ff2e9f568e33c6967dd9fa90c2a4,794d9c76bfec505e8ddb18eec5e6c40682b2a6d7d7905e88f5f9398334e62b8d,selection,False
130,c64bbf512a36532417b5e20e38ec30429f1aba88fe944b21753f07f816a91575,87edbe5ab82b064833bd34f2bf1616e6f7bd0fa5b2cd9b656dec9ee42e63ee92,selection,False
131,b3b2c4d7837819c1a57e9aaf88bbe6e9b772110c661d92c3d9aecdb37faeeed4,c7e6c1c01d0b01a54863462af9366d2747e75df4b539ef8e800f4aa3e775cb2a,train,False
132,44b7ffb97870b48d38be96f16f2e4a018e916055203ca7d54e8fe8f89bc3d26c,0e6dca95fbf2f22dd7d42735aa681dd13fbee538e9c6500a41fa5baf23541a5d,train,False
133,021d28203104a0c0aaf058d13d9e3152540bd552f0e1b2be5dfafea00b7d6d17,07be5683fc6cd76137b55701f8dcefe15f02b7deaf901cdd90fc7f90b3f23a9b,train,False
134,da6cb826d615042af062a40484e7f1ac51cbe5f409563a27a3c72add5c3e86e6,45c57a9061db9fa7962b743d851f16a88657cb759489535ce839cbb5bfca2b42,train,False
135,32cfda6b53a69913931dae47a05b7f789d4a91ce70c3b7286b6bb3979a697f18,2bc0289c96b779bc8905a06f441daaf7ca2d9a31f891302e0c2db85a024c9a43,selection,False
136,850ec5020c643093fbb31af7dee0cf52c90b144f5d5f8e811f2248953a5f1905,80ea2323f7abffae4378f4d048fb989ad9736000ba831d03108f5898400ac545,final,False
137,3f056f97b8700e507d6701bcc0562b886edc916d44826b1b12c0a76e161ac63c,55414c964c41b48044dd9bd2fa076ba2bf121501002ca4065751529ee903bf30,train,False
138,0a3bc5a226285ef2c921fd0fe1848735236ebb325af2c6bfbc71cfc5ead345e6,3fdffbcd786e25de68a0a4947b65945ef22e04d55b22761dd2ca792b7dfc861b,train,False
139,34d6a589fc6c956f8dbeb2db8f696cc4a1cc846ffa5b36bc71f064c6ca6d0785,94e7171816b74ffd2b4f17f7a23093f612aafb8995692666e7f8b768aecf0b33,train,False
140,71abe5f10f57a22d5be9245977a160b51f7ecba22baabda1fcb665745298d288,3feeb4dc2747e7ef97922350124621501b21b9498a07566295c22a89d98c00eb,train,True
141,727c65b12bf75f7a75d51e5cf41f178236382fa4c5cc12afd0b1c075ade63af2,6691e430de897b042a76691c0cfe140cd778b4700e212d895f4b0ffc82c31cab,train,True
142,72a10510f6a3113d890879595d409ae962f4ee6f037bfcc862d2f3146ec5196d,6c20708ef737a8a55d9cd8d8117145dbd289782eb034e90680c7630f12363710,final,False
143,0d7d1c6d33d6e564377e9d73a5f43ef90402267b2bdccfc2a4338e73d53199e8,654e9f62a19f599c756913a080c3ce48691c66361c7cc20046da1ecdd8c857f8,final,False
144,71718346a56967f21a2c03e8e36ea3a73ffb4e9543eafd4d93a605394ea1e648,b04275f07b37f86a0cb08ec7ae3904be169af4a665208eee5954852dee109227,train,False
145,2daab68d88cad61d1cb1118d2b6d406dcca4c99bd7c00384f585c4d3a40f4550,e438c067fc038eefbb20974ca6ea961ee173f708309b1abaa6881e178112c3cf,final,False
146,ec646a87bb739ae135aecefd9af8b27a9df794c39ee3f13b6c514d23b57b9c22,44585b62516f0ab1cbd11e8212e6f18899fef7d7924c4355a3730b63b4347968,selection,False
147,2c181735e6e33c9d7b5431673c7f46d7bbe4b636eebabfd2ee63d46bfdc6ea50,859e0f96fd135fa2faa6034e5ac3f5ee57bf9bde5d7ffd1a1c162de202c216fa,train,False
148,7287039eeb685e39782df3630fb62a60682387409ded5cfb3e6feded75822327,c95fc4c2d455846182adfd277b077e66cd715780b13105d56c1028f4b3d17783,train,False
149,18f1ee192f8c3d63802212ba75159a2c71abe10c042f14de4f61f18d7158569c,f3176fd0f66d58bf9b4d23d9b0cf287cdb13455a41978599052b79d29e9ea046,final,False
150,59e32e5d8c4fcfcf16a6c6a74be81a8cba98509d46a36ec66c724424dcf77d2b,1ab3afebbcaa8656a10451a6b3b8b17bf30c91426184dd6fdef505700dc2d23d,selection,False
151,e18cae97424717a740489160975844b8069fa9e0d7404ac6e45972f907002624,bdd119552af9c52dfccf315562b8f39638a2b8f41c59e5bb62a244c2e754090d,train,False
