check,passed
construct/regression/two:extra-leaf5/3.0,True
construct/regression/two:log-boost/1.0,True
construct/regression/two:log-boost/0.3,True
construct/regression/two:log-boost/3.0,True
construct/regression/two:log-svr/1.0,True
construct/regression/two:log-svr/0.3,True
construct/regression/two:log-svr/3.0,True
construct/regression/two:quadratic-splines/1.0,True
construct/regression/two:quadratic-splines/0.3,True
construct/regression/two:quadratic-splines/3.0,True
regression/fixed/common_prefix,True
regression/fixed/allocation,True
regression/fixed/bounded,True
regression/fixed/new_construct/base:extra-trees/1.0,True
regression/fixed/new_construct/base:hist-boost/1.0,True
regression/fixed/new_construct/base:rbf-10/1.0,True
regression/fixed/new_construct/base:neighbors-5/1.0,True
regression/random/common_prefix,True
regression/random/allocation,True
regression/random/bounded,True
regression/random/new_construct/base:hist-boost/4.04298084,True
regression/random/new_construct/two:log-svr/2.44718485,True
regression/random/new_construct/one:absolute-boost/6.34044102,True
regression/random/new_construct/base:hist-boost/0.14912148,True
regression/memory/common_prefix,True
regression/memory/allocation,True
regression/memory/bounded,True
regression/memory/new_construct/one:absolute-boost/1.0,True
regression/memory/new_construct/one:absolute-forest/1.0,True
regression/memory/new_construct/two:log-svr/1.0,True
regression/memory/new_construct/one:svr-tight/1.0,True
regression/parent/common_prefix,True
regression/parent/allocation,True
regression/parent/bounded,True
regression/parent/roles_read,True
regression/parent/parent,True
regression/parent/later_use,True
regression/parent/new_construct/base:rbf-1/0.3,True
regression/parent/new_construct/base:rbf-1/3.0,True
regression/harness/common_prefix,True
regression/harness/allocation,True
regression/harness/bounded,True
regression/harness/roles_read,True
regression/harness/parent,True
regression/harness/later_use,True
regression/harness/new_construct/two:log-svr/0.3,True
regression/harness/new_construct/base:rbf-1/3.0,True
regression/updater/common_prefix,True
regression/updater/allocation,True
regression/updater/bounded,True
regression/updater/roles_read,True
regression/updater/parent,True
regression/updater/later_use,True
regression/updater/new_construct/one:absolute-boost/1.0,True
regression/updater/new_construct/base:rbf-1/0.3,True
changed_external_rule_refused,True
search_final_argument_refused_before_input,True
