path,sha256,bytes
07-04/child/trial-002/CHECK.md,a101e649e9626aa9686970246b3c28c8619963a4b7bf34a507202944d0024331,198
07-04/child/trial-002/error-by-hour.csv,f40334eb9112cdfe36ef600563343d9305db9c7faf7d336e6088a77885a1fae1,638
07-04/child/trial-002/POLICY-SNAPSHOT.md,f24fc20001822c7701e2f2ab942708c17447ad05783dccc21c9a6734b61cc764,522
07-04/child/trial-002/predictions.csv,570ee4df3213290079bd43149fc2b5e9e081b4984302eab9b688580f03258c7b,126165
07-04/child/trial-002/PROPOSAL.md,e843dd03c381c0f409dddb089e38b8b7aaadbff4c2476e5d225626b8e1ba3060,279
07-04/child/trial-002/RESULT.md,cee0e4dc814196dcecf5db9142403c5e42ce51689d0e2549959038a97866fce9,337
07-04/child/trials.csv,5e70fedf6ea9bb22844af718b9aec83efda3ca6f05669d4295ec8fc05fcda66a,607
07-04/COMPARISON.csv,10cbf7f4f6e6faee18631595bc543e208bafd5b780a40415f3e86745f72a44d6,619
07-04/DECISION.md,5d69a05dce061135793c21688857a3739414c7a01e9c0154d8188b284385525a,553
07-04/FROZEN-SKILLS.csv,32d06a3dca8bd05914390741663be022d62b58551d2a1ef815e8fa0941e53422,161
07-04/parent/CONTRACT.md,99ee29913196a8f07c63a3802b64ec18729bd5bf3d26538b54c3b3a527cc3345,585
07-04/parent/CONTRACT.sha256,7b5c234ac090bc462e2dd7916ea7d0d1497c588100b818950c9b1d64a9486093,65
07-04/parent/SECOND-CHOICE.md,00ca48a6d49a5fb1662c9683ecec313c2cdc34caa868f2663ba1c1322614c251,242
07-04/parent/trial-001/CHECK.md,f87f336ed5fc2c59e9f4a38b79e25258b5e5a729e4d2cf95696a6ea3f839ef16,198
07-04/parent/trial-001/error-by-hour.csv,37374748d1e56af80e1c4ffe34f2ce9fa1641d4524fd4cd8d384e516cc621cd8,629
07-04/parent/trial-001/POLICY-SNAPSHOT.md,115d762954959af3a669a684d6c692c29f0f3193e09b051a7f69cb90d5959306,233
07-04/parent/trial-001/predictions.csv,0004513ae666f36bcf4987e2b36944f1c4a8d79bf949ef09b788d0b95e6af93c,82005
07-04/parent/trial-001/PROPOSAL.md,3ffe1f1fd0a5270a61002ba23edc7f36cb15c7cf2b7cbaf2151371c074c5abde,283
07-04/parent/trial-001/RESULT.md,8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162,337
07-04/parent/trial-002/CHECK.md,1888b947d7f0415fb22f6ec4b2e0071ea4275f04202693850a06f3b523aa13e1,198
07-04/parent/trial-002/error-by-hour.csv,56b1d1630649ba297cc73e3f72d53a7f795ab0b1e654886abcb46733c5b31c53,641
07-04/parent/trial-002/POLICY-SNAPSHOT.md,115d762954959af3a669a684d6c692c29f0f3193e09b051a7f69cb90d5959306,233
07-04/parent/trial-002/predictions.csv,6ff897eb1d276dffb006c8d94181853c111ba1449efb30ca0cb72240168ff630,131860
07-04/parent/trial-002/PROPOSAL.md,3210adfe9d28ae364604dec76b214be4b84f2518d851c668da958eb5392bd3f6,275
07-04/parent/trial-002/RESULT.md,ed921bd4938cc0f61a00c7373ace4b76455cbac2c82bcbae929d6d78e549c413,337
07-04/parent/trials.csv,1ee21bab3d17bc6096f400efb0626200b6952fce117dacce897c8192bb91c706,604
07-04/skills/CHILD.md,f24fc20001822c7701e2f2ab942708c17447ad05783dccc21c9a6734b61cc764,522
07-04/skills/IMPROVER-FIXED.md,77d81107be04f36cbf8ffccd4ecdc6a4036a88be5ca9c7436dd46394921e6836,2742
07-04/skills/PARENT.md,115d762954959af3a669a684d6c692c29f0f3193e09b051a7f69cb90d5959306,233
07-04/UNEXECUTED-IMPROVER-PROPOSAL.md,acd9b233208e967c476b8e6e9fcd9eaf1b00873a5ffb44a473573313fafbdf5c,334
07-08/ACTIVE.md,eee03572773c50dd687d1d61a5267aa62150311e65a10406755a750efb90dd59,334
07-08/CHILD.md,622d62fe6622b9415bf41067ae6d70992ba9c9ff4dc75f7fe36ac47094f455d6,76
07-08/EVALUATOR.md,ae4e7fd29fe9fafb1d115553150fcded203467ef2b5f4f7a1a2babc9368651ef,277
07-08/PARENT.md,b3e3ae26e646c49bc92b5b0e3ddf9574a64458eb15835631d91d526750c6480a,57
07-08/TWO-CASE-CHECKS.csv,03483ab9005390f119b03d05fd0c8bae70dd897eaf1d286590389dfe7506bd74,517
07-08/UNEXECUTED-CHECK-DELETION.md,27736dd179aaccdd95b470bc89937c8cdacca1ede980b76775d07c7b2a6d5e3e,244
08-03/ACTUAL-COSTS.csv,07eac6a4ee4d3451555741009d6d9be1bf4e743e723e24941ed414bf4e3834ad,203
08-03/COST.md,716772a7f12ab4ca7702c726ba5e4ed40521159356b8ae7a2caf126aea152faa,1075
08-04/ABLATION-PLAN.md,9e9909bce14146b45a57a5365fe232d9a42b62c49f67cea83e53c29825ec63a9,554
08-04/FOUR-ARMS.csv,52f2eba5e1a3a6219456d50e3b33bf9832500f5bf1b7cf1545e15442b62508de,645
08-04/INTERPRETATION.md,39f76eac5a8559d817a1833a8bb9efb99cd58bbb935d4193d77fe6603506e30a,622
08-04/MEMORY-FOLLOWUP.md,309cee4d2912c7e2aad7743a2a93bb2c1de4b16f066b35755a6f36045a0c34e6,127
08-04/MEMORY.md,9f0269af5b6152028e18ef0f5c620ed6b83b39b7f06c1845c61e9a6029f91956,209
08-04/SEPARATE-FOLLOWUP.csv,cb1b3fdbb710e2754824a157c4f6da93b4ff1a1e00b415293c81746abe63104b,295
08-04/SKILL-child.md,0a547eaae73eca3367ee272ad43b0516952cbad188b9446f7fc10d313d741fb6,49
08-04/SKILL-parent.md,3c1ff88826f45ff18fc419a84be59db163102ea79319ca829c8118a241180faa,50
08-05/child/CONTRACT.md,e529552fa679e502889af8c500becddb8db3f5eb69e31f7598ee28f988322bed,620
08-05/child/CONTRACT.sha256,e3d62356ba6f98f59bfec398cf604eb2460ce60dc76cf81c59eee7378a2d0a71,65
08-05/child/SECOND-CHOICE.md,e26de5ff21bc9a65d627f2a7b017a949fd3fce27a571a38bc61f07718b6c3106,292
08-05/child/SLICES.csv,57991da887a925008dd38254ee24704695a05a8ef1116f3ebf8a043bd5b4ada1,105
08-05/child/trial-001/CHECK.md,0e2c798ae0994dca6e1092547c2d54056d19145d90734564587bd50a9007aa04,196
08-05/child/trial-001/POLICY-SNAPSHOT.md,f24fc20001822c7701e2f2ab942708c17447ad05783dccc21c9a6734b61cc764,522
08-05/child/trial-001/predictions.csv,4010cb4ad7f4b75da32f282e6446092790f849f7933f0541e9e569f0b39a4d7d,3005
08-05/child/trial-001/PROPOSAL.md,2dc2aa46048bc7b9db6368bc81e7d50fe55fda45f21ad100b4a2bf3069a23b17,278
08-05/child/trial-001/RESULT.md,a575302e4a335e1c427f5f1ecd18166cc5dcd8671a8282a9774c6fd1fe155c11,407
08-05/child/trial-002/CHECK.md,a222b7087b6955ac6c75201836506cb74a0c2a06cccc20a7daaec5a8bb35db0f,196
08-05/child/trial-002/POLICY-SNAPSHOT.md,f24fc20001822c7701e2f2ab942708c17447ad05783dccc21c9a6734b61cc764,522
08-05/child/trial-002/predictions.csv,b2f22f90b4857deac8c057a339531673c09f9c98905d16b0993f1a386ab6ca8c,3005
08-05/child/trial-002/PROPOSAL.md,3dd9047d8f351d760299c4c3eb999efed03dc929e5d934f08c712d8400d2d995,274
08-05/child/trial-002/RESULT.md,d57dd9db2712260dc364667db87f784ad874391d0d934a39515f5133b56f7b5c,409
08-05/child/trials.csv,50cb007e4fe9b0a36b0e64b298e583cd573a58fa1e9d6cec970f06e2b4e64f04,582
08-05/COMPARISON.csv,71cae83aa2a3262bee0f5e39a273a7d57f5b738cfb40372f622445209119453e,603
08-05/DECISION.md,af9223207e9065dac7239fde57c752ec1d096d1e316ba26662863b6232ff095c,549
08-05/INTERFACE-MAP.md,4798d58b2089b205bf14a1f7a3ee0373ec9cdbd25b5cb32024afe736c8de71b1,683
08-05/NEXT-DEVELOPMENT.md,d9038d4f6c5491d7b1e52d1969610a9f9fa176632278c75d2041dd4b7041b083,345
08-05/parent/CONTRACT.md,e529552fa679e502889af8c500becddb8db3f5eb69e31f7598ee28f988322bed,620
08-05/parent/CONTRACT.sha256,e3d62356ba6f98f59bfec398cf604eb2460ce60dc76cf81c59eee7378a2d0a71,65
08-05/parent/SECOND-CHOICE.md,00ca48a6d49a5fb1662c9683ecec313c2cdc34caa868f2663ba1c1322614c251,242
08-05/parent/trial-001/CHECK.md,0e2c798ae0994dca6e1092547c2d54056d19145d90734564587bd50a9007aa04,196
08-05/parent/trial-001/POLICY-SNAPSHOT.md,115d762954959af3a669a684d6c692c29f0f3193e09b051a7f69cb90d5959306,233
08-05/parent/trial-001/predictions.csv,4010cb4ad7f4b75da32f282e6446092790f849f7933f0541e9e569f0b39a4d7d,3005
08-05/parent/trial-001/PROPOSAL.md,bafa8429b4d10cf6aadfc374fce5d6c4a7db2a5459522a5dd3563722a10370f0,278
08-05/parent/trial-001/RESULT.md,a575302e4a335e1c427f5f1ecd18166cc5dcd8671a8282a9774c6fd1fe155c11,407
08-05/parent/trial-002/CHECK.md,fee285da2fa0bdc56aaefd539eb77b0fd80a9b1f8ed47c64e04477286b8e8698,196
08-05/parent/trial-002/POLICY-SNAPSHOT.md,115d762954959af3a669a684d6c692c29f0f3193e09b051a7f69cb90d5959306,233
08-05/parent/trial-002/predictions.csv,ed1503f8e7e5817815cae4886f6e719aefa27e437fb77a764084206176d314d3,3005
08-05/parent/trial-002/PROPOSAL.md,cb42dc3a9ddf2801841cb956bc943f11459a81f4dc7c14e3a83df0572101bd84,270
08-05/parent/trial-002/RESULT.md,e08a75d97de75ff70dcc5bbef4fcb6a37b817b6ae159f9a9e20c290c9599f185,409
08-05/parent/trials.csv,42e06c5fe6192b0c269f5bc9ec325f51f6458059cabdaf28ad3f93eef5256369,578
08-06/ACTIVE-BEFORE.md,ea1fd12adb2bee3b3d95d814765bec9d9cecf69ef456ff6e6feb352bcb5d2050,54
08-06/ACTIVE-INVALID.md,c76f35724edfbc8f68dc76b4dac87d5dc8b1665752f3f671e0e29222ced1b339,53
08-06/ACTIVE.md,ea1fd12adb2bee3b3d95d814765bec9d9cecf69ef456ff6e6feb352bcb5d2050,54
08-06/METRICS.csv,72aa0b15bdab44eaa8d9eb292eee284a1148e776e6718ca73cbe1774be894842,101
08-06/MISLEADING-PROPOSAL.md,dee2f5b32451413dd98b76b3d57702592448565db2a5f6ff38395ae7cf788105,170
08-06/NEW-ACCURACY-TASK.md,fb82f47fb58017b53ddb6d3afb9ee9a0236b5a46842d186d987af999654f16b3,363
08-06/PROMOTION.md,7af31d2d1e5da05307fe678b4f7d9f901d5f75faf45490e67b452bf8f9273e12,368
08-06/VALID-RESEARCH-SKILL.md,7c3d9590164b5c3e23773457c13b1196737338908535dbd85464d7b02392322f,111
ALL-FITS.csv,b6fb87eb8f1e50fbfea609d344acd31684e09ca23e2d2c5188c059c8a835457e,2253
checker.source.py,7fefc839f2b9ed85b0dc56a9076c63ed8759f999e3721e2a16c1e03e52d2ff61,2712
commands/01-07-01-later-fixed-reporter.md,06deba61edd87fc7d430e086e65edcd6f7b92350f4ea28f0292437bb5937d108,620
commands/02-07-03-read-retained-memory.md,6bfb380a2c9b86778c0d66f9ff3ddea960b5ec64b28c95069ee48027898f8714,609
commands/03-07-04-parent-constant.md,e6a447b289aa0d097c9542bf64b970fc63d3325d105ff06b4e03f99d482e039b,1268
commands/04-07-04-parent-check-trial-001.md,0c55700b5a559796b5abd60d163a05756d52082d4ca46491b1822e2520198718,701
commands/05-07-04-parent-tree.md,d49366df9fef14dd4d6135402802fd43f7fed7408ae6ba2f0fe63cf0346252ac,1248
commands/06-07-04-parent-check-trial-002.md,84abf598c0689d2aa2f0a55f0994dbd02f2094f261471a8aef0d9512a589f790,701
commands/07-07-04-child-constant.md,fddee07cbca9293ea16c46ffff7806720df11fe0c40dbed823449d1a43c0427d,1264
commands/08-07-04-child-check-trial-001.md,7c00889b422eac7b7426732c0beefc332c7639065bdd9d6ea8cfcafb72b4b5a3,698
commands/09-07-04-child-linear.md,70cd87f458db43b8a8cd6bf4fea1e61c7889365d7beb7eb07eb6ba661fe2bc22,1255
commands/10-07-04-child-check-trial-002.md,ec129f529b4e550e6f07e1018e07f9e2086aae3b2f6eecc25bb800f7606cc741,698
commands/11-08-05-parent-constant.md,bb220cce15460a3e0e949b3ff53830a0c5ff3a9443a41e0c9b41b15cb379af87,1243
commands/12-08-05-parent-check-trial-001.md,47dad8a21eb655fc090283854f2af269b7ebba0fc541749a25ef5d311256a7fd,699
commands/13-08-05-parent-tree.md,5ac47565e4529c6716ec9c99e2bec91a9956d0151d3296c3ee7eff67972dc2b0,1237
commands/14-08-05-parent-check-trial-002.md,57fd5ba85d4f4f57c87e98c1be712e38b6e40bc85c21b82c91192cbeedfd8316,699
commands/15-08-05-child-constant.md,6f22175579c8a284b61c353711e66c174d6d588f7091aaa9cf9579f621d5b9e6,1239
commands/16-08-05-child-check-trial-001.md,1daf50ffd58bd0eeab05f2053a226c5037a8c8c2bab893c953ca6b9481205ccb,696
commands/17-08-05-child-linear.md,d59cae306c21acd0cfddbb5067a54a89384dfdaa9be6ad8510c3e99765677853,1245
commands/18-08-05-child-check-trial-002.md,67d8b48ff0bcaaa0046517757f0abbcf4bcb504e5a3848adda2da26ba0008f33,696
COMMANDS.csv,0759ad210f4fce1fe10b11ab1ddf496cff530ed21c4bb95602fdfd8b4b1c3879,859
COST.md,230ecc82bf467db95137a7fd46ab15917d41bc23372adf97f01e5753850a8708,360
driver.source.py,d0f946dd860cdf5c4369015a1bc5643b2714d7b4d99a03b2a89fb8b6eea8f6ec,33936
helpers.source.py,89d360ef35fc273dd61c2efd5d6ce59eab07842e13784ef99600fbc863d5f3ff,24658
INPUTS.csv,ecd7b3cea6b78bf4f2467ed27d0ac0600151ebf8aad4a4430834ca8243ea8669,2782
lab.source.py,d69d3fbd8a4ace3e0332f4dfbc9a2648f87f858867229db63bc854f7810120a0,23061
PROGRESS.md,4443ac4ea05a5b7bca194da326d8d45ab0dedcef96a16a359f7a0818d05cdcb6,387
PROTOCOL.md,3dcd3f0064e2045a6ce9e64bfea07abffa2c2b641ff1fa992df0db7099b4325f,8593
SELF-STAR-PRECISION-AUDIT.md,4f5386bf9c2b79a72db35e57292922d964bbf665c36c2a607e72d805906db5d8,1853
SOURCE.md,27797c58c77aa709d877c3c1372ae0a82fface71885688f5407ad92908b7db6f,485
