row_id,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate,age,strength
76,469.0,117.2,0.0,137.8,32.2,852.1,840.5,3.0,40.1964508
77,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.39821744
80,425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.39821744
81,318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2003478
83,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
84,323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.29609504
86,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
87,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,3.0,24.40055564
88,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
89,439.0,177.0,0.0,186.0,11.1,884.9,707.9,3.0,39.300132
90,389.9,189.0,0.0,145.9,22.0,944.7,755.8,3.0,40.59634688
91,362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3011712
92,337.9,189.0,0.0,174.9,9.5,944.7,755.8,3.0,24.0971862
95,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
96,425.0,106.3,0.0,151.4,18.6,936.0,803.7,7.0,46.80163088
98,475.0,118.8,0.0,181.1,8.9,852.1,781.5,7.0,55.59934464
99,469.0,117.2,0.0,137.8,32.2,852.1,840.5,7.0,54.89607912
100,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
101,388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.90127512
102,531.3,0.0,0.0,141.8,28.2,852.1,893.7,7.0,46.89815752
103,425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.20100736
104,318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.39821744
105,401.8,94.7,0.0,147.4,11.4,946.8,852.1,7.0,54.09628696
108,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7.0,47.09810556
110,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7.0,37.99702236
112,439.0,177.0,0.0,186.0,11.1,884.9,707.9,7.0,56.09576736
113,389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09498796
117,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,28.0,59.79825348
120,375.0,93.8,0.0,126.6,23.4,852.1,992.6,28.0,56.69561148
122,469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.89985628
124,388.6,97.1,0.0,157.9,12.1,852.1,925.7,28.0,50.69717028
127,318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.49592324
130,323.7,282.8,0.0,183.8,10.3,942.7,659.9,28.0,74.69782984
133,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,28.0,67.69964844
138,337.9,189.0,0.0,174.9,9.5,944.7,755.8,28.0,49.89737812
139,374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.3973182
140,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56.0,64.90037588
143,375.0,93.8,0.0,126.6,23.4,852.1,992.6,56.0,60.19814956
147,388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.19944856
148,531.3,0.0,0.0,141.8,28.2,852.1,893.7,56.0,58.79851328
151,401.8,94.7,0.0,147.4,11.4,946.8,852.1,56.0,73.69808964
154,379.5,151.2,0.0,153.9,15.9,1134.3,605.0,56.0,54.89607912
156,286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56.0,72.99482412
159,389.9,189.0,0.0,145.9,22.0,944.7,755.8,56.0,79.40005616
162,374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.90037588
163,313.3,262.2,0.0,175.5,8.6,1046.9,611.8,91.0,66.59648684
164,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
165,425.0,106.3,0.0,151.4,18.6,936.0,803.7,91.0,66.69990824
167,475.0,118.8,0.0,181.1,8.9,852.1,781.5,91.0,74.19451236
169,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
170,388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.59882504
172,425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.19685056
175,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
177,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
179,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
182,362.6,189.0,0.0,164.9,11.6,944.7,755.8,91.0,79.29663476
184,222.36,0.0,96.67,189.29,4.46,967.08,870.32,3.0,11.57630204
187,222.36,0.0,96.67,189.29,4.46,967.08,870.32,56.0,29.44751996
189,233.81,0.0,94.58,197.89,4.567,947.04,852.16,3.0,10.38350856
190,233.81,0.0,94.58,197.89,4.567,947.04,852.16,14.0,22.13907436
191,233.81,0.0,94.58,197.89,4.567,947.04,852.16,28.0,22.83544512
194,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3.0,12.45193656
197,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56.0,33.96358776
198,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100.0,37.34202016
200,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14.0,21.0634918
201,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28.0,26.40003604
202,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56.0,35.34253976
203,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,100.0,40.56876784
204,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3.0,12.47262084
205,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14.0,20.91870184
206,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28.0,24.90387312
207,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56.0,34.20490436
210,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14.0,20.08443588
211,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28.0,24.48329276
212,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56.0,31.53663224
213,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100.0,35.34253976
214,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3.0,9.4458212
216,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28.0,28.46846404
217,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56.0,38.56239268
218,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100.0,40.38950408
220,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14.0,25.48303296
222,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56.0,28.62704352
223,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100.0,33.5430074
224,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3.0,7.74971024
227,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56.0,32.8535314
228,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100.0,39.2311844
229,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3.0,17.9953236
230,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14.0,30.38520732
233,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100.0,53.90323368
234,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3.0,13.18278112
235,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14.0,17.83674412
237,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56.0,47.13257936
238,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100.0,49.97322048
240,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14.0,22.31833812
241,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28.0,24.53845084
242,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56.0,31.35047372
243,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100.0,40.85834776
246,238.05,0.0,94.11,186.66,7.0,949.91,847.01,28.0,30.2335226
247,238.05,0.0,94.11,186.66,7.0,949.91,847.01,56.0,39.58971192
248,238.05,0.0,94.11,186.66,7.0,949.91,847.01,100.0,44.298833
252,250.0,0.0,95.69,187.42,5.53,956.86,861.17,56.0,38.32797084
253,250.0,0.0,95.69,187.42,5.53,956.86,861.17,100.0,42.34761592
254,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3.0,13.54130864
255,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14.0,26.31040416
256,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28.0,31.64005364
257,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56.0,42.54756396
258,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100.0,42.919881
262,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56.0,44.39535964
264,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3.0,19.51906556
265,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14.0,31.35047372
266,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28.0,38.50033984
267,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56.0,45.08483564
268,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100.0,47.8151606
270,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14.0,26.77235308
271,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28.0,33.72916592
272,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56.0,42.69924868
273,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100.0,45.83636448
275,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14.0,29.93015316
276,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28.0,29.65436276
277,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56.0,36.96970312
278,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100.0,43.58177796
281,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28.0,32.66047812
283,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100.0,44.20920112
284,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3.0,13.62404576
286,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28.0,27.77209328
288,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100.0,45.3675208
290,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14.0,21.50475644
292,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56.0,43.49904084
296,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28.0,31.11605188
303,290.35,0.0,96.18,168.08,9.41,961.18,865.0,100.0,48.97348028
306,277.05,0.0,97.39,160.6,11.83,973.9,875.61,28.0,48.28400428
308,277.05,0.0,97.39,160.6,11.83,973.9,875.61,100.0,55.6407132
309,295.71,0.0,95.64,171.54,8.87,955.14,859.2,3.0,22.94576128
311,295.71,0.0,95.64,171.54,8.87,955.14,859.2,28.0,39.94134468
314,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3.0,21.02212324
315,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14.0,33.35684888
316,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28.0,33.94290348
318,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100.0,45.3675208
320,249.1,0.0,98.75,158.11,12.8,987.76,889.01,14.0,28.6822016
322,249.1,0.0,98.75,158.11,12.8,987.76,889.01,56.0,42.03045696
324,252.31,0.0,98.75,146.25,14.17,987.76,889.01,3.0,21.78054684
327,252.31,0.0,98.75,146.25,14.17,987.76,889.01,56.0,55.82687172
328,252.31,0.0,98.75,146.25,14.17,987.76,889.01,100.0,60.9496784
329,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3.0,23.52492112
330,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14.0,42.21661548
331,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28.0,52.5035974
332,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56.0,60.32225524
333,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100.0,66.42411784
335,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14.0,38.76923548
337,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56.0,56.8472962
340,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14.0,36.9903874
341,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28.0,47.401475
342,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56.0,51.95891136
343,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100.0,56.7438748
344,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3.0,17.57474324
345,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14.0,33.72916592
347,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56.0,46.6430514
349,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3.0,17.36790044
354,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3.0,30.44726016
356,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28.0,63.14221208
358,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100.0,66.9481196
359,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3.0,27.42046052
360,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14.0,35.9561734
362,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56.0,61.99078716
363,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100.0,63.52831864
364,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3.0,18.01600788
365,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14.0,38.60376124
366,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28.0,52.20022796
367,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56.0,53.95839176
368,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100.0,56.63355864
369,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3.0,15.340841
371,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28.0,30.21973308
372,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56.0,37.2661778
373,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100.0,46.2293658
374,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3.0,16.27852836
375,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14.0,25.62092816
376,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28.0,31.97100212
380,475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.226508
382,505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.0178466
383,451.0,0.0,0.0,165.0,11.25,1030.0,745.0,28.0,78.80021204
386,528.0,0.0,0.0,185.0,6.86,920.0,720.0,28.0,56.83350668
387,520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.021224
391,397.0,17.2,158.0,167.0,20.8,967.0,633.0,28.0,55.64760796
392,333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.27736932
395,200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.24927068
396,516.0,0.0,0.0,162.0,8.26,801.0,802.0,28.0,41.36856
399,234.0,156.0,0.0,189.0,5.85,981.0,760.0,28.0,39.300132
400,250.0,180.0,95.0,159.0,9.45,860.0,800.0,28.0,67.86512268
401,475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52272288
402,285.0,190.0,0.0,163.0,7.6,1031.0,685.0,28.0,53.57917996
404,275.0,180.0,120.0,162.0,10.35,830.0,765.0,28.0,76.23536132
405,500.0,0.0,0.0,151.0,9.0,1033.0,655.0,28.0,69.83702404
406,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,3.0,14.39625888
409,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,3.0,14.94094492
410,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,3.0,21.29101888
412,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,3.0,15.52010476
413,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,3.0,15.81657944
416,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,3.0,15.60973664
417,194.68,0.0,100.52,170.17,7.48,998.0,901.8,3.0,12.17614616
418,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,3.0,11.98309288
419,165.0,0.02,143.57,163.81,0.0,1005.6,900.9,14.0,16.87837248
422,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,14.0,31.81242264
423,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,14.0,29.7508894
425,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,14.0,32.90179472
426,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,14.0,29.55094136
435,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,28.0,41.20308576
437,173.54,50.05,173.53,164.77,6.47,1006.2,793.5,28.0,38.20386516
438,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,28.0,41.40992856
439,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,28.0,37.81086384
442,213.5,0.0,174.24,159.21,11.66,1043.6,771.9,28.0,44.63667624
444,251.37,0.0,118.27,192.94,5.75,1043.6,754.3,28.0,33.27411176
447,178.03,129.8,118.6,179.94,3.57,1007.3,746.8,56.0,48.58737372
448,167.35,129.9,128.62,175.46,7.79,1006.3,746.6,56.0,51.72448952
451,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,56.0,53.46196904
452,173.81,93.37,159.9,172.34,9.73,1007.2,746.6,56.0,48.9872698
453,190.34,0.0,125.18,166.61,9.88,1079.0,798.9,56.0,31.715896
454,250.0,0.0,95.69,191.84,5.33,948.9,857.2,56.0,39.64487
456,194.68,0.0,100.52,170.17,7.48,998.0,901.8,56.0,43.38872468
462,172.38,13.61,172.37,156.76,4.14,1006.3,856.4,100.0,37.6798634
464,167.0,75.4,167.0,164.03,7.91,1007.3,770.1,100.0,56.8128224
467,250.0,0.0,95.69,191.84,5.33,948.9,857.2,100.0,41.1617172
471,446.0,24.0,79.0,162.0,11.61,967.0,712.0,28.0,57.02655996
472,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,44.42293868
473,446.0,24.0,79.0,162.0,11.64,967.0,712.0,28.0,51.021224
474,446.0,24.0,79.0,162.0,10.3,967.0,712.0,28.0,53.38612668
478,446.0,24.0,79.0,162.0,11.61,967.0,712.0,7.0,52.00717468
479,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,38.01770664
480,446.0,24.0,79.0,162.0,11.64,967.0,712.0,7.0,39.300132
482,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,56.14403068
483,446.0,24.0,79.0,162.0,11.64,967.0,712.0,56.0,55.25460664
484,446.0,24.0,79.0,162.0,10.3,967.0,712.0,56.0,54.76507868
486,387.0,20.0,94.0,157.0,13.93,938.0,845.0,28.0,46.68441996
490,387.0,20.0,94.0,157.0,11.61,938.0,845.0,3.0,34.77027468
491,387.0,20.0,94.0,157.0,14.32,938.0,845.0,7.0,36.83870268
492,387.0,20.0,94.0,157.0,13.93,938.0,845.0,7.0,45.89841732
495,387.0,20.0,94.0,157.0,13.93,938.0,845.0,56.0,47.96684532
496,387.0,20.0,94.0,157.0,11.61,938.0,845.0,56.0,61.45989064
497,355.0,19.0,97.0,145.0,13.13,967.0,871.0,28.0,44.02993736
498,355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455468
500,491.0,26.0,123.0,201.0,3.93,822.0,699.0,28.0,57.915984
501,491.0,26.0,123.0,210.0,3.93,882.0,699.0,3.0,25.6091085694586
502,491.0,26.0,123.0,210.0,3.93,882.0,699.0,7.0,33.4888342847293
503,491.0,26.0,123.0,210.0,3.93,882.0,699.0,56.0,59.5904257152707
504,491.0,26.0,123.0,201.0,3.93,822.0,699.0,3.0,29.5489714305414
505,491.0,26.0,123.0,201.0,3.93,822.0,699.0,7.0,37.92118
506,491.0,26.0,123.0,201.0,3.93,822.0,699.0,56.0,61.855846854188
508,424.0,22.0,132.0,178.0,8.48,882.0,750.0,3.0,32.0113857152707
509,424.0,22.0,132.0,168.0,8.92,822.0,750.0,28.0,72.09850532
510,424.0,22.0,132.0,178.0,8.48,822.0,750.0,7.0,39.0046422847293
512,424.0,22.0,132.0,168.0,8.92,822.0,750.0,3.0,32.1098822847293
513,424.0,22.0,132.0,168.0,8.92,822.0,750.0,7.0,40.2850977152707
514,424.0,22.0,132.0,168.0,8.92,822.0,750.0,56.0,74.3649114581204
516,202.0,11.0,141.0,206.0,1.72,942.0,801.0,3.0,9.84965714581204
518,202.0,11.0,141.0,206.0,1.72,942.0,801.0,56.0,23.245190854188
521,284.0,15.0,141.0,179.0,5.46,842.0,801.0,7.0,24.13166
522,284.0,15.0,141.0,179.0,5.46,842.0,801.0,56.0,44.5204502847293
523,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,62.93536928
524,359.0,19.0,141.0,154.0,10.91,942.0,801.0,28.0,59.49488404
529,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,68.750606854188
530,359.0,19.0,141.0,154.0,10.91,942.0,801.0,56.0,66.7806754305414
532,289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.068218236
533,289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.654902304
534,393.0,0.0,0.0,192.0,0.0,940.6,785.6,3.0,19.199148696
539,480.0,0.0,0.0,192.0,0.0,936.2,712.2,90.0,54.315540328
540,480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.404692496
541,333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.615941924
542,255.0,0.0,0.0,192.0,0.0,889.8,945.0,90.0,21.859147104
543,255.0,0.0,0.0,192.0,0.0,889.8,945.0,7.0,10.222171176
544,289.0,0.0,0.0,192.0,0.0,913.2,895.3,7.0,14.596896396
546,333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.966865264
548,289.0,0.0,0.0,192.0,0.0,913.2,895.3,28.0,25.573354316
551,255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.204074924
552,158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.617500724
557,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,7.0,17.236210524
559,239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.435269296
560,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.74503384
561,397.0,0.0,0.0,185.7,0.0,1040.6,734.3,28.0,33.082437432
563,210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.819846972
565,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7.0,14.843728804
566,255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.051670812
567,203.5,135.7,0.0,185.7,0.0,1076.2,759.3,7.0,11.957582268
569,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28.0,22.489328168
570,295.8,0.0,0.0,185.7,0.0,1091.4,769.3,28.0,25.216895224
572,220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.089012384
573,316.1,210.7,0.0,185.7,0.0,977.0,689.3,28.0,38.70028788
574,135.7,203.5,0.0,185.7,0.0,1076.2,759.3,7.0,7.507014688
575,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28.0,17.576122192
576,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.179323768
582,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.726417988
583,210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.813621744
584,228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.917063088
586,381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54104884
589,339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.899986092
590,238.1,0.0,0.0,185.7,0.0,1118.8,789.3,7.0,10.335934716
591,252.5,0.0,0.0,185.7,0.0,1111.6,784.3,28.0,19.765208492
594,316.1,210.7,0.0,185.7,0.0,977.0,689.3,7.0,24.437787344
596,170.3,155.5,0.0,185.7,0.0,1026.6,724.3,7.0,10.730314988
598,339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.22414968
