row_id,LATITUDE,LONGITUDE,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
154,25.9068374355,-80.1673050663,210000.0,12649.0,2138.0,2280.0,2529.6,14923.3,2935.6,47967.3,43872.2,13971.4,45.0,0.0,1.0,2.0
156,25.907272146,-80.1829822474,253500.0,6527.0,1764.0,20094.0,6486.7,20064.8,4270.7,47543.2,45740.4,8811.2,36.0,0.0,12.0,4.0
159,25.9076080462,-80.1809155598,165000.0,8723.0,1008.0,3445.0,6051.5,19412.2,4958.5,47685.9,45578.3,9505.4,31.0,0.0,9.0,2.0
173,25.9093568695,-80.1816593407,324000.0,8385.0,2313.0,0.0,6658.0,19722.5,4953.8,48303.9,46261.6,9255.6,21.0,0.0,12.0,4.0
175,25.910185971,-80.1824877683,300000.0,7800.0,2601.0,10606.0,7060.2,20034.0,4829.4,48580.2,46637.5,8984.2,21.0,0.0,8.0,4.0
177,25.9105355693,-80.1737965065,231000.0,9042.0,1382.0,0.0,4350.4,17219.0,4461.9,48980.1,45782.3,11766.6,21.0,0.0,2.0,2.0
178,25.9105560003,-80.1836724106,217000.0,10500.0,1544.0,803.0,7406.4,20412.0,4528.0,48719.1,46933.5,8559.6,31.0,0.0,5.0,4.0
179,25.9105810242,-80.1726272017,180000.0,9042.0,1782.0,3759.0,3992.4,16836.9,4161.2,49045.4,45680.0,12087.4,26.0,0.0,4.0,2.0
184,25.9112117097,-80.1696305155,243000.0,9042.0,1557.0,5133.0,3015.2,15855.9,3326.1,49414.4,45610.9,12528.2,62.0,0.0,5.0,4.0
189,25.9118204644,-80.1751409529,170000.0,7918.0,1043.0,1870.0,4593.5,17644.0,4543.9,49417.9,46389.6,11148.8,62.0,0.0,12.0,2.0
190,25.9119311713,-80.1744840264,235000.0,9042.0,1540.0,4570.0,4385.7,17445.5,4340.9,49455.5,46335.0,11313.7,41.0,0.0,7.0,2.0
197,25.9126781202,-80.1837355733,340000.0,8400.0,2551.0,8495.0,7293.7,20457.5,4907.1,49479.5,47645.0,8565.0,21.0,0.0,10.0,4.0
207,25.9145798764,-80.1804004022,200000.0,12691.0,1642.0,0.0,6105.4,19319.0,5718.1,50242.3,47894.9,9124.5,31.0,0.0,12.0,4.0
214,25.9159330006,-80.170111391,197000.0,4500.0,1262.0,0.0,2770.3,15992.3,2400.0,51110.3,47326.0,11097.9,26.0,0.0,12.0,4.0
217,25.9161595844,-80.1842872884,198000.0,8850.0,1612.0,21766.0,7416.1,20637.6,5422.5,50714.6,48877.2,7760.4,36.0,0.0,1.0,2.0
218,25.916466367,-80.1714232382,245000.0,4500.0,1318.0,1562.0,3212.8,16424.2,2745.2,51242.3,47633.0,10676.0,21.0,0.0,12.0,4.0
226,25.9177266112,-80.1707298622,110000.0,5000.0,970.0,2008.0,3061.0,16205.4,2432.9,51722.6,48004.6,10466.0,66.0,0.0,7.0,2.0
228,25.9177573029,-80.1740670141,269000.0,6250.0,1550.0,1857.0,4105.8,17266.7,3487.5,51612.2,48345.5,9767.6,26.0,0.0,10.0,4.0
241,25.9202933783,-80.172618138,175600.0,6000.0,1239.0,2572.0,3955.4,16866.9,3014.1,52558.3,49066.5,9348.0,36.0,0.0,3.0,2.0
242,25.9203057956,-80.1723141791,165000.0,6000.0,1410.0,546.0,3867.1,16767.5,2914.2,52575.8,49043.2,9410.6,36.0,0.0,1.0,2.0
246,25.9206874123,-80.1721855006,165000.0,5724.0,1145.0,1094.0,3893.4,16736.7,2876.5,52719.2,49165.7,9336.2,36.0,0.0,11.0,2.0
248,25.9211220676,-80.1775141096,150000.0,8542.0,1194.0,2100.0,5565.4,18468.1,4276.6,52680.7,49830.2,8103.6,46.0,0.0,3.0,2.0
251,25.9213647892,-80.1613515532,185000.0,6300.0,1123.0,0.0,1728.6,13200.1,354.1,53533.9,48535.6,11662.4,64.0,0.0,5.0,2.0
253,25.9217766555,-80.1635593853,140000.0,7493.0,996.0,0.0,2298.1,13897.7,541.5,53559.9,48852.6,11014.4,64.0,0.0,9.0,1.0
273,25.9239137321,-80.1876971467,289000.0,15750.0,1440.0,704.0,5802.9,21850.8,5973.7,53486.4,51902.3,5568.2,21.0,0.0,12.0,4.0
277,25.9243227858,-80.1730369081,155000.0,7980.0,1266.0,2800.0,4860.0,17085.6,2421.4,53995.6,50511.2,8170.6,64.0,0.0,1.0,4.0
279,25.9260434489,-80.1829189418,149900.0,6500.0,1155.0,1425.0,6324.7,20366.9,4597.1,54337.0,52101.6,5622.7,31.0,0.0,6.0,4.0
297,25.9306419759,-80.1672292984,215000.0,6300.0,1585.0,1986.0,4506.8,15313.2,248.6,56527.8,52248.4,8045.8,31.0,0.0,3.0,2.0
298,25.9306724358,-80.1664687505,225000.0,6785.0,1247.0,1116.0,4271.1,15062.8,449.2,56572.8,52202.6,8242.2,41.0,0.0,8.0,2.0
301,25.9310867795,-80.1657715212,277000.0,8750.0,1328.0,18648.0,4078.6,14835.2,716.1,56753.5,52290.4,8343.0,21.0,0.0,1.0,2.0
303,25.9312307859,-80.1988260159,230000.0,6480.0,1186.0,17880.0,1384.7,25684.1,5863.6,56161.6,55774.7,1192.7,26.0,0.0,12.0,2.0
311,25.9315314937,-80.1679604159,369000.0,11394.0,2452.0,20650.0,4802.7,15549.2,245.5,56819.1,52621.5,7646.4,70.0,0.0,1.0,2.0
315,25.931972011,-80.1637677892,192000.0,2750.0,1684.0,790.0,3559.8,14232.6,1161.6,57188.0,52473.6,8770.4,37.0,0.0,4.0,2.0
322,25.9325557265,-80.1927587,240000.0,5000.0,1688.0,630.0,2396.1,23737.0,5687.8,56612.8,55457.0,2059.3,16.0,0.0,2.0,2.0
332,25.9334836933,-80.166770834,315000.0,5400.0,1583.0,1019.0,4649.1,15262.1,1001.3,57577.6,53226.4,7632.8,16.0,0.0,6.0,4.0
334,25.9337451107,-80.1754691188,329000.0,7725.0,1797.0,0.0,5933.2,18099.6,937.9,57316.0,54026.0,5201.7,36.0,0.0,6.0,4.0
349,25.9353441096,-80.177934386,335000.0,13228.0,1452.0,0.0,4941.2,18959.1,1207.6,57800.6,54788.7,4193.1,62.0,0.0,11.0,2.0
351,25.9355776406,-80.1690028025,198000.0,5850.0,1259.0,0.0,5563.0,16044.0,877.4,58223.1,54130.2,6622.4,41.0,0.0,9.0,2.0
355,25.9359151462,-80.1746672898,245000.0,7600.0,1683.0,0.0,5540.9,17884.4,246.5,58142.9,54733.3,4942.0,60.0,0.0,5.0,2.0
361,25.9363537641,-80.1935161559,315000.0,10575.0,2187.0,18330.0,1197.3,24098.1,4718.8,57973.7,56811.7,658.1,41.0,0.0,11.0,4.0
362,25.9363694879,-80.1969138981,339000.0,8850.0,2699.0,13162.0,460.0,25205.8,5426.9,58023.2,57256.1,237.9,21.0,0.0,11.0,2.0
366,25.9365785597,-80.1961595609,220000.0,11175.0,2168.0,7883.0,537.8,24961.0,5205.2,58063.1,57204.7,256.4,46.0,0.0,3.0,2.0
367,25.936773693,-80.1746448849,405200.0,10977.0,1802.0,0.0,5301.0,17872.5,65.7,58441.7,55017.9,4771.4,21.0,0.0,5.0,4.0
373,25.9373798466,-80.1839155246,360000.0,8100.0,1652.0,0.0,3076.5,20936.3,2315.8,58442.4,56113.5,2270.3,16.0,0.0,7.0,4.0
381,25.9381912021,-80.1902793962,343000.0,7794.0,2829.0,28556.0,1439.4,23051.6,3557.1,58660.5,57070.8,627.1,21.0,0.0,6.0,4.0
384,25.9383240456,-80.1683284831,230000.0,6372.0,1215.0,18717.0,5618.7,15861.1,1661.3,59245.0,55053.8,6127.9,36.0,0.0,5.0,2.0
385,25.9383329382,-80.1681662382,190000.0,5750.0,1005.0,0.0,5574.3,15814.6,1710.8,59255.6,55045.1,6157.2,36.0,0.0,1.0,2.0
394,25.9391005074,-80.1884290954,224000.0,7500.0,1918.0,13438.0,1611.7,22450.7,2925.7,59014.8,57184.3,793.0,21.0,0.0,4.0,2.0
417,25.9413798033,-80.1734943366,151500.0,5700.0,1083.0,1481.0,4347.0,17662.0,1007.0,60141.2,56533.8,4150.8,60.0,0.0,8.0,2.0
418,25.941491863,-80.158307688,300000.0,8382.0,1269.0,1498.0,2760.2,12709.5,1676.5,60903.9,55535.5,7285.1,26.0,0.0,1.0,2.0
419,25.9415007355,-80.1581268841,210000.0,5600.0,1215.0,0.0,2714.8,12662.6,1628.8,60920.4,55530.0,7314.1,31.0,0.0,1.0,2.0
424,25.9422212483,-80.1753869145,199300.0,5700.0,1083.0,0.0,3700.7,18316.3,708.0,60384.6,56988.6,3505.6,58.0,0.0,7.0,2.0
429,25.9427475918,-80.1713629487,187900.0,5194.0,1303.0,0.0,4461.5,17032.2,1194.9,60714.2,56847.4,4265.2,61.0,0.0,2.0,2.0
431,25.9429450446,-80.1664014717,270000.0,5750.0,1380.0,21968.0,5470.6,15406.1,1525.1,60993.3,56552.9,5302.1,21.0,0.0,6.0,2.0
450,25.9447019265,-80.1599830229,225000.0,6045.0,1151.0,0.0,3609.4,13335.0,1757.2,61974.9,56799.1,6017.9,21.0,0.0,4.0,2.0
453,25.9451689201,-80.1786253112,260000.0,7990.0,1694.0,0.0,2194.2,19459.5,187.1,61357.8,58295.4,1999.7,31.0,0.0,6.0,4.0
476,25.887991111,-80.1924229329,365000.0,10200.0,1928.0,448.0,6121.3,23302.8,0.0,40404.7,40404.7,5410.3,21.0,0.0,9.0,4.0
487,25.8908104211,-80.2005832475,180000.0,8400.0,1056.0,0.0,9017.8,25939.9,1949.5,41500.1,41500.1,2810.0,40.0,0.0,11.0,2.0
488,25.8908465993,-80.2081217765,108000.0,10125.0,1181.0,88.0,10087.9,28406.1,4375.0,41740.9,41740.9,327.1,63.0,0.0,2.0,1.0
490,25.8910336338,-80.2017237407,206900.0,6060.0,1356.0,0.0,9390.5,26286.2,2279.2,41643.8,41643.8,2415.5,30.0,0.0,5.0,2.0
492,25.8912445369,-80.1968563785,290000.0,7957.0,1877.0,1688.0,7941.0,24684.1,717.2,41631.7,41631.7,4017.7,30.0,0.0,7.0,4.0
498,25.8920167176,-80.1977039115,320000.0,8018.0,2145.0,2140.0,8310.0,24957.3,924.3,41905.7,41905.7,3763.2,25.0,0.0,11.0,2.0
499,25.8921163287,-80.2002783044,141000.0,8400.0,1212.0,4905.0,9110.6,25811.5,1766.6,41968.3,41968.3,2932.8,66.0,0.0,4.0,2.0
501,25.8925776791,-80.1941636349,620000.0,16650.0,2085.0,33953.0,7252.9,23705.9,0.0,42093.8,42093.8,4852.9,16.0,0.0,7.0,5.0
514,25.8944901851,-80.2012333563,202200.0,12750.0,1458.0,16332.0,9700.1,26038.0,1990.1,42870.2,42870.2,2611.1,65.0,0.0,8.0,2.0
531,25.8970184049,-80.203529662,198000.0,7920.0,1153.0,7339.0,9446.5,26804.3,2750.0,43827.1,43827.1,1940.6,40.0,0.0,7.0,2.0
548,25.8988872175,-80.2084893236,219000.0,6500.0,1139.0,5483.0,7841.0,28391.9,4339.7,44672.6,44672.6,336.1,26.0,0.0,6.0,2.0
554,25.9005174184,-80.1954845546,385000.0,13875.0,1544.0,1310.0,8798.9,24044.9,0.0,44985.5,44985.5,4586.6,21.0,0.0,10.0,2.0
560,25.9014858056,-80.2091056873,147000.0,6500.0,1401.0,974.0,7019.9,28568.2,4117.3,45653.3,45653.3,204.7,67.0,0.0,9.0,2.0
561,25.9016999088,-80.2055171261,92500.0,8000.0,916.0,1744.0,7761.0,27398.5,3072.1,45589.2,45589.2,1398.0,66.0,0.0,8.0,1.0
562,25.9018503233,-80.2091224267,150000.0,6500.0,1149.0,0.0,6919.3,28573.2,4051.4,45786.1,45786.1,206.9,67.0,0.0,3.0,2.0
565,25.9019630729,-80.2079114025,170000.0,6500.0,1168.0,243.0,7159.8,28175.1,3693.0,45782.1,45782.1,607.1,36.0,0.0,6.0,2.0
566,25.9023675238,-80.195642383,392000.0,11025.0,2227.0,22100.0,9119.6,24109.1,0.0,45659.1,45659.1,4614.8,21.0,0.0,8.0,4.0
567,25.9023731662,-80.1888290013,235000.0,8820.0,1959.0,3148.0,7104.8,21921.8,2009.6,45638.5,44854.5,6895.6,60.0,0.0,7.0,2.0
571,25.9026680967,-80.2040853716,285000.0,7395.0,1333.0,0.0,7821.7,26923.3,2487.9,45907.3,45907.3,1881.9,26.0,0.0,6.0,4.0
584,25.9070276672,-80.2061838065,160000.0,10800.0,1204.0,878.0,6179.1,27674.2,2238.9,47520.4,47520.4,1198.2,65.0,0.0,11.0,2.0
586,25.9072325423,-80.2016487346,215000.0,10725.0,1113.0,3558.0,7137.8,26189.0,929.1,47480.5,47480.5,2686.0,31.0,0.0,11.0,2.0
588,25.9085857717,-80.1911135691,344900.0,9367.0,1649.0,23114.0,8887.2,22774.8,2073.9,47894.1,47225.0,6142.1,16.0,0.0,7.0,4.0
590,25.909079323,-80.2005218677,254000.0,12069.0,1851.0,896.0,6914.8,25851.6,272.3,48145.8,48145.8,3007.9,31.0,0.0,2.0,4.0
591,25.9092378311,-80.1885504614,305000.0,10650.0,2018.0,20574.0,8332.3,21931.0,2889.1,48160.5,47099.2,6952.8,61.0,0.0,7.0,2.0
606,25.9133565468,-80.1904826666,400000.0,18500.0,1753.0,26384.0,7978.1,22617.8,3141.6,49590.4,48680.6,6301.5,16.0,0.0,8.0,4.0
607,25.9134589229,-80.193812009,310000.0,18129.0,2568.0,19533.0,7208.3,23741.3,2216.1,49654.7,49186.3,5237.3,31.0,0.0,1.0,4.0
610,25.9141486367,-80.1954027784,265000.0,8340.0,1431.0,791.0,6698.9,24278.4,1935.5,49940.9,49665.1,4735.9,16.0,0.0,6.0,4.0
615,25.9156007689,-80.2075387687,185000.0,10705.0,1251.0,0.0,3595.4,28267.5,251.2,50654.2,50654.2,766.7,66.0,0.0,9.0,2.0
616,25.9159518989,-80.1947341374,239000.0,40128.0,990.0,9606.0,6273.6,24040.3,2400.6,50477.4,50056.1,4962.7,21.0,0.0,3.0,2.0
617,25.9163191615,-80.2080702829,155000.0,14338.0,1759.0,5147.0,3271.1,28447.9,9.2,50913.3,50913.3,609.3,60.0,0.0,2.0,2.0
622,25.9170276331,-80.2052971512,239900.0,14319.0,2718.0,28164.0,3689.0,27531.4,266.9,51091.4,51091.4,1529.6,59.0,0.0,10.0,2.0
628,25.918888103,-80.1897171211,228000.0,8000.0,1608.0,2326.0,6719.6,22435.2,4433.4,51660.6,50478.3,5733.7,26.0,0.0,4.0,4.0
632,25.9205889466,-80.1966087682,320000.0,17600.0,2060.0,25383.0,4681.0,24716.1,2963.6,52247.5,51914.2,3532.4,26.0,0.0,8.0,4.0
635,25.9214319566,-80.1888692696,180000.0,7080.0,1656.0,890.0,6219.3,22220.1,5171.7,52574.3,51217.2,5536.4,21.0,0.0,5.0,2.0
639,25.9220460414,-80.1925658039,146000.0,6300.0,970.0,3076.0,5237.4,23448.4,4343.7,52793.0,51899.5,4347.3,21.0,0.0,2.0,2.0
641,25.9237515074,-80.1924638359,103000.0,6300.0,1033.0,2702.0,4801.5,23460.9,4777.2,53406.3,52451.4,4131.0,21.0,0.0,7.0,1.0
643,25.9243557491,-80.1888305807,200000.0,6600.0,1753.0,279.0,5449.3,22274.6,5816.2,53637.3,52200.2,5219.0,21.0,0.0,3.0,4.0
646,25.9252355803,-80.192900868,174000.0,6600.0,1243.0,2563.0,4305.9,23623.6,5062.9,53945.9,53003.2,3841.9,41.0,0.0,1.0,2.0
651,25.9271131651,-80.193035061,152000.0,7350.0,1332.0,0.0,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31.0,0.0,6.0,2.0
652,25.9271131651,-80.193035061,206000.0,7350.0,1332.0,0.0,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31.0,0.0,11.0,2.0
653,25.8616717463,-80.2243359488,127000.0,9856.0,1312.0,1870.0,7476.2,34553.5,3148.5,32560.3,32560.3,5245.7,64.0,0.0,2.0,4.0
664,25.8644498448,-80.2329410246,180000.0,5500.0,1469.0,0.0,7116.9,37313.1,4078.0,34484.2,34484.2,8103.1,25.0,0.0,5.0,4.0
666,25.8647650309,-80.2221462013,185000.0,11701.0,1209.0,0.0,8566.8,33760.1,3378.0,33378.0,33378.0,4534.9,31.0,0.0,12.0,4.0
669,25.8652296363,-80.2244438459,215000.0,9997.0,1994.0,10430.0,8760.8,34493.0,3993.7,33765.9,33765.9,5291.8,69.0,0.0,3.0,4.0
676,25.8669960389,-80.2143829431,115000.0,7950.0,946.0,1925.0,9270.8,31135.4,3580.8,33546.1,33546.1,1968.2,64.0,0.0,12.0,4.0
678,25.8672268351,-80.2395179535,145000.0,8250.0,980.0,6303.0,4753.7,39347.1,3422.5,36278.1,36278.1,10223.0,36.0,0.0,6.0,4.0
685,25.868044157,-80.2224607168,187000.0,9997.0,1262.0,0.0,9755.8,33737.1,4451.1,34552.2,34552.2,4611.3,36.0,0.0,9.0,4.0
689,25.8701594705,-80.2375337491,170000.0,6750.0,1191.0,5517.0,4809.4,38612.9,2191.3,36994.2,36994.2,9515.6,15.0,0.0,7.0,4.0
702,25.8723325662,-80.2179254226,175000.0,10350.0,1193.0,1800.0,10947.9,32114.4,5521.3,35690.6,35690.6,3011.5,63.0,0.0,2.0,4.0
705,25.872975219,-80.2318771161,310000.0,43575.0,4332.0,7553.0,6330.7,36671.7,1120.0,37084.3,37084.3,7572.8,1.0,0.0,11.0,4.0
710,25.8751708091,-80.2138802813,97000.0,7000.0,984.0,6229.0,10864.6,30752.9,6534.3,36404.6,36404.6,1654.2,61.0,0.0,3.0,4.0
716,25.8761025102,-80.2348517176,200000.0,21960.0,1590.0,1456.0,5323.1,37610.4,0.0,38576.0,38576.0,8509.5,54.0,0.0,11.0,4.0
717,25.8762951741,-80.2281461624,120000.0,5300.0,1264.0,0.0,7500.9,35436.7,2060.7,37986.1,37986.1,6332.9,76.0,0.0,3.0,4.0
719,25.8767306775,-80.2174133147,113000.0,7950.0,1446.0,1575.0,10383.4,31890.5,5578.1,37209.0,37209.0,2785.4,62.0,0.0,8.0,4.0
720,25.876928347,-80.2225733554,147500.0,8343.0,879.0,3937.0,8858.6,33576.5,3889.7,37690.1,37690.1,4475.0,16.0,0.0,8.0,4.0
721,25.8770526675,-80.2271101973,186000.0,5300.0,1523.0,2299.0,7599.7,35075.2,2430.4,38146.0,38146.0,5980.5,28.0,0.0,12.0,4.0
722,25.8770882688,-80.2115228651,137000.0,7000.0,920.0,576.0,10422.6,29963.0,7336.4,36954.9,36954.9,857.0,24.0,0.0,1.0,4.0
725,25.8772145552,-80.222819947,145000.0,7950.0,1228.0,504.0,8733.5,33649.2,3819.7,37805.1,37805.1,4552.8,69.0,0.0,5.0,4.0
732,25.878798671,-80.2320765986,150000.0,9450.0,1577.0,8348.0,5913.2,36635.1,981.9,39253.7,39253.7,7574.4,38.0,0.0,4.0,4.0
738,25.879072027,-80.232406454,185000.0,12596.0,3096.0,11474.0,5751.8,36703.8,872.8,39385.6,39385.6,7646.8,11.0,0.0,2.0,4.0
743,25.8809054805,-80.2140027753,180000.0,5250.0,1388.0,0.0,10881.1,30662.4,6944.3,38479.1,38479.1,1623.5,16.0,0.0,9.0,4.0
748,25.8826763636,-80.2131681617,220000.0,5250.0,1505.0,3364.0,10982.6,30327.5,6884.1,39061.7,39061.7,1377.8,0.0,0.0,3.0,4.0
750,25.8827051059,-80.2217230412,165000.0,6360.0,1377.0,1160.0,8254.8,33122.9,4642.0,39648.0,39648.0,4177.7,16.0,0.0,9.0,4.0
756,25.8845550647,-80.2198393917,164900.0,8100.0,1138.0,1253.0,8683.0,32451.5,5431.1,40146.8,40146.8,3553.6,61.0,0.0,12.0,2.0
757,25.8846152415,-80.2310651416,205000.0,9350.0,1367.0,4379.0,5110.5,36098.0,1720.9,41167.8,41167.8,7219.2,16.0,0.0,9.0,4.0
758,25.8846164421,-80.2185247088,160000.0,6411.0,1022.0,3000.0,9109.2,32027.5,5869.4,40074.7,40074.7,3128.5,26.0,0.0,6.0,2.0
759,25.884699034,-80.224185042,275000.0,8850.0,1634.0,2338.0,7258.9,33851.5,3957.0,40557.9,40557.9,4964.4,21.0,0.0,11.0,4.0
774,25.8865799655,-80.223470837,205000.0,6550.0,1179.0,0.0,7377.9,33561.1,4260.1,41139.8,41139.8,4712.9,31.0,0.0,6.0,2.0
779,25.8875672904,-80.2352951374,99900.0,12368.0,1411.0,23194.0,3467.5,37386.9,615.9,42610.0,42610.0,8558.3,61.0,0.0,6.0,4.0
782,25.8879450305,-80.2257107008,159300.0,7680.0,950.0,842.0,6591.8,34255.0,3597.6,41810.2,41810.2,5425.2,41.0,0.0,6.0,2.0
788,25.8888779444,-80.2120065419,210000.0,7875.0,1332.0,2331.0,9927.0,29738.0,5768.2,41206.8,41206.8,910.3,47.0,0.0,9.0,2.0
793,25.8894009278,-80.2123868068,110000.0,7875.0,891.0,1226.0,9702.3,29848.9,5854.2,41417.4,41417.4,1027.6,66.0,0.0,2.0,2.0
796,25.889830622,-80.2241101505,154000.0,7380.0,1084.0,0.0,7099.3,33685.7,4287.6,42346.3,42346.3,4874.1,64.0,0.0,11.0,2.0
806,25.8910949654,-80.2252822976,125000.0,9642.0,1154.0,3799.0,6725.2,34031.2,4100.2,42885.0,42885.0,5229.1,64.0,0.0,3.0,1.0
808,25.8912342115,-80.2389307558,215000.0,7500.0,3025.0,0.0,2267.1,38488.2,880.3,44272.9,44272.9,9688.9,63.0,0.0,5.0,4.0
812,25.8916389441,-80.2241825848,140000.0,9472.0,924.0,6065.0,7092.3,33659.0,4504.6,42982.8,42982.8,4859.4,59.0,0.0,7.0,2.0
813,25.8916550805,-80.2188180986,105000.0,7760.0,1737.0,0.0,7945.1,31901.0,5871.3,42610.2,42610.2,3100.5,63.0,0.0,7.0,2.0
824,25.8931100027,-80.2228447013,155000.0,7701.0,1095.0,7091.0,6862.7,33177.7,4652.8,43427.3,43427.3,4378.5,36.0,0.0,8.0,2.0
828,25.8938861419,-80.2138937853,190000.0,7600.0,1443.0,1479.0,8068.2,30251.9,6201.4,43104.4,43104.4,1451.5,36.0,0.0,8.0,2.0
840,25.8948197103,-80.2136297864,99000.0,7872.0,1593.0,1368.0,7847.5,30154.2,6105.3,43430.6,43430.6,1349.1,63.0,0.0,4.0,2.0
842,25.8950626984,-80.2303805547,189000.0,7875.0,1486.0,0.0,5033.1,35648.4,2122.7,44723.7,44723.7,6836.2,36.0,0.0,10.0,4.0
843,25.8952296039,-80.2256905302,155000.0,9600.0,1711.0,6247.0,5710.9,34108.2,3500.8,44370.5,44370.5,5297.4,63.0,0.0,12.0,2.0
851,25.8960448727,-80.2311334216,92000.0,7500.0,1687.0,3868.0,4610.7,35864.4,1728.3,45148.9,45148.9,7059.6,63.0,0.0,2.0,4.0
860,25.8975663041,-80.2240068423,140000.0,7875.0,1714.0,1490.0,5243.4,33513.1,3158.8,45077.3,45077.3,4707.3,62.0,0.0,1.0,2.0
864,25.8985914363,-80.2166550262,155000.0,7577.0,1700.0,685.0,6157.8,31079.8,4547.2,44957.5,44957.5,2268.5,36.0,0.0,6.0,2.0
866,25.8998740763,-80.2149416048,169000.0,7500.0,1326.0,0.0,6147.2,30504.1,4816.0,45325.0,45325.0,1665.0,26.0,0.0,4.0,2.0
876,25.9025546384,-80.2380602751,125000.0,6060.0,1016.0,660.0,1442.6,38099.9,219.3,48078.7,48078.7,8670.4,26.0,0.0,2.0,2.0
882,25.9046211516,-80.2347004514,87000.0,7203.0,948.0,0.0,1334.8,36979.4,110.6,48473.0,48473.0,7947.9,66.0,0.0,11.0,2.0
894,25.9075016143,-80.2199271263,242000.0,11100.0,1654.0,2300.0,2994.1,32180.7,1964.6,48349.5,48349.5,3234.6,26.0,0.0,1.0,4.0
895,25.9076853371,-80.2258179456,142500.0,20000.0,2331.0,12209.0,1696.4,34068.4,593.9,48746.1,48746.1,5122.0,60.0,0.0,1.0,2.0
908,25.9096459905,-80.2168868409,197000.0,7875.0,1187.0,22784.0,3099.4,31237.8,2086.9,48940.7,48940.7,2236.7,26.0,0.0,8.0,2.0
911,25.9105854456,-80.2188240105,158000.0,7500.0,1168.0,4750.0,2417.7,31903.8,1397.8,49385.9,49385.9,2876.2,26.0,0.0,2.0,2.0
