file,sha256
04-03/selection-pass/DOMAIN-CHECK.md,d0abfce43d072eb7fa27d454a533c5d3371cd31a18d9c1655db3d49f0e7d3ed3
04-03/selection-pass/DOMAIN.md,1c6acddcc61853989d9c2bff9aac1df7374a0a051fc23ab786635b9f2bc3ce36
04-03/selection-pass/EXECUTION.md,fc5c02b3314b75d1b344f9e95143740c6df4b4c8304de47b835a0076a9c7c5ae
04-03/transform-fail/DOMAIN-CHECK.md,0b092ae474ade625c7488b92b75bb2da1048d0b7265c33e3cd66253c2dd7d7cb
04-03/transform-fail/DOMAIN.md,bea72907a23c497288697eea1f2c398a00f33a34fdc66013d878d4862ddadbe3
04-03/transform-fail/EXECUTION.md,3fdd48ff338aa00aa911d494b0a6c21ea9615891d8efb7b96f4e1f1f2466ce35
04-03/transform-pass/DOMAIN-CHECK.md,d0abfce43d072eb7fa27d454a533c5d3371cd31a18d9c1655db3d49f0e7d3ed3
04-03/transform-pass/DOMAIN.md,955ed0b4c841e4a2b2e01693e5b134fcc10b1cfd3135ff30b627f61326f899c2
04-03/transform-pass/EXECUTION.md,fc5c02b3314b75d1b344f9e95143740c6df4b4c8304de47b835a0076a9c7c5ae
04-03/units-check.mjs,326ac6da7982edf730a0ba017cbb4eb6b28121637db9c377dfd01a07c5377ac8
04-03/units-missing-RESULT.md,dc859820d967a1d0186e5089d67f5866794e375d1f030e3ee9a66eb940a3122e
04-03/units-missing.md,fb980df18b5f94bd5cc3e918172842f208e048ccc6837925f3c55627a434f63d
04-03/units-present-RESULT.md,5e55b5849afc96514b30f0420db5c5e2847793ab7563723bba9f17dfdcba4e06
04-03/units-present.md,c68a4c4944466d5adacceea40c7ffe7cc560125c806e896e3ada9f7b54df9a93
04-04/REPAIR-REPORT.md,d83370061b856ee1ad0399063dc2a88c50789723b319b917c0c6c125939c5128
04-04/corrected/DOMAIN-CHECK.md,d0abfce43d072eb7fa27d454a533c5d3371cd31a18d9c1655db3d49f0e7d3ed3
04-04/corrected/DOMAIN.md,e8349a2619e075a0129fe062a13fc22eac8dbae4e117189be5d0755b403dc274
04-04/corrected/EXECUTION.md,fc5c02b3314b75d1b344f9e95143740c6df4b4c8304de47b835a0076a9c7c5ae
04-04/original/DOMAIN-CHECK.md,6347b949b014eddba251c9cd92f87cc977a939da48455fdc819a4729f0680a7b
04-04/original/DOMAIN.md,a0e3c216d8a157736b07fbf7a9a58ff33aaebf1615606a5d9a4a1920cc989d40
04-04/original/EXECUTION.md,3fdd48ff338aa00aa911d494b0a6c21ea9615891d8efb7b96f4e1f1f2466ce35
04-04/renamed/DOMAIN-CHECK.md,4ff1f0df5261e018544dfaff698b0f462439d7180ada843301e9b5a418ab7843
04-04/renamed/DOMAIN.md,00c50a570143a0b7cd490955ee11cea516a0a3c43417311a9d77160a25b3fe3b
04-04/renamed/EXECUTION.md,3fdd48ff338aa00aa911d494b0a6c21ea9615891d8efb7b96f4e1f1f2466ce35
COST.csv,1c2275c44f9b9071c56eb90397144bdccfe1b3b420107d6d15a1927ad5dd83be
DOMAIN-INPUT-FREEZE.md,9f428f955cedc2bda62326645195b77c9aadf75bdf99610200f35bbaf3d5fde2
ENVIRONMENT.md,9ed35bdd2eafc5e15cdb94ec56a02b2595bb6e03eea03e1bedb30611460e3351
PROGRESS.md,a827decbee9c8a154ffcee9eb9fa09767cfbd35bcbad3fb727d9e7f0a3521f5a
PROTOCOL.md,bd8f2416e40c3a8eb04e8150e6f0166cfee1793c35f7fd3c8fee72c1cf4af526
lab-tool-snapshot.py,d69d3fbd8a4ace3e0332f4dfbc9a2648f87f858867229db63bc854f7810120a0
run-foundation-gaps.mjs,a0401bd331ada41d8cf508916ff30ada7c47804e934212d3d15a6f9a99e7b480
