check,passed
5/selection/input_identity,True
5/selection/row_ids,True
5/selection/truth,True
5/selection/classes,True
5/selection/metric,True
5/selection/loss,True
5/selection/scale,True
5/ledger,True
6/admission,True
6/logs,True
6/exit,True
6/train/input_identity,True
6/train/row_ids,True
6/train/truth,True
6/train/classes,True
6/train/metric,True
6/train/loss,True
6/train/scale,True
6/selection/input_identity,True
6/selection/row_ids,True
6/selection/truth,True
6/selection/classes,True
6/selection/metric,True
6/selection/loss,True
6/selection/scale,True
6/ledger,True
7/admission,True
7/logs,True
7/exit,True
7/train/input_identity,True
7/train/row_ids,True
7/train/truth,True
7/train/classes,True
7/train/metric,True
7/train/loss,True
7/train/scale,True
7/selection/input_identity,True
7/selection/row_ids,True
7/selection/truth,True
7/selection/classes,True
7/selection/metric,True
7/selection/loss,True
7/selection/scale,True
7/ledger,True
8/admission,True
8/logs,True
8/exit,True
8/train/input_identity,True
8/train/row_ids,True
8/train/truth,True
8/train/classes,True
8/train/metric,True
8/train/loss,True
8/train/scale,True
8/selection/input_identity,True
8/selection/row_ids,True
8/selection/truth,True
8/selection/classes,True
8/selection/metric,True
8/selection/loss,True
8/selection/scale,True
8/ledger,True
9/admission,True
9/logs,True
9/exit,True
9/train/input_identity,True
9/train/row_ids,True
9/train/truth,True
9/train/classes,True
9/train/metric,True
9/train/loss,True
9/train/scale,True
9/selection/input_identity,True
9/selection/row_ids,True
9/selection/truth,True
9/selection/classes,True
9/selection/metric,True
9/selection/loss,True
9/selection/scale,True
9/ledger,True
10/admission,True
10/logs,True
10/exit,True
10/train/input_identity,True
10/train/row_ids,True
10/train/truth,True
10/train/classes,True
10/train/metric,True
10/train/loss,True
10/train/scale,True
10/selection/input_identity,True
10/selection/row_ids,True
10/selection/truth,True
10/selection/classes,True
10/selection/metric,True
10/selection/loss,True
10/selection/scale,True
10/ledger,True
11/admission,True
11/logs,True
11/exit,True
11/train/input_identity,True
11/train/row_ids,True
11/train/truth,True
11/train/classes,True
11/train/metric,True
11/train/loss,True
11/train/scale,True
11/selection/input_identity,True
11/selection/row_ids,True
11/selection/truth,True
11/selection/classes,True
11/selection/metric,True
11/selection/loss,True
11/selection/scale,True
11/ledger,True
12/admission,True
12/logs,True
12/exit,True
12/train/input_identity,True
12/train/row_ids,True
12/train/truth,True
12/train/classes,True
12/train/metric,True
12/train/loss,True
12/train/scale,True
12/selection/input_identity,True
12/selection/row_ids,True
12/selection/truth,True
12/selection/classes,True
12/selection/metric,True
12/selection/loss,True
12/selection/scale,True
12/ledger,True
13/admission,True
13/logs,True
13/exit,True
13/train/input_identity,True
13/train/row_ids,True
13/train/truth,True
13/train/finite,True
13/train/metric,True
13/train/loss,True
13/train/scale,True
13/selection/input_identity,True
13/selection/row_ids,True
13/selection/truth,True
13/selection/finite,True
13/selection/metric,True
13/selection/loss,True
13/selection/scale,True
13/ledger,True
14/admission,True
14/logs,True
14/exit,True
14/train/input_identity,True
14/train/row_ids,True
14/train/truth,True
14/train/finite,True
14/train/metric,True
14/train/loss,True
14/train/scale,True
14/selection/input_identity,True
14/selection/row_ids,True
14/selection/truth,True
14/selection/finite,True
14/selection/metric,True
14/selection/loss,True
14/selection/scale,True
14/ledger,True
15/admission,True
15/logs,True
15/exit,True
15/train/input_identity,True
15/train/row_ids,True
15/train/truth,True
15/train/finite,True
15/train/metric,True
15/train/loss,True
15/train/scale,True
15/selection/input_identity,True
15/selection/row_ids,True
15/selection/truth,True
15/selection/finite,True
15/selection/metric,True
15/selection/loss,True
15/selection/scale,True
15/ledger,True
16/admission,True
16/logs,True
16/exit,True
16/train/input_identity,True
16/train/row_ids,True
16/train/truth,True
16/train/finite,True
16/train/metric,True
16/train/loss,True
16/train/scale,True
16/selection/input_identity,True
16/selection/row_ids,True
16/selection/truth,True
16/selection/finite,True
16/selection/metric,True
16/selection/loss,True
16/selection/scale,True
16/ledger,True
17/admission,True
17/logs,True
17/exit,True
17/train/input_identity,True
17/train/row_ids,True
17/train/truth,True
17/train/finite,True
17/train/metric,True
17/train/loss,True
17/train/scale,True
17/selection/input_identity,True
17/selection/row_ids,True
17/selection/truth,True
17/selection/finite,True
17/selection/metric,True
17/selection/loss,True
17/selection/scale,True
17/ledger,True
18/admission,True
18/logs,True
18/exit,True
18/train/input_identity,True
18/train/row_ids,True
18/train/truth,True
18/train/finite,True
18/train/metric,True
18/train/loss,True
18/train/scale,True
18/selection/input_identity,True
18/selection/row_ids,True
18/selection/truth,True
18/selection/finite,True
18/selection/metric,True
18/selection/loss,True
18/selection/scale,True
18/ledger,True
19/admission,True
19/logs,True
19/exit,True
19/train/input_identity,True
19/train/row_ids,True
19/train/truth,True
19/train/finite,True
19/train/metric,True
19/train/loss,True
19/train/scale,True
19/selection/input_identity,True
19/selection/row_ids,True
19/selection/truth,True
19/selection/finite,True
19/selection/metric,True
19/selection/loss,True
19/selection/scale,True
19/ledger,True
20/admission,True
20/logs,True
20/exit,True
20/train/input_identity,True
20/train/row_ids,True
20/train/truth,True
20/train/finite,True
20/train/metric,True
20/train/loss,True
20/train/scale,True
20/selection/input_identity,True
20/selection/row_ids,True
20/selection/truth,True
20/selection/finite,True
20/selection/metric,True
20/selection/loss,True
20/selection/scale,True
20/ledger,True
21/admission,True
21/logs,True
21/exit,True
21/train/input_identity,True
21/train/row_ids,True
21/train/truth,True
21/train/finite,True
21/train/metric,True
21/train/loss,True
21/train/scale,True
21/selection/input_identity,True
21/selection/row_ids,True
21/selection/truth,True
21/selection/finite,True
21/selection/metric,True
21/selection/loss,True
21/selection/scale,True
21/ledger,True
22/admission,True
22/logs,True
22/exit,True
22/train/input_identity,True
22/train/row_ids,True
22/train/truth,True
22/train/finite,True
22/train/metric,True
22/train/loss,True
22/train/scale,True
22/selection/input_identity,True
22/selection/row_ids,True
22/selection/truth,True
22/selection/finite,True
22/selection/metric,True
22/selection/loss,True
22/selection/scale,True
22/ledger,True
23/admission,True
23/logs,True
23/exit,True
23/train/input_identity,True
23/train/row_ids,True
23/train/truth,True
23/train/finite,True
23/train/metric,True
23/train/loss,True
23/train/scale,True
23/selection/input_identity,True
23/selection/row_ids,True
23/selection/truth,True
23/selection/finite,True
23/selection/metric,True
23/selection/loss,True
23/selection/scale,True
23/ledger,True
24/admission,True
24/logs,True
24/exit,True
24/train/input_identity,True
24/train/row_ids,True
24/train/truth,True
24/train/finite,True
24/train/metric,True
24/train/loss,True
24/train/scale,True
24/selection/input_identity,True
24/selection/row_ids,True
24/selection/truth,True
24/selection/finite,True
24/selection/metric,True
24/selection/loss,True
24/selection/scale,True
24/ledger,True
