row_id,frequency,angle_of_attack,chord_length,free_stream_velocity,displacement_thickness,sound_pressure
547,1600.0,5.4,0.1524,71.3,0.00401199,133.241
552,5000.0,5.4,0.1524,71.3,0.00401199,120.061
555,500.0,5.4,0.1524,55.5,0.00433288,129.367
560,1600.0,5.4,0.1524,55.5,0.00433288,130.567
561,2000.0,5.4,0.1524,55.5,0.00433288,128.707
566,6300.0,5.4,0.1524,55.5,0.00433288,117.287
570,500.0,5.4,0.1524,39.6,0.00485029,129.937
573,1000.0,5.4,0.1524,39.6,0.00485029,130.507
576,2000.0,5.4,0.1524,39.6,0.00485029,124.647
578,3150.0,5.4,0.1524,39.6,0.00485029,119.137
579,4000.0,5.4,0.1524,39.6,0.00485029,117.137
589,1600.0,5.4,0.1524,31.7,0.00525474,123.761
602,1250.0,7.2,0.1524,71.3,0.00752039,132.513
623,3150.0,7.2,0.1524,39.6,0.00909175,111.818
626,6300.0,7.2,0.1524,39.6,0.00909175,112.688
630,250.0,9.9,0.1524,71.3,0.0193001,135.329
633,500.0,9.9,0.1524,71.3,0.0193001,131.279
640,2500.0,9.9,0.1524,71.3,0.0193001,119.639
642,4000.0,9.9,0.1524,71.3,0.0193001,115.079
644,6300.0,9.9,0.1524,71.3,0.0193001,112.039
656,2500.0,9.9,0.1524,55.5,0.0208438,118.365
662,250.0,9.9,0.1524,39.6,0.0233328,128.335
663,315.0,9.9,0.1524,39.6,0.0233328,128.595
674,4000.0,9.9,0.1524,39.6,0.0233328,112.265
686,1600.0,9.9,0.1524,31.7,0.0252785,117.119
689,3150.0,9.9,0.1524,31.7,0.0252785,112.209
698,630.0,12.6,0.1524,71.3,0.0483159,123.304
705,3150.0,12.6,0.1524,71.3,0.0483159,113.334
710,250.0,12.6,0.1524,39.6,0.0584113,115.89
716,1000.0,12.6,0.1524,39.6,0.0584113,114.67
717,1250.0,12.6,0.1524,39.6,0.0584113,112.16
724,6300.0,12.6,0.1524,39.6,0.0584113,103.38
728,1600.0,0.0,0.0508,71.3,0.000740478,129.68
730,2500.0,0.0,0.0508,71.3,0.000740478,131.31
734,6300.0,0.0,0.0508,71.3,0.000740478,133.04
736,10000.0,0.0,0.0508,71.3,0.000740478,128.74
738,800.0,0.0,0.0508,55.5,0.00076193,124.336
742,2000.0,0.0,0.0508,55.5,0.00076193,131.456
744,3150.0,0.0,0.0508,55.5,0.00076193,134.826
750,12500.0,0.0,0.0508,55.5,0.00076193,125.376
761,8000.0,0.0,0.0508,39.6,0.000791822,128.518
762,10000.0,0.0,0.0508,39.6,0.000791822,125.998
763,12500.0,0.0,0.0508,39.6,0.000791822,123.988
771,4000.0,0.0,0.0508,31.7,0.000812164,134.11
773,6300.0,0.0,0.0508,31.7,0.000812164,130.34
776,12500.0,0.0,0.0508,31.7,0.000812164,119.07
786,12500.0,4.2,0.0508,71.3,0.00142788,117.328
789,1600.0,4.2,0.0508,39.6,0.00152689,130.197
790,2000.0,4.2,0.0508,39.6,0.00152689,132.587
791,2500.0,4.2,0.0508,39.6,0.00152689,133.847
795,6300.0,4.2,0.0508,39.6,0.00152689,125.717
802,2000.0,8.4,0.0508,71.3,0.00529514,134.476
807,400.0,8.4,0.0508,55.5,0.00544854,121.582
820,500.0,8.4,0.0508,39.6,0.00566229,122.905
834,1000.0,8.4,0.0508,31.7,0.00580776,129.516
846,630.0,11.2,0.0508,71.3,0.014072,133.611
847,800.0,11.2,0.0508,71.3,0.014072,136.031
848,1000.0,11.2,0.0508,71.3,0.014072,136.941
850,1600.0,11.2,0.0508,71.3,0.014072,135.191
852,2500.0,11.2,0.0508,71.3,0.014072,130.541
857,315.0,11.2,0.0508,39.6,0.0150478,128.99
860,630.0,11.2,0.0508,39.6,0.0150478,133.13
872,400.0,15.4,0.0508,71.3,0.0264269,126.805
874,630.0,15.4,0.0508,71.3,0.0264269,129.645
903,250.0,15.4,0.0508,39.6,0.0282593,122.893
906,500.0,15.4,0.0508,39.6,0.0282593,125.963
908,800.0,15.4,0.0508,39.6,0.0282593,128.423
920,315.0,15.4,0.0508,31.7,0.0289853,122.845
922,500.0,15.4,0.0508,31.7,0.0289853,123.695
923,630.0,15.4,0.0508,31.7,0.0289853,124.685
928,2000.0,15.4,0.0508,31.7,0.0289853,120.835
931,4000.0,15.4,0.0508,31.7,0.0289853,115.635
933,6300.0,15.4,0.0508,31.7,0.0289853,108.185
944,2000.0,19.7,0.0508,71.3,0.0341183,120.055
946,3150.0,19.7,0.0508,71.3,0.0341183,116.225
948,200.0,19.7,0.0508,39.6,0.036484,125.974
952,500.0,19.7,0.0508,39.6,0.036484,128.444
956,1250.0,19.7,0.0508,39.6,0.036484,118.634
963,3150.0,0.0,0.0254,71.3,0.000400682,137.007
965,5000.0,0.0,0.0254,71.3,0.000400682,136.837
972,2000.0,0.0,0.0254,55.5,0.00041229,127.623
976,5000.0,0.0,0.0254,55.5,0.00041229,135.803
982,20000.0,0.0,0.0254,55.5,0.00041229,121.933
983,1600.0,0.0,0.0254,39.6,0.000428464,124.156
993,16000.0,0.0,0.0254,39.6,0.000428464,124.986
998,2500.0,0.0,0.0254,31.7,0.000439472,132.897
999,3150.0,0.0,0.0254,31.7,0.000439472,135.227
1000,4000.0,0.0,0.0254,31.7,0.000439472,137.047
1001,5000.0,0.0,0.0254,31.7,0.000439472,138.607
1004,10000.0,0.0,0.0254,31.7,0.000439472,134.227
1011,5000.0,4.8,0.0254,71.3,0.000848633,135.468
1018,1600.0,4.8,0.0254,55.5,0.000873218,121.474
1022,4000.0,4.8,0.0254,55.5,0.000873218,133.924
1023,5000.0,4.8,0.0254,55.5,0.000873218,135.484
1030,500.0,4.8,0.0254,39.6,0.000907475,116.366
1045,630.0,4.8,0.0254,31.7,0.000930789,120.078
1053,4000.0,4.8,0.0254,31.7,0.000930789,135.328
1054,5000.0,4.8,0.0254,31.7,0.000930789,135.248
1057,630.0,9.5,0.0254,71.3,0.00420654,125.726
1058,800.0,9.5,0.0254,71.3,0.00420654,127.206
1059,1000.0,9.5,0.0254,71.3,0.00420654,129.556
1061,1600.0,9.5,0.0254,71.3,0.00420654,133.756
1074,1600.0,9.5,0.0254,55.5,0.0043284,133.062
1079,5000.0,9.5,0.0254,55.5,0.0043284,128.412
1084,400.0,9.5,0.0254,39.6,0.00449821,121.154
1088,1000.0,9.5,0.0254,39.6,0.00449821,130.374
1090,1600.0,9.5,0.0254,39.6,0.00449821,131.184
1092,2500.0,9.5,0.0254,39.6,0.00449821,131.234
1098,250.0,9.5,0.0254,31.7,0.00461377,120.136
1100,400.0,9.5,0.0254,31.7,0.00461377,124.756
1101,500.0,9.5,0.0254,31.7,0.00461377,126.886
1102,630.0,9.5,0.0254,31.7,0.00461377,129.006
1111,5000.0,9.5,0.0254,31.7,0.00461377,124.426
1114,315.0,12.7,0.0254,71.3,0.0121808,122.938
1119,1000.0,12.7,0.0254,71.3,0.0121808,131.698
1129,10000.0,12.7,0.0254,71.3,0.0121808,114.418
1140,2500.0,12.7,0.0254,39.6,0.0130253,129.027
1146,10000.0,12.7,0.0254,39.6,0.0130253,116.017
1180,200.0,17.4,0.0254,39.6,0.0172206,114.044
1181,250.0,17.4,0.0254,39.6,0.0172206,114.714
1185,630.0,17.4,0.0254,39.6,0.0172206,124.514
1188,1250.0,17.4,0.0254,39.6,0.0172206,131.364
1191,2500.0,17.4,0.0254,39.6,0.0172206,124.154
1192,3150.0,17.4,0.0254,39.6,0.0172206,123.564
1196,250.0,17.4,0.0254,31.7,0.0176631,116.956
1203,1250.0,17.4,0.0254,31.7,0.0176631,128.306
1204,1600.0,17.4,0.0254,31.7,0.0176631,126.846
1205,2000.0,17.4,0.0254,31.7,0.0176631,124.356
1210,315.0,22.2,0.0254,71.3,0.0214178,115.857
1214,800.0,22.2,0.0254,71.3,0.0214178,123.227
1225,200.0,22.2,0.0254,39.6,0.0229028,116.066
1231,800.0,22.2,0.0254,39.6,0.0229028,137.076
1234,1600.0,22.2,0.0254,39.6,0.0229028,122.216
1241,800.0,0.0,0.1016,71.3,0.00121072,126.805
1243,1250.0,0.0,0.1016,71.3,0.00121072,130.335
1246,2500.0,0.0,0.1016,71.3,0.00121072,132.595
1247,3150.0,0.0,0.1016,71.3,0.00121072,131.955
1254,630.0,0.0,0.1016,55.5,0.00131983,126.17
1257,1250.0,0.0,0.1016,55.5,0.00131983,131.43
1261,3150.0,0.0,0.1016,55.5,0.00131983,131.78
1264,6300.0,0.0,0.1016,55.5,0.00131983,127.73
1265,8000.0,0.0,0.1016,55.5,0.00131983,124.45
1266,10000.0,0.0,0.1016,55.5,0.00131983,121.93
1282,800.0,0.0,0.1016,31.7,0.00150092,129.053
1286,2000.0,0.0,0.1016,31.7,0.00150092,133.153
1294,800.0,3.3,0.1016,71.3,0.00202822,131.074
1296,1250.0,3.3,0.1016,71.3,0.00202822,132.304
1298,2000.0,3.3,0.1016,71.3,0.00202822,134.034
1300,3150.0,3.3,0.1016,71.3,0.00202822,132.114
1307,800.0,3.3,0.1016,55.5,0.002211,129.119
1317,8000.0,3.3,0.1016,55.5,0.002211,120.569
1321,1000.0,3.3,0.1016,39.6,0.00245138,131.971
1324,2000.0,3.3,0.1016,39.6,0.00245138,132.301
1329,6300.0,3.3,0.1016,39.6,0.00245138,120.851
1330,8000.0,3.3,0.1016,39.6,0.00245138,118.091
1342,6300.0,3.3,0.1016,31.7,0.00251435,120.702
1349,2000.0,6.7,0.1016,71.3,0.00478288,134.568
1354,800.0,6.7,0.1016,55.5,0.0052139,135.953
1359,2500.0,6.7,0.1016,55.5,0.0052139,124.273
1363,800.0,6.7,0.1016,39.6,0.00578076,134.625
1367,2000.0,6.7,0.1016,39.6,0.00578076,122.235
1380,400.0,8.9,0.1016,71.3,0.0103088,138.123
1381,500.0,8.9,0.1016,71.3,0.0103088,138.523
1383,800.0,8.9,0.1016,71.3,0.0103088,137.813
1389,3150.0,8.9,0.1016,71.3,0.0103088,123.263
1390,4000.0,8.9,0.1016,71.3,0.0103088,120.243
1391,5000.0,8.9,0.1016,71.3,0.0103088,116.723
1392,6300.0,8.9,0.1016,71.3,0.0103088,117.253
1400,1000.0,8.9,0.1016,39.6,0.0124596,129.58
1402,1600.0,8.9,0.1016,39.6,0.0124596,123.82
1408,6300.0,8.9,0.1016,39.6,0.0124596,113.11
1411,315.0,12.3,0.1016,71.3,0.0337792,137.068
1412,400.0,12.3,0.1016,71.3,0.0337792,139.428
1417,1250.0,12.3,0.1016,71.3,0.0337792,126.648
1419,2000.0,12.3,0.1016,71.3,0.0337792,122.218
1424,6300.0,12.3,0.1016,71.3,0.0337792,113.958
1425,200.0,12.3,0.1016,55.5,0.0368233,132.304
1431,800.0,12.3,0.1016,55.5,0.0368233,125.114
1434,1600.0,12.3,0.1016,55.5,0.0368233,121.824
1437,3150.0,12.3,0.1016,55.5,0.0368233,116.914
1451,2000.0,12.3,0.1016,39.6,0.0408268,114.085
1453,3150.0,12.3,0.1016,39.6,0.0408268,113.055
1454,4000.0,12.3,0.1016,39.6,0.0408268,110.905
1457,200.0,12.3,0.1016,31.7,0.0418756,124.987
1460,400.0,12.3,0.1016,31.7,0.0418756,123.207
1462,630.0,12.3,0.1016,31.7,0.0418756,119.287
1465,1250.0,12.3,0.1016,31.7,0.0418756,118.767
1467,2000.0,12.3,0.1016,31.7,0.0418756,110.447
1468,2500.0,12.3,0.1016,31.7,0.0418756,110.317
1471,5000.0,12.3,0.1016,31.7,0.0418756,107.147
1472,6300.0,12.3,0.1016,31.7,0.0418756,107.267
1473,200.0,15.6,0.1016,71.3,0.0437259,130.898
1480,1000.0,15.6,0.1016,71.3,0.0437259,124.438
1484,2500.0,15.6,0.1016,71.3,0.0437259,118.998
1485,3150.0,15.6,0.1016,71.3,0.0437259,116.468
1486,4000.0,15.6,0.1016,71.3,0.0437259,113.298
1488,250.0,15.6,0.1016,39.6,0.0528487,124.644
1489,315.0,15.6,0.1016,39.6,0.0528487,122.754
1500,4000.0,15.6,0.1016,39.6,0.0528487,106.604
