check,passed
3101/child/engine/node-003,True
3101/child/parent_engine/node-003,True
3101/child/engine/node-004,True
3101/child/parent_engine/node-004,True
3101/child/engine/node-005,True
3101/child/parent_engine/node-005,True
3101/child/engine/node-006,True
3101/child/parent_engine/node-006,True
3101/child/engine/node-007,True
3101/child/parent_engine/node-007,True
3101/child/engine/node-008,True
3101/child/parent_engine/node-008,True
3101/child/engine/node-009,True
3101/child/parent_engine/node-009,True
3101/child/engine/node-010,True
3101/child/parent_engine/node-010,True
3101/child/engine/node-011,True
3101/child/parent_engine/node-011,True
3101/child/engine/node-012,True
3101/child/parent_engine/node-012,True
3101/child/new_basis_executed,True
3102/child/online_checks,True
3102/child/tree_identity,True
3102/child/data_identity,True
3102/child/policy_identical,True
3102/child/budget,True
3102/child/attempts,True
3102/child/failures,True
3102/child/worker_cost,True
3102/child/fit_cost,True
3102/child/has_result,True
3102/child/selection,True
3102/child/proposer,True
3102/child/engine/child,True
3102/child/parent_engine/child,True
3102/child/engine/node-001,True
3102/child/parent_engine/node-001,True
3102/child/engine/node-002,True
3102/child/parent_engine/node-002,True
3102/child/engine/node-003,True
3102/child/parent_engine/node-003,True
3102/child/engine/node-004,True
3102/child/parent_engine/node-004,True
3102/child/engine/node-005,True
3102/child/parent_engine/node-005,True
3102/child/engine/node-006,True
3102/child/parent_engine/node-006,True
3102/child/engine/node-007,True
3102/child/parent_engine/node-007,True
3102/child/engine/node-008,True
3102/child/parent_engine/node-008,True
3102/child/engine/node-009,True
3102/child/parent_engine/node-009,True
3102/child/engine/node-010,True
3102/child/parent_engine/node-010,True
3102/child/engine/node-011,True
3102/child/parent_engine/node-011,True
3102/child/engine/node-012,True
3102/child/parent_engine/node-012,True
3102/child/new_basis_executed,True
3102/parent/online_checks,True
3102/parent/tree_identity,True
3102/parent/data_identity,True
3102/parent/policy_identical,True
3102/parent/budget,True
3102/parent/attempts,True
3102/parent/failures,True
3102/parent/worker_cost,True
3102/parent/fit_cost,True
3102/parent/has_result,True
3102/parent/selection,True
3102/parent/proposer,True
3102/parent/engine/parent,True
3102/parent/engine/node-001,True
3102/parent/engine/node-002,True
3102/parent/engine/node-003,True
3102/parent/engine/node-004,True
3102/parent/engine/node-005,True
3102/parent/engine/node-006,True
3102/parent/engine/node-007,True
3102/parent/engine/node-008,True
3102/parent/engine/node-009,True
3102/parent/engine/node-010,True
3102/parent/engine/node-011,True
3102/parent/engine/node-012,True
3102/parent/new_basis_absent,True
3103/parent/online_checks,True
3103/parent/tree_identity,True
3103/parent/data_identity,True
3103/parent/policy_identical,True
3103/parent/budget,True
3103/parent/attempts,True
3103/parent/failures,True
3103/parent/worker_cost,True
3103/parent/fit_cost,True
3103/parent/has_result,True
3103/parent/selection,True
3103/parent/proposer,True
3103/parent/engine/parent,True
3103/parent/engine/node-001,True
3103/parent/engine/node-002,True
3103/parent/engine/node-003,True
3103/parent/engine/node-004,True
3103/parent/engine/node-005,True
3103/parent/engine/node-006,True
3103/parent/engine/node-007,True
3103/parent/engine/node-008,True
3103/parent/engine/node-009,True
3103/parent/engine/node-010,True
3103/parent/engine/node-011,True
3103/parent/engine/node-012,True
3103/parent/new_basis_absent,True
3103/child/online_checks,True
3103/child/tree_identity,True
3103/child/data_identity,True
3103/child/policy_identical,True
3103/child/budget,True
3103/child/attempts,True
3103/child/failures,True
3103/child/worker_cost,True
3103/child/fit_cost,True
3103/child/has_result,True
3103/child/selection,True
3103/child/proposer,True
3103/child/engine/child,True
3103/child/parent_engine/child,True
3103/child/engine/node-001,True
3103/child/parent_engine/node-001,True
3103/child/engine/node-002,True
3103/child/parent_engine/node-002,True
3103/child/engine/node-003,True
3103/child/parent_engine/node-003,True
3103/child/engine/node-004,True
3103/child/parent_engine/node-004,True
3103/child/engine/node-005,True
3103/child/parent_engine/node-005,True
3103/child/engine/node-006,True
3103/child/parent_engine/node-006,True
3103/child/engine/node-007,True
3103/child/parent_engine/node-007,True
3103/child/engine/node-008,True
3103/child/parent_engine/node-008,True
3103/child/engine/node-009,True
3103/child/parent_engine/node-009,True
3103/child/engine/node-010,True
3103/child/parent_engine/node-010,True
3103/child/engine/node-011,True
3103/child/parent_engine/node-011,True
3103/child/engine/node-012,True
3103/child/parent_engine/node-012,True
3103/child/new_basis_executed,True
3104/child/online_checks,True
3104/child/tree_identity,True
3104/child/data_identity,True
3104/child/policy_identical,True
3104/child/budget,True
3104/child/attempts,True
3104/child/failures,True
3104/child/worker_cost,True
3104/child/fit_cost,True
3104/child/has_result,True
3104/child/selection,True
3104/child/proposer,True
3104/child/engine/child,True
3104/child/parent_engine/child,True
3104/child/engine/node-001,True
3104/child/parent_engine/node-001,True
3104/child/engine/node-002,True
3104/child/parent_engine/node-002,True
3104/child/engine/node-003,True
3104/child/parent_engine/node-003,True
3104/child/engine/node-004,True
3104/child/parent_engine/node-004,True
3104/child/engine/node-005,True
3104/child/parent_engine/node-005,True
3104/child/engine/node-006,True
3104/child/parent_engine/node-006,True
3104/child/engine/node-007,True
3104/child/parent_engine/node-007,True
3104/child/engine/node-008,True
3104/child/parent_engine/node-008,True
3104/child/engine/node-009,True
3104/child/parent_engine/node-009,True
3104/child/engine/node-010,True
3104/child/parent_engine/node-010,True
3104/child/engine/node-011,True
3104/child/parent_engine/node-011,True
3104/child/engine/node-012,True
3104/child/parent_engine/node-012,True
3104/child/new_basis_executed,True
3104/parent/online_checks,True
3104/parent/tree_identity,True
3104/parent/data_identity,True
3104/parent/policy_identical,True
3104/parent/budget,True
3104/parent/attempts,True
3104/parent/failures,True
3104/parent/worker_cost,True
3104/parent/fit_cost,True
3104/parent/has_result,True
3104/parent/selection,True
3104/parent/proposer,True
3104/parent/engine/parent,True
3104/parent/engine/node-001,True
3104/parent/engine/node-002,True
3104/parent/engine/node-003,True
3104/parent/engine/node-004,True
3104/parent/engine/node-005,True
3104/parent/engine/node-006,True
3104/parent/engine/node-007,True
3104/parent/engine/node-008,True
3104/parent/engine/node-009,True
3104/parent/engine/node-010,True
3104/parent/engine/node-011,True
3104/parent/engine/node-012,True
3104/parent/new_basis_absent,True
3105/parent/online_checks,True
3105/parent/tree_identity,True
3105/parent/data_identity,True
3105/parent/policy_identical,True
3105/parent/budget,True
3105/parent/attempts,True
3105/parent/failures,True
3105/parent/worker_cost,True
3105/parent/fit_cost,True
3105/parent/has_result,True
3105/parent/selection,True
3105/parent/proposer,True
3105/parent/engine/parent,True
3105/parent/engine/node-001,True
3105/parent/engine/node-002,True
3105/parent/engine/node-003,True
3105/parent/engine/node-004,True
3105/parent/engine/node-005,True
3105/parent/engine/node-006,True
3105/parent/engine/node-007,True
3105/parent/engine/node-008,True
3105/parent/engine/node-009,True
3105/parent/engine/node-010,True
3105/parent/engine/node-011,True
3105/parent/engine/node-012,True
3105/parent/new_basis_absent,True
3105/child/online_checks,True
3105/child/tree_identity,True
3105/child/data_identity,True
3105/child/policy_identical,True
3105/child/budget,True
3105/child/attempts,True
3105/child/failures,True
3105/child/worker_cost,True
3105/child/fit_cost,True
3105/child/has_result,True
3105/child/selection,True
3105/child/proposer,True
3105/child/engine/child,True
3105/child/parent_engine/child,True
3105/child/engine/node-001,True
3105/child/parent_engine/node-001,True
3105/child/engine/node-002,True
3105/child/parent_engine/node-002,True
3105/child/engine/node-003,True
3105/child/parent_engine/node-003,True
3105/child/engine/node-004,True
3105/child/parent_engine/node-004,True
3105/child/engine/node-005,True
3105/child/parent_engine/node-005,True
3105/child/engine/node-006,True
3105/child/parent_engine/node-006,True
3105/child/engine/node-007,True
3105/child/parent_engine/node-007,True
3105/child/engine/node-008,True
3105/child/parent_engine/node-008,True
3105/child/engine/node-009,True
3105/child/parent_engine/node-009,True
3105/child/engine/node-010,True
3105/child/parent_engine/node-010,True
3105/child/engine/node-011,True
3105/child/parent_engine/node-011,True
3105/child/engine/node-012,True
3105/child/parent_engine/node-012,True
3105/child/new_basis_executed,True
3106/child/online_checks,True
3106/child/tree_identity,True
3106/child/data_identity,True
3106/child/policy_identical,True
3106/child/budget,True
3106/child/attempts,True
3106/child/failures,True
3106/child/worker_cost,True
3106/child/fit_cost,True
3106/child/has_result,True
3106/child/selection,True
3106/child/proposer,True
3106/child/engine/child,True
3106/child/parent_engine/child,True
3106/child/engine/node-001,True
3106/child/parent_engine/node-001,True
3106/child/engine/node-002,True
3106/child/parent_engine/node-002,True
3106/child/engine/node-003,True
3106/child/parent_engine/node-003,True
3106/child/engine/node-004,True
3106/child/parent_engine/node-004,True
3106/child/engine/node-005,True
3106/child/parent_engine/node-005,True
3106/child/engine/node-006,True
3106/child/parent_engine/node-006,True
3106/child/engine/node-007,True
3106/child/parent_engine/node-007,True
3106/child/engine/node-008,True
3106/child/parent_engine/node-008,True
3106/child/engine/node-009,True
3106/child/parent_engine/node-009,True
3106/child/engine/node-010,True
3106/child/parent_engine/node-010,True
3106/child/engine/node-011,True
3106/child/parent_engine/node-011,True
3106/child/engine/node-012,True
3106/child/parent_engine/node-012,True
3106/child/new_basis_executed,True
3106/parent/online_checks,True
3106/parent/tree_identity,True
3106/parent/data_identity,True
3106/parent/policy_identical,True
3106/parent/budget,True
3106/parent/attempts,True
3106/parent/failures,True
3106/parent/worker_cost,True
3106/parent/fit_cost,True
3106/parent/has_result,True
3106/parent/selection,True
3106/parent/proposer,True
3106/parent/engine/parent,True
3106/parent/engine/node-001,True
3106/parent/engine/node-002,True
3106/parent/engine/node-003,True
3106/parent/engine/node-004,True
3106/parent/engine/node-005,True
3106/parent/engine/node-006,True
3106/parent/engine/node-007,True
3106/parent/engine/node-008,True
3106/parent/engine/node-009,True
3106/parent/engine/node-010,True
3106/parent/engine/node-011,True
3106/parent/engine/node-012,True
3106/parent/new_basis_absent,True
paired_identity,True
paired_parent,True
paired_child,True
paired_delta,True
gate_recomputed,True
