"path","sha256","bytes"
"GENERATION-CHECKS.csv","617aede7d14efde71a77c4ecda0efc8e3dbbac98f72ce05c4676909a3f26f841","529"
"HARNESS-BRIEF.md","60fb9d8a7eac9ec049b0aad8f6167a2c10b818d5a1b52dd43841e23724c60e24","701"
"historical-source/BUILDER-SKILL.md","5a1e076b9c58cfed745ee2e29823eb6a090cfa664d974893188996625506a649","1838"
"historical-source/lab.py","1febbe8eacac7873d9a09031cc133200e55224e2fea0205c88090eea4bd5b5a0","21204"
"INPUT-IDENTITIES.csv","d97d2363a3cedc2f09a96a88bb2c4e06808f05bd3bf41c3fe06137d8dee9af38","15854"
"MATCHING-CLAIM.md","d58f2e8c1986e163256b37e435749f99ba4df1dcb01f9df18dec71690f84dfcb","345"
"METRIC-OMITTED-BRIEF.md","589d058b8ad1d41fb67fd330b031914fcc827d9cab1409ba0437de5e551e71d8","755"
"MISSING-CANDIDATE.md","1ed75bbcd3103644116c0da5c150dc6b63e338c9e7549e613eae1e189336d740","322"
"ORDINAL-BRIEF.md","24d0ff81825527beb356d1a6baf181a6453c01c2446381ee910ea800d9f764a3","1088"
"PACKAGE-DEPENDENCIES.md","d8f202f831d7eef2c7258158de3f4ae81d78a87e5931c9ec2dedfd0d6ebfc78b","1918"
"package/ACCEPTANCE.md","956d0df85a75c9a8a28144fa215430061e2294fd536fffd89d53ec4f0a488e2e","398"
"package/check-evidence.py","fe557ac360b8ccc3392c045adcb1b27a7321be5db74df0237a28e5110c136790","1580"
"package/check-request-state.py","23d77b25aa26864de5d86646a37d87514b53cab0704cf5aa096293b53e7d6573","2042"
"package/PROVENANCE.md","8c26a82102c2438dee6144a98806b833b75da188cc902064a97944121518e0a0","633"
"package/README.md","0accd98e560b005a0bcbf503f0041ddde0c9302557a9a68361a16ede98d8945c","556"
"package/RECOVERY.md","61f80f8b600f0e199aab824c6661c7b3c00782fb7eef6e65a7fc41ff9ae3810a","444"
"package/requirements.txt","49c305eedbf024ffb36e8641507bd443499f2d0afb7e3dd6729fd3645c6f145c","130"
"package/run.py","a64c637e09399f2a05f9095b134fc947dc18acb5eb0fee8e2ecff81169f7260f","4153"
"package/TASK.md","60fb9d8a7eac9ec049b0aad8f6167a2c10b818d5a1b52dd43841e23724c60e24","701"
"package/WORKFLOW.md","a4f1aefbe096bac7cd80c0128d8bc850c51f245af2019200ddeea6781c1878ce","537"
"PROGRESS.md","f54007ed63a6dd5b2ff117af3411d697148dac6343c98a78f4d5d1b76510f1d1","364"
"PROTOCOL.md","79cfb648ef66480bd25d68498fdb92c5fe2c739269797c7deb24c6c5a1874572","2406"
"RECOVERED-SOURCES.csv","28d82f11c0c24d3ac4c8c7e9e61daa90fb954a05c739613d1e09263ea468b18d","367"
"REQUEST-STATE-ADDENDUM.md","34b904ecbe669811d107a2fc075043003ec25226bd0a2ca32803bef8ee8492cf","1315"
"REQUEST-STATE-RESULT.md","3fa0a896bb1cbef11f5b2b134ebbd22b2a17b316f2d4939d2cd8c414ee25236c","311"
"REQUEST-STATE-STARTED.txt","d8454fa7e6567340bcb961337e9d8a9bd402d68ce2393bd8843ac996a1edc820","33"
"REQUIREMENT-REVIEW.md","b491f473ea63bedd60dee3bbdc8e88c854d3d892123f7fc2e635e881a5d491e0","3351"
"REVIEW.md","4612c6f12e28b27645e282dd9fc757a52a9a2b299eb2f9d23e22aefce00caab3","3217"
"run-builder-reconciliation.py","4c360b4edef2c868daeade3f74c237d8a352af6b0beee2f9c4e0b31080f4447f","11148"
"STARTED.txt","c479b60e66c4ac7b1e999f37d7aa546671d04a627e3bbd90590431c44ffafb90","33"
"state-trial-001-command.txt","1cba46b92df969a6c2f2a7111a46b4f7233b9f2729d616e3e696d75cc92a3101","903"
"STATE-trial-001.md","318433e35d7d2d64b7b8f366a64d85b867b010e2f6050a4e2076c2df62605fc1","277"
"state-trial-002-command.txt","c6f7c32ed1ab08eeffb81df75f0d3bd192e051a369bcd912f330628f2e8f78ad","912"
"STATE-trial-002.md","6c17c9a30062969466770787ca15ce3fc1a983787dabd67e160ba71ae4a25cef","285"
"state-trial-003-command.txt","55cb10a085980c9ccde87e6f315f2d0f13b799f9144809c648c2f484f20b97c4","889"
"STATE-trial-003.md","1898be939ba2b6c1de6ddce482adcd8a4f717e4c9118de3247a41b5f57e7bfc9","262"
"UNRELATED-CLAIM.md","d70a20c3a847f0b095d70711c4e1824f482baa0aff57ccbc2cd063b79dd14957","380"
"UNRELATED-RESULT.md","8a41b22ecffafe833fa485169189232cb33e250a8e0551b84d197fec63698162","337"
"WINE-GROUPS.md","680209badc5dd6f3548f43dcd6600451fa9ce011cad6a9c34c62dfb27bb156dc","351"
"WINE-RECALLS.csv","b2c6d90b728f68ed0b6f8ee17786878f473ead5be7a4ce9bff41532c529ee282","148"
"WINE-TRANSFER.md","87ffa3e17585f81c586f64bee504b9fe9147c884439df902842e2ddcd3810ed3","1652"
"WINE-trial-001-CHECK.md","0e2c798ae0994dca6e1092547c2d54056d19145d90734564587bd50a9007aa04","196"
"wine-trial-001-command.txt","ca035f6ea143e50e73beec977a19c492bf0e1886646c4e548b94c53293fae176","743"
"WINE-trial-002-CHECK.md","a222b7087b6955ac6c75201836506cb74a0c2a06cccc20a7daaec5a8bb35db0f","196"
"wine-trial-002-command.txt","033fcd34696c2a816055f37de94b6445c397d0addcd0cf32990be15543d7cd3d","743"
