row_id,tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab
124,8.75884118425865,6.6029915197388,5.5915664879464,5.42818519557024,3.87206028594707,-1.06766798912641,-0.870845365582651,-1.93354693123801,0.782897035710711,0.839878946408331,0.0500536923673214,0.135779320044041,0.0453708894096416
131,0.743880756092886,7.43495232147358,4.13099168120788,7.11028214588825,4.23073713934697,-1.30385894181654,-1.23288192760957,-1.69399626992086,0.947078824783948,0.460025181828723,0.610533696538445,0.320976040974834,-0.0240213954704807
132,3.14003184481189,3.76203771802105,7.59470741095608,9.62853883766251,3.43138047992868,-0.552155308916117,-0.904723800892453,-1.97450137012011,0.492502489054888,0.240887866018852,0.964004905670395,0.187825158748382,0.0248351675111115
136,1.95656587792605,4.90168393193394,4.36096986218081,5.03922251159887,3.40279385287446,-1.30707488161389,-1.52142551107345,-0.574293460187118,0.429168943076904,0.483974506851401,0.569699274130259,0.419302729347597,0.0174988749148931
146,3.17135690422354,0.740372815864766,9.88027838859709,1.14891484062895,5.48282326340951,-1.98422597279085,-1.52842433492837,-1.97017295569029,0.0569417307211366,0.808285138769853,0.907384148148119,0.126883961966757,-0.0330414621334069
150,7.92518202554153,8.51007501232024,4.92626828006037,3.06287887400904,3.11571195171059,-1.04649402723816,-1.0737523870222,-0.99546553745023,0.624550352691007,0.193225428043758,0.420873072933846,0.981240169070871,0.0278980775709314
181,9.82639867381344,1.03312573182207,7.4881972002829,3.25559680780299,3.86349297683499,-1.37117220425586,-1.33923725527544,-1.15308351730369,0.506385005510964,0.435811334564611,0.0684956117684697,0.901660063644135,-0.0435380296480205
255,2.44994848324423,8.26217896975768,7.51461313911171,1.14705379195694,4.25958926933035,-1.91800298774142,-1.76789465753422,-0.573691624054709,0.89744520046865,0.528975167581297,0.494539978032112,0.293351470300306,-0.00420646536368249
260,1.12061885417323,4.11026270705797,7.0458131680306,2.75696695449522,3.96709238706068,-1.78230865697762,-1.1938993377884,-0.99088439229466,0.823504448348717,0.273524621862054,0.489883174289652,0.485687537677904,-0.0230615038299182
281,9.19613592877973,9.38683559321385,8.24663699012224,5.05218320832957,4.55847439946376,-1.3138442949516,-1.81506914275995,-1.42956096175221,0.183058072411151,0.823492283707702,0.605477929041387,0.271570674924712,0.0499627949701385
295,1.30325686746932,6.56595212070806,5.34951723796676,4.32114627504518,3.71229182851742,-1.07068316157873,-1.27629992455905,-1.36530874237964,0.676822905384238,0.745973990334694,0.815653411095911,0.435672967244762,0.0440437833229252
298,1.60994929349959,3.53146634987488,1.34925106357199,7.70930467704035,3.6473283722544,-1.15892023422426,-1.58082377703332,-0.90758436099682,0.233925619628885,0.167469716417838,0.887396347251418,0.97355343008987,-0.020283057364945
331,0.923391489326884,4.31496755735875,6.12084544234016,1.26913044408477,4.53855588000447,-1.68244098519832,-1.41270404964493,-1.44341084516122,0.15355883624097,0.590085898726051,0.314436694440154,0.933402477970342,-0.0339758492415712
347,3.19839506776184,2.72453576979325,5.5617355336024,6.74915816989957,3.84035364908026,-1.02532563212295,-0.975753703692777,-1.83927431326453,0.705793492109885,0.0614842489971104,0.655528765205105,0.716620874306912,0.0411515533183713
348,3.84674671844114,9.9549119849037,5.68068911841006,9.82248967695797,4.62562634937503,-1.78067562239461,-1.27078935793397,-1.57416136904645,0.64750426493295,0.352701056161177,0.85416914070913,0.969031202640988,0.0648286689200498
393,0.946616890520649,6.20960976834827,4.63001983311716,0.726987936570437,2.75154639360431,-0.937623897786438,-1.01880749185644,-0.795115003961429,0.709346026514914,0.44756166241748,0.37042627640496,0.681589363555872,-0.0414444257745176
397,4.43835426467719,6.91670513046938,1.59651433901939,8.07247401367768,4.41250048715821,-1.89763184056282,-1.57025524826689,-0.944613398328505,0.574070801824416,0.267632160423592,0.456474035201981,0.156353924170089,-0.029801140783869
403,2.0459674844253,2.76609879148746,5.35965605550901,5.07607206098938,4.86491513607348,-1.91731451341591,-0.959985992533388,-1.98761463012418,0.874373600714664,0.796851822779046,0.133126646148292,0.30860906218028,-0.0105991923807019
406,3.51791508717096,2.17002662263723,1.9247258374708,6.14093682453303,5.08440318216666,-1.80287979582404,-1.79893179526083,-1.48259159108179,0.394707663336104,0.928815846501101,0.828127572102764,0.126237802147357,-0.0147537744885057
412,9.1189088846366,2.93525059658076,0.628533079146023,7.34315158446544,3.38019965321323,-0.713043141908792,-0.931449316669768,-1.73570719463467,0.536618452825322,0.735528465718728,0.808530310195695,0.707790703713299,-0.00720763108081497
414,9.44625980512273,2.37782997223237,1.96991051584184,5.3400444514712,2.56612813962746,-0.568647029471653,-0.981560108796705,-1.0159210013591,0.711751925037443,0.501831552293425,0.669675107075362,0.625228924586474,-0.000203818761924753
457,4.56993382711712,0.533081752607424,3.92659834784172,9.08922578329042,3.32603097269903,-0.996400208560494,-1.53082459138744,-0.7988061727511,0.691333243177892,0.859477149214709,0.56277882600665,0.84929002498925,6.68738664075071e-05
462,4.16499326215999,4.27279847073781,2.67049775934005,7.42969887283521,2.88120352315156,-0.524018131772825,-0.574869039968378,-1.78231635141036,0.539714420574345,0.958762016093974,0.456750714948869,0.369762751983026,0.0427692146436536
469,5.63037742919806,1.76883053501163,1.4293411233935,9.29648483350791,2.95003941085294,-1.29640215235901,-1.05891784153001,-0.594719416963915,0.790344801463604,0.91266072620814,0.0935325537645607,0.184702232416394,-0.019369746489022
485,0.686512510303326,7.28232701324145,4.55422488771564,5.65302262174472,3.11058512805028,-0.592971562467085,-1.42750773858549,-1.0901058269977,0.857160276538932,0.778221646148429,0.258567906939266,0.123980365660849,-0.0292517526049526
495,5.57978545348925,8.16410431655753,3.28851606407564,8.46668969611758,3.10925300175778,-0.626408244977601,-0.935893221804581,-1.5469515349756,0.956040442999508,0.430308610143209,0.327933808932516,0.621576397975691,0.0581231889147389
508,8.12688594590511,0.682676512492087,3.29943631962936,5.36701561671372,4.09043210658235,-1.26988595050321,-1.23410245721348,-1.58644369886566,0.125218498839296,0.183325446760498,0.268913236915279,0.74865565810154,-0.0309774314561973
518,2.81882873551024,9.33409823536536,6.05185066037285,7.41954553113602,3.09597463026865,-0.703527984592831,-1.09158613092087,-1.30086051475495,0.0618921819952398,0.249097336950677,0.838269486525017,0.101607215571497,0.00335755421170556
536,0.681477875366621,6.07740275794185,1.03940852349858,4.36307844782877,3.32480114896836,-0.586862722038664,-1.93726649891509,-0.800671928014606,0.316109771039543,0.964881338408171,0.733691764804651,0.108371407722123,-0.0344985742936625
548,2.22612060443733,8.962366914506,4.75472926697022,1.64819434046765,3.39961493789176,-0.681601890691067,-1.22829861468964,-1.48971443251105,0.439023446603181,0.282728107410171,0.197988133286709,0.852040733055063,-0.0344132331404465
554,8.62154166193736,0.822056350993225,6.38314204559148,3.45626420032236,2.8368713857991,-0.736888026418164,-0.781846932808845,-1.31813642657209,0.791624639676689,0.790313300975726,0.847214683137652,0.0836455815742351,0.0152814694737222
581,8.06023599905573,5.58884520992504,9.95535032937934,4.57860862607883,3.42919161303083,-0.808620195847168,-1.65975466722192,-0.960816749961744,0.255746154618367,0.723432758336195,0.858289396695,0.888023447295306,0.0665443032945611
585,6.53894440922386,8.7773225319069,2.71606929721313,7.37731331942909,3.33381916059328,-1.41706132471856,-1.36497966564241,-0.551778170232312,0.203324186015141,0.264525074263139,0.585446180034496,0.333992737523101,-0.0143620561535563
591,8.48893750978918,2.20284668768115,9.07437755613371,7.23634130036364,3.60601466532079,-1.74796971446461,-0.876653629551793,-0.981391321304382,0.763925461980467,0.40117761231745,0.162139103952856,0.308899095994205,0.01659635859328
599,2.84825369740381,7.55215966050171,8.81261895963419,2.68636096218467,4.61122473461572,-1.13699572574464,-1.72257852788476,-1.75165048098632,0.426021389713766,0.44297484839695,0.27046103571751,0.412515296652561,-0.0175935743112248
619,5.49434096432764,8.65481084588333,8.78050533915547,6.58295255119198,2.64426718788722,-1.39515235427272,-0.681494166396838,-0.56762066721766,0.771796094570353,0.916814587922159,0.979729125582889,0.796992198960945,0.102822967406641
625,3.68665381196027,8.87039321500196,2.29709123121003,6.24023972123511,5.26987444152982,-1.96597595808015,-1.86674773884626,-1.43715074460341,0.919615746035681,0.554083414093625,0.755401168083029,0.795071847569179,0.051572825620477
633,8.36386020158324,5.78490979887376,8.33596979112308,3.89240854085552,4.84317396950828,-1.75095107349651,-1.76333998413169,-1.32888291188008,0.27376632701307,0.728053579942911,0.642625194779575,0.826267146700086,0.0599522127936904
645,2.00022161342171,3.8478440143963,4.3897066706304,6.59446737260815,1.6802212347483,-0.52065131368466,-0.524563224915042,-0.635006696148601,0.848874626163278,0.77455155167172,0.722060304821624,0.0596670406551659,0.0316321815427549
666,9.58927416606044,2.7314373071373,4.08928653201591,4.69948867399559,4.87725478841884,-1.44771082956799,-1.57331807525154,-1.85622588359931,0.771501467593306,0.497891053291295,0.620446144793441,0.776018529766817,0.0391811528535404
668,1.89716858380348,6.75747776931048,7.39339363115963,5.7741130907984,2.29493000821474,-0.770769296698249,-0.981430981076148,-0.542729730440338,0.761604219965219,0.765824237224306,0.513619050738367,0.211224506606552,0.0268285768466134
670,7.39373001778795,3.81361428880864,2.86555481936805,7.52989443571598,4.19046291029697,-1.9960508038363,-0.786771284079493,-1.40764082238118,0.410881899260225,0.852993697785216,0.861629414067371,0.931928132313121,0.0656974765643745
678,4.92954244114897,9.94174594281636,6.38029829650946,1.56143743076508,3.20085732976603,-0.87435621608604,-1.3454724077206,-0.981028705959395,0.055272764397033,0.884223935359897,0.979121044057568,0.6512898416625,0.0343033134475394
684,6.0002664760614,2.76694258846723,6.2195429078953,7.98638463137321,3.15182411202084,-0.718267935620819,-1.735909714323,-0.697646462077019,0.562570468914107,0.795338642917252,0.907268564085248,0.754412775622243,0.0763274979569417
695,0.537671875319164,8.87166195881369,1.81613995814561,6.2929250537503,3.60549496565581,-0.948433698333602,-1.05968401973315,-1.59737724758906,0.12879985783183,0.396144891126411,0.25543405881023,0.409668915392158,-0.0295276456768882
696,2.55501574821728,8.30495376550719,7.76934938814166,5.97192252430426,4.3595875469161,-1.10204170839466,-1.25928969534953,-1.99825614317191,0.743497011833821,0.366905146914094,0.519256534530225,0.463053151779668,0.0256381469453994
728,3.82658895540721,5.13805189493753,8.84626246692145,3.88454803620784,2.73228056166675,-0.602525056571106,-1.55907419547364,-0.570681309622002,0.726188291730597,0.0940062835269642,0.199063174034723,0.10800125997663,-0.040716346000448
733,5.15215700399237,5.831118626441,1.10612372210487,0.764953895688499,3.14415103945462,-0.895924092969881,-1.74330629906307,-0.504920647421665,0.95229296656176,0.992308636365117,0.482339783081504,0.460483476074233,0.0351593228195699
739,0.926462569196371,5.61756783248904,9.55757874859124,7.33300793242508,3.05704649469562,-0.533576054688962,-0.85473540684199,-1.66873503316467,0.0640492715757631,0.113625744480779,0.719134604112739,0.437885641670475,0.0173683693878343
747,1.58917981967402,8.94229409263144,0.749390960714535,8.74190190106487,3.55703694602171,-1.1380581720262,-0.543555810930871,-1.87542296306464,0.493543655657783,0.977763862881936,0.414925379101329,0.486823650753632,0.0107612604723722
756,8.81896249436425,1.12746589240363,4.11231604235886,7.88533804242875,2.62716646781241,-0.825134083737002,-0.856011760004004,-0.946020624071406,0.613648317406976,0.249185555968916,0.307864739857092,0.49759428856161,0.0131709230384729
809,1.68544333052806,7.65954420277844,5.0485640858896,1.74492104926946,4.98502887436061,-1.93227414973098,-1.7428650129377,-1.30988971169193,0.772147739649459,0.277497229066226,0.75817153657208,0.38586063959273,-0.0202309487576651
824,8.26767768176558,8.29108410889767,0.67978751880948,2.88982225098948,3.14647141330163,-1.70300026198183,-0.849143303686462,-0.594327847633336,0.910010931458018,0.177978161400593,0.594792936544383,0.0751022316419694,-0.01074332699551
832,2.35532375354255,1.01292438057305,2.09839183728212,8.95679141415748,3.70486479236756,-0.555051494981861,-1.62636492082068,-1.52344837656502,0.853117453056632,0.508205518756321,0.685202691852666,0.93758628569219,-0.00625804913320039
834,2.5565801584119,2.78437624418972,9.62654885346085,8.36779997850189,3.13662586246325,-1.42460031046286,-0.908834476866073,-0.803191075134312,0.138563065775814,0.796790632590558,0.42400837307964,0.942574923895724,0.029502291003488
839,9.12084815054152,8.85646378446305,1.40717526277166,1.42436068650574,3.77637714524208,-0.953817982910527,-1.96828299332443,-0.85427616900712,0.464992150733323,0.411144919983818,0.210089692580735,0.765463991111179,-0.0229570621330595
851,2.80061156218788,9.82664785970954,8.87132246932903,5.7648790696335,3.26950213684151,-1.4962214010768,-0.676681134025334,-1.09659960173938,0.311002862541045,0.305454797581837,0.578022548492377,0.971453625927715,0.0442831323741891
879,6.32945212679622,8.64914047047095,8.8746611929599,5.1251377195269,2.87612540725919,-1.17075112327555,-0.888174550628348,-0.817199733355292,0.444296626453507,0.210856133702352,0.0786054547741776,0.946819432729662,0.0287195058742023
913,5.01414293113521,9.00631697875379,4.85816737014081,9.80298205978165,3.73503903483142,-1.93439130756364,-0.858346061460348,-0.942301665807434,0.229148269414053,0.781613388771513,0.287913272428496,0.563237290488922,0.0434050976409822
923,7.11728885632767,4.70608763451499,7.67690016660522,4.92055037742266,4.52511228327762,-1.60852046898099,-1.71360903770203,-1.2029827765946,0.820872459853741,0.142210130658492,0.581733724017519,0.466395712525363,0.0527912848275876
939,9.32027486032416,8.02834320778416,1.31977519305064,7.49743254410228,4.69018268960752,-1.98099296312734,-1.80628197981442,-0.902907746665762,0.840245214795459,0.138023992905815,0.730400413589429,0.736035076842391,0.0286804307457494
940,8.87252419468537,2.92975401905376,9.31656189666555,3.74017632661946,3.6655916009165,-1.71982053793182,-1.04713168481361,-0.898639378171065,0.251020333446014,0.870645791097849,0.523303362862135,0.684485582098502,0.0106828780472761
986,4.0126710900013,7.73720674799481,6.10562178704724,2.02929077877619,5.2536592435942,-1.7754232704805,-1.94708596333025,-1.53115000978345,0.943381569388172,0.344156683532101,0.377020026768662,0.825396885941812,0.0271226766228233
1000,8.82277599609864,8.0303373982029,8.38875318596291,2.07134282205383,5.05914703267274,-1.32306560337453,-1.91666892162448,-1.81941250767373,0.905805591349071,0.380945097467805,0.626416449420901,0.481123601392163,0.0514767362696666
1018,9.28373257195775,9.80553448278403,4.93806665791704,3.27219618295153,3.62042864015775,-0.975880354449537,-0.944232346822368,-1.70031593888584,0.92951234038102,0.262638601427466,0.109428595050637,0.211448035462659,0.0251115391409759
1019,4.60467490027484,7.99726663257623,2.03683347221909,6.81939767311864,3.6620053617575,-0.620117097276216,-1.07620637758507,-1.96568188689621,0.719382668998063,0.682720612432963,0.957907683017455,0.0716158682172257,0.0170251016056895
1020,2.58087310868946,6.81290836900413,9.48961144454462,3.90807547840137,3.29102403671869,-1.15923616363634,-1.48116406516227,-0.650623807920085,0.834218530572038,0.590992741750189,0.739569497098823,0.129950544828497,0.0241161655768993
1048,0.587732491814543,5.75666509912568,6.03626954096825,2.62974812822009,3.76798922455802,-1.88981981350383,-1.22602229622356,-0.652147114830627,0.191431553435296,0.526321371067994,0.646991042890809,0.595699107736235,0.0102960187385566
1074,7.69757673284917,6.15449579011878,8.15873363721165,3.65387532366753,3.13025714265173,-1.38653026311212,-0.507047566517186,-1.23667931302242,0.121329615200951,0.838085899487137,0.716834815857656,0.397935966948509,0.0495525472244872
1103,3.60719278701834,5.91551223142339,3.37287033732524,7.42727409144688,3.13075530570843,-1.18527572383727,-1.00895175359193,-0.936527828279231,0.671216174970857,0.647488921487373,0.972749655917998,0.409011135498915,0.061881962597461
1124,9.72344390377497,3.5516332065247,9.08833455751425,3.39821237204586,4.56383796251735,-1.76641646730219,-1.28596420809143,-1.51145728712373,0.286473774104621,0.196718800140941,0.902572792193853,0.644183920269456,0.0282243665502975
1127,3.62414837212258,6.19083924863538,4.5238079197519,9.87543319842281,2.00909675435146,-0.762057005042094,-0.606289503886411,-0.640750245422951,0.932473429904525,0.445359454805201,0.92406170776716,0.359069759674575,0.0558820407220073
1152,9.53797733160774,2.31305856509339,9.6476057253801,1.72552977031166,4.77370048751228,-1.49861167837771,-1.49350492726943,-1.78158388186514,0.665575910550737,0.503570644548841,0.372296614084222,0.844718386616963,-0.016707103356569
1165,3.08999508133082,4.80941154940731,7.59387444651043,1.45140996115103,4.06549458523976,-1.37136456120316,-1.0121293498641,-1.6820006741725,0.803094183057683,0.0511733580860146,0.864056021436563,0.935958565195507,-0.00435460619188047
1180,7.85822725099337,7.2248374776592,9.97307731925522,3.17680829362174,3.44314433775534,-1.86176809986427,-0.547834417179192,-1.03354182071188,0.195613285579239,0.884178231328864,0.888711976785113,0.708784971084025,0.059040180526737
1196,6.67063472310188,4.58704645437748,3.09395289610096,2.01884031594527,4.13436528498296,-1.64418200315507,-1.4795153064982,-1.01066797532969,0.763307051648963,0.988180224296476,0.870851273239306,0.530573441869444,0.0716059470029067
1208,3.11976091944756,1.89426635877889,2.68784994269897,8.08599451310558,4.92943934896215,-1.74489336458034,-1.97943768831305,-1.20510829606876,0.429409736265014,0.381692118105298,0.37433110888067,0.467740109573423,-0.0419632201954758
1242,9.05394799800011,1.89729958926243,9.97360317735189,6.71274455483404,5.15261588105009,-1.35793606896898,-1.83645554374568,-1.95822426833543,0.582525319642461,0.0667844124716404,0.984856161949148,0.401187927504731,0.0544149977268972
1248,7.89981880908869,3.18463372302979,1.94525163653999,3.04466497192146,2.97592262817042,-0.824034174453898,-1.25046845197735,-0.90142000173917,0.999846015215128,0.646396700595031,0.371877320837215,0.979717411514468,0.03350272045667
1256,5.63535753316458,3.45078705939437,3.90792485462639,9.87855813417318,3.7135169411844,-1.66630745649645,-0.522393046825251,-1.5248164378627,0.371773107572017,0.84095846689953,0.615647891919632,0.747250345695094,0.034932495962114
1261,3.40582579963014,7.24043728757292,2.66725638898779,3.63654516751608,4.525735400628,-1.58387708200774,-1.47484596277674,-1.46701235584352,0.354614540888249,0.111609131007721,0.1781194286321,0.416958354370829,-0.0332548532362939
1277,7.58383898861234,3.88482593010202,0.529675599477696,9.49813454971043,2.43780546687575,-1.00761526809623,-0.674617828487174,-0.755572370292351,0.985453223243997,0.13783294456759,0.0948582823991473,0.93614841298683,0.053287503675341
1284,6.71451395058539,7.04933603455473,2.84790090065047,4.78525635676079,3.10880989623789,-0.715538344300771,-1.7355674383671,-0.657704113570019,0.673590726701439,0.784073488631177,0.614850561490379,0.881937479378309,0.0793157788386887
1290,6.35252470679563,7.08456143284676,1.32497403839707,4.7662983352343,4.42429224109606,-1.35800110335619,-1.71558629908336,-1.35070483865651,0.204472169568038,0.935724304844482,0.573792889926374,0.199007766970458,0.00747302276681995
1295,9.99179799739068,2.44119566272611,0.696378969976876,4.22490468196241,3.13258965451881,-0.71416366361411,-1.29918437342353,-1.11924161748117,0.501716303005494,0.123642400400443,0.0767039067658794,0.943842462838942,-0.0131925640562714
1296,8.27664090828818,1.58545524861402,3.81013839785667,6.78694978507097,4.46967278620071,-1.34245275377268,-1.98562006942929,-1.14159996299874,0.691827124662594,0.545234340498918,0.920570626210985,0.449401852806777,0.0312599109913677
1302,0.745012827573787,4.0122276620416,4.2863207400409,2.43026583318794,4.0365946652871,-1.19564245559059,-1.24482254294612,-1.59612966675039,0.636266733771778,0.690137892407782,0.858745763668466,0.16896954971115,0.005725865635802
1305,4.42803812117795,2.63897326572003,4.22925016821053,2.28451618891633,4.61479127051086,-1.52403147161459,-1.61725087186656,-1.47350892702971,0.865218283625457,0.409225831937882,0.592652530214769,0.389884905262261,0.0371668851710816
1336,7.68101791950942,7.04649433375688,3.71429427568577,7.82898500470263,4.48742208322923,-1.69296840237457,-0.936979530522192,-1.85747415033247,0.812425860669258,0.0842935601324518,0.428894739548202,0.0981573758621782,0.0116686962483656
1356,7.50754511283494,9.05331140577162,4.63192349682924,8.11368928111825,3.55357103020323,-0.622289689312177,-1.07866003987381,-1.85262130101724,0.913420842969205,0.733559491665789,0.602147704303237,0.957615514219339,0.0942707744306126
1383,1.12617257738583,4.96360657798055,1.98215554068307,5.97434620488238,3.88383493005729,-1.24517034794758,-1.88409293190943,-0.754571650200279,0.858989600880636,0.209113553073348,0.199843054894409,0.513511569029087,-0.0203091655659214
1413,5.77361396357417,5.82300568159248,4.68820825456225,4.94904569292594,2.72493578944338,-1.1449583302518,-1.07654896948455,-0.503428489707026,0.286934383038465,0.99203170717097,0.831039586096185,0.540314448043557,0.083412528178073
1414,4.77294387595675,4.52552191577301,4.84658672578046,8.61946122243817,4.87659692388346,-1.98568060285202,-1.36383685542066,-1.52707946561078,0.762916790232534,0.631626638519431,0.835817584076114,0.0763030237669416,0.0620419213326478
1429,8.26307112170264,0.716429750747094,6.89586757561251,6.89801164812022,3.54662487894514,-1.95117354799736,-1.01397861063988,-0.581472720307903,0.639119215264771,0.864199130816326,0.558016680708247,0.497794425406565,0.017568827647477
1442,0.678285921639507,9.34639247256714,6.18178315401209,2.51069469013283,3.33910713144302,-1.20854025277125,-1.29622641196817,-0.834340466703603,0.795540985807958,0.78538004304424,0.504192449324937,0.721275365844616,-0.00830576108255401
1444,1.96995493482642,5.48063418967023,6.37307778599672,4.07579842893975,3.96288067009166,-1.42329214606127,-0.974606949535559,-1.56498157449483,0.313274090390283,0.444783580764955,0.44378101501391,0.642347977222378,0.017498399713795
1463,2.61206982471285,7.89340708317626,5.91979380587624,1.07594700048397,4.51618383643994,-1.67290452685355,-1.38549335892095,-1.45778595066544,0.950089142692309,0.599469401502468,0.220689810367001,0.605202511075239,-0.0256347224453228
1469,9.02996757510764,0.613754432895349,4.2531838725674,8.55571039684707,3.64011966800799,-1.02926386583979,-1.14396208171917,-1.46689372044903,0.927479915655376,0.226864078527944,0.272421711799198,0.807234192509614,0.0458345300935861
1473,2.12464854044296,4.6148494967555,1.10526048101184,7.57662233495024,2.82823944808018,-0.598375883265317,-1.31848547508777,-0.911378089727089,0.187105375063049,0.890429921670526,0.687609426432389,0.638819834181056,0.00439382520526446
1488,6.4970093759906,6.35439827872134,2.76492994174767,6.16655904864311,3.22115972722143,-1.37695339363575,-0.89792907957281,-0.946277254012867,0.530661811022314,0.764609119150367,0.76266499324472,0.435867530666464,0.0579388720545935
1494,1.58095035790874,6.20014943389236,0.723735082008503,3.32234095097819,2.03736304030346,-0.695790096278267,-0.742262395111506,-0.599310548913689,0.945242205905373,0.407064587522465,0.512918822226042,0.126772768235863,-0.0494340388650462
1526,2.92199561235789,9.04136372416827,7.19836865208362,7.64622210701783,4.0626230881326,-1.15583212765293,-1.4548801991556,-1.45191076132407,0.722525429159779,0.0793583239212527,0.854187054860258,0.723258392940454,0.0502616800050455
1534,9.56143252705307,2.02883300122729,5.51928033237121,4.27126580215016,4.15685809660556,-0.824684118475311,-1.66377731836031,-1.66839665976994,0.492777991867984,0.275639379811191,0.474247664938783,0.433249909714403,0.000925414919298254
1538,3.05128367666926,2.20117412308332,8.12766862474326,8.64012732187932,2.77915051389198,-1.20451346751746,-0.827272957913356,-0.747364088461164,0.139997971263463,0.80577627001125,0.793261289039141,0.647664472853035,0.0288997678648269
1540,7.68265636904113,2.69364466297623,8.89507878514146,5.46845172800063,4.9888374112716,-1.52587510145789,-1.7311979387428,-1.73176437107091,0.682729679177273,0.114235447044916,0.254763613712052,0.548173552411919,0.0265210820035258
1544,2.9597726649153,3.97225702351341,2.79529884558602,3.01614862472231,4.66637328466294,-1.86084033831236,-1.84481180400033,-0.960721142350254,0.117433356022567,0.158953056836528,0.830404884129117,0.539325467509736,-0.0286940755627048
1546,0.911815607934969,9.13157342782026,2.1007211382078,1.50036521145544,4.21482524000521,-1.02782807827569,-1.87951739005962,-1.3074797716699,0.886112868597518,0.0619724105984543,0.245340556506977,0.128073025669772,-0.0404977991247519
1548,6.79553820782555,7.52987804929336,0.866913052641915,8.93102998878602,3.90111120045912,-1.3451512006173,-1.77705373180215,-0.778906268039672,0.862330446438082,0.873610658961791,0.650995596619018,0.886028070276674,0.0648712910307209
1558,0.586591107147082,4.98400072437089,7.63293023804149,7.03454398426337,3.90559319829089,-1.30738211926299,-0.944983934693877,-1.65322714433402,0.235708695493662,0.0638727032395231,0.237275975010387,0.778897051151583,-0.00843266830106545
1564,1.81754205629468,3.01521528463354,9.87302172709567,4.87914570479859,3.84468271272612,-1.64686273554311,-0.845028236082604,-1.35279174110041,0.480732675623001,0.860826830591788,0.855140611401543,0.318768053643008,-0.00141848712387262
1568,7.62076504550938,9.51392278536016,7.40973018164284,0.650612901707355,4.34799883879447,-1.93414293919059,-1.69868283932813,-0.715173060275754,0.853798844089541,0.872990415078503,0.589248743945627,0.29900588958196,0.0607337209153706
1584,0.84675653862264,3.1313299516149,6.43465071652333,3.13849991802616,3.99805677995304,-1.82138554824063,-0.949405217146769,-1.22726601456564,0.608255871869676,0.28061989410672,0.634328740331172,0.890542691582575,-0.00692317044233725
1598,5.18246944210964,7.05466168055995,5.854881489527,7.71536465038015,3.69364249339609,-0.87827993394006,-1.50926291450954,-1.30609964494649,0.554056904896508,0.9812661596862,0.57437690247939,0.330358886366286,0.0739647195526036
1601,8.87475913855308,7.5556160784215,2.23251914079925,1.67154130294737,3.88771565666405,-0.945086939589237,-1.61055945330267,-1.33206926377214,0.516954434201418,0.564128124455676,0.0535910751269083,0.471157463746697,-0.000691463016854324
