seed,family,kind,arm,node,candidate_sha256,tree_sha256,attempts,failures,worker_seconds,fit_seconds,policy_seconds,proposal_seconds,selection_score,selection_loss,final_score,final_loss,scoring_fit_seconds,scoring_predict_seconds,selection_reproduced,scoring_process_seconds,utility
2103,0,classification,lineage,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,36959d01195b298c43aec178d9b3f31d57ddf1a8f5cc35b82789f1c982c3e088,12,0,23.47602039994672,2.465319000009913,0.000374199997168,0.1946922999341036,0.921282129742962,0.1574357405140758,0.9224354940213972,0.1551290119572057,0.0072311999974772,0.0013318999845068,True,1.771613599994453,0.17860503235715242
2103,0,classification,evolved,node-002,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,0e0a9e6853e7b2e33c52fe6272c670db99c020e92a379394553f5f3b6092ed7c,2,0,3.5111022000201046,0.0124151999771129,3.79999983124435e-05,0.03959559998475,0.921282129742962,0.1574357405140758,0.9224354940213972,0.1551290119572057,0.0067091999808326,0.0014771000132896,True,1.7825983999937307,0.1586401141572258
2103,0,classification,broad-stop,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,a9a0ff05564380a6a01eec7ec3f102ba5137b5ff3b8f6888dcd147c126d5c171,4,0,7.204650900006527,0.2153229999821631,5.140004213899374e-05,0.0536215999454724,0.921282129742962,0.1574357405140758,0.9224354940213972,0.1551290119572057,0.006424799998058,0.0014547999890055,True,1.7713765999942552,0.1623336628572122
2103,0,classification,broad,node-004,2b6378de3425f89e02e0eeddfaaa06b4404a1a0d600561163bdded7cc21599c2,64db1706cc19669fff0c4431c940570b8f6ae8398bcd424ca4ec83dd78da56f7,12,0,23.391819799959197,2.4857646999880667,0.0001905999961309,0.1737172999710303,0.921282129742962,0.1574357405140758,0.9224354940213972,0.1551290119572057,0.0065954999881796,0.0013064999948255,True,1.7813233000051696,0.17852083175716488
2103,0,classification,greedy,node-004,a135d942365a4ad09619ab7b28946ff91a07d8c18ff2861e6ac243ff1681ffe3,92b74bc8bc09cc0e153888a25aaaa0926714456c6090aa3f9ea04d696b4cae1b,12,0,26.529355999984546,5.411513100058073,0.0002356000477448,0.2149903000390617,0.9085577315381476,0.1828845369237046,0.9075737038292104,0.1848525923415791,0.2763421999989077,0.011090600019088,True,2.0959418999846093,0.21138194834156365
2104,1,regression,evolved,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,1125a06a0ba8f44c7c14fb765696b5f8406ab437fbb2f4ec641db2c3e67d4cd3,1,0,1.7208381000091322,0.0037427000061143,4.1000021155923605e-06,0.0101025000039953,0.2390920358405019,0.1536170837043277,0.2382523999136134,0.1566833978594299,0.003703000023961,0.000917199999094,True,1.8800585999852049,0.15840423595943903
2104,1,regression,broad-stop,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,0df607aeb5f6fb0c2ee4587bdf883b296ea9b5ca9a551b8bc8a6e88bb869b5d3,1,0,1.845019800006412,0.0037202999810688,4.599976819008589e-06,0.0108158999937586,0.2390920358405019,0.1536170837043277,0.2382523999136134,0.1566833978594299,0.0034623000246938,0.0010099000064656,True,1.8271767999976876,0.15852841765943632
2104,1,regression,broad,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,6f807394304c8c3d59437efdeaf10f1ccee72b2f0685f09f9939ce617a6dac28,12,0,25.156835099944143,3.0111203000124074,0.0002008999872487,0.1899914999085007,0.2390920358405019,0.1536170837043277,0.2382523999136134,0.1566833978594299,0.0035805999941658,0.0008974999946076,True,1.7826700000150597,0.18184023295937404
2104,1,regression,greedy,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,40ca300f34e0175dd03b6a5628218fa2f07005cebf3aa3a9447591c24e8d19e8,12,0,21.609872100001667,0.3202291999477886,0.0002811999584082,0.1825296999595586,0.2390920358405019,0.1536170837043277,0.2382523999136134,0.1566833978594299,0.0035384999937377,0.0008537000103387,True,1.7512505000049714,0.17829326995943157
2104,1,regression,lineage,node-001,759fdbb2c617374b8e427d688c0641e4bf8becda9e43ddca0a674379a47f9983,9aa81c1b65c26f49e7d00e55c8e3a314d9bd7d38537e58dce5f1866218f87086,12,0,24.894263599911937,3.0762212000263385,0.0004201000265311,0.197047399997245,0.2390920358405019,0.1536170837043277,0.2382523999136134,0.1566833978594299,0.003665500000352,0.0009276999917346,True,1.831397600006312,0.18157766145934184
