task,kind,arm,serial,step,template,factor,parent_step,reason,researcher_sha256,constructor_sha256,candidate_sha256,status,exit_code,worker_seconds,train_loss,selection_loss,selection_score
2074,classification,parent,9,9,base:hist-boost,0.5,4,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,fceda66997c8f0e24c39e5c1d877924f3e597f91102c038be793866dd0f0ad40,a257a714d45385cd0dff01a45e1bd3b909cb4d6db65c80e38ead651484f37e08,success,0,3.5096000999910757,0.0,0.0837776148179282,0.9162223851820718
2074,classification,i0,10,9,base:hist-boost,0.5,4,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,fceda66997c8f0e24c39e5c1d877924f3e597f91102c038be793866dd0f0ad40,a257a714d45385cd0dff01a45e1bd3b909cb4d6db65c80e38ead651484f37e08,success,0,3.312701399991056,0.0,0.0837776148179282,0.9162223851820718
2074,classification,i1,11,11,base:hist-boost,2.0,4,alternate two checked families; use observed generalization gap,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,13ea8aa5765993f0b9ee557f47a4f54df8afdcd98bf567d0ffc3cd59788ced97,d45873f393004d98740b3e58e6b0b681ecaba4b1839ae6dbd4929bd01cca14c5,success,0,4.442142799991416,0.0,0.0854156252118049,0.9145843747881952
2074,classification,fixed,4,4,base:hist-boost,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,9d3f0b709aea65036f6a10c656b8277a9cf294cf991d89c3bbd5dd4f042b8889,c57445ba4248176a610264d02f47077484c9b2db467b3617b7e6c2d09fac91b3,success,0,4.0816014999873005,0.0,0.0870692696441101,0.91293073035589
2074,classification,random,12,11,one:boost-regularized,7.15281427,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,8b56d40d5b0f415298ca298fd4c81706cebbcdb74a42b3accacd6e08c624531b,d47a80cf02d592a0d75ea6a3dc6d63296e1363aca931ff89d8fa9bd4621c2c6e,success,0,6.4729357000032905,0.0,0.0834238800237775,0.9165761199762223
361241,regression,i0,8,8,base:neighbors-5,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.7837607999972533,0.0020609982735548,0.6504648340853805,3.3676548378344107
361241,regression,i1,8,8,base:neighbors-5,1.0,0,broad conventional probe,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.7748537000152282,0.0020609982735548,0.6504648340853805,3.3676548378344107
361241,regression,fixed,8,8,base:neighbors-5,1.0,0,broad conventional probe,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.777304200018989,0.0020609982735548,0.6504648340853805,3.3676548378344107
361241,regression,random,8,8,base:neighbors-5,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.747194399998989,0.0020609982735548,0.6504648340853805,3.3676548378344107
361241,regression,parent,8,8,base:neighbors-5,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,b2b7a8f1a22dc160c0fb44c4ecafad94c731d1a6ea86a9ab29e5926b6a1e86f9,c46021861851ef435427b9f0d4ad8644c28fd08fbc487b79e306da2db4e555cb,success,0,1.7605612999759614,0.0020609982735548,0.6504648340853805,3.3676548378344107
361251,regression,i1,11,11,base:rbf-1,2.0,4,alternate two checked families; use observed generalization gap,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,fe7dfbc83edac2cbd20475e2ab705999b798d952efee633695123f04c15030e8,e33a0e76ae23f1ff74a75b2c8df456ab6dc2552044fb4002ec0746f53436931b,success,0,2.1666355000052135,0.1226224979217577,0.1934009561371327,0.006121548370354
361251,regression,fixed,12,12,one:svr-tight,1.0,0,fixed expanded portfolio,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,4ac7778118632de5dd4a01eb0825b0b906e2f31e26911c23cf54399bd08b87a4,b0bd50dada0d01e0d86aab5ddf5dbf1a130808997ad8de3bb2906774984af933,success,0,2.3655104000063147,0.1131895179739695,0.190989476867591,0.0060452199628454
361251,regression,random,13,12,base:rbf-10,0.28352728,0,seeded full-space random search,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,cb59d15c0c05971391e196a550d28915521463adbeae9d78ae331165a8d90d5f,95fc41c70abf249f9a7a3667eddf3f42effc45026254cb5102e8fade35f12498,success,0,2.1335856999794487,0.1133478539877057,0.1933713517815583,0.0061206113300299
361251,regression,parent,11,10,base:rbf-1,2.0,4,refine current best checked model,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,fe7dfbc83edac2cbd20475e2ab705999b798d952efee633695123f04c15030e8,e33a0e76ae23f1ff74a75b2c8df456ab6dc2552044fb4002ec0746f53436931b,success,0,2.1608663000224624,0.1226224979217577,0.1934009561371327,0.006121548370354
361251,regression,i0,11,10,base:rbf-1,2.0,4,refine current best checked model,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,fe7dfbc83edac2cbd20475e2ab705999b798d952efee633695123f04c15030e8,e33a0e76ae23f1ff74a75b2c8df456ab6dc2552044fb4002ec0746f53436931b,success,0,2.3762250999861863,0.1226224979217577,0.1934009561371327,0.006121548370354
361260,regression,fixed,9,9,one:absolute-boost,1.0,0,fixed expanded portfolio,ac4db7c48c95aa1bca6df50d06f4f1a9ad81a86d451c4f8106c584ba6510e69a,3d5139a333e9c156da394291da601ad43af549fbb7b132b14104dee3d3e51401,5f0c9d6b96dfb3088144933fbe5d747f72b77e0bfe82335cabdc09728eba8f8a,success,0,2.209119400009513,0.2018260527896506,0.2751066901827892,47524.47004320327
361260,regression,random,5,5,base:extra-trees,1.0,0,broad conventional probe,8f055b1b81c4a38dc0a8dea028692af7c1e0f030c4951fa619cbb41959dc1f21,ad5902298f87a6c08d54ed5dbfa6c31282c8085423c06c46bdd1391ce7086251,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.60664790001465,9.840854046213716e-05,0.2808160948790579,48510.76533203125
361260,regression,parent,5,5,base:extra-trees,1.0,0,broad conventional probe,e4a64b3a0fc7864bcb512185c4a1ccf81e27e29fd7afc4fc7ff7f526cf57d7d2,ad5902298f87a6c08d54ed5dbfa6c31282c8085423c06c46bdd1391ce7086251,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.624248899985105,9.840854046213716e-05,0.2808160948790579,48510.76533203125
361260,regression,i0,5,5,base:extra-trees,1.0,0,broad conventional probe,c46276d2e2cb9e1df4c329b6c5517b13a9c3b7b4dd554ce367920986cb14f60f,ad5902298f87a6c08d54ed5dbfa6c31282c8085423c06c46bdd1391ce7086251,fe9f52aac6fae812ea74bfe6725897abb4cf9f7a3df60d58683d0107f65b1d3b,success,0,2.5209358999854885,9.840854046213716e-05,0.2808160948790579,48510.76533203125
361260,regression,i1,11,11,one:absolute-boost,2.0,9,alternate two checked families; use observed generalization gap,26b2107d2758eebadad1d20b9c9a5907f4b886800f1e1793ba85fef016fbea4e,b021cfedadc7abb6ef9c1901d3fd69dc013bc6d60727a23996197e7cdaf1f23d,232e87a607baa1faec0b8cc3c4e8c2a8a76dfc0d1f814e7c0dcbd9746d239e00,success,0,2.4606895000033546,0.1681235265920894,0.2707070351289671,46764.43300205801
