row_id,feature_group,group,split,included
29,589604903a3f44fbd317da00a52e47c03403d327c6370799a14198c462a7949e,1113649ec78cc3276932c346b9f316d26dcfdfad085374b33644526cde702ada,selection,True
30,4ba811f7d4bafe11ae80499bc3cbac6ca846260f7409a4752462bf01363e58df,104c1c4f9708de3746c8eb541b7a81fb71c6d0beff1d4819bb0c9a862f7c749f,train,True
31,3e01d0a2130ca72399731e35c4ea3f4c4be6c4f240da25354c69f6a1ce3234f3,0eab5ccfe64642eee2fb62b74e2a610590a244fbcfb3105e08b5677f1cf46727,train,True
32,dc5af5d05ce0631f2e365742b5edfeeeeec680e2c29ce1784d027135f2c516ea,cec25d93351f9425aa4311b4a7ab876faf4528a1fddba1ce3873a4fa36685112,train,True
33,8fe5a1923efeba787561e16d2fa1b2b8dc38a0b3d0c058372607ab1a0066c7cf,81a35876e3cfd1102aa4f9ba95fb3f61799ae6a0f695d450f2d0fdba353df623,final,True
34,589604903a3f44fbd317da00a52e47c03403d327c6370799a14198c462a7949e,1113649ec78cc3276932c346b9f316d26dcfdfad085374b33644526cde702ada,selection,True
35,d857748b8bfbee60f952772a3bbf897cd4599b0d2b3ba2dd044e3acc46cbbae7,fa180cd303bc5780b5b4ac5ef3bef9412ee101c48e7392a50e6e3eac18688c28,final,True
36,db54c6ced154bb306368109736223a081335e44f147233985396f228b56996bc,23a8c3ec50100e26e9bfb548e4489e87b02a99165250216074416359b6a97671,train,True
37,cc5079926df4532d3b1b58fa23981c43c262657f98a6748caa039e0456b95e49,01c5bb486d1d4d2ac9d037531c498836b7110272a91d8f65767813f11ea2b0ac,train,True
38,189911c3383aaffb64ce31014bc3ec9dab6b2e28923f3776a4bff16c3286e010,0461363668051fd4f6c9f30bbc1719b174b67d9d280fd876bcf336b1a1c50760,selection,True
39,1b8a4cd280d6231e466bd1bbce868ff6392fe95d15655c72ca3411ace66a10a2,cd010941363d7acfbf516c7712a1267903e32a08db34b3d3bc7eb6ba06d66145,final,True
40,1536ad03430085fe92c44082ab7519b0f88bc44564c35e2433eb0ea345d67f1d,2582404df0cf5d579bcdf61f91fe08cc5130703cea00234d22ceee984e628190,selection,True
41,0a77f2004ad87a922f712032a9ce9c376f7f05bedf16812bb459080ce62223d6,3f49bc607d98c9a21ac69ecb90c03fc6502f41d837aaa77c52e7a4962b420240,train,True
42,4e7f3a9d161b2604d069c557110bdd7ec873bcdfa64ae98c4cabd05aae4585ef,8d51ba0459f6cd712b0cdedc625da8422fe85801654b5bbbbfe47c86377b2309,train,True
43,ffa55ec0ff73ec4839099ceb65a6325e565ab2660d5c563af615d85f91816e5f,1f447c56edcaaed900fa18c20a718a7c7ff289cc1efe6f4009aba73c198502d6,train,True
44,de1c22efb17335b6f59b511df35936541a66100028166c98723067299aeea0a8,27d10958b9aa0d61e5aa1332a4902c2ed6e84a69d340830e5a72d9bc5e0a3a71,final,True
45,64798442fabd9e77e68b8b7778c47dfae84eb9af5ebf76894452d7fc53247854,167584e380d776dd0771355d122d6e734cb3f1e7da1e9545a90e31a020b3584c,train,True
46,78d40e8e9c11535ffa632e91acee65600d0e229e7d5ceba3a976daaca3b80e08,a10afc0861a26915f64e4723944abd8ea2b35129b4dda515220fe3209d55cfd2,train,True
47,46fddef5284c258100864c1ac9afdf01ff9546cb77a9f25a1ab20357f486ac0a,3db1a215acc7fffc6d1d6cca2d112eb6713caa34aeb6b784895b447fdc8833bc,train,True
48,82d78ff98ab79a800745172c90a5839870780537e77087d137975e82c3d013aa,7df0de8312802dca52d6c89e173fa97761840b0f8e30c977547e437f4cc9d4c8,selection,True
49,44f4956780475e188e02c4dc12454bfdaefa80535bb68abfdeb7b39d231ad13c,b5b0a68bcda85330c4ed173194c5188af54d0909203a940b6d4657759a7badc5,train,True
50,08c4efe7f7d524db794c0af1d520c51b7c11aa0b73b907554cce39045403c19e,5aaff5fdb55bce75238f394fb3a8b80eaf364def5841a97631a34fa2c97cc683,train,True
51,78d40e8e9c11535ffa632e91acee65600d0e229e7d5ceba3a976daaca3b80e08,a10afc0861a26915f64e4723944abd8ea2b35129b4dda515220fe3209d55cfd2,train,True
52,863bf6118fa24e7e051ef0e0ac1aa88930f4c157c83cad2d83ddcb864f2fd1f2,4964d3332abd3ecf65dc04402b58d8f6dab96236373bed3ff44dc1e2efc3373f,train,True
53,85ae2fe2addb54848c15f65b980246aa7a96d3fc4b386ac10729ebd77f0c1d6f,0002987aaf91d1a2292d136b802218e20c28c5a91067d95e70a3b2ec28f29e78,selection,True
54,a97995ba0443c9208bf9f58587a034770a8ba4b56f97e2e81698129edb63fba0,9e562a1a6d575bd2640f72989899dda95d50559c1f725e66908530195bac2678,selection,True
55,d1ac8e0701c6d7720940a77bfed3ce350681387f542f14df7e932f896bc9b621,79f5c363fc88647776a36af8c1d4fda36c43f9b206981bac0086ca685a803228,train,True
56,c5fa7d1c6164788be88e3ada333030b6e0a9b1e4ff79ab75c5c5fc0b492b59be,4f8bbafd1a79539fa3e5ee9dbf95305f8267e151a04b35e6f8b111d20f6afb32,train,True
57,7e9c32cd639e42e3159833b7062b4615988f37eb0543e3936e8767f7df842d81,a2127b2ff0ec2b5f4e31414e7ba2b84e8596e5b067eedf7306b5b70e63747485,selection,True
58,80aff6a2df36ae626366882b71c44f53bebc613d641ae955eb401195e5cdb1a7,d5438cfb5761e9d2f809bc3b6085fda0d156f3213832f687498649107a1fa0cc,train,True
59,5d4a7276141817010e6792b9b7cdfb2f2a86c8934417cdda3f8cfd8eb66bb5fd,45dd976cf24567b3841fc5eab72971aec9514be4166746c45ea4c397c28e7ad0,final,True
60,b63139dd9337c2ded3dccf3acf519dc857c696e34a569a7429b7f6b08d22e1d1,d0641ee802aefb699b91ad489e57ed51a89559df7be88b3826674801866c1349,final,True
61,a1f0e0b9bc8021da8bcf91f8d974ea60754953e553d88349d216e86098f2d5a2,c4b574fb41a087118a2f2a108aaa1c6b74fed8ea2d63bf69a2cad1892afa9435,train,True
62,62ff999264a0b89415fdf78b874567609e6836b7dfe7f0e4aacff282a0f87529,b38ef69e77e942d3b14ae2e108b8b1ba65c4f58884d8657fb2b13d5f652e1b69,train,True
63,3d6c9fb8379d87c50263aa22b7dc49543e4c3d00e86a6d65c0955b97634abc3c,9b2c522b7da7017d8c37c6673ce947ce7fae3296dc249c9edee91f6645b47dcf,train,True
64,a0f3109ee54da6b699a54a2812322c8a2d82603f92e1c4c683a67150cc8735c4,93bd34b5c8aa6e63d587f3f5dd88d58d6473e3297ae828548c443d42b5a0d0b2,train,True
65,91e973f3dd59bb10e1201db1bcb3500927325d33e69849e14f15a6fe046776b4,a2b2a0ba2f7e4c337c47f561e365f1bb1fbac06dd763246de674a832f9d85dca,train,True
66,4f9c434d1bafe3702538dc3be18800ab6c892eefa33b85b511266e4321bf6a8c,1ad147db847d51af8e7e60820087bc179a42a19a7c3ef97dc11ae13493637b24,train,True
67,024c98f842c4c1a342075f3bf551c80ecb6e2653743a13bf9c99c027b5ec7f5d,94acc1f6ed85bc604dce6c4b848188cc50e2862690b7dde211d94f9892be4722,final,True
68,20c865341aaa0b7e6a7c5cdf1b95799b50ebc170cd4c6c459d775d903365b9f9,f3380ac534fa67cbbefd0728b6f8891812528d30b8c0a04375a4d7fe3042327f,selection,True
69,dce262bb1a7b90de541073a6cb302be887a910ef6e4edaea5ec40568964ef0a5,9efc0c59f01046225b84f4655eab58411050af369f9fc1a5beeaba8b69c106be,train,True
70,647fbca4a24ad31797cfd29e87175ff78152257a6c52029787461ae9145a173d,a1e9126105607d626a98c320681f928d1c07f95a7fb3488a516e5d0a5551ef67,train,True
71,eae2707af638d25fc9d78452a8ffead2ec1275ed4cc3423168611eb40dbfe154,ba25d9e36fa4f18c89fb5890110b9097fc46c9584b5d7d5ff42eb1083994c1f7,selection,True
72,10acb49d281e7c229d93577fa619d08654635e759adb6934cd13da6055d2fa17,70b177768b36271054ad371786a1efa19675d97d68775e519c973463f24d8ce7,final,True
73,234002dac9a74acab7e84e37fd9a14114e80acf940b78d61d4070693372f973b,e431308fde0acdab1ee26e34647336d8c6b84c29bc411bc35258f3cd2d58c8c5,train,True
74,ff3109a4b235462351cf49c2c1f431f1b9736a6d7df03a4a6813f1660824efbf,c44507c5b74a1d6d3df55368dcf7b664ace30366a2dc4b61da18e7cac050bad6,train,True
75,cdf4586300ff8bddda3f99b697cddeab62b966e90c12b9be33804a52cb7589b0,04f31eadf8e072a0a537903d802c2fd6efdeaa71c41796811edb1d635f67c658,train,True
76,0b4fa9a7f371df3c809dfaad97b1d372380667f89a444d4582c348d30be6fc71,713f2a0e02de2d961221ef7958d499d5834f1183154304ea612feb6fde929344,train,True
77,06de2299e3440b6b03fb86fcdf098a09538a9aefa4c341c6383e8affaab0f816,9cb63bf3dc76cde8b88f1f3fe43df300530729e722e256666425294a4a9b5fe8,selection,True
78,c5b6418f77fb22dd8c635288c74010508cf7ff75ade5385f36056963d2237440,bda67e2d69ba32667f94047adb8077eecdc7937b4d8ec9d9555d2bd7104d83c2,train,True
79,5624f4820ab62e44aeb74477ab8e4c400bc95696592f0066d9ae1e0ae7e3a4e2,652961a19a53c2b9a9718ab7532103a060092a5be3a0922d8740300194918402,final,True
80,5af02ef653ae07bef06fb99fac56bebd5276860a7a29b0f50169d95a256fe0fa,02f940d4af29b7e813a849e6ad4f382c9422efde93256d2080aeb68f595672c1,final,True
81,6106760d8df7d60eb963057bf8ec03afb0247933eb66d8b1b1ca4eeb2de94f88,7b460c6725ff369133cf0715d5936530fa52c483123cb4d5f9f27149cf4f0716,train,True
82,bf0e68767ed57585b5554368e66fa2cd8c1dcc707b3f0a61275423824f9b478e,babc14772493e827045066a697699c644edd321167ac3cc168fb7738fe0f4e30,final,True
83,f9e214355de31aac129eca0fe2a8d559d88122f29cf9f70b96c2df6fc902cead,034c6f8c64e589ad68fa122cb508f58f6b6b013c6677de74971728da0ecf69c2,train,True
84,3dfd4fc3387cd3d2ca14a60392b06338742421f9ab3b47acc4d08fc5f87d8ab0,85bd7ebbc4100193afa5a2bb5ec95e2ce90ab73d1426a6372e6d242141566ae9,train,True
85,c6b31853df26c1d0a5a86e4848235d817b3b4f902973c3039ff564302765dd5b,b1d916619bca2a6563e6c30776fce6c6cc0d065a466023d15e4e6e96959d3141,selection,True
86,3dfd4fc3387cd3d2ca14a60392b06338742421f9ab3b47acc4d08fc5f87d8ab0,85bd7ebbc4100193afa5a2bb5ec95e2ce90ab73d1426a6372e6d242141566ae9,train,True
87,b3fcde1ee527df0b3232f176d2df73038a83e36dd0edbac60ba480fcd7ae812b,65567877921ae2272d51b4b6c81590d0a9c66f42708bce6a351e2d8dae6f613f,selection,True
88,105de6ae7ad731cffb7c9b0a1ef9cc412083da44927a9c6d028292c2847010bb,d73af1b0747e036920db498ed4f461a62f7549dfc47fb2807cc70aa46ac40cb2,train,True
89,eae7bb46569735e330aa3ec18e91d5fdcc5dc1c277cb6d87721704c681ee8c95,3fe0e7ddf6d62e8c804254cd78967e91361042a6493a345475cbe4ec13f3e4a8,train,True
90,ac52f9d6d63449d66635d70e5ec97a944bd1b08a52ea291abd4de2b11ccf292d,a25e343b14cadb615251c68841a0f83ea76c0373b90d2500c4e32b764e385bd8,final,True
91,19eba7c98987fc7e47fcafbc5a198082779b761d7c20e0a10ce046ea25215a7a,15ea3edcf22bf77abe27ddde1938e03f5a2dc73cbc36974a95e8f7814001c625,train,True
92,91a99adc1b4eaa23a2c30fd4e577c2a949ab01fcf3865c77e198f2e861204c45,c75272444bc5328a4678f9d117edce22aece01989162bed8fd22718d3158b37a,train,True
93,4c56d91d48dcd57fafef63de76849ebe4479d9dbd72a172d62b2993eae5ee09f,585efb8a6eee10749b0043e7d878d42b886c475d12b71025ddd6c72c4c456c03,selection,True
94,c2255fdcfaf98d86ade8ee64dce9151771fc731d8a51cc9975e01f7322436a96,2a63f50bcc24e6f76972bfabd54787f3e0259a2cbbebc6d3ee273748939c0a6a,train,True
95,f6ff90399ed5ec4bca2d2bf2b3c665d29cd47539f719b2339905192b6c1ee39d,199d141120b7fa52f844965d41a1f7a55e664d620659eb1198fcf2d9f9a0e9d8,train,True
96,aa6bb32a5a37f19c820b970e592baabde376cd3291d2ac1e1718d4fa91be8a51,99cfa385c06739f9d5c2acb481c16acf6aa56e3541eef3458b273c6779d9ea2a,train,True
97,9a86f2257ec02b7e719c276db9320ab26157c514ae82705380080b5544996d90,648b58a8de9abfbec7b15d080ff62490fde76759c572dfa3637832e931224d63,train,True
98,de2d152c42d6d41e723fa647c493c0a0a9944b272a2445fe6fdbc62235a4ac6a,04448a0f2ce611a6618183dd71edf23b7b5a3dc732febc56fe5a6723f19a713f,final,True
99,fde6b1b9de2dfcf093321644394fcdedea13d055bf89cb7be167547494496827,3cde7b17f8708b4be1b2119c2497a8ffe2e834ef0caf1d93dc42163d0e11c23d,selection,True
100,3188f99ca4dedfd81f66f91c6ad3795079a80eb2f8c2fd275cc9076906d205c1,829cbe5821e89a2ef9f43d4da0dba179b623061f959e3f688d0cc37360977693,final,True
101,be7fbd0557d0d2c0d90bc4148f14a70df267735aabb99458d0d907bbd1980b07,98ea26fa22e90413594e6a0773eae681e77424df930af49e2658a8dcb69dcc64,train,True
102,4cec74c2b91f828a7f66351f3751e0cf0455900e52d6ca0078742c247c4bbccb,9655e8855826a58487c6a819864eff28537e79dc270bd660d7312cafd47a2e96,train,True
103,b4faeb9711b76f19756cc40a0c000f7cd3ef1353a743ec000aef88014df54efe,721b1d17057c3cd2bd9a33767ddd74423685c4ccbbb8e66aa391e2d676232f1a,selection,True
104,2446e1110168c03d106aeb7ab8075ec17537771dd25a8e29d5b1f9727bb8f4ba,073e58e816b35c4d73219289eb4ac57c4203feb6589cb9b7cabfd0732643bd2c,selection,True
105,5b9614d254b49c31fbaa862063a1d7d2b9eb1de50735e0c08df3ef277f9f1653,097ffa5b114c97b85d03f57a91360f98d01111746caa61bbbe2c03e408776207,final,True
106,38e59492e2e8f42118b1f408178edb5b675eaa0d5b7ac0e43362d0e0409feab2,7483bde1aa899d8f5e1556b9e5f6c6597cddd4198c3e6cd27bbb18f4f3977a35,train,True
107,c15b3bbe0f997f41308046bff29393f47157044de4e839672d8018a7b66ce3b0,432aba2617038fc5057c54514e8b1934ef19e208c032565158273ca328eb46f6,train,True
108,151bc41d4bccc37c4b9263286428478efd41ddf1f8f6444221a4bacf15ea1d92,710ce2ff4b62558bc13e1de6b51428436e7d456df60e9f85c9850f49e010723f,train,True
109,3d92e8afda47ad657a1c10d43af61b5fec23b55e45c89f27e96d67aa00815f33,aacf54eb7d5f1f9562c2b3bf96310ec651d5795c2566d68202dd91ced083155e,final,True
110,802359e30ee7adfb7f10701e86e00bc2f3d3596a8f64cfd0d6e2857ed5350a86,8e9fc524684b58e93a4d23cf933750622835da43be00faa339a2b89afbea1e8f,train,True
111,db70b206f75593e01a9303c78a855bc802eca4e68f6bfd0b221bce0a41708989,ee2fcb94a54d95153de7a1a8a8fb9524057151e40694e96aa96bd78f2539e42b,selection,True
112,2175b3eb6801a3d572f444d09d3cf37ca560e96c317daf7403932831c26f93e1,9d18cedce41dfb5062c4a202e2c56b41c6344fe31821031e787a27492745b7ed,selection,True
113,6c854ee4df1c81cfcd6a2363e573be3016c9c01480bcc88c1bee2cc178a462d4,ccec8e9cc3ddf678f387e039f821cb02120ec8ca59af933df68e11c65702c130,final,True
114,8ba9f8109e390a4d42a990d18fdaf360145a961ab2eb47ace2a821098d544860,2ebb80caf52d537c1f5e7d5ad2fdfcf55e0a5f4ee0683ed50969e33783482846,selection,True
115,404503e72cbf78ee236a37a73f7de6459b3fc818c4a514b8f1df0064822decb1,3f4cecbe7ca34d344730a7facc97618722254e64e287ae8ab5d76134d0b6de03,train,True
116,295dc4f115060d73986553c173115722f22e09975a0d47119b4e4485ecdfc8dc,0ab93da9aa600e645e47cef00762d330b3678c00647327d80b44e3bc5fec1358,selection,True
117,f838d7915aa463cbcc3d2a10fde304bb08f322578c3baccae98dba727e7851d6,87d15a429589977a0917e8a97bf302f841266dae64b057cf1dbbd3bd1e07dd23,final,True
118,119dd01fe8d56a21a3116d7ccac2e301b7e6c605f190ec0ef82885899dedca6d,0d171b5c6699b44f56822d93ea52757d7d7a19256be721725693c614fe24e503,train,True
119,3d80fb88da292c4577ce97c017814f08e3298351d735db63bec51f57b8ba02ef,7089f61a2a7a87e52e65cdc6bd09bb81331c1e3de02040909fc0e1247744e1ad,selection,True
120,ec31cd11c6528bb33dfdb47695b3a068841f6c752cb1dda9af4a711f943bea5a,2164d939c50978646ff0c495c62496ccab3aebc7d6f600a646da5de9fee6afc6,selection,True
121,412358576c427a9794e08636b9c01f0f5aa3d40782104d9eff4dfbdf6de95aea,bce9bf8837660b80db21e3b88a369bcd4335c3393ce338f610a0e7d897d3cb1d,train,True
122,9ea576bdc899593aff55adf959553a69ccc20907deb9c800d37f2795f6e611d6,63fce5243d9b3e7711e0a186b10e72dbc9d795a3e20ad44eceee8417c4538bdd,train,True
123,9f7150ccc25a84045012cc1c0face03a9d5d06369c491c9565ee451720e5a414,97f9ec0e8b0f0814dc4dd5866202ca7c3feeebcf173378a1c4625e18c0416be8,train,True
124,5a00dbc77bd787058439bd600e80f35bbf7e66f475b0281af6e01409e18392e9,5b38848471b0841e8e537adbb8e7c219f1050b2fd88b0542277106cd31fae1ba,selection,True
125,5a326499c8092e48f20fd131251a413ef0327c62e4bd8ffdfb20b4aad466a31b,79aae3b7dfb78298be43aa6eb9fce6e6fb153981d7b8d38fb1d38f7c685793f4,final,True
126,a9a16a5c5fe96b51a0195bfd2ab4c66a191e06792cae1f9db03faa321ab69aef,ed38ed3d530dc403b413ce38899821f095ff400a33cfc629c3b6eb078a61c5a4,selection,True
127,99837546a24a740b885b259a221c8b29f37deb4c06dbe56533d3f88e1656d76b,be9ac54de8e4259cbf45c047b23bc7a1b5f2f8270a15d275dae73488f88c0644,train,True
128,2e589a5b22c95ffb9d9d0f00ae203c1fd71f83cbcd28b75ed3dbfd1e73e4bf4f,920d63b8cfca822eac4ea5a017453babc90f03c2f870fa286f0fa6d04010036e,selection,True
129,9ca39c5e90ad18db7bed7487a4e5347a75c72e089ad3c60be8b08db82e8963f5,67eb5f98f09850ce9c73f574c6370bbcb9c7c7a8aa96e65958363448f2454247,train,True
130,99837546a24a740b885b259a221c8b29f37deb4c06dbe56533d3f88e1656d76b,be9ac54de8e4259cbf45c047b23bc7a1b5f2f8270a15d275dae73488f88c0644,train,True
131,16b1464e87d49c69698c9f81b784c7341067ce20d15ce13e1dede2d15c0f9d82,a128a709da209fdb118a697fc4f0d7b522500912e541a2118155adb78bfc7e86,final,True
132,c7d12e018d852bf3244d4365c0e95f77008edb0cab9225adeb590c80ab1cc9f7,7b8e196654574e92cef5a71aa71642fbddfa9a376e1982db8833b369f5b2f2df,train,True
133,6eea71a2ae22bd754bf7f66e45360ef314e43fe04dbe405b9937529e986b6d2c,5b4d92c862da517ea51cb5e26f3d8a2f6c66652ae6f2be8691aa328fce210726,train,True
134,16b1464e87d49c69698c9f81b784c7341067ce20d15ce13e1dede2d15c0f9d82,a128a709da209fdb118a697fc4f0d7b522500912e541a2118155adb78bfc7e86,final,True
135,c7d12e018d852bf3244d4365c0e95f77008edb0cab9225adeb590c80ab1cc9f7,7b8e196654574e92cef5a71aa71642fbddfa9a376e1982db8833b369f5b2f2df,train,True
136,6eea71a2ae22bd754bf7f66e45360ef314e43fe04dbe405b9937529e986b6d2c,5b4d92c862da517ea51cb5e26f3d8a2f6c66652ae6f2be8691aa328fce210726,train,True
137,9b9765ec0faa64bee51b3be24d4a429a7ab44456b229eac1035dd96db51ae50c,8e6f46d1576aa2a0c8b1cb39d2196562084dd1a5ce9e36dde47f11dcc1b4e491,final,True
138,9423f4c4f4e3511ad5bccdd9caf46dac4d29423687a757e763319d4dd11af382,4c32a307a5ed5ca13bab464cdfef1602d17b3d3d94e05192e1dbc4c6f22bf200,train,True
139,c389d30e8615ee166c1d89c7c38715a4f14335decba76e2aeb3b2131bf62d06e,b7e399fe18410bf0f86ed89ae72b3f238e32205116f88de1235e4657d023ffe0,train,True
140,16b1464e87d49c69698c9f81b784c7341067ce20d15ce13e1dede2d15c0f9d82,a128a709da209fdb118a697fc4f0d7b522500912e541a2118155adb78bfc7e86,final,True
141,c7d12e018d852bf3244d4365c0e95f77008edb0cab9225adeb590c80ab1cc9f7,7b8e196654574e92cef5a71aa71642fbddfa9a376e1982db8833b369f5b2f2df,train,True
142,6eea71a2ae22bd754bf7f66e45360ef314e43fe04dbe405b9937529e986b6d2c,5b4d92c862da517ea51cb5e26f3d8a2f6c66652ae6f2be8691aa328fce210726,train,True
143,2a3b84233c04ad5fd5d1cc610e9eae039a56503f900b87881780010493389d8b,d48fca65de9de1bfdb06beb7eeb25230b1c74c838d15b0e5eda4022a319b368e,train,True
144,5fce45c3830e6f5798a9f1f717527b3f895d675922adb89339394445318b5df2,e30ccf2b42e11915c2997b2f14cab3c88286bd8c74329596298eefd1182bbbe3,final,True
145,9cf222f747381c30cf025ebc97f4b84b8352c3417d746e5f1a1503bc46adee70,85466b607b847bb6d367085d7a39b93959b25cea63e3b106c3fdd31fc44619ae,train,True
146,20374f9133732aea972fc77265efd70fb5b4cb28dc957771b0ee8f8ec3565156,2f6f38fb7dac28a369f159d97f6b5be58bf2f9a30b01d5639f3642587d2dbc43,train,True
147,695c72b63a5d5cc5a4c2134f340863501aaee38d6a81aa88b883fcbe782c8b70,08ca1689a35e29dae9c55ee380ae1bb3cbb6cba4e2b18c27c2fb67071b6d2d05,selection,True
148,44c7ae2ff9e8fcba6223cff04c05c7aa0c69fe78c4438d929e26d2e82c39242c,13c8b6cbbdbcb804f4d784d216a2a81b70e84613d11ab7f7edba7e74983f8733,train,True
149,69a418cb4f1af5b0692375bd3caeb2b60437b52963b8c72953b1d1fba5347c52,fe6eeffbeb985f093516095075718fb9facca0db63265c145f31deae7be940a3,selection,True
150,12107b9c1c0288ca347cd577129017384c6d73a9acb1c3d7325b54e4cb14ccca,40a436d7676bf23e17688cdc7149a19c85661498167cd516591fd73e854e982d,selection,True
151,70be0a56b19a7f435ca11d6683e01753b8680166fde31aec469b3ee0f79e1f45,253723a964fde5fcf144612517b9c2575f692deaf6ab72f813105484d96b6762,train,True
